公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1423,利華羊毛,41673.0,49882,56376,-16.45,-26.08,356042,534779,-33.42
1434,福懋興業,3896673.0,3680586,3878122,5.87,0.47,31666854,30034201,5.43
1439,中和羊毛,10921.0,8634,12818,26.48,-14.79,125843,174670,-27.95
1440,南紡,1875976.0,2169047,2222815,-13.51,-15.60,15664997,16801794,-6.76
1441,大東紡織,120391.0,137235,134285,-12.27,-10.34,992312,1094579,-9.34
1443,立益紡織,57781.0,54516,95132,5.98,-39.26,454792,814172,-44.14
1444,力麗,1060625.0,987427,1135244,7.41,-6.57,8305700,8377696,-0.85
1445,大宇紡織,88424.0,110523,130091,-19.99,-32.02,922184,1071455,-13.93
1446,宏和,45462.0,44354,46418,2.49,-2.05,315263,300094,5.05
1447,力鵬,1074439.0,1332260,1507242,-19.35,-28.71,10164624,12428395,-18.21
1449,佳和實業,200713.0,226407,225322,-11.34,-10.92,1611427,1606869,0.28
1451,年興紡織,723471.0,705526,767244,2.54,-5.70,5741554,5572806,3.02
1452,宏益,150673.0,166503,238247,-9.50,-36.75,1342276,1445406,-7.13
1453,大將,37.0,37,2130,0.00,-98.26,576,25820,-97.76
1454,台富,137104.0,173865,172731,-21.14,-20.62,1294891,1305272,-0.79
1455,集盛,955462.0,1051785,1301144,-9.15,-26.56,8555582,10702293,-20.05
1456,怡華,24891.0,72306,27796,-65.57,-10.45,567082,310136,82.84
1457,宜進,394054.0,427458,496673,-7.81,-20.66,3479257,3732610,-6.78
1459,聯發紡織,213846.0,257252,328243,-16.87,-34.85,2216389,2394931,-7.45
1460,宏遠,717053.0,554500,774710,29.31,-7.44,5530197,5885221,-6.03
1463,強盛染整,77681.0,41112,72017,88.94,7.86,400713,725702,-44.78
1464,得力實業,929732.0,809603,807648,14.83,15.11,6479828,5740621,12.87
1465,偉全實業,46839.0,76251,181608,-38.57,-74.20,695052,1148103,-39.46
1466,聚隆,268055.0,258040,398044,3.88,-32.65,2351955,2747648,-14.40
1467,南緯實業,656382.0,710199,645136,-7.57,1.74,4644884,4697470,-1.11
1468,昶和纖維,83902.0,84610,92379,-0.83,-9.17,686261,619984,10.69
1470,大統新創,88088.0,54019,66916,63.06,31.63,559621,499837,11.96
1472,三洋紡,45827.0,39469,59429,16.10,-22.88,241861,425131,-43.10
1473,台南企業,772965.0,772497,896058,0.06,-13.73,5408834,5974080,-9.46
1474,弘裕,290603.0,289874,340168,0.25,-14.57,2298112,2433836,-5.57
1475,本盟光電,4280.0,6346,4738,-32.55,-9.66,38918,38144,2.02
1476,儒鴻,2483930.0,2461906,1958596,0.89,26.82,18129172,17828385,1.68
1477,聚陽實業,2416786.0,2124835,2118330,13.73,14.08,17441435,14688098,18.74
4414,如興,1788205.0,1686240,1723612,6.04,3.74,10272653,11564179,-11.16
4426,利勤實業,236583.0,183343,183945,29.03,28.61,1629325,1385190,17.62
4438,廣越,2257087.0,2091237,2203864,7.93,2.41,10705973,8010762,33.64
1503,士電,2069620.0,1911565,2068933,8.26,0.03,17238239,16220151,6.27
1504,東元電機,3656358.0,4115430,4081151,-11.15,-10.40,31836390,33400174,-4.68
1506,正道,97932.0,100913,92547,-2.95,5.81,820842,818751,0.25
1507,永大機電,1170612.0,1221893,1073918,-4.19,9.00,8832696,10194437,-13.35
1513,中興電,833099.0,1158861,881866,-28.11,-5.52,7675568,7205279,6.52
1514,亞力電機,345898.0,322722,316606,7.18,9.25,3124467,2637052,18.48
1515,力山,729184.0,663042,538251,9.97,35.47,4981619,2957668,68.43
1517,利奇機械,239120.0,294925,280480,-18.92,-14.74,2000209,1967788,1.64
1519,華城電機,656929.0,363164,741383,80.89,-11.39,3734398,3570365,4.59
1526,日馳,93773.0,107728,106393,-12.95,-11.86,766710,813917,-5.79
1527,鑽全,317437.0,311394,412294,1.94,-23.00,2452581,2558206,-4.12
1528,恩德,324550.0,311111,388553,4.31,-16.47,2567020,3374553,-23.93
1529,樂士,49962.0,51245,14195,-2.50,251.96,242214,130320,85.86
1530,亞崴機電,280609.0,301153,384946,-6.82,-27.10,2268251,3217985,-29.51
1531,高林股,179432.0,181608,248191,-1.19,-27.70,1514755,1774095,-14.61
1532,勤美,1045547.0,1102770,2093275,-5.18,-50.05,9552309,10593612,-9.82
1535,中宇,822978.0,664797,745792,23.79,10.34,6345409,6733825,-5.76
1537,廣隆光電,677723.0,592362,741562,14.41,-8.60,5284267,5663898,-6.70
1538,正峰新,30659.0,35005,33541,-12.41,-8.59,234467,283472,-17.28
1539,巨庭機械,117691.0,182674,240517,-35.57,-51.06,1513095,1851686,-18.28
1540,喬福機械,66687.0,54048,67377,23.38,-1.02,471280,352398,33.73
1541,錩泰,417530.0,412859,379473,1.13,10.02,2962274,2420263,22.39
1558,伸興,668805.0,614867,786700,8.77,-14.98,3948035,4532058,-12.88
1560,中砂,403594.0,410086,480896,-1.58,-16.07,3242368,3362340,-3.56
1583,程泰,421692.0,609644,706746,-30.82,-40.33,4123064,5655240,-27.09
2049,上銀科技,1572389.0,2116093,2734603,-25.69,-42.50,14822506,19879165,-25.43
2371,大同,2874934.0,2712754,5302165,5.97,-45.77,21822091,43502685,-49.83
3167,大量科技,147018.0,136140,342246,7.99,-57.04,1238114,2784184,-55.53
4526,東台,907764.0,828158,992009,9.61,-8.49,7305029,7466929,-2.16
4532,瑞智精密,1082625.0,1406817,1180382,-23.04,-8.28,13999665,15496524,-9.65
4540,全球傳動,196393.0,140105,328989,40.17,-40.30,1426945,2384487,-40.15
4555,台灣氣立,104559.0,123683,147311,-15.46,-29.02,919559,1173226,-21.62
4562,穎漢科技,73766.0,69373,139439,6.33,-47.09,678203,975713,-30.49
4564,元翎,223452.0,220935,214082,1.13,4.37,1945247,1676070,16.06
4566,時碩工業,347150.0,324852,300015,6.86,15.71,2539194,2321479,9.37
4572,駐龍,71257.0,70834,86993,0.59,-18.08,566992,513618,10.39
4576,大銀微系統,158153.0,178793,285990,-11.54,-44.69,1412764,2053818,-31.21
8222,寶一科技,69484.0,54364,60096,27.81,15.62,532354,542799,-1.92
8374,羅昇,231340.0,236304,294964,-2.10,-21.57,2042582,2573853,-20.64
8996,高力,234720.0,184008,212352,27.55,10.53,1452091,1290552,12.51
1603,華電,170712.0,283394,262064,-39.76,-34.85,1616589,1566395,3.20
1604,聲寶,576682.0,672488,543564,-14.24,6.09,4982170,5170743,-3.64
1605,華新,9657602.0,9999721,16164115,-3.42,-40.25,93840788,134375063,-30.16
1608,華榮,692934.0,651684,703178,6.32,-1.45,5162151,5827888,-11.42
1609,大亞電線,1464737.0,1585866,1652524,-7.63,-11.36,12009466,12465556,-3.65
1611,中電,195345.0,198835,181278,-1.75,7.75,1565988,1607210,-2.56
1612,宏泰,296331.0,284677,368645,4.09,-19.61,2351360,2662042,-11.67
1614,三洋電,453131.0,575492,434962,-21.26,4.17,3707551,3624557,2.28
1615,大山,233109.0,319346,286726,-27.00,-18.69,1904347,2225888,-14.44
1616,億泰,323009.0,329983,226912,-2.11,42.34,2019936,2091410,-3.41
1617,榮星電線,235583.0,238854,325027,-1.36,-27.51,1884526,2435461,-22.62
1618,合機公司,172739.0,235397,240780,-26.61,-28.25,1432412,1617994,-11.46
4930,燦星網通,1029880.0,1089822,1264552,-5.50,-18.55,7594965,7180633,5.77
5283,禾聯碩,585802.0,668454,525747,-12.36,11.42,4104505,3926319,4.53
1708,東鹼,390570.0,370586,384993,5.39,1.44,2894742,2914685,-0.68
1709,和益化工,789959.0,897872,783840,-12.01,0.78,5865311,6832508,-14.15
1710,東聯,1808661.0,2187072,3125161,-17.30,-42.12,16865391,21346236,-20.99
1711,永光化學,783586.0,792348,839417,-1.10,-6.65,6333753,6582464,-3.77
1712,興農,1441985.0,1277883,1580816,12.84,-8.78,11463268,12385169,-7.44
1713,國化,52712.0,40451,52376,30.31,0.64,400035,470185,-14.91
1714,和桐化學,2061554.0,2717696,2156049,-24.14,-4.38,18395880,19367083,-5.01
1717,長興材料,3405490.0,3503197,3749198,-2.78,-9.16,26694194,29047776,-8.10
1718,中纖,2895985.0,2871400,3578592,0.85,-19.07,24455443,27954147,-12.51
1721,三晃,273750.0,272518,328956,0.45,-16.78,2173107,2327522,-6.63
1722,台肥,865852.0,979022,1127906,-11.55,-23.23,8345858,8130411,2.64
1723,中碳,712468.0,758858,779066,-6.11,-8.54,5356206,5554682,-3.57
1724,台硝,148063.0,164938,189997,-10.23,-22.07,1240263,1307989,-5.17
1725,元禎,677657.0,716901,860488,-5.47,-21.24,5847839,6766878,-13.58
1726,永記造漆,631792.0,646539,665631,-2.28,-5.08,5050349,5342366,-5.46
1727,中華化學,211646.0,193515,229617,9.36,-7.82,1554800,1773872,-12.34
1730,花仙子,234341.0,274250,274211,-14.55,-14.53,2484005,1593999,55.83
1732,毛寶,47283.0,52249,44638,-9.50,5.92,400798,396434,1.10
1735,日勝化,266545.0,272876,328797,-2.32,-18.93,2067402,2426205,-14.78
1773,勝一化工,681081.0,620801,711790,9.71,-4.31,4805032,5303353,-9.39
1776,展宇,125250.0,126264,160024,-0.80,-21.73,1076948,1284710,-16.17
3708,上緯投控,499264.0,470367,466680,6.14,6.98,4056359,3832398,5.84
4720,德淵企業,275972.0,270408,298235,2.05,-7.46,2115647,2116507,-0.04
4722,國精化學,332726.0,341638,426543,-2.60,-21.99,2943552,3295447,-10.67
4725,信昌化,639218.0,1184168,1410996,-46.01,-54.69,7520464,10495389,-28.34
4739,康普材料,611247.0,548288,553461,11.48,10.44,4222330,4283267,-1.42
4755,三福化工,320123.0,359747,347223,-11.01,-7.80,2655172,2761799,-3.86
4764,雙鍵,282542.0,287229,383275,-1.63,-26.28,2428777,3059527,-20.61
4766,南寶,1478644.0,1494840,1433476,-1.08,3.15,11077231,10448534,6.01
1598,岱宇國際,430603.0,350329,423458,22.91,1.68,3667594,3381220,8.46
1701,中化,664429.0,630287,651331,5.41,2.01,5261843,5188220,1.41
1707,葡萄王,673792.0,756599,763715,-10.94,-11.77,5840961,5757701,1.44
1720,生達化學,331181.0,347840,295211,-4.78,12.18,2536034,2261391,12.14
1731,美吾華,88022.0,90429,95719,-2.66,-8.04,773489,762312,1.46
1733,五鼎,139224.0,155788,185502,-10.63,-24.94,1361707,1337360,1.82
1734,杏輝藥品,184427.0,203090,187658,-9.18,-1.72,1533025,1441914,6.31
1736,喬山健康,2222846.0,1843264,1922368,20.59,15.63,15011883,12424817,20.82
1760,寶齡富錦,164176.0,83666,160402,96.22,2.35,1006112,863357,16.53
1762,中化合成,30258.0,75309,42336,-59.82,-28.52,769058,717087,7.24
1783,和康生技,39758.0,30289,39576,31.26,0.45,289746,293279,-1.20
1786,科妍,32145.0,39207,22304,-18.01,44.12,276601,205676,34.48
1789,台灣神隆,205815.0,252199,302144,-18.39,-31.88,1847632,2401983,-23.07
3164,景岳生技,20973.0,26299,39210,-20.25,-46.51,224600,274842,-18.28
3705,永信,705945.0,660349,675259,6.90,4.54,5224105,4788539,9.09
4104,佳醫,599769.0,513390,569022,16.82,5.40,4258348,4214530,1.03
4106,雃博,159216.0,175725,165818,-9.39,-3.98,1372549,1377725,-0.37
4108,懷特,6703.0,6057,9039,10.66,-25.84,76626,76689,-0.08
4119,旭富製藥,209737.0,216006,163212,-2.90,28.50,1633717,1280592,27.57
4133,亞諾法,33678.0,34458,36352,-2.26,-7.35,280309,296174,-5.35
4142,國光生技,215383.0,22412,144294,861.01,49.26,403290,317470,27.03
4155,訊映,104753.0,82393,81793,27.13,28.07,762356,742773,2.63
4164,承業醫,279806.0,324189,262690,-13.69,6.51,2001607,1567714,27.67
4737,華廣,141004.0,185973,178243,-24.18,-20.89,1261950,1178567,7.07
4746,台耀,247279.0,272590,230141,-9.28,7.44,1765432,1760339,0.28
1802,台玻,3588814.0,3694355,4229827,-2.85,-15.15,26471987,31053282,-14.75
1806,冠軍,407103.0,382004,440127,6.57,-7.50,3104944,3463616,-10.35
1809,中釉,198213.0,215449,258999,-8.00,-23.46,1528503,1688981,-9.50
1810,和成,457511.0,484479,465722,-5.56,-1.76,3471505,3497948,-0.75
1817,凱撒衛浴,193517.0,189110,199775,2.33,-3.13,1467974,1483568,-1.05
1902,台紙,411881.0,420801,287848,-2.11,43.08,3011146,1965864,53.17
1903,士紙,12365.0,16289,12023,-24.08,2.84,116903,134599,-13.14
1904,正隆,3401559.0,3397846,3583338,0.10,-5.07,25662107,27828700,-7.78
1905,華紙,1628979.0,1738683,1979520,-6.30,-17.70,14110128,16107329,-12.39
1906,寶隆國際,100952.0,79015,162070,27.76,-37.71,838923,1453134,-42.26
1907,永豐餘,6422441.0,6408554,7018035,0.21,-8.48,49156016,50385686,-2.44
1909,榮成紙業,3863274.0,3927758,4808658,-1.64,-19.66,30992642,35712176,-13.21
2002,中鋼,30997557.0,30766856,33779551,0.74,-8.23,252874993,262508674,-3.66
2006,東和鋼鐵,3613822.0,3541639,4013381,2.03,-9.95,30370299,26470492,14.73
2007,燁興公司,542585.0,595576,793464,-8.89,-31.61,4698265,6146802,-23.56
2008,高興昌,71043.0,86548,134501,-17.91,-47.18,865214,917550,-5.70
2009,第一伸銅,216261.0,239242,226801,-9.60,-4.64,1689724,2100942,-19.57
2010,春源鋼鐵,1245053.0,1419375,1490535,-12.28,-16.46,10579679,12606640,-16.07
2012,春雨,793384.0,817399,862514,-2.93,-8.01,6234029,6440162,-3.20
2013,中鋼構,1211400.0,1077920,1710167,12.38,-29.16,11551631,13167731,-12.27
2014,中鴻,3378074.0,3590280,4425124,-5.91,-23.66,30568031,31791824,-3.84
2015,豐興鋼鐵,2123693.0,2324140,2451249,-8.62,-13.36,18372794,20308792,-9.53
2017,官田鋼,369620.0,335175,463994,10.27,-20.33,2849289,3271165,-12.89
2020,美亞鋼管,360736.0,394540,388240,-8.56,-7.08,3078141,3203419,-3.91
2022,聚亨,975735.0,798460,1050245,22.20,-7.09,7780297,7177252,8.40
2023,燁輝,5239566.0,5364931,6283913,-2.33,-16.61,40692709,51212923,-20.54
2024,志聯工業,102934.0,104201,139282,-1.21,-26.09,835888,1015460,-17.68
2025,千興,60880.0,118293,122449,-48.53,-50.28,850653,2214606,-61.58
2027,大成鋼,6725636.0,7052002,7534361,-4.62,-10.73,55821291,58004331,-3.76
2028,威致鋼鐵,852825.0,580769,962330,46.84,-11.37,6561972,7536615,-12.93
2029,盛餘,920995.0,782012,774588,17.77,18.90,6605130,7999446,-17.43
2030,彰源,1067633.0,1108366,1240188,-3.67,-13.91,8126764,9261280,-12.25
2031,新光鋼,729698.0,761800,803203,-4.21,-9.15,5454813,6161590,-11.47
2032,新鋼工業,259745.0,267248,277897,-2.80,-6.53,1889051,2119622,-10.87
2033,佳大世界,70802.0,68460,71047,3.42,-0.34,563366,541379,4.06
2034,允強,1623485.0,1545581,1705141,5.04,-4.78,11197840,13434598,-16.64
2038,海光企業,494017.0,539819,465237,-8.48,6.18,5222057,5248713,-0.50
2069,運錩,727194.0,913958,748882,-20.43,-2.89,5831750,5897539,-1.11
3004,豐達科技,246918.0,254444,202886,-2.95,21.70,1851186,1419579,30.40
5007,三星科技,561290.0,602012,692908,-6.76,-18.99,4586323,5416670,-15.32
9958,世紀鋼構,200023.0,164936,190435,21.27,5.03,1225772,1128392,8.62
2101,南港輪胎,890279.0,906259,848378,-1.76,4.93,7621964,7182561,6.11
2102,泰豐輪胎,456452.0,369935,447640,23.38,1.96,3072361,3584097,-14.27
2103,台橡,2276179.0,2293320,2598592,-0.74,-12.40,19718464,20226374,-2.51
2104,國際中橡,2415069.0,2111112,2367137,14.39,2.02,16806869,16066794,4.60
2105,正新,9284372.0,9200823,9203012,0.90,0.88,73763109,74378290,-0.82
2106,建大,2777000.0,2807918,2622950,-1.10,5.87,21926714,21558844,1.70
2107,厚生,171178.0,212098,119082,-19.29,43.74,1869045,923185,102.45
2108,南帝化工,1172970.0,916278,1291597,28.01,-9.18,8291985,8875222,-6.57
2109,華豐橡膠,480021.0,447372,489545,7.29,-1.94,3447497,3520294,-2.06
2114,鑫永銓,140003.0,140324,165430,-0.22,-15.37,1096039,1214533,-9.75
6582,申豐,381893.0,307872,425305,24.04,-10.20,2156496,2635724,-18.18
1319,東陽,1673581.0,1834203,1747154,-8.75,-4.21,14098753,15587231,-9.54
1339,昭輝,215815.0,219462,221507,-1.66,-2.56,1732888,1868727,-7.26
1512,瑞利,135178.0,154594,233942,-12.55,-42.21,1357303,1989823,-31.78
1521,大億,463541.0,421906,427628,9.86,8.39,3736136,4073758,-8.28
1522,堤維西,1476241.0,1550596,1421707,-4.79,3.83,11969405,11073435,8.09
1524,耿鼎企業,201306.0,203598,205293,-1.12,-1.94,1561891,1607820,-2.85
1525,江申工業,53706.0,96430,85732,-44.30,-37.35,834074,829485,0.55
1533,車王電,249684.0,224107,235959,11.41,5.81,1928841,1791586,7.66
1536,和大工業,517645.0,506523,646881,2.19,-19.97,4009297,4859721,-17.49
1568,倉佑,182042.0,191730,190942,-5.05,-4.66,1327360,1822541,-27.16
1587,吉茂,123848.0,142265,130331,-12.94,-4.97,997703,911949,9.40
2201,裕隆汽車,6604840.0,8590223,7803249,-23.11,-15.35,57029095,60035957,-5.00
2204,中華汽車,1991011.0,2776554,2674114,-28.29,-25.54,21776238,24588232,-11.43
2206,三陽工業,2828684.0,3330849,2581999,-15.07,9.55,22793996,21891512,4.12
2207,和泰汽車,14327801.0,21258922,13511389,-32.60,6.04,133362320,124347264,7.24
2227,裕隆日產,2241754.0,3032412,1788157,-26.07,25.36,21150872,21058649,0.43
2228,劍麟,381240.0,440654,397744,-13.48,-4.14,3060746,2804312,9.14
2231,為升,323820.0,385535,353083,-16.00,-8.28,2772603,2759827,0.46
2497,怡利電子,186217.0,221121,173201,-15.78,7.51,1526018,1412510,8.03
3346,麗清,373814.0,318851,358789,17.23,4.18,2729615,2800954,-2.54
4551,智伸科,446858.0,431631,370920,3.52,20.47,3209459,2913481,10.15
6288,聯嘉光電,374466.0,307490,304670,21.78,22.90,2763168,2223551,24.26
6605,帝寶工業,1280319.0,1202829,1379929,6.44,-7.21,10257434,10743067,-4.52
2302,麗正,40657.0,48162,49184,-15.58,-17.33,335990,341825,-1.70
2303,聯電,13184069.0,13728148,13180907,-3.96,0.02,95526360,103879565,-8.04
2329,華泰電子,1765203.0,1708287,1450883,3.33,21.66,11919482,9720947,22.61
2330,台積電,106117619.0,84757724,91055038,25.20,16.54,650578287,646781444,0.58
2337,旺宏,3791065.0,3035047,3235550,24.90,17.16,20334388,24222678,-16.05
2338,光罩,340611.0,360091,268108,-5.40,27.04,2139221,1939360,10.30
2342,茂矽,113317.0,97938,167718,15.70,-32.43,843125,1212412,-30.45
2344,華邦電,4463022.0,4327483,4764276,3.13,-6.32,31688942,35003195,-9.46
2351,順德,697803.0,743320,922453,-6.12,-24.35,5996666,6959543,-13.83
2363,矽統科技,16362.0,24009,20519,-31.85,-20.25,163144,158890,2.67
2369,菱生,437345.0,436297,469548,0.24,-6.85,3036292,3613941,-15.98
2379,瑞昱,5189570.0,4952171,4082092,4.79,27.13,38157938,29719753,28.39
2388,威盛電子,473256.0,431793,430119,9.60,10.02,3621658,2953987,22.60
2401,凌陽科技,474544.0,522234,519128,-9.13,-8.58,3708129,4338028,-14.52
2408,南亞科,5222016.0,4575989,8233012,14.11,-36.57,33610600,59784885,-43.78
2434,統懋,11974.0,15180,24993,-21.11,-52.09,114543,226073,-49.33
2436,偉詮電,204811.0,222773,236386,-8.06,-13.35,1514997,1726269,-12.23
2441,超豐電子,1136175.0,1062165,1101623,6.96,3.13,7700681,8444854,-8.81
2449,京元電子,2405477.0,2334740,1884654,3.02,27.63,16091302,13324892,20.76
2451,創見資訊,1087491.0,1233991,1562009,-11.87,-30.37,9165310,12328161,-25.65
2454,聯發科,23043007.0,20687841,23502372,11.38,-1.95,158019846,154061582,2.56
2458,義隆,899157.0,800014,819654,12.39,9.69,5761474,5491811,4.91
2481,強茂,782953.0,796087,1018261,-1.64,-23.10,6007027,7813256,-23.11
3006,晶豪科技,1160803.0,1023691,1079648,13.39,7.51,7845492,7746150,1.28
3014,聯陽,353877.0,322721,318414,9.65,11.13,2289639,2237033,2.35
3016,嘉晶,283551.0,288004,423087,-1.54,-32.98,2592545,2882923,-10.07
3034,聯詠,5567553.0,5413734,5279006,2.84,5.46,42232490,34035956,24.08
3035,智原,528995.0,517663,468722,2.18,12.85,3358939,3078495,9.10
3041,揚智,186134.0,159394,231508,16.77,-19.59,1339997,1616196,-17.08
3054,立萬利,13063.0,9967,11249,31.06,16.12,65918,127065,-48.12
3094,聯傑國際,21955.0,21535,22898,1.95,-4.11,150558,178953,-15.86
3189,景碩科技,2018886.0,1976693,2199227,2.13,-8.20,14089296,15439409,-8.74
3257,虹冠電,70318.0,69137,60462,1.70,16.30,392608,598510,-34.40
3413,京鼎,603284.0,542294,796556,11.24,-24.26,4404737,6703291,-34.28
3443,創意電子,854049.0,814736,1220605,4.82,-30.03,6656464,8323089,-20.02
3530,晶相光,240996.0,206460,166311,16.72,44.90,1401803,1268594,10.50
3532,台勝科,752268.0,768051,1424945,-2.05,-47.20,8019906,10704028,-25.07
3536,誠創科技,161445.0,95230,99250,69.53,62.66,845430,820814,2.99
3545,敦泰,804240.0,815262,882344,-1.35,-8.85,5398921,7025628,-23.15
3583,辛耘,372821.0,404010,344528,-7.71,8.21,2936560,2467866,18.99
3588,通嘉,91770.0,90572,102649,1.32,-10.59,669694,724796,-7.60
3686,達能,9818.0,9894,7028,-0.76,39.69,107098,441355,-75.73
3711,日月光投控,40039028.0,36376356,35585341,10.06,12.51,256017739,130336819,96.42
4919,新唐科技,981295.0,934944,904338,4.95,8.50,6550358,6730983,-2.68
4952,凌通科技,224409.0,282720,272336,-20.62,-17.59,1842552,2001662,-7.94
4961,天鈺,738764.0,740274,806072,-0.20,-8.35,5927273,5707812,3.84
4967,十銓,501120.0,616231,624957,-18.67,-19.81,4608987,4654263,-0.97
4968,立積,273189.0,267334,226023,2.19,20.86,1632165,1825660,-10.59
5269,祥碩科技,254708.0,279695,335699,-8.93,-24.12,2359620,2126929,10.94
5285,界霖,357305.0,391694,467911,-8.77,-23.63,2971265,3433187,-13.45
5305,敦南科技,953640.0,943534,1080961,1.07,-11.77,7390103,8248497,-10.40
5471,松翰科技,277817.0,306579,291592,-9.38,-4.72,2135307,2104117,1.48
6202,盛群,383796.0,388875,442938,-1.30,-13.35,3015459,3273835,-7.89
6239,力成,6069915.0,5611872,6201384,8.16,-2.11,41193595,45449616,-9.36
6243,迅杰,53655.0,47311,55674,13.40,-3.62,363252,332129,9.37
6257,矽格,861883.0,855969,885015,0.69,-2.61,5951903,6519796,-8.71
6271,同欣電子,608844.0,643744,701678,-5.42,-13.23,4690276,4787333,-2.02
6531,愛普,327855.0,312436,389919,4.93,-15.91,2116539,3184472,-33.53
6533,晶心科,22289.0,40529,10629,-45.00,109.69,296614,153445,93.30
6552,易華電,281286.0,250453,183632,12.31,53.17,2062792,1071457,92.52
