公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1234,黑松,685161.0,702807,701461,-2.51,-2.32,4151227,4454175,-6.80
1235,興泰,3092.0,3028,2617,2.11,18.15,13371,13391,-0.14
1236,宏亞食品,97300.0,99992,106199,-2.69,-8.37,820454,898907,-8.72
1702,南僑投控,1613905.0,1556349,1602919,3.69,0.68,8867390,8930637,-0.70
1737,臺鹽,229791.0,260904,282659,-11.92,-18.70,1394969,1518293,-8.12
1301,台塑,18352747.0,19007532,20558945,-3.44,-10.73,109581363,116643451,-6.05
1303,南亞塑膠,21989854.0,24787501,28502591,-11.28,-22.84,142771871,168674081,-15.35
1304,台聚,4541760.0,5127061,5048260,-11.41,-10.03,27994846,30338173,-7.72
1305,華夏,1386382.0,1645849,1286392,-15.76,7.77,7582316,7822650,-3.07
1307,三芳化工,660096.0,810708,652459,-18.57,1.17,4991350,4458407,11.95
1308,亞聚,521248.0,542154,507832,-3.85,2.64,3395190,2961358,14.64
1309,台達化工,1348375.0,1544984,1883620,-12.72,-28.41,9081821,10786896,-15.80
1310,台苯,1100791.0,1152782,1406472,-4.51,-21.73,6249241,8075987,-22.61
1312,國喬石化,1756687.0,1903657,2225621,-7.72,-21.06,10547276,12287809,-14.16
1313,聯成,4986963.0,5234388,4772075,-4.72,4.50,31298968,30040066,4.19
1314,中石化,2967847.0,2592197,3340088,14.49,-11.14,16435257,18942432,-13.23
1315,達新工業,253354.0,195678,238539,29.47,6.21,1118231,1176011,-4.91
1321,大洋,380211.0,416766,398664,-8.77,-4.62,2240161,2447247,-8.46
1323,永裕,287342.0,304514,334491,-5.63,-14.09,1749400,1810393,-3.36
1324,地球工業,95012.0,98271,111503,-3.31,-14.78,583878,567590,2.86
1325,�琱j,79094.0,77676,73695,1.82,7.32,419831,447137,-6.10
1326,台化,25775641.0,27148487,33934532,-5.05,-24.04,173298891,198653498,-12.76
4306,炎洲,1287874.0,1379260,1521352,-6.62,-15.34,7943222,10253182,-22.52
1402,遠東新,21990028.0,22998106,18396972,-4.38,19.53,128623998,105312645,22.13
1409,新纖,3019383.0,3700502,3965800,-18.40,-23.86,20119850,20618901,-2.42
1410,南染,26979.0,43565,41739,-38.07,-35.36,200325,265882,-24.65
1413,宏洲纖維,172545.0,335144,287039,-48.51,-39.88,1690247,1766782,-4.33
1414,東和,62324.0,90644,75586,-31.24,-17.54,428129,505154,-15.24
1416,廣豐,19891.0,46756,20541,-57.45,-3.16,141784,117677,20.48
1417,嘉裕,102072.0,115889,117407,-11.92,-13.06,699834,781105,-10.40
1418,東華,14833.0,21933,157680,-32.37,-90.59,141959,434924,-67.36
1419,新紡,138297.0,179713,103465,-23.04,33.66,869248,723271,20.18
1423,利華羊毛,37946.0,50847,61927,-25.37,-38.72,264487,425512,-37.84
1434,福懋興業,3793341.0,4291437,3777686,-11.60,0.41,24089595,22467681,7.21
1439,中和羊毛,18448.0,15025,22754,22.78,-18.92,106288,145358,-26.87
1440,南紡,1860018.0,2022479,2163425,-8.03,-14.02,11619974,12481667,-6.90
1441,大東紡織,97221.0,128569,138289,-24.38,-29.69,734682,869119,-15.46
1443,立益紡織,51220.0,50886,116211,0.65,-55.92,342496,582235,-41.17
1444,力麗,885585.0,1164734,943191,-23.96,-6.10,6257649,6092078,2.71
1445,大宇紡織,86828.0,120637,143467,-28.02,-39.47,723237,804050,-10.05
1446,宏和,49019.0,49037,42038,-0.03,16.60,225447,215684,4.52
1447,力鵬,1086075.0,1423554,1421013,-23.70,-23.57,7757925,9456311,-17.96
1449,佳和實業,191950.0,207809,213334,-7.63,-10.02,1184307,1184700,-0.03
1451,年興紡織,742499.0,833821,765230,-10.95,-2.97,4312557,4033511,6.91
1452,宏益,151994.0,183280,166570,-17.07,-8.75,1025100,1003964,2.10
1453,大將,191.0,38,16155,402.63,-98.81,502,20716,-97.57
1454,台富,151981.0,183391,155058,-17.12,-1.98,983923,962695,2.20
1455,集盛,754142.0,1133999,1328933,-33.49,-43.25,6548335,8097406,-19.13
1456,怡華,75780.0,84448,35238,-10.26,115.05,469885,204335,129.95
1457,宜進,318007.0,488601,447374,-34.91,-28.91,2657745,2757605,-3.62
1459,聯發紡織,275940.0,267160,289684,3.28,-4.74,1751194,1785401,-1.91
1460,宏遠,625651.0,646421,644155,-3.21,-2.87,4258771,4527357,-5.93
1463,強盛染整,36770.0,43251,175089,-14.98,-78.99,281920,611254,-53.87
1464,得力實業,805117.0,850935,702894,-5.38,14.54,4740493,4231812,12.02
1465,偉全實業,85544.0,92501,150076,-7.52,-42.99,571962,799865,-28.49
1466,聚隆,237369.0,284402,325716,-16.53,-27.12,1825860,1982124,-7.88
1467,南緯實業,568455.0,540949,570425,5.08,-0.34,3278302,3284513,-0.18
1468,昶和纖維,85205.0,102112,97983,-16.55,-13.04,517749,459716,12.62
1470,大統新創,62551.0,72063,69161,-13.19,-9.55,417514,369693,12.93
1472,三洋紡,23638.0,26377,47318,-10.38,-50.04,156566,299142,-47.66
1473,台南企業,649785.0,705402,821492,-7.88,-20.90,3863372,4142013,-6.72
1474,弘裕,252790.0,296464,336701,-14.73,-24.92,1717635,1808399,-5.01
1475,本盟光電,4790.0,4582,6225,4.53,-23.05,28292,30081,-5.94
1476,儒鴻,2329114.0,2568553,2292751,-9.32,1.58,13183336,13501580,-2.35
1477,聚陽實業,2298489.0,2062743,1977292,11.42,16.24,12899813,10196328,26.51
4414,如興,1461298.0,1171338,2127398,24.75,-31.31,6798207,8231819,-17.41
4426,利勤實業,140864.0,197735,141250,-28.76,-0.27,1209399,1024448,18.05
4438,廣越,1869465.0,1373183,1421804,36.14,31.48,6357649,4105802,54.84
1503,士電,2504939.0,2134006,2221449,17.38,12.76,13257054,12106268,9.50
1504,東元電機,4365723.0,4335615,4439028,0.69,-1.65,24064602,25363263,-5.12
1506,正道,105042.0,113681,97959,-7.59,7.23,621997,627681,-0.90
1507,永大機電,1171205.0,1076722,1205201,8.77,-2.82,6440191,7941789,-18.90
1513,中興電,1011959.0,1134472,1099422,-10.79,-7.95,5683608,5432968,4.61
1514,亞力電機,510087.0,424315,312426,20.21,63.26,2455847,2037750,20.51
1515,力山,421302.0,525218,363293,-19.78,15.96,3589393,2048334,75.23
1517,利奇機械,225802.0,263257,263095,-14.22,-14.17,1466164,1435478,2.13
1519,華城電機,620143.0,412632,506746,50.28,22.37,2714305,2451482,10.72
1526,日馳,113172.0,108154,102055,4.63,10.89,565209,601440,-6.02
1527,鑽全,280602.0,306224,297763,-8.36,-5.76,1823750,1827041,-0.18
1528,恩德,334033.0,335413,423102,-0.41,-21.05,1931359,2570857,-24.87
1529,樂士,57493.0,21330,23928,169.54,140.27,141007,93469,50.85
1530,亞崴機電,283562.0,304459,445593,-6.86,-36.36,1686489,2393888,-29.55
1531,高林股,181604.0,155313,221748,16.92,-18.10,1153714,1258792,-8.34
1532,勤美,1306068.0,1233207,1089980,5.90,19.82,7403992,7190035,2.97
1535,中宇,651676.0,804008,812982,-18.94,-19.84,4857634,5021394,-3.26
1537,廣隆光電,677810.0,671628,753651,0.92,-10.06,4013539,4167744,-3.69
1538,正峰新,36570.0,33394,29656,9.51,23.31,168803,224275,-24.73
1539,巨庭機械,193732.0,188676,224278,2.67,-13.61,1212730,1421698,-14.69
1540,喬福機械,52815.0,67544,38197,-21.80,38.27,350545,230186,52.28
1541,錩泰,339796.0,497220,282617,-31.66,20.23,2131884,1701578,25.28
1558,伸興,608731.0,442559,859059,37.54,-29.13,2664363,2899814,-8.11
1560,中砂,398242.0,388278,385756,2.56,3.23,2428688,2423687,0.20
1583,程泰,503454.0,602068,745787,-16.37,-32.49,3091727,4209399,-26.55
2049,上銀科技,2083989.0,2044873,2697778,1.91,-22.75,11134081,14333417,-22.32
2371,大同,2671997.0,2618532,5488490,2.04,-51.31,16234403,32684059,-50.32
3167,大量科技,172501.0,160096,398346,7.74,-56.69,954955,2069492,-53.85
4526,東台,971091.0,961852,1041844,0.96,-6.79,5569107,5439306,2.38
4532,瑞智精密,1863687.0,1964157,2278714,-5.11,-18.21,11510224,12575415,-8.47
4540,全球傳動,200014.0,195171,331164,2.48,-39.60,1090447,1721335,-36.65
4555,台灣氣立,115015.0,117309,159820,-1.95,-28.03,691317,869143,-20.45
4562,穎漢科技,83867.0,94053,135654,-10.83,-38.17,535064,716728,-25.34
4564,元翎,212283.0,254143,204451,-16.47,3.83,1500860,1246970,20.36
4566,時碩工業,305931.0,312789,302119,-2.19,1.26,1867192,1735717,7.57
4572,駐龍,67280.0,63433,67976,6.06,-1.02,424901,358553,18.50
4576,大銀微系統,192715.0,207501,264303,-7.12,-27.08,1075818,1457268,-26.17
8222,寶一科技,63368.0,76700,71294,-17.38,-11.11,408506,424629,-3.79
8374,羅昇,262029.0,263669,339684,-0.62,-22.86,1574938,1939012,-18.77
8996,高力,180088.0,152740,174281,17.90,3.33,1033363,904696,14.22
1603,華電,211211.0,215450,125249,-1.96,68.63,1162483,1086564,6.98
1604,聲寶,640485.0,653162,740435,-1.94,-13.49,3732999,4022103,-7.18
1605,華新,9844288.0,13129978,16442330,-25.02,-40.12,74183465,102010509,-27.27
1608,華榮,741362.0,609767,741241,21.58,0.01,3817533,4396654,-13.17
1609,大亞電線,1501674.0,1525698,1769351,-1.57,-15.12,8996903,9321884,-3.48
1611,中電,189656.0,203578,184429,-6.83,2.83,1171808,1248857,-6.16
1612,宏泰,259683.0,307813,371484,-15.63,-30.09,1770352,1955804,-9.48
1614,三洋電,460461.0,490607,517093,-6.14,-10.95,2678928,2740700,-2.25
1615,大山,277439.0,264639,284976,4.83,-2.64,1351892,1731264,-21.91
1616,億泰,251832.0,299727,292847,-15.97,-14.00,1366944,1564486,-12.62
1617,榮星電線,235925.0,246597,316726,-4.32,-25.51,1410089,1790553,-21.24
1618,合機公司,164926.0,223902,396139,-26.34,-58.36,1024276,1182618,-13.38
4930,燦星網通,1036245.0,1014125,839813,2.18,23.38,5475263,4784362,14.44
5283,禾聯碩,689341.0,548503,632171,25.67,9.04,2850249,2889964,-1.37
1708,東鹼,373993.0,457209,353136,-18.20,5.90,2133586,2158051,-1.13
1709,和益化工,619231.0,802920,986237,-22.87,-37.21,4177480,5259541,-20.57
1710,東聯,1925689.0,2131594,2213814,-9.65,-13.01,12869658,15475056,-16.83
1711,永光化學,762399.0,844627,853699,-9.73,-10.69,4757819,4892301,-2.74
1712,興農,1251152.0,1444168,1474744,-13.36,-15.16,8743399,9447145,-7.44
1713,國化,49092.0,54577,55458,-10.05,-11.47,306872,355985,-13.79
1714,和桐化學,2510582.0,2017462,2895388,24.44,-13.29,13616630,14723991,-7.52
1717,長興材料,3315895.0,3477316,3877751,-4.64,-14.48,19785507,21691299,-8.78
1718,中纖,2620726.0,3204854,3608327,-18.22,-27.37,18688058,20755742,-9.96
1721,三晃,220442.0,279739,292360,-21.19,-24.59,1626839,1721881,-5.51
1722,台肥,908966.0,945872,1083943,-3.90,-16.14,6500984,6106098,6.46
1723,中碳,586009.0,648487,664972,-9.63,-11.87,3884880,4031954,-3.64
1724,台硝,150250.0,172133,160782,-12.71,-6.55,927262,957790,-3.18
1725,元禎,619636.0,734313,829396,-15.61,-25.29,4453281,5114570,-12.92
1726,永記造漆,591514.0,666448,595723,-11.24,-0.70,3774240,4005652,-5.77
1727,中華化學,176630.0,214201,212574,-17.54,-16.90,1149639,1339917,-14.20
1730,花仙子,311729.0,341447,268612,-8.70,16.05,1975414,1124639,75.64
1732,毛寶,50690.0,54433,51226,-6.87,-1.04,301266,297755,1.17
1735,日勝化,261136.0,285361,295313,-8.48,-11.57,1527981,1829998,-16.50
1773,勝一化工,626357.0,591199,708863,5.94,-11.63,3503150,3894513,-10.04
1776,展宇,113330.0,150163,158112,-24.52,-28.32,825434,966387,-14.58
3708,上緯投控,453914.0,543091,547468,-16.42,-17.08,3086729,2875798,7.33
4720,德淵企業,259009.0,290648,267137,-10.88,-3.04,1569267,1533165,2.35
4722,國精化學,343542.0,387105,414266,-11.25,-17.07,2269188,2479343,-8.47
4725,信昌化,703334.0,1251381,1419252,-43.79,-50.44,5697078,7782596,-26.79
4739,康普材料,465554.0,495178,542769,-5.98,-14.22,3062795,3169263,-3.35
4755,三福化工,296935.0,349440,319869,-15.02,-7.16,1975302,2034516,-2.91
4764,雙鍵,310396.0,306514,371669,1.26,-16.48,1859006,2327376,-20.12
4766,南寶,1380165.0,1498360,1319154,-7.88,4.62,8103747,7579886,6.91
1598,岱宇國際,302468.0,349644,317465,-13.49,-4.72,2886466,2643810,9.17
1701,中化,637768.0,666255,600319,-4.27,6.23,3967127,3880417,2.23
1707,葡萄王,809548.0,824744,812857,-1.84,-0.40,4410570,4294374,2.70
1720,生達化學,349245.0,339639,305897,2.82,14.17,1857013,1660945,11.80
1731,美吾華,91988.0,90384,92040,1.77,-0.05,595037,575981,3.30
1733,五鼎,166061.0,182401,150929,-8.95,10.02,1066694,968317,10.15
1734,杏輝藥品,204403.0,202196,195972,1.09,4.30,1145508,1088842,5.20
1736,喬山健康,1882485.0,1867347,1626899,0.81,15.71,10914476,9000858,21.26
1760,寶齡富錦,93571.0,166661,129023,-43.85,-27.47,758270,611929,23.91
1762,中化合成,130971.0,115948,175399,12.95,-25.32,663491,609041,8.94
1783,和康生技,53615.0,41394,43330,29.52,23.73,219699,220547,-0.38
1786,科妍,47369.0,30340,18577,56.12,154.98,205249,154791,32.59
1789,台灣神隆,261746.0,229663,325156,13.96,-19.50,1389618,1846894,-24.75
3164,景岳生技,33926.0,31884,35112,6.40,-3.37,177328,193528,-8.37
3705,永信,631963.0,735901,599541,-14.12,5.40,3857811,3545102,8.82
4104,佳醫,492741.0,567847,491502,-13.22,0.25,3145189,3118483,0.85
4106,雃博,182083.0,193775,195960,-6.03,-7.08,1037608,1043746,-0.58
4108,懷特,17441.0,7276,7047,139.70,147.49,63866,57995,10.12
4119,旭富製藥,189228.0,213158,191746,-11.22,-1.31,1207974,956083,26.34
4133,亞諾法,32142.0,39141,39629,-17.88,-18.89,212172,223616,-5.11
4142,國光生技,72796.0,5901,22885,1133.62,218.09,165495,100702,64.34
4155,訊映,101019.0,110507,108781,-8.58,-7.13,575210,551081,4.37
4164,承業醫,304927.0,191134,226192,59.53,34.80,1397612,1112078,25.67
4737,華廣,156389.0,216116,165959,-27.63,-5.76,934973,829243,12.75
4746,台耀,180439.0,197739,263133,-8.74,-31.42,1245562,1305580,-4.59
1802,台玻,3430702.0,3550696,3882606,-3.37,-11.63,19188818,22814874,-15.89
1806,冠軍,468366.0,504456,569547,-7.15,-17.76,2315837,2578082,-10.17
1809,中釉,181556.0,236875,219913,-23.35,-17.44,1114841,1237861,-9.93
1810,和成,412239.0,467660,452850,-11.85,-8.96,2529515,2603227,-2.83
1817,凱撒衛浴,169458.0,212903,190003,-20.40,-10.81,1085347,1101121,-1.43
1902,台紙,405031.0,357527,244183,13.28,65.87,2178463,1406710,54.86
1903,士紙,11786.0,14404,12876,-18.17,-8.46,88248,109665,-19.52
1904,正隆,3153598.0,3299696,3633435,-4.42,-13.20,18843672,20771644,-9.28
1905,華紙,1703325.0,1816747,2094702,-6.24,-18.68,10742466,11953448,-10.13
1906,寶隆國際,91414.0,115901,144523,-21.12,-36.74,658956,1123738,-41.36
1907,永豐餘,6335226.0,6319100,6671134,0.25,-5.03,36325021,36855333,-1.43
1909,榮成紙業,3751126.0,3899568,4919817,-3.80,-23.75,23201610,26166067,-11.32
2002,中鋼,29348282.0,32365285,33385608,-9.32,-12.09,191110580,193714077,-1.34
2006,東和鋼鐵,3914068.0,4198456,3390635,-6.77,15.43,23214838,18868642,23.03
2007,燁興公司,543271.0,601588,773262,-9.69,-29.74,3560104,4575053,-22.18
2008,高興昌,76011.0,106190,120969,-28.41,-37.16,707623,651889,8.54
2009,第一伸銅,214676.0,230559,249837,-6.88,-14.07,1234221,1591850,-22.46
2010,春源鋼鐵,1405660.0,1324260,1695791,6.14,-17.10,7915251,9365829,-15.48
2012,春雨,752979.0,815614,751752,-7.67,0.16,4620151,4743957,-2.60
2013,中鋼構,1467346.0,1256687,1800502,16.76,-18.50,9262311,9671230,-4.22
2014,中鴻,3038153.0,4271035,4198513,-28.86,-27.63,23599677,23392374,0.88
2015,豐興鋼鐵,2128998.0,2334235,2603070,-8.79,-18.21,13924961,14969884,-6.98
2017,官田鋼,357850.0,321986,422725,11.13,-15.34,2144494,2361423,-9.18
2020,美亞鋼管,332130.0,286519,408752,15.91,-18.74,2322882,2423797,-4.16
2022,聚亨,712433.0,1117614,1114265,-36.25,-36.06,6006103,5174649,16.06
2023,燁輝,4424635.0,5298673,6976479,-16.49,-36.57,30088212,38132256,-21.09
2024,志聯工業,102928.0,97846,120182,5.19,-14.35,628753,746698,-15.79
2025,千興,88606.0,110381,292591,-19.72,-69.71,671480,1854439,-63.79
2027,大成鋼,6334963.0,7305207,7295961,-13.28,-13.17,42043653,43389814,-3.10
2028,威致鋼鐵,657358.0,991765,754970,-33.71,-12.92,5128378,5626196,-8.84
2029,盛餘,787368.0,832203,978747,-5.38,-19.55,4902123,6268920,-21.80
2030,彰源,929348.0,1084284,1160499,-14.28,-19.91,5950765,6779798,-12.22
2031,新光鋼,623817.0,718047,685461,-13.12,-8.99,3965784,4549386,-12.82
2032,新鋼工業,217823.0,234999,259048,-7.30,-15.91,1362058,1590418,-14.35
2033,佳大世界,62740.0,76396,61211,-17.87,2.49,424104,389234,8.95
2034,允強,1217870.0,1349318,1812965,-9.74,-32.82,8028774,10010198,-19.79
2038,海光企業,598766.0,709582,588151,-15.61,1.80,4188221,4220986,-0.77
2069,運錩,656269.0,787848,812115,-16.70,-19.19,4190598,4454134,-5.91
3004,豐達科技,234543.0,255046,194447,-8.03,20.62,1349823,1039493,29.85
5007,三星科技,487712.0,503479,657383,-3.13,-25.81,3423021,3996666,-14.35
9958,世紀鋼構,174469.0,156604,156416,11.40,11.54,860813,817962,5.23
2101,南港輪胎,1036166.0,1033207,1090446,0.28,-4.97,5819653,5434101,7.09
2102,泰豐輪胎,355683.0,323872,459461,9.82,-22.58,2245973,2646567,-15.13
2103,台橡,2288282.0,2649183,2376956,-13.62,-3.73,15148965,15210771,-0.40
2104,國際中橡,2022474.0,2121205,2078374,-4.65,-2.68,12280688,11620162,5.68
2105,正新,9221064.0,9728583,9462296,-5.21,-2.54,55277914,55975350,-1.24
2106,建大,2819103.0,2850930,2656578,-1.11,6.11,16341796,16239612,0.62
2107,厚生,317933.0,387778,112030,-18.01,183.79,1485769,692146,114.66
2108,南帝化工,940377.0,979306,1207701,-3.97,-22.13,6202737,6352429,-2.35
2109,華豐橡膠,465872.0,453190,445732,2.79,4.51,2520104,2597264,-2.97
2114,鑫永銓,140520.0,140161,160091,0.25,-12.22,815712,883690,-7.69
6582,申豐,211702.0,212597,290459,-0.42,-27.11,1466731,1878465,-21.91
1319,東陽,1644630.0,1818753,1828953,-9.57,-10.07,10590969,12051478,-12.11
1339,昭輝,187408.0,233456,211349,-19.72,-11.32,1295231,1432671,-9.59
1512,瑞利,375308.0,133812,283806,180.47,32.24,1067531,1460753,-26.91
1521,大億,473405.0,487450,511118,-2.88,-7.37,2850689,3182111,-10.41
1522,堤維西,1433115.0,1540779,1275302,-6.98,12.37,8942568,8220235,8.78
1524,耿鼎企業,162759.0,198650,199832,-18.06,-18.55,1156987,1200710,-3.64
1525,江申工業,96324.0,112504,114395,-14.38,-15.79,683938,628151,8.88
1533,車王電,325080.0,242533,202401,34.03,60.61,1455050,1344979,8.18
1536,和大工業,500942.0,494408,564096,1.32,-11.19,2985129,3571658,-16.42
1568,倉佑,143502.0,181204,192222,-20.80,-25.34,953588,1417919,-32.74
1587,吉茂,125740.0,148132,128613,-15.11,-2.23,731590,661546,10.58
2201,裕隆汽車,6622940.0,7020246,6365866,-5.65,4.03,41834032,44216926,-5.38
2204,中華汽車,2762404.0,2883414,2945072,-4.19,-6.20,17008673,18952275,-10.25
2206,三陽工業,2878589.0,2943286,2921639,-2.19,-1.47,16634463,16190353,2.74
2207,和泰汽車,17834356.0,18007617,16370397,-0.96,8.94,97775597,93859417,4.17
2227,裕隆日產,2759855.0,2302202,3032190,19.87,-8.98,15876706,16437549,-3.41
2228,劍麟,346983.0,409672,336813,-15.30,3.01,2238852,2065315,8.40
2231,為升,366251.0,370350,352515,-1.10,3.89,2063248,2050936,0.60
2497,怡利電子,169912.0,211466,172467,-19.65,-1.48,1118680,1075008,4.06
3346,麗清,300112.0,353307,375284,-15.05,-20.03,2036950,2083843,-2.25
4551,智伸科,403441.0,408305,366251,-1.19,10.15,2330970,2188270,6.52
6288,聯嘉光電,375638.0,342569,259328,9.65,44.85,2081212,1658325,25.50
6605,帝寶工業,1222229.0,1261975,1225621,-3.14,-0.27,7774286,8062961,-3.58
2302,麗正,48618.0,47276,41642,2.83,16.75,247171,247902,-0.29
2303,聯電,11706642.0,12242267,13364101,-4.37,-12.40,68614143,76348714,-10.13
2329,華泰電子,1540882.0,1528295,1277265,0.82,20.63,8445992,6869387,22.95
2330,台積電,85867929.0,80436931,70438298,6.75,21.90,459702944,481355482,-4.49
2337,旺宏,2670611.0,2723392,2792765,-1.93,-4.37,13508276,17941457,-24.70
2338,光罩,233354.0,234840,243118,-0.63,-4.01,1438518,1374298,4.67
2342,茂矽,92332.0,88163,151409,4.72,-39.01,631870,883997,-28.52
2344,華邦電,4094886.0,4012937,4507412,2.04,-9.15,22898437,25641406,-10.69
2351,順德,709284.0,794416,927310,-10.71,-23.51,4555543,5105390,-10.76
2363,矽統科技,21814.0,20469,24796,6.57,-12.02,122773,115985,5.85
2369,菱生,401423.0,414864,415426,-3.23,-3.37,2162650,2692142,-19.66
2379,瑞昱,5000623.0,5308911,3619550,-5.80,38.15,28016197,21778259,28.64
2388,威盛電子,453436.0,524213,383289,-13.50,18.30,2716609,2160094,25.76
2401,凌陽科技,484419.0,545682,580781,-11.22,-16.59,2711351,3228232,-16.01
2408,南亞科,4085655.0,4244222,8585538,-3.73,-52.41,23812595,43389656,-45.11
2434,統懋,13408.0,16201,27147,-17.23,-50.60,87389,175198,-50.11
2436,偉詮電,204294.0,200454,224073,1.91,-8.82,1087413,1257666,-13.53
2441,超豐電子,979212.0,1015869,1031225,-3.60,-5.04,5502341,6246109,-11.90
2449,京元電子,2105344.0,2064673,1716196,1.96,22.67,11351085,9621056,17.98
2451,創見資訊,1001209.0,1091070,1527044,-8.23,-34.43,6843828,9211285,-25.70
2454,聯發科,20893052.0,19120819,21060302,9.26,-0.79,114288998,110135319,3.77
2458,義隆,733044.0,751925,727538,-2.51,0.75,4062303,3883144,4.61
2481,強茂,818054.0,801071,964247,2.12,-15.16,4427987,5805989,-23.73
3006,晶豪科技,928424.0,1081499,1013078,-14.15,-8.35,5660998,5715961,-0.96
3014,聯陽,305135.0,294246,281575,3.70,8.36,1613041,1620553,-0.46
3016,嘉晶,329588.0,341782,377524,-3.56,-12.69,2020990,2044923,-1.17
3034,聯詠,5193960.0,5590683,4523614,-7.09,14.81,31251203,23730825,31.69
3035,智原,433594.0,427232,419904,1.48,3.26,2312281,2146941,7.70
3041,揚智,198430.0,112687,213783,76.08,-7.18,994469,1151921,-13.66
3054,立萬利,6479.0,6675,17055,-2.93,-62.01,42888,100132,-57.16
3094,聯傑國際,19525.0,22051,21582,-11.45,-9.53,107068,132919,-19.44
3189,景碩科技,1672101.0,1636696,1905397,2.16,-12.24,10093717,11054096,-8.68
3257,虹冠電,54372.0,43707,86696,24.40,-37.28,253153,464392,-45.48
3413,京鼎,550837.0,491302,919907,12.11,-40.12,3259160,4958989,-34.27
3443,創意電子,814205.0,828082,1294354,-1.67,-37.09,4987679,5992413,-16.76
3530,晶相光,203030.0,217653,150809,-6.71,34.62,954347,953046,0.13
3532,台勝科,952644.0,944286,1392067,0.88,-31.56,6499588,7877782,-17.49
3536,誠創科技,92076.0,125847,105701,-26.83,-12.89,588755,637055,-7.58
3545,敦泰,648856.0,720249,858843,-9.91,-24.44,3779419,5345391,-29.29
3583,辛耘,314835.0,478076,417255,-34.14,-24.54,2159729,1733456,24.59
3588,通嘉,86125.0,83390,96263,3.27,-10.53,487352,526128,-7.37
3686,達能,12666.0,14219,1799,-10.92,604.05,87386,405039,-78.42
3711,日月光投控,31571316.0,30118129,31033826,4.82,1.73,179602355,62015422,189.60
4919,新唐科技,916797.0,882445,906412,3.89,1.14,4634119,4926934,-5.94
4952,凌通科技,256773.0,286863,269798,-10.48,-4.82,1335465,1457427,-8.36
4961,天鈺,714861.0,772669,839772,-7.48,-14.87,4448236,4078115,9.07
4967,十銓,609120.0,667425,638889,-8.73,-4.65,3491636,3371848,3.55
4968,立積,257405.0,224344,241046,14.73,6.78,1091641,1374636,-20.58
5269,祥碩科技,286153.0,195229,338923,46.57,-15.56,1825217,1517253,20.29
5285,界霖,368155.0,370821,421300,-0.71,-12.61,2222266,2523474,-11.93
5305,敦南科技,993246.0,931599,1144023,6.61,-13.17,5492929,6040997,-9.07
5471,松翰科技,308277.0,334245,301215,-7.76,2.34,1550911,1526414,1.60
6202,盛群,380093.0,422684,462169,-10.07,-17.75,2242788,2415574,-7.15
6239,力成,5149505.0,5044003,5787343,2.09,-11.02,29511808,33123771,-10.90
6243,迅杰,53803.0,44832,47478,20.01,13.32,262286,228140,14.96
6257,矽格,801286.0,744494,887957,7.62,-9.76,4234051,4800849,-11.80
6271,同欣電子,553721.0,632639,561418,-12.47,-1.37,3437688,3484195,-1.33
6531,愛普,333215.0,261772,472762,27.29,-29.51,1476248,2390649,-38.24
6533,晶心科,69710.0,50643,44459,37.64,56.79,233796,122768,90.43
