公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),合計：共 898 家
1519,華城電機,2451.48,3.83,-7.75,-5.78,-5.02,
1521,大億,3182.11,15.11,6.14,8.14,6.37,
1522,堤維西,8216.46,22.71,4.94,6.58,5.59,
1524,耿鼎企業,1200.71,20.18,8.89,9.70,7.45,
1525,江申工業,628.15,10.19,2.47,42.00,32.13,
1526,日馳,601.44,26.27,11.20,13.75,10.15,
1527,鑽全,1827.04,29.61,20.04,35.88,29.95,
1528,恩德,2585.85,27.19,2.23,2.85,2.38,
1529,樂士,84.10,40.46,21.98,35.71,35.65,
1530,亞崴機電,2393.89,20.50,8.75,11.39,7.88,
1531,高林股,1258.79,19.98,6.42,10.31,6.32,
1532,勤美,7235.33,23.55,7.97,8.06,10.59,
1533,車王電,1344.89,32.68,5.63,12.22,8.01,
1535,中宇,5021.39,5.54,1.29,1.64,0.91,
1536,和大工業,3571.70,31.98,19.40,20.92,17.87,
1537,廣隆光電,4167.74,20.25,14.09,15.60,11.97,
1538,正峰新,224.06,13.22,-21.10,-27.63,-27.63,
1539,巨庭機械,1421.71,9.66,5.33,7.35,5.77,
1540,喬福機械,230.19,27.03,13.49,35.85,32.40,
1541,錩泰,1701.58,12.66,3.49,5.09,4.14,
1558,伸興,2899.81,23.72,13.44,17.72,12.82,
1560,中砂,2420.68,31.24,16.54,17.10,13.26,
1568,倉佑,1417.21,15.39,6.08,8.62,6.54,
1582,信錦,4167.23,20.69,11.15,13.77,9.17,
1583,程泰,4209.40,24.69,10.93,13.80,9.63,
1587,吉茂,661.55,18.06,-1.52,-1.43,-1.17,
1589,永冠-KY,2935.08,11.89,-5.88,-5.28,-5.87,
1590,亞德客-KY,8170.81,49.94,29.61,27.28,20.83,
1592,英瑞-KY,2131.07,25.43,-0.42,-3.45,-4.71,
1598,岱宇國際,2659.48,21.90,-4.24,-2.79,-1.61,
1603,華電,1086.56,8.85,2.26,2.59,1.18,
1604,聲寶,4021.02,18.38,3.76,9.42,8.73,
1605,華新,102071.12,11.76,9.54,11.69,7.47,
1608,華榮,4396.65,6.30,4.35,-1.61,-2.28,
1609,大亞電線,9278.43,7.48,2.63,5.61,4.84,
1611,中電,1247.55,20.67,-6.21,-6.60,-5.69,
1612,宏泰,1955.80,9.08,4.91,5.07,3.78,
1614,三洋電,2740.70,18.67,5.27,5.24,4.01,
1615,大山,1731.26,9.31,5.88,6.06,4.84,
1616,億泰,1583.37,6.64,0.78,1.53,1.41,
1617,榮星電線,1789.39,12.63,4.86,7.07,5.77,
1618,合機公司,1182.62,7.89,3.30,5.44,4.72,
1626,艾美特-KY,6563.52,15.93,0.50,0.72,-0.17,
1701,中化,3873.41,38.06,5.98,6.55,5.58,
1702,南僑投控,8930.64,31.93,7.97,7.49,5.65,
1707,葡萄王,4294.38,80.21,23.52,24.35,18.67,
1708,東鹼,2158.05,28.17,15.02,12.83,8.89,
1709,和益化工,5260.02,15.21,7.60,8.18,6.35,
1710,東聯,15475.06,16.11,13.06,12.08,9.10,
1711,永光化學,4892.30,22.00,5.60,5.05,4.12,
1712,興農,9447.15,28.61,7.04,6.03,4.94,
1713,國化,355.99,12.90,4.75,20.45,19.93,
1714,和桐化學,14674.13,7.29,2.21,1.97,1.42,
1717,長興材料,21691.30,16.88,4.35,4.95,4.08,
1720,生達化學,1660.95,43.05,9.32,12.13,10.37,
1721,三晃,1721.82,6.10,-1.94,-0.38,0.02,
1722,台肥,6112.58,22.15,11.62,21.36,17.57,
1723,中碳,4031.95,25.88,20.85,21.97,17.69,
1724,台硝,957.79,12.32,3.86,4.69,4.67,
1725,元禎,5120.44,4.34,2.15,2.38,1.72,
1726,永記造漆,4005.65,24.36,10.47,12.15,10.54,
1727,中華化學,1339.46,13.17,5.00,5.53,4.29,
1730,花仙子,1124.55,44.37,10.31,13.61,10.48,
1731,美吾華,575.98,58.21,13.50,12.16,9.24,
1732,毛寶,297.84,43.95,0.47,0.65,0.48,
1733,五鼎,968.32,24.92,8.03,8.89,6.38,
1734,杏輝藥品,1089.47,36.61,-3.75,-2.76,-3.80,
1735,日勝化,1830.26,10.98,1.67,1.51,0.14,
1736,喬山健康,9000.86,47.44,-5.47,-3.94,-3.80,
1737,臺鹽,1518.29,39.81,14.58,22.24,19.81,
1760,寶齡富錦,611.87,54.84,12.81,13.05,7.42,
1762,中化合成,609.04,31.56,3.96,3.57,3.07,
1773,勝一化工,3894.51,25.57,13.39,14.68,11.64,
1776,展宇,966.34,10.63,-1.77,-1.41,-1.39,
1783,和康生技,220.55,39.93,12.20,15.00,14.51,
1786,科妍,154.79,68.75,26.22,28.08,25.32,
1789,台灣神隆,1846.89,40.90,15.23,13.44,14.44,
1802,台玻,22828.00,18.39,7.28,6.36,5.17,
1805,寶徠,66.22,15.58,-68.69,-54.13,-54.13,
1806,冠軍,2564.37,21.89,-8.03,-9.96,-10.82,
1808,潤隆,8526.93,28.32,21.74,20.53,18.09,
1809,中釉,1238.19,19.41,-1.41,-0.65,-0.97,
1810,和成,2600.65,24.67,0.05,-0.43,-0.97,
1817,凱撒衛浴,1101.12,31.98,14.63,15.35,10.46,
1902,台紙,1420.90,20.16,8.28,29.21,23.53,
1903,士紙,110.46,21.89,-78.11,-84.52,-84.52,
1904,正隆,20771.65,18.37,5.43,17.04,14.83,
1905,華紙,11953.45,8.83,2.18,2.35,1.86,
1906,寶隆國際,1123.74,2.05,0.57,40.41,38.41,
1907,永豐餘,36855.33,15.09,3.03,3.37,2.06,
1909,榮成紙業,26330.45,14.51,6.63,5.76,3.78,
2002,中鋼,193714.08,11.43,7.64,7.17,6.74,
2006,東和鋼鐵,18847.38,8.88,3.67,3.89,2.99,
2007,燁興公司,4575.05,4.93,2.24,0.46,0.36,
2008,高興昌,651.89,-3.54,-13.30,-16.26,-26.99,
2009,第一伸銅,1591.85,5.53,3.76,2.12,1.80,
2010,春源鋼鐵,9336.88,5.68,1.34,1.88,1.63,
2012,春雨,4743.96,16.94,6.74,6.46,5.54,
2013,中鋼構,9671.23,1.73,0.09,0.31,0.59,
2014,中鴻,23392.37,9.70,6.69,6.72,6.72,
2015,豐興鋼鐵,14969.88,13.20,10.47,11.31,9.15,
2017,官田鋼,2361.42,11.27,2.34,2.17,2.16,
2020,美亞鋼管,2423.80,10.77,5.43,10.25,9.46,
2022,聚亨,5144.19,6.47,0.20,1.81,1.87,
2023,燁輝,38219.12,6.88,1.81,0.65,0.58,
2024,志聯工業,746.70,13.89,8.54,8.35,6.56,
2025,千興,1854.44,3.76,2.32,-20.43,-20.63,
2027,大成鋼,43367.59,20.37,10.72,10.95,7.90,
2028,威致鋼鐵,5626.20,7.40,5.75,5.23,5.38,
2029,盛餘,6268.92,6.35,1.57,1.84,1.29,
2030,彰源,6779.80,13.54,7.52,6.54,4.45,
2031,新光鋼,4549.35,14.58,10.49,23.85,20.84,
2032,新鋼工業,1590.42,5.73,2.48,1.90,1.53,
2033,佳大世界,389.23,12.93,2.30,2.63,1.99,
2034,允強,10010.81,10.98,6.55,7.14,5.79,
2038,海光企業,4220.99,1.67,-0.19,0.95,1.35,
2049,上銀科技,14333.42,40.73,23.75,23.89,18.44,
2059,川湖,2205.44,53.00,39.65,51.43,40.32,
2062,橋椿,3398.11,11.20,0.01,1.20,1.21,
2069,運錩,4453.85,7.67,3.35,2.13,1.81,
2101,南港輪胎,5434.10,16.23,5.05,4.43,2.98,
2102,泰豐輪胎,2646.57,8.32,-14.28,-14.21,-12.73,
2103,台橡,15210.77,12.98,5.87,6.60,4.48,
2104,國際中橡,11630.20,28.18,20.94,20.05,14.47,
2105,正新,55896.34,23.48,8.35,7.14,4.67,
2106,建大,16221.89,18.12,2.65,3.64,1.97,
2107,厚生,692.15,23.00,7.33,10.40,6.03,
2108,南帝化工,6351.71,23.67,13.97,15.48,11.53,
2109,華豐橡膠,2609.75,17.94,0.94,-0.13,-1.93,
2114,鑫永銓,885.80,34.67,26.53,27.43,22.55,
2115,六暉-KY,1272.36,19.66,8.23,8.72,6.05,
2201,裕隆汽車,45434.94,21.38,3.21,7.29,5.09,
2204,中華汽車,18952.28,19.97,6.66,13.47,11.67,
2206,三陽工業,16189.53,18.44,2.32,3.87,2.95,
2208,台船公司,6271.46,-19.55,-23.43,-22.82,-19.01,
2227,裕隆日產,16441.01,18.99,5.14,24.33,17.95,
2228,劍麟,2066.14,27.14,12.30,15.15,11.33,
2231,為升,2042.40,47.19,31.39,33.21,27.37,
2236,百達-KY,1180.48,26.83,10.54,9.91,7.18,
2239,英利-KY,10452.89,20.02,11.14,10.02,7.93,
2243,宏旭-KY,1029.06,11.62,3.15,0.61,0.05,
2301,光寶科技,103242.67,11.54,2.22,3.68,2.68,
2302,麗正,259.13,28.42,-1.54,1.33,1.31,
2303,聯電,76348.71,14.82,5.17,5.16,7.13,
2305,全友電腦,282.52,34.02,-24.93,-3.00,-4.78,
2308,台達電,108767.13,25.30,5.77,7.49,5.79,
2312,金寶電子,60776.22,5.77,0.25,0.60,0.31,
2313,華通,21487.44,14.47,9.59,8.74,4.56,
2314,台揚科技,3540.96,13.05,0.05,0.55,0.20,
2316,楠梓電,2621.82,4.94,-3.13,6.30,2.62,
2317,鴻海,2108065.03,5.90,1.92,2.88,1.96,
2321,東訊,1186.27,9.82,-5.76,-2.85,-2.91,
2323,中環,4155.36,0.54,-14.17,-13.59,-14.84,
2324,仁寶電腦,433995.93,3.32,1.08,1.12,0.89,
2327,國巨,30270.59,59.48,50.89,57.41,49.91,
2328,廣宇,12258.17,8.13,4.11,5.74,4.45,
2329,華泰電子,6869.35,-0.12,-6.34,-5.97,-2.05,
2330,台積電,481355.48,49.11,37.66,38.96,33.67,
2331,精英,14332.62,6.88,-2.87,-0.91,-0.67,
2332,友訊科技,10186.53,28.63,1.14,0.19,-0.41,
2337,旺宏,17941.46,43.73,23.03,23.57,23.46,
2338,光罩,1374.30,20.01,9.23,20.97,19.74,
2340,光磊,2699.49,30.35,12.95,13.70,11.51,
2342,茂矽,884.00,18.94,7.37,13.45,13.23,
2344,華邦電,25641.41,38.33,17.49,18.69,15.09,
2345,智邦科技,18803.40,18.17,7.43,8.35,7.01,
2347,聯強國際,179892.02,3.64,1.31,2.41,2.16,
2348,海悅,445.20,61.42,43.25,46.13,45.98,
2349,錸德科技,4730.33,5.60,-10.17,-10.12,-11.87,
2351,順德,5105.39,18.79,10.78,11.15,8.47,
2352,佳世達,73723.05,12.51,2.96,3.67,2.70,
2353,宏碁,113279.07,10.76,1.30,1.95,1.35,
2354,鴻準,66799.43,7.43,3.70,5.53,4.03,
2355,敬鵬,10792.99,10.47,4.81,-2.92,-4.44,
2356,英業達,231709.41,5.04,1.57,2.00,1.29,
2357,華碩,189430.02,13.99,3.52,3.08,2.27,
2358,廷鑫,1321.97,5.83,2.25,1.60,2.44,
2359,所羅門,2106.03,18.92,3.97,8.63,7.68,
2360,致茂電子,9097.84,43.53,19.48,21.71,15.91,
2362,藍天,10756.74,24.57,7.71,15.02,11.36,
2363,矽統科技,115.99,31.99,-155.16,-154.43,-154.45,
2364,倫飛電腦,458.18,25.27,-3.99,-14.33,-14.32,
2365,昆盈企業,958.88,20.57,-5.17,9.79,9.29,
2367,燿華,8996.55,12.15,2.30,1.53,1.47,
2368,金像電,9792.92,11.96,0.99,-0.48,-0.54,
2369,菱生,2692.14,5.61,-4.04,-2.93,-2.79,
2371,大同,32684.06,6.92,-11.35,-19.26,-18.78,
2373,震旦行,6960.63,43.14,9.90,13.17,10.55,
2374,佳能,3939.10,8.97,-8.25,-5.76,-4.80,
2375,智寶,1378.22,16.09,-28.15,208.79,207.18,
2376,技嘉,34348.94,20.19,7.03,7.89,6.55,
2377,微星科技,60078.60,15.38,7.61,7.77,6.42,
2379,瑞昱,21778.26,43.22,7.24,9.02,8.46,
2380,虹光精密,1045.49,20.63,-23.19,-22.23,-22.44,
2382,廣達,429154.50,4.31,1.25,1.89,1.46,
2383,台光電子,11028.28,19.69,11.42,11.52,6.12,
2385,群光電子,38835.32,12.78,3.31,4.97,4.00,
2387,精元電腦,4846.99,10.18,-1.66,0.18,-1.61,
2388,威盛電子,2155.30,25.39,-36.18,2.58,2.46,
2390,云辰,350.21,17.44,-19.83,-16.95,-13.84,
2392,正崴,39748.61,6.48,-3.07,-2.42,-2.39,
2393,億光電子,12209.93,23.24,3.41,4.03,3.07,
2395,研華,24000.64,38.04,14.93,15.71,12.34,
2397,友通資訊,2586.30,30.06,16.08,16.01,12.28,
2399,映泰,1794.96,17.05,6.91,7.24,6.57,
2401,凌陽科技,3228.23,38.56,-3.10,2.54,1.58,
2402,毅嘉科技,3383.12,4.17,-1.85,-0.99,-0.85,
2404,漢唐,6020.08,16.15,10.87,15.76,11.39,
2405,浩鑫,2401.54,12.38,-1.93,-1.96,-1.18,
2406,國碩科技,5446.97,0.13,-9.42,-8.59,-9.65,
2408,南亞科,43389.66,53.65,45.70,47.77,42.72,
2409,友達,149498.51,10.31,3.38,4.27,2.72,
2412,中華電,107290.72,36.95,21.43,22.01,17.77,
2413,環科,1818.03,14.83,-1.42,0.99,0.43,
2414,精技電腦,7950.24,9.64,2.02,2.06,1.78,
2415,錩新,1081.44,27.88,12.41,10.29,7.44,
2417,圓剛,1266.49,48.28,-5.54,-4.00,-3.83,
2419,仲琦,3603.32,23.39,4.80,3.76,2.79,
2420,新巨,1358.24,35.01,16.14,19.18,14.64,
2421,建準電機,5633.60,19.40,3.89,5.48,4.47,
2423,固緯,1203.49,50.95,14.55,17.61,14.04,
2424,隴華電子,2.11,65.81,-538.41,-391.88,-444.73,
2425,承啟,1921.64,11.60,8.53,10.01,8.81,
2426,鼎元,1650.37,21.85,7.21,27.72,27.08,
2427,三商電腦,1734.27,22.94,1.04,1.91,1.93,
2428,興勤電子,2915.03,37.82,23.22,24.69,13.92,
2429,銘旺科,485.80,12.91,1.73,0.64,0.64,
2430,燦坤實業,10653.87,15.14,1.73,1.41,1.57,
2431,聯昌電子,1144.81,4.73,-10.06,-7.96,-7.92,
2433,互盛電,1995.64,31.27,10.51,10.67,8.60,
2434,統懋,173.56,-26.46,-45.23,-43.30,-43.16,
2436,偉詮電,1257.67,23.83,4.11,18.60,15.07,
2438,翔耀實業,248.30,33.96,21.97,23.65,17.93,
2439,美律,11067.94,9.52,1.19,0.43,0.03,
2440,太空梭,1721.05,5.87,0.64,-0.25,-0.81,
2441,超豐電子,6246.11,28.25,24.68,25.32,20.26,
2442,新美齊,1119.31,13.91,-1.71,-1.47,0.04,
2443,新利虹,595.57,1.65,-24.69,-24.93,-24.93,
2444,兆勁,598.40,11.91,-9.15,-7.73,-7.31,
2448,晶電,10442.74,17.50,1.72,3.10,4.68,
2449,京元電子,9621.06,25.72,13.14,10.42,7.49,
2450,神腦,16031.59,11.35,0.21,1.13,1.30,
2451,創見資訊,9211.29,20.99,12.81,16.46,13.06,
2453,凌群,2066.38,24.36,1.45,1.62,0.90,
2454,聯發科,110135.32,38.31,5.47,10.78,9.22,
2455,全新,1115.11,38.01,25.42,27.32,22.49,
2456,奇力新,7382.70,30.37,17.93,18.59,13.98,
2457,飛宏科技,5498.58,7.86,-5.97,-3.84,-4.91,
2458,義隆,3883.14,44.77,17.37,20.31,16.07,
2459,敦吉,4516.35,11.46,4.12,5.16,4.15,
2460,建通精密,2001.90,7.55,-1.60,-2.39,-2.16,
2461,光群雷射,2467.00,20.61,1.69,0.81,-0.12,
2462,良得電,1991.95,4.01,-6.00,-5.77,-6.21,
2464,盟立,6960.86,17.46,8.16,7.99,6.85,
2465,麗臺科技,1602.42,12.90,-1.17,-1.41,-1.88,
2466,冠西電,1069.43,9.41,-3.69,-4.81,-3.73,
2467,志聖工業,2730.42,31.02,12.07,12.82,9.47,
2468,華經,718.75,12.33,2.16,3.52,2.69,
2471,資通,295.95,31.08,0.82,4.98,5.32,
2472,立隆電子,4020.85,25.38,13.61,15.28,11.81,
2474,可成科技,41161.42,42.00,32.49,48.63,35.23,
2476,鉅祥,2500.76,25.56,8.91,10.70,4.88,
2477,美隆電,1531.08,17.60,1.83,3.68,2.21,
2478,大毅,2604.87,26.49,15.21,16.68,14.76,
2480,敦陽科技,2322.76,28.96,10.98,11.57,8.66,
2481,強茂,5805.99,22.21,7.97,9.64,8.09,
2482,連宇,510.33,37.70,-1.38,-0.97,-1.19,
2483,百容,1018.07,22.65,4.63,8.43,6.52,
2484,希華,1388.17,19.21,6.89,10.79,9.28,
2485,兆赫電子,3755.25,7.61,-2.17,1.30,1.52,
2486,一詮精密,2106.03,9.96,-2.78,-0.40,-0.78,
2488,漢平,976.26,22.88,8.38,15.09,10.97,
2489,瑞軒,5951.07,10.42,-3.00,1.61,1.50,
2491,吉祥全,165.76,22.25,-8.73,-14.17,-14.24,
2492,華新科,18026.65,48.97,40.55,42.15,33.37,
2493,揚博科技,1216.24,28.67,14.05,14.66,11.76,
2495,普安,640.02,40.21,-1.30,4.61,3.49,
2496,卓越成功,446.55,51.07,16.62,17.54,13.77,
2497,怡利電子,1075.01,15.25,-8.90,-7.15,-4.87,
2498,宏達電,15563.20,-0.04,-53.59,156.30,122.11,
2499,東貝光電,2725.78,22.08,6.03,3.83,3.42,
2501,國建,5079.31,29.13,16.34,16.01,17.62,
2504,國產,8808.81,8.37,2.99,3.65,3.49,
2505,國揚實業,93.18,32.12,-107.11,-122.93,-123.17,
2506,太設,416.96,47.01,-13.76,-13.12,-17.14,
2509,全坤建,848.57,14.72,3.84,1.14,-8.67,
2511,太子,3977.96,33.60,9.02,12.65,11.81,
2514,龍邦國際,60.96,53.81,-31.84,92.49,-46.25,
2515,中工,5226.93,10.17,3.99,2.91,6.34,
2516,新建,3596.07,2.40,0.30,0.54,0.44,
2520,冠德,4105.93,25.90,2.84,-1.05,-4.53,
2524,京城,1719.26,33.02,17.79,14.18,13.08,
2527,宏璟,88.01,43.54,-147.86,-221.49,-203.88,
2528,皇普建設,211.79,0.97,-7.40,-15.72,-17.31,
2530,華建,537.83,17.33,5.11,3.25,2.04,
2534,宏盛,6160.90,43.79,39.92,40.80,39.96,
2535,達工,7523.34,8.30,5.40,6.06,4.73,
2536,宏普建設,1337.25,24.10,17.22,20.58,17.47,
2537,聯上開發,1273.82,10.19,6.94,4.91,4.27,
2538,基泰建設,68.44,67.17,-25.12,88.01,85.36,
2539,櫻花建設,1001.14,25.67,11.28,10.49,8.31,
2540,愛山林,710.49,46.74,31.64,25.66,20.21,
2542,興富發,22815.16,32.30,23.81,23.79,21.97,
2543,皇昌營造,2209.37,3.80,0.59,0.85,0.55,
2545,皇翔,1779.13,44.14,28.29,18.80,17.14,
2546,根基,4972.92,6.23,4.23,4.39,3.51,
2547,日勝,12457.96,24.19,13.11,10.71,9.71,
2548,華固建設,2180.32,33.46,18.30,30.46,24.78,
2597,潤弘精密,4100.02,14.73,6.90,7.06,5.85,
2601,益航,3870.04,72.16,18.68,9.21,3.27,
2603,長榮海運,75128.04,1.36,-2.68,-2.18,-2.34,
2605,新興,1513.68,4.48,-0.28,-8.07,-7.83,
2606,裕民,4639.16,11.61,7.97,14.00,15.51,
2607,榮運,3812.80,15.60,12.12,12.34,9.18,
2608,嘉里大榮,5012.35,17.46,13.06,14.14,10.85,
2609,陽明海運,64634.08,-4.28,-8.61,-9.81,-8.68,
2610,華航,81010.86,9.57,1.48,0.77,0.50,
2611,志信,457.17,22.74,-0.50,0.61,1.55,
2612,中航,1795.23,23.51,13.75,11.76,10.48,
2613,中櫃,1402.10,9.15,4.32,2.76,2.51,
2614,東森,8442.75,26.02,-1.09,26.26,22.19,
2615,萬海,30857.09,6.83,0.79,1.83,1.27,
2616,山隆通運,9148.32,8.13,1.31,1.65,1.08,
2617,台航,1634.40,23.99,20.44,25.23,24.77,
2618,長榮航空,87433.07,11.72,4.47,5.49,4.32,
2630,亞洲航空,1032.26,11.16,-2.64,-3.19,-3.33,
2633,台灣高鐵,22366.60,45.52,42.95,17.46,29.32,
2634,漢翔公司,12706.67,12.01,7.53,8.97,7.35,
2636,台驊投控,5155.11,18.11,3.33,3.54,3.21,
2637,慧洋-KY,6156.11,25.98,24.67,10.96,10.91,
2642,宅配通,1677.04,14.76,2.06,2.20,1.91,
2701,萬企,179.69,53.99,46.12,130.92,58.77,
2702,華園,576.37,78.59,-10.91,51.72,27.25,
2704,國賓,1497.27,43.69,14.31,15.69,11.58,
2705,六福,1553.84,22.66,-12.91,-59.72,-59.72,
2706,第一店,159.98,73.19,63.79,201.98,84.97,
2707,晶華酒店,3409.76,32.79,13.90,27.10,23.21,
2712,遠雄來,144.88,9.88,-29.08,-29.39,-29.64,
2722,夏都,283.67,31.19,-11.17,-9.00,-8.98,
2723,美食-KY,12280.31,59.08,11.45,12.26,8.38,
