公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),合計：共 876 家
3229,晟鈦,368.93,15.21,-4.85,-0.79,-0.79,
3231,緯創,574478.34,3.88,0.63,0.60,0.45,
3257,虹冠電,565.35,46.36,12.04,11.72,11.54,
3266,昇陽建設,1015.53,3.54,-13.95,-11.10,-12.04,
3296,勝德國際,2060.41,16.07,0.80,-0.55,-0.43,
3305,昇貿科技,3917.55,12.92,4.39,3.86,1.90,
3308,聯德電子,716.20,13.81,-2.20,-3.77,-4.61,
3311,閎暉,1701.41,12.75,-6.03,-5.17,-4.78,
3312,弘憶國際,6320.23,4.79,0.51,-4.00,-3.96,
3321,同泰電子,1981.94,6.32,-7.60,-10.56,-10.33,
3338,泰碩電子,2204.85,23.53,4.59,2.76,2.12,
3346,麗清,2703.46,19.13,6.19,6.65,5.61,
3356,奇偶科技,1198.45,35.48,-4.74,-11.52,-10.99,
3376,新日興,6509.88,25.86,15.42,13.28,9.26,
3380,明泰科技,14695.00,15.91,3.89,4.23,3.26,
3383,新世紀,928.30,-29.57,-51.16,-51.26,-53.50,
3406,玉晶光,5298.95,37.81,14.93,11.28,8.67,
3413,京鼎,5837.48,24.52,15.66,17.23,13.93,
3416,融程電訊,1027.98,34.24,11.76,10.45,8.85,
3419,譁裕實業,1655.34,20.43,2.34,2.33,1.75,
3432,台端,168.41,34.94,-28.28,-9.55,-9.04,
3437,榮創,4437.48,12.09,2.47,2.33,1.97,
3443,創意電子,8521.62,24.16,5.93,6.63,5.67,
3450,聯鈞,5499.63,27.11,20.35,18.30,14.10,
3454,晶睿,4249.58,34.45,7.82,6.83,5.85,
3481,群創光電,250042.40,23.02,16.54,17.28,13.09,
3494,誠研科技,962.76,18.47,-19.16,-21.11,-19.26,
3501,維熹科技,3687.30,31.44,17.16,14.78,11.60,
3504,揚明光學,3085.54,18.05,-4.90,-4.68,-4.86,
3515,華擎,6754.88,20.76,5.28,5.94,4.80,
3518,柏騰科技,493.64,5.39,-27.62,-28.80,-35.57,
3528,安馳科技,2878.40,12.27,5.08,5.37,4.43,
3532,台勝科,9390.71,24.84,20.01,19.11,16.31,
3533,嘉澤端子,7492.73,32.83,12.49,13.23,10.36,
3535,晶彩科,580.93,18.85,-16.10,-22.59,-22.59,
3536,誠創科技,846.31,13.20,-0.99,2.40,2.02,
3545,敦泰,8023.43,21.22,1.90,2.19,1.96,
3550,聯穎,2722.88,19.60,5.67,5.01,3.27,
3557,嘉威,38.75,-129.32,-249.14,-275.35,-275.35,
3563,牧德,898.33,61.41,36.01,34.98,29.80,
3576,聯合再生,6848.69,-26.12,-46.82,-51.65,-51.85,
3583,辛耘,2428.15,35.60,10.44,9.33,7.29,
3588,通嘉,781.18,33.76,4.15,4.08,2.37,
3591,艾笛森,1921.57,12.96,-2.01,-4.37,-4.88,
3593,力銘,593.64,14.87,-0.19,-0.99,-0.97,
3596,智易科技,14749.08,14.09,4.80,3.92,3.36,
3605,宏致,4107.87,20.14,1.19,2.33,1.85,
3607,谷崧,4213.05,5.31,-8.79,-9.59,-7.50,
3617,碩天科技,5695.16,45.01,12.82,11.37,8.48,
3622,洋華,703.14,13.46,-6.31,-0.63,-0.61,
3645,達邁,1353.79,33.91,19.46,18.57,14.89,
3653,健策,2740.03,27.56,12.06,8.89,7.41,
3661,世芯-KY,3540.65,23.83,6.45,7.40,6.45,
3665,貿聯-KY,10483.57,25.35,9.94,9.60,7.61,
3669,圓展,1487.27,51.99,4.69,5.40,4.12,
3673,TPK-KY,74335.69,7.16,2.55,3.26,2.38,
3679,新至陞,2979.25,25.42,15.34,13.12,11.47,
3682,亞太電信,10029.00,12.96,-28.03,-27.30,-22.71,
3686,達能,615.41,-79.60,-88.04,-88.65,-89.03,
3694,海華科技,4551.90,13.00,0.55,0.69,0.69,
3698,隆達,9341.19,14.95,2.06,1.27,0.97,
3701,大眾投控,5922.78,10.29,-5.00,2.28,2.01,
3702,大聯大,394049.45,4.25,1.86,1.76,1.45,
3703,欣陸投控,18648.27,5.73,1.33,7.41,7.18,
3704,合勤控,14185.14,22.39,-2.14,-2.67,-2.59,
3705,永信,4817.23,41.08,8.83,10.22,7.83,
3706,神達,37751.75,11.42,1.70,5.82,5.06,
3708,上緯投控,3462.73,23.17,3.14,6.39,4.73,
4104,佳醫,4521.20,20.22,8.12,9.50,8.13,
4106,雃博,1577.47,44.01,9.15,8.81,6.19,
4108,懷特,37.53,34.94,-429.88,-372.57,-372.57,
4119,旭富製藥,967.88,29.47,16.84,16.89,13.62,
4133,亞諾法,363.59,47.62,13.15,14.43,12.56,
4137,麗豐-KY,2261.52,81.00,25.13,25.45,17.80,
4141,龍燈-KY,6335.88,39.06,-1.76,-5.65,-4.48,
4142,國光生技,351.43,-52.93,-149.22,-132.44,-132.44,
4144,康聯-KY,2084.28,48.02,14.57,17.43,12.69,
4148,全宇生技-KY,1721.18,33.52,18.87,19.43,18.16,
4155,訊映,975.72,22.08,11.30,13.44,10.15,
4164,承業醫,1498.99,32.76,15.53,10.35,7.66,
4190,佐登-KY,1668.84,71.23,10.65,10.94,8.60,
4306,炎洲,13186.34,11.85,2.53,2.60,1.97,
4414,如興,5046.74,15.24,1.76,-1.83,-2.05,
4426,利勤實業,1479.92,32.88,19.46,16.78,11.68,
4438,廣越,7597.89,16.25,9.00,9.46,7.48,
4526,東台,6938.30,22.69,1.63,-1.39,-1.52,
4532,瑞智精密,14637.28,15.02,6.95,7.00,5.24,
4536,拓凱,4600.43,28.53,10.66,9.59,8.01,
4545,銘鈺,1677.88,20.47,2.57,-2.00,-2.17,
4551,智伸科,2905.11,31.38,22.74,20.83,14.74,
4552,力達-KY,5990.69,24.12,17.52,17.42,11.56,
4555,台灣氣立,1091.20,39.12,13.84,14.06,11.57,
4557,永新-KY,1009.71,34.95,17.10,17.37,15.10,
4560,強信-KY,982.27,40.89,20.83,21.40,14.64,
4562,穎漢科技,1083.40,35.67,12.97,11.31,8.48,
4566,時碩工業,2493.42,22.82,8.58,8.91,6.25,
4720,德淵企業,2099.57,18.76,1.70,1.62,1.20,
4722,國精化學,3653.86,15.50,7.32,7.77,6.26,
4725,信昌化,9752.58,-0.36,-3.05,-3.93,-3.92,
4737,華廣,1244.00,42.18,12.46,10.00,8.23,
4739,康普材料,3656.71,14.61,10.08,10.38,8.69,
4746,台耀,1870.98,42.46,17.40,14.78,11.23,
4755,三福化工,2924.99,20.08,11.89,12.49,10.08,
4763,材料-KY,1165.67,26.24,13.73,9.34,8.35,
4764,雙鍵,3086.52,23.24,12.18,12.16,9.00,
4807,日成-KY,1602.53,31.35,16.12,14.84,10.57,
4904,遠傳,67281.22,40.90,16.80,15.54,12.82,
4906,正文,10165.66,13.51,1.01,4.33,3.93,
4912,聯德控股-KY,3014.49,20.67,8.00,9.27,7.37,
4915,致伸,41713.39,12.90,4.13,5.18,3.81,
4916,事欣科,3728.12,23.00,4.53,5.41,4.12,
4919,新唐科技,6939.70,40.58,8.04,9.21,7.83,
4927,泰鼎-KY,7763.67,10.64,1.26,1.44,0.97,
4930,燦星網通,9005.04,15.07,-1.91,-2.69,-3.11,
4934,太極能源,4078.49,-4.32,-9.40,-16.64,-17.03,
4935,茂林-KY,4360.43,17.92,5.65,5.54,5.45,
4938,和碩,816247.52,4.24,1.76,1.83,1.48,
4942,嘉彰,4533.87,19.46,7.32,6.04,3.53,
4943,康控-KY,3281.31,41.11,24.55,23.41,17.46,
4952,凌通科技,2450.31,35.14,13.49,13.37,11.45,
4956,光鋐,969.91,27.30,8.24,6.28,5.42,
4958,臻鼎-KY,64680.82,15.13,5.52,5.35,4.59,
4960,誠美材,8315.23,-8.01,-15.78,-15.92,-14.40,
4968,立積,1952.99,34.80,10.22,4.90,4.28,
4976,佳凌,1114.44,11.71,0.51,0.70,0.57,
4977,眾達-KY,1528.49,28.09,16.01,11.08,10.79,
4989,榮科,2810.02,24.37,21.36,19.80,16.83,
4994,傳奇,692.21,82.80,-27.58,-27.06,-27.55,
4999,鑫禾,1809.65,35.99,23.22,19.24,13.85,
5007,三星科技,5428.18,24.99,19.00,19.87,16.01,
5203,訊連,1258.83,87.51,33.97,19.42,13.52,
5215,科嘉-KY,1168.52,18.98,5.05,1.61,-0.35,
5225,東科-KY,5538.24,11.41,0.03,0.99,0.46,
5234,達興材料,2869.51,28.27,12.95,12.80,11.32,
5243,乙盛-KY,7861.11,15.68,5.21,4.53,4.06,
5258,虹堡,1716.95,23.93,4.38,2.26,0.55,
5259,奕智博,156.83,-24.71,-44.98,-62.09,-62.09,
5264,鎧勝-KY,23362.68,15.88,7.29,7.90,5.86,
5269,祥碩科技,2326.94,44.38,25.70,15.51,13.30,
5284,jpp-KY,944.74,35.90,19.48,20.97,17.44,
5285,界霖,2449.00,20.23,10.26,9.36,8.24,
5288,豐祥-KY,3017.84,18.03,12.31,14.14,10.50,
5305,敦南科技,8416.83,27.93,10.96,13.23,10.72,
5388,中磊電子,28151.09,13.02,3.86,3.99,3.24,
5434,崇越科技,17441.70,12.44,5.05,6.05,4.57,
5469,瀚宇博德,28865.79,12.77,3.52,3.72,2.19,
5471,松翰科技,2562.47,38.17,9.33,9.57,7.73,
5484,慧友電子,460.87,29.75,-15.63,-14.84,-13.98,
5515,建國工程,3779.25,8.13,2.40,3.12,2.30,
5519,隆大營建,1472.48,15.83,8.86,10.39,8.34,
5521,工信,2930.62,5.36,1.45,1.04,0.73,
5522,遠雄建設,13256.33,23.81,15.17,14.09,12.31,
5525,順天建設,644.23,23.03,3.83,3.09,2.96,
5531,鄉林建設,1771.54,38.33,-3.95,-10.31,-11.93,
5533,皇鼎建設,2250.06,23.23,11.43,7.38,6.22,
5534,長虹,3983.57,42.26,36.79,49.12,45.16,
5538,東明-KY,5438.43,18.68,11.87,11.33,8.22,
5607,遠雄港,1079.94,48.79,23.55,21.56,24.01,
5608,四維航業,2495.60,-15.78,-25.11,-38.65,-39.07,
5706,鳳凰旅遊,2117.43,14.13,6.13,7.74,6.61,
5871,中租-KY,29812.70,62.25,30.67,32.84,24.46,
5906,台南-KY,1068.50,58.08,-3.82,-3.74,-3.79,
5907,大洋-KY,4124.41,77.75,11.40,4.73,-1.73,
6108,競國實業,6497.11,14.41,5.17,5.69,3.69,
6112,聚碩,7824.21,8.79,3.22,3.21,2.63,
6115,鎰勝,5206.29,20.72,11.69,9.96,7.19,
6116,彩晶,17592.21,38.41,28.53,29.40,28.63,
6117,迎廣科技,1426.28,15.29,-12.35,-14.04,-12.10,
6120,達運,21872.89,7.15,1.70,2.34,1.53,
6128,上福全球,1298.42,43.30,16.96,14.18,10.59,
6131,悠克國際,30.89,35.38,-132.98,584.78,584.66,
6133,金橋科技,907.91,25.66,4.86,2.78,1.83,
6136,富爾特,539.53,28.00,-3.51,32.52,31.54,
6139,亞翔工程,15833.68,7.65,3.58,4.60,3.51,
6141,柏承科技,2783.72,15.41,6.97,6.58,5.87,
6142,友勁科技,2609.92,12.34,-4.74,-5.21,-5.21,
6152,百一電子,6068.79,12.41,-0.97,-1.27,-0.99,
6153,嘉聯益,9202.74,12.38,0.92,0.08,-0.14,
6155,鈞寶,521.02,28.78,12.64,8.03,7.83,
6164,華興電子,981.08,30.73,5.53,6.35,4.31,
6165,捷泰精密,21.49,4.84,-124.18,12.32,12.32,
6166,凌華科技,7911.43,37.87,4.81,5.04,3.93,
6168,宏齊科技,2263.08,21.58,9.72,8.82,8.12,
6172,互億科技,195.58,1.22,-4.34,-4.00,-4.00,
6176,瑞儀光電,39629.27,14.59,9.31,7.76,5.71,
6177,達麗,3957.43,33.17,22.33,21.06,20.49,
6183,關貿,985.58,45.24,24.32,25.23,21.17,
6184,大豐電,1388.55,38.95,19.82,17.98,15.01,
6189,豐藝電子,13585.49,8.07,3.08,2.49,2.04,
6191,精成科技,15337.83,11.50,2.83,2.47,1.45,
6192,巨路國際,3276.13,30.97,13.92,13.69,10.32,
6196,帆宣科技,14591.50,10.95,3.43,3.61,2.81,
6197,佳必琪,3176.90,18.17,8.35,10.06,8.39,
6201,亞弘電,2214.00,19.62,6.12,6.15,4.98,
6202,盛群,3365.66,46.46,19.69,22.45,19.52,
6205,詮欣,1391.55,31.35,12.10,11.41,8.74,
6206,飛捷,4852.23,30.18,14.83,13.06,11.31,
6209,今國光學,2835.02,6.23,-5.64,-4.12,-3.28,
6213,聯茂,15536.86,15.18,8.87,9.28,5.97,
6214,精誠資訊,12093.15,27.02,3.27,8.04,7.31,
6215,和椿科技,1301.26,24.88,4.60,5.18,4.49,
6216,居易,727.36,51.69,26.01,21.17,18.52,
6224,聚鼎,1149.33,48.44,25.64,25.69,21.12,
6225,天瀚,1.46,-433.49,-976.03,-668.56,-668.56,
6226,光鼎電子,759.34,31.26,3.36,6.57,4.05,
6230,超眾,5193.68,21.56,11.18,9.81,7.36,
6235,華孚科技,2186.51,18.76,5.65,3.44,0.47,
6239,力成,42916.15,21.22,15.18,15.23,12.29,
6243,迅杰,354.78,24.85,-23.34,-28.41,-28.41,
6251,定穎電子,8670.97,11.55,1.13,0.51,0.72,
6257,矽格,4509.50,27.34,16.76,15.39,12.34,
6269,台郡科技,15101.32,23.34,15.36,14.55,11.13,
6271,同欣電子,5750.92,23.17,13.60,12.78,11.71,
6277,宏正科,3573.87,59.08,17.14,18.31,14.60,
6278,台表科,19979.31,8.08,1.90,4.09,2.86,
6281,全國電,12986.04,18.99,3.52,3.64,3.02,
6282,康舒,13367.37,16.46,2.72,3.37,2.48,
6283,淳安電子,512.42,23.82,3.39,7.68,6.57,
6285,啟碁科技,41842.19,13.94,4.89,5.16,3.99,
6288,聯嘉光電,1854.68,18.15,2.56,1.25,0.40,
6289,華上光電,175.09,-80.96,-111.36,-30.29,-35.64,
6405,悅城科技,609.48,19.05,6.00,0.20,0.34,
6409,旭隼,7237.42,27.77,18.65,16.56,13.77,
6412,群光電能,20921.10,17.01,5.79,6.83,5.50,
6414,樺漢科技,19775.08,25.02,5.66,6.74,5.69,
6415,矽力-KY,6297.54,48.05,22.03,21.77,21.12,
6416,瑞祺電通,2894.29,19.27,9.83,10.17,8.52,
6431,光麗-KY,83.61,-66.65,-100.18,-109.18,-109.08,
6442,光聖,2258.08,16.73,5.49,2.28,1.71,
6443,元晶,4944.31,-2.60,-8.50,-10.09,-10.39,
6449,鈺邦科技,1368.23,27.93,16.47,12.88,9.34,
6451,訊芯-KY,2269.86,20.08,9.35,3.62,4.47,
6452,康友-KY,3039.37,40.20,25.80,27.15,22.89,
6456,GIS-KY,84609.47,12.49,7.84,7.48,5.85,
6464,台數科,2220.19,47.26,26.74,27.02,21.19,
6477,安集,814.77,19.03,12.27,8.14,6.80,
6504,南六,4757.99,18.90,11.00,10.78,8.04,
6505,台塑石化,456861.65,16.37,14.62,14.95,12.46,
6525,捷敏-KY,2244.79,33.83,25.98,23.25,18.70,
6531,愛普,3242.72,24.09,10.77,7.77,5.58,
6533,晶心科,232.34,99.70,11.08,9.78,9.10,
6541,泰福-KY,0.00,0.00,0.00,0.00,0.00,
6552,易華電,947.20,8.47,-0.47,-1.62,-1.67,
6573,虹揚-KY,1556.37,22.20,9.27,9.56,8.10,
6579,研揚科技,4138.59,30.95,9.13,12.63,10.99,
6581,鋼聯,1253.86,59.41,50.36,48.96,38.38,
6582,申豐,2328.67,22.82,15.20,15.03,12.07,
6591,動力-KY,868.66,27.07,13.35,11.23,7.07,
6605,帝寶工業,11890.42,27.26,11.92,8.91,6.47,
6625,必應,750.58,12.99,3.18,2.64,1.60,
8011,台通,1501.39,18.85,3.99,1.94,-0.11,
8016,矽創電子,6995.76,27.08,9.63,10.08,9.08,
8021,尖點,2423.32,26.57,9.04,9.37,7.04,
8033,雷虎科技,604.92,35.63,-8.53,-8.66,-8.93,
8039,台虹科技,8313.79,19.20,9.54,9.22,6.97,
8046,南電,19905.94,-1.18,-6.73,-7.47,-7.48,
8070,長華電材,10219.96,13.88,7.95,11.66,8.77,
8072,陞泰,810.09,18.42,2.47,0.64,-0.02,
8081,致新,2894.60,30.34,9.69,10.54,9.08,
8101,華冠通訊,13234.90,2.70,-4.79,-3.68,-3.16,
8103,瀚荃,2050.80,31.63,13.45,11.83,7.85,
8105,凌巨,9432.94,17.72,8.74,7.36,5.49,
8110,華東,6943.18,13.63,8.62,7.06,5.78,
8112,至上電子,90187.51,2.76,1.77,1.61,1.22,
8114,振樺電子,3506.87,40.72,15.53,17.61,15.18,
8131,福懋科技,5978.53,15.89,14.18,18.90,16.67,
8150,南茂科技,13532.63,18.38,14.08,9.63,21.16,
8163,達方電子,13000.79,16.05,3.59,3.94,3.15,
8201,無敵,915.53,15.35,-7.80,-8.34,-8.41,
8210,勤誠興業,3915.90,26.73,11.93,10.77,7.88,
8213,志超,16862.10,13.34,5.08,5.05,3.65,
8215,明基材料,8528.48,15.90,3.58,4.78,4.66,
8222,寶一科技,633.37,15.54,4.74,3.83,3.19,
8249,菱光科技,3033.30,15.08,6.84,8.93,6.92,
8261,富鼎,1453.30,15.47,1.91,1.20,0.71,
8271,宇瞻科技,7336.79,12.70,4.66,4.73,3.79,
8341,日友,1399.06,63.33,46.00,50.49,42.60,
8374,羅昇,2851.61,18.43,5.25,5.91,4.90,
8404,百和興業-KY,3082.09,37.86,17.02,16.11,11.68,
8411,福貞-KY,5047.81,14.66,5.67,5.63,4.13,
8422,可寧衛,1980.06,74.00,59.03,59.92,50.89,
8427,基勝-KY,3207.73,24.50,2.61,3.37,1.14,
8429,金麗-KY,3213.69,25.52,15.94,16.57,10.80,
8442,威宏-KY,3702.62,15.17,0.89,0.54,-0.50,
8443,阿瘦,1158.88,56.53,-9.88,-9.85,-7.61,
8454,富邦媒,23298.58,11.04,4.14,4.63,3.87,
8462,柏文,1666.10,29.04,14.39,14.66,12.11,
8463,潤泰精材,2042.97,12.55,5.55,4.93,3.84,
8464,億豐,14751.11,48.45,25.40,24.48,18.58,
8466,美吉吉-KY,2794.33,26.68,16.23,15.46,12.74,
8467,波力-KY,1209.10,24.69,7.03,5.25,4.16,
8473,山林水,1884.53,30.51,25.14,22.15,20.17,
8478,東哥遊艇,2427.19,28.20,7.23,6.79,6.90,
8480,泰昇-KY,1107.75,30.52,15.56,18.60,16.34,
8481,政伸,831.90,45.51,23.99,24.10,18.77,
8488,吉源-KY,2826.39,14.74,5.72,6.09,3.84,
8497,格威傳媒,1754.16,24.83,4.82,5.24,4.40,
8499,鼎炫-KY,1080.71,45.21,30.82,29.89,22.44,
8926,台汽電,871.94,25.42,6.64,103.11,100.11,
8940,新天地,952.13,45.33,-8.94,-8.81,-8.93,
8996,高力,1289.78,26.96,7.38,3.80,2.93,
9802,鈺齊-KY,7638.34,19.98,10.95,10.08,8.10,
9902,台火,37.72,7.12,-34.94,3.42,2.45,
9904,寶成工業,206014.13,25.85,5.89,9.01,7.71,
9905,大華金,5683.05,15.05,8.41,10.03,8.22,
9906,欣巴巴,604.76,22.75,7.30,6.84,6.79,
9907,統一實業,24714.03,11.12,4.37,3.25,2.35,
9908,大台北,2731.23,21.73,15.04,29.79,25.90,
9910,豐泰企業,42971.01,22.02,9.64,10.62,8.09,
9911,台灣櫻花,3896.41,34.42,12.47,14.02,11.60,
9912,偉聯,536.44,28.33,0.20,0.55,0.32,
9914,美利達,16636.62,12.86,4.73,6.65,5.15,
9917,中保,9689.03,36.00,16.81,21.48,18.71,
9918,欣天然,1486.14,25.36,12.28,16.58,13.95,
9919,康那香,2865.98,17.15,3.17,4.32,3.42,
9921,巨大機械,41889.73,19.63,6.09,6.30,4.57,
9924,台灣福興,6022.41,20.74,10.33,9.40,7.27,
9925,新光保全,5312.44,34.01,11.92,16.84,15.15,
9926,新海瓦斯,1597.15,24.79,17.18,20.79,17.63,
9927,泰銘,8049.52,12.16,10.07,10.40,8.60,
9928,中視,541.76,-38.38,-64.66,-38.80,-40.51,
9929,秋雨,528.72,10.82,1.39,-0.42,-0.42,
9930,中聯資源,5136.99,17.82,11.82,12.50,10.50,
9931,欣高,868.47,17.37,10.68,19.32,15.87,
9933,中鼎工程,49352.82,7.31,4.23,6.12,5.16,
9934,成霖企業,13593.93,28.59,5.93,5.70,4.29,
9935,慶豐富,3133.42,19.97,7.25,5.78,4.50,
9937,全國,14451.48,10.82,3.25,4.06,3.42,
9938,台灣百和,8816.52,40.53,23.47,22.91,16.11,
9939,宏全,14054.48,20.05,10.43,11.05,8.89,
9940,信義,14511.18,30.62,24.39,25.27,15.74,
9941,裕融企業,14268.33,44.43,16.16,16.57,12.92,
9942,茂順,2336.11,35.40,21.43,22.65,17.13,
9943,好樂迪,2190.68,57.31,17.74,26.63,23.57,
9944,新麗企業,2500.79,23.89,3.84,3.55,2.48,
9945,潤泰創新,8007.88,25.39,11.56,61.54,59.68,
9946,三發地產,801.22,36.46,20.08,20.26,17.84,
9955,佳龍,1662.35,2.12,-2.90,-3.62,-3.48,
9958,世紀鋼構,1552.70,4.74,-0.48,2.12,2.39,
