公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),合計：共 901 家
1531,高林股,2253.52,25.92,12.21,9.91,6.96,
1532,勤美,14517.91,26.34,10.50,9.76,7.07,
1533,車王電,2488.23,37.84,12.27,7.52,4.55,
1535,中宇,9971.39,6.91,2.51,2.45,1.87,
1536,和大工業,6719.13,33.78,21.21,20.51,17.93,
1537,廣隆光電,7772.83,22.58,16.23,15.41,11.66,
1538,正峰新,644.12,16.89,-10.42,-23.87,-23.88,
1539,巨庭機械,2800.49,12.79,8.84,4.04,2.73,
1540,喬福機械,577.57,27.59,14.30,9.59,7.93,
1541,錩泰,3653.29,16.22,7.31,4.93,3.70,
1558,伸興,5994.14,25.27,14.79,11.87,8.98,
1560,中砂,4525.05,33.77,19.57,19.27,16.19,
1568,倉佑,3357.90,14.81,7.08,7.39,5.72,
1582,信錦,8870.76,23.15,13.79,13.77,9.80,
1583,程泰,7578.48,25.18,10.11,8.81,6.22,
1587,吉茂,1353.38,21.30,2.36,1.81,1.17,
1589,永冠-KY,6404.34,22.36,4.61,5.34,4.03,
1590,亞德客-KY,13717.91,51.96,30.19,31.76,24.05,
1592,英瑞-KY,5118.87,35.31,8.73,7.17,5.31,
1598,岱宇國際,4457.72,28.51,-0.54,-4.51,-3.72,
1603,華電,2697.91,11.77,6.03,12.64,10.45,
1604,聲寶,8669.28,24.48,1.21,4.28,3.82,
1605,華新,167792.59,7.15,4.71,5.60,3.99,
1608,華榮,8299.24,6.61,4.35,8.21,7.42,
1609,大亞電線,16743.01,9.26,4.08,4.16,3.66,
1611,中電,2705.59,19.35,-6.90,24.21,21.73,
1612,宏泰,3572.38,7.12,1.68,6.19,5.75,
1614,三洋電,4988.62,18.84,4.81,5.11,4.32,
1615,大山,2739.11,9.82,5.40,6.13,5.36,
1616,億泰,2866.52,1.95,-3.80,-3.74,-3.84,
1617,榮星電線,3349.69,14.59,6.91,4.81,3.46,
1618,合機公司,2119.26,8.46,3.44,4.74,3.93,
1626,艾美特-KY,10024.20,17.32,-0.46,0.07,0.01,
1701,中化,6244.81,30.79,4.44,5.86,4.91,
1702,南僑投控,17172.89,32.69,8.21,8.76,5.79,
1707,葡萄王,9388.13,83.77,24.01,25.62,20.61,
1708,東鹼,3876.95,28.62,14.36,15.05,12.69,
1709,和益化工,8787.78,18.78,9.73,9.34,7.53,
1710,東聯,28919.81,15.37,12.11,10.57,8.29,
1711,永光化學,9169.48,21.49,3.95,5.15,4.04,
1712,興農,17284.38,27.28,5.15,4.39,3.35,
1713,國化,663.80,15.41,6.91,12.09,11.00,
1714,和桐化學,31429.67,7.53,2.01,2.05,1.31,
1717,長興材料,41551.12,17.90,4.48,5.46,4.49,
1720,生達化學,3848.68,45.44,14.07,14.30,11.26,
1721,三晃,3408.91,11.19,3.23,2.00,2.03,
1722,台肥,11658.99,22.31,10.53,15.73,13.89,
1723,中碳,6241.82,25.48,20.01,21.87,19.35,
1724,台硝,2100.58,14.27,6.93,5.07,4.16,
1725,元禎,10166.57,4.67,2.23,2.51,2.12,
1726,永記造漆,7657.78,27.34,13.67,13.82,10.32,
1727,中華化學,2450.27,12.61,4.38,4.48,3.92,
1730,花仙子,2024.01,44.16,10.12,12.77,9.95,
1731,美吾華,1575.08,42.99,10.09,7.30,5.46,
1732,毛寶,592.36,42.21,1.55,1.79,1.22,
1733,五鼎,1795.30,24.04,8.97,6.24,4.59,
1734,杏輝藥品,2134.16,37.97,-2.95,-2.47,-4.22,
1735,日勝化,3325.12,14.02,3.37,3.20,1.89,
1736,喬山健康,19494.43,47.22,0.70,1.15,0.67,
1737,臺鹽,2757.08,41.31,15.16,15.47,12.83,
1760,寶齡富錦,1212.48,57.27,11.94,11.81,7.47,
1762,中化合成,1168.25,34.91,6.69,9.38,7.35,
1773,勝一化工,6839.69,27.19,14.55,15.56,12.85,
1776,展宇,2119.85,15.07,2.98,7.09,5.16,
1783,和康生技,427.56,37.49,4.92,3.90,3.69,
1786,科妍,258.42,59.14,12.05,8.77,6.63,
1789,台灣神隆,3516.48,44.08,15.90,13.52,12.01,
1802,台玻,44869.58,17.02,5.88,5.33,4.85,
1805,寶徠,258.61,13.67,-25.24,-0.93,-0.93,
1806,冠軍,4896.10,28.42,0.70,-1.01,-1.87,
1808,潤隆,4378.11,22.70,13.36,14.08,13.15,
1809,中釉,2418.85,20.72,-3.88,1.95,0.69,
1810,和成,5709.37,26.95,2.56,4.32,2.80,
1817,凱撒衛浴,2269.98,33.32,14.58,15.06,11.44,
1902,台紙,3011.34,19.44,7.62,11.28,8.45,
1903,士紙,186.32,27.62,-88.68,-90.58,-91.48,
1904,正隆,42664.30,17.70,5.32,4.29,3.31,
1905,華紙,22708.15,10.18,3.49,3.90,3.20,
1906,寶隆國際,1815.95,4.90,0.66,27.23,22.48,
1907,永豐餘,66769.91,17.98,4.43,4.25,3.19,
1909,榮成紙業,46716.81,20.57,11.37,11.45,8.46,
2002,中鋼,347012.00,11.34,7.18,6.74,5.89,
2006,東和鋼鐵,31749.27,11.97,5.80,6.30,5.36,
2007,燁興公司,7993.01,3.34,0.16,-2.11,-2.31,
2008,高興昌,1270.21,-2.15,-11.49,-17.68,-17.68,
2009,第一伸銅,3049.65,7.36,5.51,9.96,8.85,
2010,春源鋼鐵,17266.11,6.51,2.03,3.20,2.33,
2012,春雨,8997.47,16.79,6.05,4.28,3.50,
2013,中鋼構,16503.93,2.08,0.01,0.46,0.33,
2014,中鴻,40792.44,9.53,6.31,6.39,6.39,
2015,豐興鋼鐵,24741.94,15.42,12.26,13.10,11.01,
2017,官田鋼,4393.00,17.04,7.68,8.66,8.47,
2020,美亞鋼管,4867.22,15.04,7.88,10.34,8.01,
2022,聚亨,7833.78,8.61,1.41,0.30,-0.10,
2023,燁輝,71158.66,8.85,3.11,2.54,1.89,
2024,志聯工業,1434.65,15.48,9.92,8.81,7.13,
2025,千興,3645.88,5.42,4.01,4.26,4.26,
2027,大成鋼,64424.64,17.69,7.31,4.18,2.23,
2028,威致鋼鐵,9738.71,9.14,7.33,6.65,6.53,
2029,盛餘,13769.04,12.72,7.26,6.87,5.44,
2030,彰源,12641.86,12.74,6.63,5.65,4.26,
2031,新光鋼,8351.91,13.34,11.91,14.48,12.85,
2032,新鋼工業,2789.69,4.23,0.70,0.70,0.55,
2033,佳大世界,773.55,14.56,4.47,3.96,3.07,
2034,允強,19265.63,10.36,5.67,5.10,4.24,
2038,海光企業,5265.84,3.78,0.60,0.57,-0.20,
2049,上銀科技,21164.76,35.83,15.81,13.29,10.64,
2059,川湖,4110.57,53.33,40.51,29.77,22.11,
2062,橋椿,5975.25,18.57,5.40,5.49,3.60,
2069,運錩,8543.61,7.97,3.21,2.71,2.45,
2101,南港輪胎,11326.02,18.70,8.10,7.29,5.59,
2102,泰豐輪胎,5585.44,12.35,-8.03,-12.77,-12.50,
2103,台橡,31766.24,10.48,3.79,3.58,2.67,
2104,國際中橡,20113.76,27.69,18.10,17.73,11.44,
2105,正新,112309.17,22.86,7.48,7.46,4.99,
2106,建大,30532.69,19.85,3.86,2.16,1.08,
2107,厚生,1726.83,31.20,17.63,11.48,10.96,
2108,南帝化工,11647.60,19.11,9.83,9.37,7.54,
2109,華豐橡膠,5743.30,18.79,1.56,-13.68,-15.17,
2114,鑫永銓,1633.86,35.49,27.21,24.99,20.74,
2115,六暉-KY,2647.01,25.73,14.93,14.94,10.36,
2201,裕隆汽車,94111.03,21.25,2.02,4.40,3.27,
2204,中華汽車,38908.09,16.76,6.26,12.53,11.67,
2206,三陽工業,31678.50,17.49,1.21,1.72,1.58,
2208,台船公司,16404.34,-34.88,-37.97,-38.73,-35.86,
2227,裕隆日產,33221.77,18.62,6.25,24.09,19.99,
2228,劍麟,4325.94,29.24,15.04,18.10,12.72,
2231,為升,3520.47,53.25,36.98,32.76,27.30,
2236,百達-KY,2073.29,29.52,11.18,11.08,7.71,
2239,英利-KY,18879.84,20.84,10.63,9.13,7.17,
2243,宏旭-KY,2159.57,13.46,4.22,3.18,2.01,
2301,光寶科技,214564.32,12.91,3.89,1.57,1.23,
2302,麗正,449.64,32.49,-5.05,-7.52,-7.56,
2303,聯電,149284.71,18.12,4.40,5.22,4.44,
2305,全友電腦,646.56,32.26,-22.72,117.95,80.60,
2308,台達電,223577.51,27.18,8.84,10.64,8.39,
2312,金寶電子,119204.76,6.24,1.03,0.77,0.58,
2313,華通,53964.19,14.99,10.67,9.09,6.63,
2314,台揚科技,7550.80,15.33,2.49,2.65,2.13,
2316,楠梓電,5376.75,7.11,-0.72,0.14,-0.16,
2317,鴻海,4706736.10,6.44,2.39,3.89,2.88,
2321,東訊,3085.26,10.73,-2.15,-2.17,-2.18,
2323,中環,9155.74,0.57,-14.51,-10.73,-12.31,
2324,仁寶電腦,887656.96,3.60,1.04,0.91,0.69,
2327,國巨,32258.60,32.54,23.54,24.25,20.71,
2328,廣宇,26238.36,8.33,4.00,4.28,3.25,
2329,華泰電子,13886.31,1.31,-5.22,-5.41,-5.15,
2330,台積電,977447.24,50.62,39.45,40.53,35.11,
2331,精英,29947.34,10.13,-0.01,1.25,0.75,
2332,友訊科技,19316.08,26.91,-2.37,-0.65,-0.89,
2337,旺宏,34196.92,36.95,16.82,16.19,16.13,
2338,光罩,1427.07,17.08,-0.55,-4.57,-6.21,
2340,光磊,5589.85,29.59,14.02,14.54,12.03,
2342,茂矽,1636.48,16.86,3.86,-2.20,-2.19,
2344,華邦電,47591.79,34.30,13.99,14.91,12.24,
2345,智邦科技,36446.76,19.72,8.93,8.88,7.01,
2347,聯強國際,364207.88,3.53,1.35,2.16,1.76,
2348,海悅,787.97,42.54,25.85,25.37,24.00,
2349,錸德科技,9797.11,3.19,-14.05,-19.81,-23.46,
2351,順德,9581.05,19.34,11.08,10.22,8.14,
2352,佳世達,136862.49,11.93,2.49,4.69,4.13,
2353,宏碁,237274.88,10.69,1.55,1.45,1.18,
2354,鴻準,147815.62,9.65,7.12,7.74,6.74,
2355,敬鵬,23645.61,13.92,8.61,9.48,6.33,
2356,英業達,467512.35,5.36,1.87,1.54,0.93,
2357,華碩,433966.79,13.69,2.93,4.60,3.70,
2358,廷鑫,2480.84,4.32,0.76,1.18,1.39,
2359,所羅門,4009.74,20.28,5.40,2.80,1.62,
2360,致茂電子,14901.35,47.44,20.42,20.95,17.10,
2362,藍天,20876.98,22.89,3.30,7.20,3.45,
2363,矽統科技,211.99,48.78,-142.14,-107.23,-130.93,
2364,倫飛電腦,601.92,17.00,-27.84,-30.50,-31.84,
2365,昆盈企業,2330.82,21.51,-2.56,2.02,1.81,
2367,燿華,18131.32,15.88,6.06,3.76,3.59,
2368,金像電,19166.12,9.82,-0.42,-1.37,-1.40,
2369,菱生,6063.67,10.98,2.11,3.29,2.32,
2371,大同,75553.01,15.64,1.44,3.59,2.80,
2373,震旦行,14370.80,42.34,8.50,15.45,13.38,
2374,佳能,11201.60,12.64,0.58,2.04,1.84,
2375,智寶,2925.47,18.53,5.72,14.44,12.58,
2376,技嘉,59884.78,17.03,3.72,5.30,4.53,
2377,微星科技,106419.91,14.12,5.28,5.62,4.64,
2379,瑞昱,41688.02,42.95,7.69,8.70,8.14,
2380,虹光精密,2029.13,21.54,-23.17,-25.86,-31.40,
2382,廣達,1021182.90,4.47,1.72,1.97,1.42,
2383,台光電子,23609.98,24.68,16.97,17.06,11.84,
2385,群光電子,78155.69,17.21,5.85,7.79,6.23,
2387,精元電腦,11642.64,16.86,4.76,3.76,1.61,
2388,威盛電子,4511.87,28.86,-29.77,0.55,0.81,
2390,云辰,705.51,12.94,-29.50,-19.54,-19.69,
2392,正崴,93624.09,10.13,0.86,1.32,0.43,
2393,億光電子,27310.58,23.24,6.20,5.52,4.56,
2395,研華,44374.75,39.17,15.28,16.98,13.86,
2397,友通資訊,3717.05,32.18,15.09,14.39,11.25,
2399,映泰,3443.39,13.22,2.68,2.63,3.05,
2401,凌陽科技,6820.24,40.13,0.69,9.31,8.08,
2402,毅嘉科技,7180.06,1.77,-4.55,-5.07,-4.16,
2404,漢唐,12525.92,17.84,12.86,13.94,10.71,
2405,浩鑫,4761.14,11.85,-5.44,-3.36,-3.16,
2406,國碩科技,12609.31,2.72,-17.98,-20.75,-21.84,
2408,南亞科,54918.22,44.87,34.22,76.17,73.37,
2409,友達,341028.27,17.90,11.48,11.54,8.87,
2412,中華電,227514.18,35.46,20.53,21.10,17.60,
2413,環科,3593.05,15.31,-0.43,-3.30,-3.55,
2414,精技電腦,16844.53,9.35,2.02,2.02,1.64,
2415,錩新,2262.44,27.96,11.04,9.62,6.72,
2417,圓剛,2512.69,51.19,-2.34,-0.69,-1.45,
2419,仲琦,8548.38,24.04,6.57,6.16,4.82,
2420,新巨,2928.09,37.73,20.55,18.46,15.76,
2421,建準電機,10946.73,22.42,6.91,7.69,6.06,
2423,固緯,2305.78,49.53,11.98,15.88,12.30,
2424,隴華電子,24.40,33.42,-59.31,-203.69,-201.42,
2425,承啟,5772.84,1.81,0.29,-1.00,-0.99,
2426,鼎元,3124.52,23.44,10.43,4.58,4.58,
2427,三商電腦,3297.43,25.48,2.33,2.65,2.24,
2428,興勤電子,5826.76,35.22,21.26,25.52,18.54,
2429,銘旺科,1059.57,12.27,1.28,-0.43,-7.34,
2430,燦坤實業,20759.46,15.16,2.52,1.43,1.31,
2431,聯昌電子,2303.24,10.39,-1.96,-1.88,-1.66,
2433,互盛電,3739.73,30.31,11.29,17.30,15.24,
2434,統懋,261.79,-34.90,-43.89,-47.48,-49.45,
2436,偉詮電,2381.15,25.27,4.98,10.92,9.48,
2438,翔耀實業,516.05,36.64,9.06,1.14,-3.55,
2439,美律,26678.81,17.47,9.64,15.96,13.58,
2440,太空梭,3101.78,9.03,3.69,4.02,3.78,
2441,超豐電子,11951.77,28.87,24.96,24.75,20.99,
2442,新美齊,1921.53,15.60,-6.89,-5.34,-5.29,
2443,新利虹,785.37,-6.91,-34.99,-34.96,-35.03,
2444,兆勁,1537.43,14.99,2.09,0.86,0.86,
2448,晶電,25270.62,21.61,9.13,7.61,6.67,
2449,京元電子,19686.91,29.37,17.61,14.91,11.35,
2450,神腦,35737.93,12.15,1.93,2.70,2.30,
2451,創見資訊,20964.85,26.36,19.07,15.80,12.67,
2453,凌群,4803.07,22.30,1.28,2.31,1.81,
2454,聯發科,238216.32,35.63,4.12,11.43,10.10,
2455,全新,2137.11,34.79,24.10,22.45,18.45,
2456,奇力新,12639.74,26.65,14.13,13.59,11.70,
2457,飛宏科技,11283.52,11.64,-1.83,0.72,0.06,
2458,義隆,7503.27,44.62,17.99,16.82,13.76,
2459,敦吉,10285.66,12.54,5.60,6.23,4.74,
2460,建通精密,3862.58,11.03,1.21,0.12,-0.02,
2461,光群雷射,5217.61,24.60,7.91,5.27,3.84,
2462,良得電,4424.27,10.64,1.61,0.97,0.69,
2464,盟立,12376.36,15.83,5.62,3.90,3.40,
2465,麗臺科技,2943.35,13.71,-2.38,-2.82,-2.99,
2466,冠西電,2163.44,9.54,-3.35,2.21,0.01,
2467,志聖工業,5002.59,33.14,11.33,10.27,8.54,
2468,華經,1368.71,13.65,2.57,3.24,2.70,
2471,資通,676.14,33.27,5.82,5.30,4.65,
2472,立隆電子,7180.44,24.45,12.45,14.32,10.75,
2474,可成科技,93295.96,44.99,35.84,35.10,23.43,
2476,鉅祥,5143.19,29.19,14.13,12.87,8.68,
2477,美隆電,3600.90,25.43,11.21,13.57,9.76,
2478,大毅,4078.19,17.59,6.75,5.90,4.78,
2480,敦陽科技,4201.11,26.56,8.03,8.66,7.28,
2481,強茂,11894.20,22.35,7.93,1.65,-1.45,
2482,連宇,837.92,41.60,-5.07,-7.00,-8.36,
2483,百容,1792.78,29.74,12.34,11.54,9.10,
2484,希華,3258.70,16.71,6.22,6.33,5.27,
2485,兆赫電子,8669.94,10.96,1.56,0.33,0.25,
2486,一詮精密,4134.85,8.63,-3.08,-4.62,-3.90,
2488,漢平,2140.42,25.45,12.40,11.69,9.04,
2489,瑞軒,16861.70,7.54,-4.71,-6.37,-5.03,
2491,吉祥全,389.69,23.95,-2.85,8.32,8.32,
2492,華新科,21645.21,25.97,15.21,16.55,12.96,
2493,揚博科技,2281.68,29.70,13.63,12.98,10.83,
2495,普安,1626.23,44.55,7.77,8.05,7.19,
2496,卓越成功,822.41,49.43,18.08,19.02,19.30,
2497,怡利電子,2403.45,17.58,-4.26,-4.18,-3.80,
2498,宏達電,62119.81,2.16,-28.05,-27.30,-27.24,
2499,東貝光電,5738.73,13.45,-20.93,-32.34,-32.05,
2501,國建,12270.18,21.08,10.94,9.71,10.12,
2504,國產,16413.80,6.42,0.02,17.91,17.48,
2505,國揚實業,2673.13,20.52,5.76,5.20,5.25,
2506,太設,1563.08,48.84,3.44,11.09,4.26,
2509,全坤建,1136.54,25.40,10.09,6.12,2.55,
2511,太子,10988.98,29.72,9.81,12.19,11.51,
2514,龍邦國際,1693.20,98.82,84.53,80.05,71.44,
2515,中工,9782.25,11.72,3.95,3.76,2.76,
2516,新建,8570.55,-5.58,-7.45,-6.42,-6.31,
2520,冠德,9932.82,28.18,8.48,7.35,4.80,
2524,京城,4184.94,37.58,23.63,20.47,18.52,
2527,宏璟,178.37,70.81,-33.67,27.00,10.43,
2528,皇普建設,65.08,13.83,-48.83,-241.27,-241.46,
2530,華建,69.23,16.47,-154.81,-169.08,-176.83,
2534,宏盛,6508.75,45.74,39.15,42.01,40.04,
2535,達工,11112.22,9.35,5.29,5.59,4.27,
2536,宏普建設,2685.33,31.39,26.45,33.21,29.14,
2537,聯上開發,352.15,27.75,-2.05,-11.89,-14.63,
2538,基泰建設,304.37,46.96,11.55,19.60,18.97,
2539,櫻花建設,4181.35,32.63,26.26,26.06,23.60,
2540,愛山林,1006.03,42.91,16.23,7.73,1.81,
2542,興富發,18670.05,26.64,14.09,14.64,13.08,
2543,皇昌營造,4010.13,4.13,0.62,0.27,0.09,
2545,皇翔,2994.74,30.51,10.15,1.66,7.62,
2546,根基,8369.08,6.66,3.72,4.29,3.53,
2547,日勝,14212.72,28.64,-0.90,-3.30,-4.99,
2548,華固建設,10375.84,30.76,21.98,26.05,21.23,
2597,潤弘精密,7555.49,14.59,6.09,6.90,5.70,
2601,益航,7297.45,72.18,13.49,13.80,9.52,
2603,長榮海運,150582.69,7.22,3.20,4.95,4.42,
2605,新興,3331.86,26.14,22.37,21.96,19.73,
2606,裕民,8501.33,9.14,5.42,9.54,11.76,
2607,榮運,7554.01,14.76,11.38,14.32,11.71,
2608,嘉里大榮,9677.01,18.15,13.07,15.14,12.26,
2609,陽明海運,131077.81,4.96,0.59,0.48,0.38,
2610,華航,156121.79,14.07,5.65,2.26,1.60,
2611,志信,1027.06,28.60,-1.87,-0.12,0.18,
2612,中航,3218.37,17.34,6.43,3.84,3.05,
2613,中櫃,2663.11,8.69,3.68,2.67,2.16,
2614,東森,14210.66,24.59,-2.41,20.19,18.82,
2615,萬海,60769.65,11.71,5.17,5.13,4.21,
2616,山隆通運,17028.72,8.74,1.74,3.78,3.24,
2617,台航,2817.92,16.22,12.15,17.28,16.55,
2618,長榮航空,163561.73,12.96,5.32,4.88,3.86,
2630,亞洲航空,2417.74,16.31,6.16,6.12,5.10,
2633,台灣高鐵,43435.04,43.33,40.88,14.92,12.29,
2634,漢翔公司,27537.41,14.16,10.06,8.28,6.35,
2636,台驊投控,10537.01,18.26,3.76,3.36,2.40,
2637,慧洋-KY,11038.55,18.45,17.00,3.80,3.79,
2642,宅配通,3059.61,16.39,2.31,4.40,3.87,
2701,萬企,370.68,52.15,44.01,128.03,108.02,
2702,華園,1365.02,75.85,10.07,2.92,-0.17,
2704,國賓,3094.23,43.38,13.55,16.72,14.18,
2705,六福,3254.65,17.44,-18.64,-31.62,-31.62,
2706,第一店,329.87,71.67,61.98,200.04,168.28,
2707,晶華酒店,7004.55,33.53,18.42,19.00,15.52,
2712,遠雄來,448.22,30.97,4.32,4.50,3.67,
2722,夏都,655.83,51.47,17.41,17.90,14.34,
2723,美食-KY,23018.41,59.33,12.31,12.90,9.36,
