公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),合計：共 893 家
1418,東華,921.93,-6.49,-14.74,-16.18,-16.55,
1419,新紡,658.20,18.60,-8.97,-10.89,-10.34,
1423,利華羊毛,304.49,5.91,0.29,10.10,9.17,
1432,大魯閣實業,600.02,90.37,-14.89,-29.93,-30.13,
1434,福懋興業,21100.17,12.71,6.43,17.05,15.52,
1435,中福國際,16.65,92.07,-17.65,11.71,11.71,
1436,華友聯,981.14,23.71,14.49,11.12,9.01,
1437,勤益投控,299.31,71.00,55.26,70.34,60.95,
1438,裕豐,0.02,-212.50,-26525.00,-21025.00,-21025.00,
1439,中和羊毛,139.09,3.67,-6.99,-2.57,-2.70,
1440,南紡,10131.18,12.61,2.30,3.67,3.32,
1441,大東紡織,827.16,1.48,-9.22,-12.02,-12.02,
1442,名軒,1875.50,26.28,18.39,20.23,21.50,
1443,立益紡織,608.79,9.26,-2.02,-20.81,-28.32,
1444,力麗,5213.84,7.03,0.87,-2.85,-2.41,
1445,大宇紡織,785.43,8.06,0.35,-0.44,-0.46,
1446,宏和,254.92,11.21,-11.25,-9.23,-10.00,
1447,力鵬,7931.34,3.25,-1.00,-5.42,-4.31,
1449,佳和實業,1402.99,10.20,-2.59,-2.74,-2.72,
1451,年興紡織,4914.49,5.80,-0.62,2.10,1.60,
1452,宏益,1097.19,17.86,12.30,12.66,10.39,
1453,大將,36.17,-10.24,-49.97,-42.20,-42.97,
1454,台富,941.29,9.35,2.33,1.61,1.38,
1455,集盛,7243.49,3.36,0.15,0.16,0.09,
1456,怡華,394.75,14.42,2.88,0.45,-1.09,
1457,宜進,2480.29,10.30,5.07,3.12,2.36,
1459,聯發紡織,1612.50,1.95,-2.90,-3.76,-3.46,
1460,宏遠,4113.35,20.18,3.93,2.80,2.00,
1463,強盛染整,1101.12,50.42,40.90,44.76,42.72,
1464,得力實業,3633.93,19.44,6.88,6.17,5.51,
1465,偉全實業,922.39,11.82,0.85,3.29,3.50,
1466,聚隆,1863.39,8.48,2.09,0.35,0.29,
1467,南緯實業,3172.17,19.17,-0.39,-1.34,-3.18,
1468,昶和纖維,345.11,19.73,1.20,-4.89,-4.89,
1470,大統新創,366.87,22.42,6.46,6.88,5.74,
1471,首利,506.06,-7.23,-35.37,-44.31,-45.29,
1472,三洋紡,317.14,4.90,-6.63,-7.40,-7.31,
1473,台南企業,4002.30,12.74,0.28,0.75,0.42,
1474,弘裕,1556.96,15.42,6.71,4.00,3.11,
1475,本盟光電,74.97,-14.05,-37.11,-48.55,-48.45,
1476,儒鴻,11089.23,26.70,15.88,12.41,9.57,
1477,聚陽實業,10218.19,18.83,7.33,6.43,5.12,
1503,士電,10668.20,20.35,7.41,9.15,6.70,
1504,東元電機,24989.43,25.12,7.64,8.94,7.40,
1506,正道,698.70,16.96,1.76,-2.72,3.73,
1507,永大機電,8769.34,28.18,11.05,11.80,8.24,
1512,瑞利,1287.45,3.21,-13.92,-15.57,-15.85,
1513,中興電,5036.69,15.27,3.62,4.63,4.15,
1514,亞力電機,1536.97,13.77,2.26,2.42,2.19,
1515,力山,1869.39,22.07,2.38,2.33,1.92,
1516,川飛,395.86,2.66,1.05,2.89,2.88,
1517,利奇機械,1391.76,15.05,1.84,4.07,-4.55,
1519,華城電機,2536.71,15.26,3.93,4.61,3.73,
1521,大億,2998.83,17.47,8.20,10.01,8.78,
1522,堤維西,8092.80,22.80,5.10,7.03,5.85,
1524,耿鼎企業,1292.91,20.26,10.10,5.76,4.09,
1525,江申工業,595.66,8.97,1.03,51.38,45.58,
1526,日馳,558.56,27.57,15.40,7.98,6.23,
1527,鑽全,1936.17,29.06,20.86,-0.41,-0.13,
1528,恩德,1884.78,30.28,0.99,1.30,1.33,
1529,樂士,185.10,11.54,4.44,12.14,11.99,
1530,亞崴機電,2011.05,18.96,6.03,3.77,1.90,
1531,高林股,1116.54,26.87,11.89,7.74,5.84,
1532,勤美,7408.66,25.59,10.46,11.21,8.39,
1533,車王電,1143.66,38.52,11.82,5.58,2.81,
1535,中宇,3939.99,8.35,3.47,1.85,1.31,
1536,和大工業,3343.03,34.47,22.02,19.52,17.83,
1537,廣隆光電,3701.08,23.55,17.07,15.58,12.19,
1538,正峰新,371.32,17.42,-8.01,-25.93,-25.93,
1539,巨庭機械,1477.37,12.74,8.99,2.17,1.30,
1540,喬福機械,299.67,25.44,14.84,2.95,1.61,
1541,錩泰,1675.85,17.35,7.77,3.49,2.40,
1558,伸興,2661.33,25.43,13.62,8.99,6.33,
1560,中砂,2207.73,34.28,19.86,19.01,15.66,
1568,倉佑,1656.62,14.76,7.51,7.40,5.39,
1582,信錦,4385.44,24.68,15.17,15.49,10.84,
1583,程泰,3405.69,23.95,8.44,5.43,3.35,
1587,吉茂,688.96,21.92,2.48,1.25,1.30,
1589,永冠-KY,3128.52,26.17,8.41,9.99,8.33,
1590,亞德客-KY,6409.43,52.97,31.65,33.29,25.15,
1592,英瑞-KY,3026.74,36.85,9.43,7.57,4.95,
1598,岱宇國際,1886.54,29.46,0.02,-7.10,-7.25,
1603,華電,1245.16,12.93,7.12,12.31,9.57,
1604,聲寶,4556.76,27.71,1.93,6.06,5.92,
1605,華新,75787.00,4.91,2.41,2.76,2.01,
1608,華榮,4304.51,7.85,5.68,6.77,5.77,
1609,大亞電線,7739.87,8.30,3.27,2.46,2.13,
1611,中電,1299.36,20.64,-1.07,-4.53,-4.10,
1612,宏泰,1804.81,8.29,3.39,7.94,7.46,
1614,三洋電,2482.88,17.83,3.99,4.26,3.86,
1615,大山,1216.11,9.43,4.72,4.76,4.35,
1616,億泰,1313.32,5.02,-0.69,-0.02,-0.02,
1617,榮星電線,1507.00,14.42,6.71,3.54,2.49,
1618,合機公司,1092.17,10.58,5.83,6.92,5.54,
1626,艾美特-KY,6164.76,18.90,3.45,3.34,2.68,
1701,中化,3035.61,29.22,4.95,6.08,5.09,
1702,南僑投控,8021.70,33.48,8.84,9.07,6.10,
1707,葡萄王,4357.34,85.37,21.82,24.44,18.85,
1708,東鹼,1923.77,28.56,14.00,15.94,12.22,
1709,和益化工,4519.00,19.98,11.40,10.85,8.64,
1710,東聯,13748.74,13.53,10.64,7.20,5.76,
1711,永光化學,4595.06,21.29,4.23,4.36,3.20,
1712,興農,8445.98,27.31,5.19,4.74,3.92,
1713,國化,312.01,18.05,9.35,16.69,15.22,
1714,和桐化學,15499.13,7.84,2.19,1.60,1.20,
1717,長興材料,19056.64,17.90,3.81,4.73,3.98,
1720,生達化學,1886.11,44.50,13.62,13.49,10.01,
1721,三晃,1631.02,9.91,1.80,-0.18,-0.02,
1722,台肥,6064.26,21.84,11.13,19.41,16.12,
1723,中碳,3201.69,23.39,18.33,19.66,17.29,
1724,台硝,1099.62,13.70,6.24,3.56,2.69,
1725,元禎,4976.08,4.52,2.09,1.65,1.28,
1726,永記造漆,3661.21,27.47,14.53,14.49,11.45,
1727,中華化學,1138.89,11.87,3.58,3.13,2.60,
1730,花仙子,960.95,45.63,11.13,12.73,9.66,
1731,美吾華,773.98,43.49,9.88,7.22,5.27,
1732,毛寶,300.44,39.75,-0.82,-0.73,-0.77,
1733,五鼎,844.79,19.51,6.66,2.57,2.16,
1734,杏輝藥品,1032.08,36.76,-4.87,-4.81,-6.30,
1735,日勝化,1537.66,12.94,2.06,1.43,0.55,
1736,喬山健康,8486.24,46.12,-5.15,-3.73,-3.28,
1737,臺鹽,1350.17,42.91,16.77,15.96,13.29,
1760,寶齡富錦,552.17,59.34,13.45,13.32,9.03,
1762,中化合成,464.60,31.44,-2.66,-5.42,-5.18,
1773,勝一化工,3329.30,27.23,14.52,15.24,12.45,
1776,展宇,967.69,15.44,2.00,8.39,5.26,
1783,和康生技,210.53,37.74,3.68,2.20,2.18,
1786,科妍,117.43,55.96,4.61,-1.02,-1.02,
1789,台灣神隆,1772.64,44.91,17.36,15.32,14.36,
1802,台玻,20379.00,15.83,4.54,2.39,1.86,
1805,寶徠,6.99,-49.08,-699.94,-578.10,-578.10,
1806,冠軍,2209.41,24.94,-4.05,-6.43,-7.03,
1808,潤隆,1227.71,18.39,5.13,4.05,3.38,
1809,中釉,1106.84,20.84,-6.30,6.42,2.01,
1810,和成,2705.76,26.00,1.67,3.38,1.62,
1817,凱撒衛浴,1060.74,33.36,14.20,14.60,10.55,
1902,台紙,1461.89,20.33,8.02,9.23,6.87,
1903,士紙,52.84,14.75,-172.28,-188.28,-188.28,
1904,正隆,20810.03,17.76,5.35,4.39,3.51,
1905,華紙,10873.22,10.18,3.53,3.50,3.11,
1906,寶隆國際,690.76,8.68,-0.24,52.85,40.38,
1907,永豐餘,31340.43,18.45,4.66,3.25,2.31,
1909,榮成紙業,19413.06,22.72,12.47,13.44,9.77,
2002,中鋼,167849.27,11.16,6.93,5.85,5.17,
2006,東和鋼鐵,14540.38,13.19,7.16,7.08,6.23,
2007,燁興公司,3977.82,2.80,-0.20,-2.67,-2.69,
2008,高興昌,529.92,-6.76,-16.70,-19.47,-19.47,
2009,第一伸銅,1466.10,7.93,6.02,7.02,5.98,
2010,春源鋼鐵,8547.20,7.53,2.75,3.42,2.33,
2012,春雨,4350.55,17.79,6.84,4.07,3.28,
2013,中鋼構,8370.60,2.67,0.66,0.43,0.33,
2014,中鴻,19487.00,8.54,5.31,5.18,5.17,
2015,豐興鋼鐵,12392.46,15.11,12.06,12.51,10.46,
2017,官田鋼,2015.86,18.05,8.03,10.44,9.68,
2020,美亞鋼管,2360.84,17.78,11.72,13.09,9.91,
2022,聚亨,3463.77,7.79,0.10,-2.06,-2.93,
2023,燁輝,34451.78,9.96,4.15,4.51,3.34,
2024,志聯工業,662.77,16.19,10.39,8.48,6.91,
2025,千興,1607.63,-2.57,-4.16,-4.59,-4.59,
2027,大成鋼,29042.64,17.73,7.05,4.24,2.75,
2028,威致鋼鐵,4371.79,8.69,7.21,6.56,6.46,
2029,盛餘,6820.22,16.51,10.79,10.37,8.15,
2030,彰源,6234.33,13.61,7.58,6.08,4.60,
2031,新光鋼,4438.79,15.01,13.23,14.37,11.87,
2032,新鋼工業,1268.68,1.51,-2.41,-2.37,-2.05,
2033,佳大世界,382.53,14.22,3.80,2.96,2.19,
2034,允強,10159.09,10.11,5.71,5.00,4.18,
2038,海光企業,2125.39,1.44,-2.67,-1.88,-3.26,
2049,上銀科技,9402.53,33.34,12.43,11.77,8.81,
2059,川湖,2010.57,54.56,41.82,23.35,12.66,
2062,橋椿,3055.00,21.53,9.20,9.76,6.13,
2069,運錩,4312.40,7.96,3.13,1.95,1.63,
2101,南港輪胎,5822.99,19.12,8.54,9.24,7.05,
2102,泰豐輪胎,2772.61,14.57,-6.25,-20.09,-19.98,
2103,台橡,17121.50,9.03,3.01,2.03,1.07,
2104,國際中橡,9834.44,28.45,20.03,20.26,13.40,
2105,正新,57010.13,24.19,9.38,9.24,6.46,
2106,建大,15105.69,20.00,4.57,2.79,1.39,
2107,厚生,839.81,29.15,16.76,4.96,4.65,
2108,南帝化工,5552.95,17.09,8.01,7.09,5.74,
2109,華豐橡膠,2933.65,20.15,3.97,5.06,3.27,
2114,鑫永銓,716.67,32.75,23.50,17.24,14.31,
2115,六暉-KY,1342.65,27.16,16.58,16.25,11.96,
2201,裕隆汽車,47904.07,21.21,3.01,4.20,2.72,
2204,中華汽車,22055.12,17.95,7.33,12.54,11.30,
2206,三陽工業,16102.84,18.91,3.34,3.59,3.06,
2208,台船公司,8716.92,-31.64,-34.37,-35.84,-30.47,
2227,裕隆日產,18718.26,17.76,7.18,21.06,17.48,
2228,劍麟,2183.66,29.31,15.55,15.61,9.62,
2231,為升,1720.19,52.49,36.06,30.06,26.11,
2236,百達-KY,1039.39,28.51,9.83,10.25,7.18,
2239,英利-KY,8667.19,20.30,11.21,9.78,7.64,
2243,宏旭-KY,982.24,16.92,8.82,8.06,5.81,
2301,光寶科技,104412.60,13.08,4.09,4.79,3.58,
2302,麗正,206.91,33.67,-9.84,-11.95,-11.93,
2303,聯電,74955.83,18.90,4.05,4.25,3.97,
2305,全友電腦,301.65,34.49,-22.56,-3.23,-5.62,
2308,台達電,102397.99,27.34,8.33,10.16,8.08,
2312,金寶電子,57096.85,6.68,1.57,1.61,1.18,
2313,華通,22079.42,13.00,8.22,6.36,4.22,
2314,台揚科技,3599.67,17.65,3.97,3.93,3.25,
2316,楠梓電,2710.71,7.30,-0.41,-3.12,-2.96,
2317,鴻海,1897456.32,7.09,3.24,3.27,2.33,
2321,東訊,1549.71,11.46,-1.82,-1.86,-1.86,
2323,中環,4462.39,-0.58,-16.54,-11.02,-11.81,
2324,仁寶電腦,401207.95,3.90,0.96,0.64,0.38,
2327,國巨,15280.74,27.17,17.33,16.10,13.47,
2328,廣宇,11350.23,8.22,3.35,3.86,2.78,
2329,華泰電子,6772.82,0.96,-5.75,-5.79,-4.72,
2330,台積電,447769.61,51.41,39.89,41.08,34.37,
2331,精英,13470.94,12.71,2.31,3.43,2.50,
2332,友訊科技,9408.36,25.38,-4.35,-3.81,-3.61,
2337,旺宏,13172.96,30.60,7.58,6.27,6.22,
2338,光罩,603.94,20.12,4.25,-1.73,-3.18,
2340,光磊,2962.08,30.66,15.01,14.32,11.90,
2342,茂矽,815.83,16.14,3.53,-5.26,-5.26,
2344,華邦電,21836.24,30.70,10.64,10.68,8.29,
2345,智邦科技,17387.31,20.15,9.28,9.78,7.38,
2347,聯強國際,156983.91,3.72,1.24,1.99,1.66,
2348,海悅,309.61,38.14,23.67,22.87,22.56,
2349,錸德科技,4686.72,6.04,-12.35,-13.95,-15.44,
2351,順德,4694.45,20.26,12.13,10.38,7.93,
2352,佳世達,64584.33,12.05,2.74,4.90,4.21,
2353,宏碁,109656.86,10.50,1.32,0.22,0.28,
2354,鴻準,40643.56,10.40,7.42,8.23,6.59,
2355,敬鵬,11971.74,14.82,9.45,9.84,6.44,
2356,英業達,210874.92,5.48,1.77,1.51,0.99,
2357,華碩,205539.42,13.06,2.88,3.58,2.83,
2358,廷鑫,907.27,4.52,1.15,2.91,2.42,
2359,所羅門,2044.26,19.75,5.97,3.60,1.95,
2360,致茂電子,5760.03,48.89,17.54,17.04,13.75,
2362,藍天,8406.19,30.17,8.25,8.04,3.95,
2363,矽統科技,99.49,44.04,-157.99,-199.37,-199.58,
2364,倫飛電腦,275.76,23.45,-23.71,-30.46,-30.49,
2365,昆盈企業,1242.06,19.84,-3.76,-1.26,-1.47,
2367,燿華,7587.96,8.60,-1.99,-3.57,-2.83,
2368,金像電,9098.95,10.25,-0.17,-1.75,-1.47,
2369,菱生,2935.40,11.44,2.12,3.57,2.59,
2371,大同,35751.72,17.30,-0.20,7.63,5.91,
2373,震旦行,7065.53,43.22,8.85,12.64,10.32,
2374,佳能,5872.60,12.85,1.34,1.90,1.42,
2375,智寶,1421.07,19.13,6.93,15.19,12.55,
2376,技嘉,27292.72,15.02,2.50,3.65,2.93,
2377,微星科技,47804.24,13.67,4.75,5.25,4.25,
2379,瑞昱,19934.96,43.00,8.39,7.76,7.23,
2380,虹光精密,854.42,26.23,-26.30,-28.18,-28.28,
2382,廣達,463280.89,4.63,1.87,2.06,1.48,
2383,台光電子,11748.31,25.39,18.08,18.16,12.39,
2385,群光電子,35611.39,17.04,5.30,6.22,5.05,
2387,精元電腦,5726.35,16.47,6.17,5.90,3.36,
2388,威盛電子,2289.33,27.56,-28.11,1.40,1.12,
2390,云辰,356.22,13.26,-31.56,-43.79,-42.63,
2392,正崴,36844.17,10.13,-0.08,1.53,1.08,
2393,億光電子,13709.70,23.38,7.71,6.64,5.19,
2395,研華,21412.35,39.47,15.21,16.99,13.67,
2397,友通資訊,1914.32,31.42,15.64,13.97,10.67,
2399,映泰,1797.13,12.93,2.96,2.40,2.59,
2401,凌陽科技,3308.21,39.82,-0.24,13.28,12.15,
2402,毅嘉科技,3222.44,2.18,-4.39,-5.81,-5.53,
2404,漢唐,7043.27,17.60,13.41,11.03,8.38,
2405,浩鑫,2365.57,10.83,-5.43,-1.80,-1.39,
2406,國碩科技,5706.53,1.14,-29.14,-28.86,-29.64,
2408,南亞科,24856.08,42.02,32.26,45.41,39.34,
2409,友達,172969.22,19.98,13.70,13.64,10.63,
2412,中華電,110204.54,36.76,21.64,22.39,18.71,
2413,環科,1751.39,15.67,0.05,-2.25,-3.02,
2414,精技電腦,7824.91,9.73,2.03,2.03,1.70,
2415,錩新,1079.65,27.01,9.39,8.03,4.15,
2417,圓剛,1158.73,50.97,-4.08,-3.10,-4.01,
2419,仲琦,4145.43,24.38,6.75,5.65,3.70,
2420,新巨,1440.33,38.55,20.41,14.35,12.53,
2421,建準電機,5350.98,22.49,7.02,7.57,6.34,
2423,固緯,1140.05,48.54,12.52,18.52,15.80,
2424,隴華電子,4.84,27.14,-230.04,-676.12,-674.86,
2425,承啟,2577.92,1.65,0.00,-2.14,-2.20,
2426,鼎元,1537.40,23.43,11.56,1.29,1.29,
2427,三商電腦,1150.85,32.16,2.65,3.46,2.75,
2428,興勤電子,2820.70,34.83,21.42,30.49,20.79,
2429,銘旺科,533.84,12.65,2.25,0.94,-5.42,
2430,燦坤實業,9998.85,15.34,2.37,1.61,1.19,
2431,聯昌電子,1346.99,14.14,2.76,1.00,0.92,
2433,互盛電,1780.85,31.58,11.56,16.37,14.29,
2434,統懋,119.33,-18.04,-47.07,-56.56,-55.94,
2436,偉詮電,1055.13,24.64,3.84,6.68,5.24,
2438,翔耀實業,251.71,36.49,12.45,7.78,3.22,
2439,美律,9883.40,19.31,11.01,10.77,8.70,
2440,太空梭,1389.55,8.05,2.26,2.11,1.72,
2441,超豐電子,5717.07,29.24,25.31,24.83,20.76,
2442,新美齊,664.94,17.70,-6.91,-3.44,-2.18,
2443,新利虹,346.26,-6.13,-35.95,-35.88,-36.01,
2444,兆勁,749.27,14.55,2.39,0.56,0.56,
2448,晶電,12375.43,20.35,8.39,5.75,4.13,
2449,京元電子,9711.56,30.89,19.50,16.10,11.83,
2450,神腦,17583.35,12.50,2.14,2.68,2.28,
2451,創見資訊,10686.25,27.36,20.12,15.70,12.63,
2453,凌群,1938.15,23.42,0.98,1.92,1.58,
2454,聯發科,114161.51,34.27,3.13,9.53,7.75,
2455,全新,1056.40,34.82,23.96,21.80,18.22,
2456,奇力新,4794.75,23.63,12.08,12.92,10.28,
2457,飛宏科技,5807.72,13.34,-0.33,1.46,0.58,
2458,義隆,3456.09,44.19,16.15,14.58,11.71,
2459,敦吉,4896.40,12.01,5.22,5.74,4.57,
2460,建通精密,1757.39,9.78,-0.54,-1.75,-1.84,
2461,光群雷射,2303.88,24.07,6.67,3.38,1.47,
2462,良得電,1964.01,10.08,1.24,-0.49,-0.43,
2464,盟立,5365.79,16.00,5.26,2.79,2.26,
2465,麗臺科技,1366.82,14.16,-1.97,5.68,5.39,
2466,冠西電,843.53,11.10,-4.58,-5.45,-5.36,
2467,志聖工業,2362.50,34.21,11.81,9.58,7.77,
2468,華經,604.85,14.74,2.90,3.45,2.73,
2471,資通,302.73,32.21,2.20,1.57,-1.82,
2472,立隆電子,3254.00,23.48,10.89,9.91,7.02,
2474,可成科技,33080.09,48.49,37.49,30.38,18.74,
2476,鉅祥,2416.12,28.66,13.56,10.82,6.44,
2477,美隆電,1761.99,26.87,12.65,14.19,9.87,
2478,大毅,1844.04,16.67,5.37,4.73,3.78,
2480,敦陽科技,2031.90,25.48,8.66,8.83,7.51,
2481,強茂,5737.44,21.80,7.24,10.11,8.27,
2482,連宇,398.80,43.75,-6.98,-10.35,-10.48,
2483,百容,836.24,28.90,11.09,7.90,5.41,
2484,希華,1585.07,16.30,6.25,5.70,4.82,
2485,兆赫電子,4335.64,11.76,2.61,-1.63,-1.09,
2486,一詮精密,2091.71,10.19,-1.35,-3.75,-3.45,
2488,漢平,1008.46,26.53,13.00,11.57,8.79,
2489,瑞軒,7878.00,2.94,-9.83,-12.31,-10.37,
2491,吉祥全,197.04,23.45,-4.11,19.01,19.01,
2492,華新科,9777.39,23.64,12.48,13.02,9.51,
2493,揚博科技,1107.04,30.94,14.93,13.17,10.93,
2495,普安,823.29,41.21,2.63,2.14,1.11,
2496,卓越成功,352.67,52.15,23.45,24.93,23.30,
2497,怡利電子,1214.41,18.57,-3.80,-4.54,-4.43,
2498,宏達電,30666.73,14.93,-14.85,-13.05,-12.99,
2499,東貝光電,2860.59,21.55,-1.23,-5.68,-5.54,
2501,國建,7223.78,19.95,12.06,10.66,10.15,
2504,國產,7640.11,7.98,0.90,38.85,38.34,
2505,國揚實業,2623.80,19.75,10.75,10.33,10.30,
2506,太設,931.16,50.79,9.49,8.66,6.70,
2509,全坤建,423.04,22.20,3.29,-0.53,-3.45,
2511,太子,3765.71,40.51,8.42,9.63,9.34,
2514,龍邦國際,1101.88,99.04,85.84,83.35,71.70,
2515,中工,5039.84,10.42,3.33,3.39,3.12,
2516,新建,4452.30,-4.85,-6.52,-5.52,-5.89,
2520,冠德,4568.70,29.61,9.76,8.98,5.41,
2524,京城,1454.16,35.21,18.58,14.50,10.02,
2527,宏璟,82.17,61.27,-62.05,-73.07,-114.39,
2528,皇普建設,62.01,39.05,8.74,40.36,38.90,
2530,華建,60.66,25.33,-50.13,-73.28,-100.72,
2534,宏盛,3568.80,48.26,42.19,44.08,42.01,
2535,達工,5555.91,9.68,6.07,5.25,3.95,
2536,宏普建設,126.36,48.97,-5.72,117.29,95.55,
2537,聯上開發,181.15,27.18,4.48,5.03,-2.29,
2538,基泰建設,224.38,40.14,17.73,-13.20,-13.20,
2539,櫻花建設,1144.73,40.80,31.47,31.29,28.72,
2540,愛山林,441.40,59.07,33.53,23.71,13.48,
2542,興富發,6917.14,24.80,10.39,11.27,9.85,
2543,皇昌營造,2268.45,4.32,1.29,0.63,0.38,
2545,皇翔,1560.74,32.32,9.87,0.76,12.46,
2546,根基,3610.75,7.87,4.63,5.12,4.09,
2547,日勝,2210.46,53.31,-33.51,-38.99,-46.22,
2548,華固建設,1870.75,36.45,19.03,26.94,18.27,
2597,潤弘精密,3791.31,15.70,7.04,7.14,5.98,
2601,益航,3487.04,71.21,14.09,10.21,4.07,
2603,長榮海運,71542.93,7.43,4.01,4.71,4.29,
2605,新興,1733.78,30.32,27.45,28.81,24.82,
2606,裕民,3967.22,7.56,3.91,3.69,3.04,
2607,榮運,3750.53,15.56,12.44,11.89,9.41,
2608,嘉里大榮,4593.16,17.20,12.77,14.14,10.88,
2609,陽明海運,63482.55,2.83,-1.65,-1.75,-2.02,
2610,華航,73953.08,11.93,3.29,-2.26,-2.52,
2611,志信,525.11,29.12,-1.02,-9.08,-8.54,
2612,中航,1576.54,15.33,4.38,-5.89,-6.93,
2613,中櫃,1284.20,6.50,1.80,0.89,0.74,
2614,東森,6291.33,34.01,-3.69,-2.21,-2.67,
2615,萬海,29156.01,10.02,3.50,3.02,2.40,
2616,山隆通運,8297.78,9.05,2.11,5.98,5.17,
2617,台航,1298.35,7.85,4.34,4.76,3.69,
2618,長榮航空,78265.28,10.93,3.02,2.48,1.58,
2630,亞洲航空,1311.73,19.77,11.02,10.84,8.92,
2633,台灣高鐵,21412.32,44.87,42.44,16.58,13.60,
2634,漢翔公司,12364.61,13.15,9.08,6.03,4.38,
2636,台驊投控,5105.64,18.02,3.69,3.05,2.06,
2637,慧洋-KY,5227.36,14.62,13.00,-1.90,-1.91,
2642,宅配通,1428.86,18.17,3.23,7.48,6.69,
2701,萬企,191.54,51.14,43.85,116.11,98.43,
2702,華園,672.87,73.82,8.81,2.89,2.42,
2704,國賓,1577.31,44.61,16.52,15.94,12.28,
2705,六福,1550.03,24.84,-11.25,-13.15,-13.15,
2706,第一店,165.01,71.27,62.36,182.77,153.99,
2707,晶華酒店,3389.17,33.31,17.85,17.95,14.59,
2712,遠雄來,192.03,25.40,-5.91,-5.79,-5.87,
2722,夏都,308.47,48.95,12.49,13.24,9.78,
2723,美食-KY,10691.23,59.52,11.97,12.91,9.01,
