公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),合計：共 902 家
4557,永新-KY,1566.62,30.06,12.56,14.10,11.57,
4560,強信-KY,1816.14,41.05,23.76,24.01,17.24,
4562,穎漢科技,1433.32,38.15,12.65,13.50,10.42,
4564,元翎,2643.40,32.15,24.38,23.68,19.10,
4566,時碩工業,3426.86,20.07,4.23,9.19,6.37,
4572,駐龍,839.07,47.52,35.21,37.86,28.63,
4576,大銀微系統,2808.95,37.83,9.87,10.80,9.19,
4720,德淵企業,3256.85,17.44,0.64,1.47,1.02,
4722,國精化學,4748.83,14.84,6.42,7.40,5.35,
4725,信昌化,15166.05,4.69,2.23,2.28,2.19,
4737,華廣,2007.22,45.68,11.98,8.07,6.37,
4739,康普材料,6310.64,12.37,8.80,8.52,6.80,
4746,台耀,2687.73,34.01,2.25,5.47,4.64,
4755,三福化工,4049.36,18.78,10.20,12.21,9.82,
4763,材料-KY,1739.19,24.23,9.32,12.08,12.88,
4764,雙鍵,4530.28,27.64,16.46,17.60,12.47,
4766,南寶,16022.22,23.76,5.62,6.46,4.47,
4807,日成-KY,2928.17,29.89,16.61,17.23,12.55,
4904,遠傳,86634.97,32.32,14.28,13.70,10.88,
4906,正文,17333.75,9.23,-0.34,0.16,-0.13,
4912,聯德控股-KY,6043.09,21.28,10.03,8.97,6.71,
4915,致伸,64811.41,12.02,3.00,3.65,2.95,
4916,事欣科,8502.43,23.17,4.64,4.48,3.42,
4919,新唐科技,10040.22,38.97,7.52,8.36,7.08,
4927,泰鼎-KY,11175.10,16.29,7.47,7.52,7.45,
4930,燦星網通,11061.17,13.32,-2.96,-1.97,-2.44,
4934,太極能源,2727.10,-29.40,-41.23,-63.76,-67.62,
4935,茂林-KY,5424.06,13.59,2.61,3.85,3.12,
4938,和碩,1340002.03,3.04,0.89,1.12,0.83,
4942,嘉彰,7142.53,22.09,10.90,12.72,8.94,
4943,康控-KY,5757.90,41.15,25.88,25.77,16.96,
4952,凌通科技,2844.74,34.57,10.56,11.38,10.00,
4956,光鋐,1176.54,12.90,-7.38,-6.54,-6.55,
4958,臻鼎-KY,117912.88,22.10,12.59,12.44,9.78,
4960,誠美材,12767.16,4.40,-4.75,-8.40,-8.21,
4961,天鈺,8852.38,20.13,5.02,4.85,3.93,
4967,十銓,7199.52,6.50,2.69,3.11,2.41,
4968,立積,2650.17,32.64,7.59,8.08,6.69,
4976,佳凌,1690.83,11.32,0.69,3.20,2.98,
4977,眾達-KY,1930.81,26.63,12.82,13.26,13.34,
4989,榮科,3209.42,14.26,9.82,10.95,8.62,
4994,傳奇,1045.90,69.77,-22.85,-23.84,-27.48,
4999,鑫禾,2438.67,35.26,22.13,26.26,19.28,
5007,三星科技,7982.43,23.01,17.39,17.95,14.27,
5203,訊連,1573.82,88.25,26.90,28.20,20.89,
5215,科嘉-KY,1847.93,22.43,9.80,12.94,9.29,
5225,東科-KY,9213.76,12.83,3.14,3.58,2.69,
5234,達興材料,4412.73,33.73,16.83,17.11,14.86,
5243,乙盛-KY,10299.44,14.05,4.14,4.73,3.64,
5258,虹堡,2327.73,29.17,-19.33,-17.65,-14.82,
5259,奕智博,127.83,-61.21,-102.43,-68.02,-67.95,
5264,鎧勝-KY,30494.46,4.57,-4.97,-3.12,-5.58,
5269,祥碩科技,3722.35,47.16,29.56,30.74,25.68,
5283,禾聯碩,5326.11,36.80,18.19,19.23,15.21,
5284,jpp-KY,1217.58,33.87,14.46,14.27,12.03,
5285,界霖,5009.23,18.03,9.17,9.18,7.60,
5288,豐祥-KY,4614.20,17.50,12.16,15.30,11.92,
5305,敦南科技,12104.78,27.08,9.66,15.37,11.56,
5388,中磊電子,33384.94,13.41,2.70,3.09,2.54,
5434,崇越科技,28861.20,11.79,5.27,6.22,4.79,
5469,瀚宇博德,43768.98,14.90,5.30,5.94,3.98,
5471,松翰科技,3157.56,38.56,8.95,12.74,10.73,
5484,慧友電子,424.43,-1.01,-51.98,-51.46,-43.34,
5515,建國工程,6824.13,10.87,5.28,5.50,3.04,
5519,隆大營建,2577.52,25.15,17.88,18.42,17.19,
5521,工信,3844.01,0.83,-3.48,-2.77,-1.82,
5522,遠雄建設,24241.62,20.82,13.15,12.44,8.27,
5525,順天建設,4187.85,31.90,24.25,24.31,22.15,
5531,鄉林建設,7313.15,31.33,9.37,2.10,-0.41,
5533,皇鼎建設,2265.46,30.44,15.98,12.08,10.34,
5534,長虹,12106.36,38.32,34.79,36.67,34.40,
5538,東明-KY,8886.55,14.94,8.20,7.56,6.05,
5607,遠雄港,1698.20,51.21,26.84,23.76,16.61,
5608,四維航業,4024.04,14.86,7.50,-6.77,-6.82,
5706,鳳凰旅遊,2917.52,13.65,5.66,6.91,5.61,
5871,中租-KY,50472.59,63.36,35.80,37.35,27.52,
5906,台南-KY,1695.01,58.61,2.71,1.34,0.56,
5907,大洋-KY,6457.83,77.66,15.14,11.76,7.60,
6108,競國實業,8933.16,15.33,5.96,9.26,6.22,
6112,聚碩,11186.82,9.78,3.82,3.98,3.10,
6115,鎰勝,7041.04,17.06,8.75,11.78,7.48,
6116,彩晶,16866.33,16.70,5.41,8.63,6.05,
6117,迎廣科技,1935.69,12.45,-13.26,-10.44,-10.26,
6120,達運,21362.17,5.83,-1.98,3.00,1.51,
6128,上福全球,6791.27,32.33,5.51,1.71,0.61,
6131,悠克國際,-488.06,105.57,132.71,167.27,167.28,
6133,金橋科技,1078.41,19.95,-0.13,1.20,1.33,
6136,富爾特,638.44,23.97,-4.17,14.95,13.86,
6139,亞翔工程,22235.08,8.28,4.89,5.19,3.74,
6141,柏承科技,3998.71,12.66,2.48,-1.44,-2.20,
6142,友勁科技,3202.18,8.32,-9.94,-6.86,-6.89,
6152,百一電子,6342.48,7.88,-8.79,-9.47,-9.46,
6153,嘉聯益,15520.38,17.32,4.97,6.63,5.16,
6155,鈞寶,722.19,27.76,10.40,21.96,17.65,
6164,華興電子,1140.22,29.02,0.22,1.33,1.88,
6165,捷泰精密,7.10,1.49,-231.02,-64.31,-64.31,
6166,凌華科技,10477.11,35.57,2.77,2.88,2.33,
6168,宏齊科技,2923.67,19.32,1.67,8.72,7.99,
6172,互億科技,369.12,1.44,-0.87,3.00,2.48,
6176,瑞儀光電,53952.29,15.46,9.46,12.27,9.34,
6177,達麗,1457.87,35.73,9.09,3.54,3.12,
6183,關貿,1583.60,41.40,21.23,22.07,17.68,
6184,大豐電,1974.22,42.08,24.79,23.92,18.00,
6189,豐藝電子,19712.24,9.04,3.98,3.81,2.97,
6191,精成科技,22297.73,12.16,2.82,2.87,1.78,
6192,巨路國際,5726.94,31.40,16.39,17.54,12.96,
6196,帆宣科技,24415.72,11.55,3.59,4.10,3.20,
6197,佳必琪,3486.16,18.44,3.99,10.01,7.96,
6201,亞弘電,3260.78,17.97,5.55,10.34,8.08,
6202,盛群,4862.81,49.24,22.84,25.61,22.01,
6205,詮欣,1508.72,29.92,10.74,13.20,9.35,
6206,飛捷,6569.77,29.32,13.80,14.00,12.06,
6209,今國光學,3518.29,5.02,-6.39,-4.81,-0.65,
6213,聯茂,22401.72,14.53,7.97,9.78,7.92,
6214,精誠資訊,19515.99,25.80,3.52,6.36,5.38,
6215,和椿科技,1486.91,27.07,4.44,3.86,3.27,
6216,居易,986.14,50.21,20.15,23.10,19.04,
6224,聚鼎,1668.64,47.50,24.03,25.95,20.98,
6225,天瀚,7.92,-63.19,-252.76,-232.59,-232.59,
6226,光鼎電子,1440.37,25.02,4.69,2.79,2.10,
6230,超眾,7662.18,20.25,10.79,12.15,7.77,
6235,華孚科技,3816.88,20.21,4.65,5.48,4.41,
6239,力成,68039.38,20.33,14.38,13.87,11.04,
6243,迅杰,516.39,23.21,-16.01,-11.65,-11.65,
6251,定穎電子,13058.29,8.85,-0.04,-1.81,-1.84,
6257,矽格,9541.49,27.85,18.08,18.78,14.12,
6269,台郡科技,26770.49,19.13,11.78,13.00,9.88,
6271,同欣電子,7413.51,25.65,15.36,16.80,13.67,
6277,宏正科,5173.01,58.84,16.05,35.90,30.69,
6278,台表科,30634.09,11.03,5.08,4.13,2.47,
6281,全國電,16343.30,19.22,2.88,3.10,2.48,
6282,康舒,18732.66,13.11,0.13,9.31,5.60,
6283,淳安電子,1100.30,18.89,1.53,3.34,2.39,
6285,啟碁科技,56049.68,12.69,3.60,3.97,3.44,
6288,聯嘉光電,3387.84,19.92,5.05,5.94,4.38,
6289,華上光電,184.56,-91.54,-116.27,38.32,38.32,
6405,悅城科技,779.95,16.30,0.56,2.01,0.72,
6409,旭隼,11407.89,27.22,18.50,19.78,15.90,
6412,群光電能,31292.36,14.01,4.55,4.27,3.27,
6414,樺漢科技,68962.46,22.13,4.26,5.29,4.16,
6415,矽力-KY,9414.16,46.72,20.32,20.51,19.44,
6416,瑞祺電通,4247.76,19.32,10.07,10.85,8.54,
6431,光麗-KY,100.09,-7.84,-45.44,-17.67,-18.86,
6442,光聖,2805.11,17.07,4.62,7.34,5.50,
6443,元晶,3830.64,-17.16,-32.33,-32.73,-29.32,
6449,鈺邦科技,2042.82,25.32,12.92,12.43,8.93,
6451,訊芯-KY,4465.71,18.84,3.07,7.58,6.51,
6452,康友-KY,5177.16,40.59,26.66,26.29,21.25,
6456,GIS-KY,128443.83,8.58,3.12,3.79,3.10,
6464,台數科,2931.66,44.89,25.95,28.06,21.73,
6477,安集,1795.20,22.29,17.33,14.48,12.59,
6504,南六,6786.34,18.80,11.75,12.88,8.73,
6505,台塑石化,767550.22,10.11,8.66,9.71,7.83,
6525,捷敏-KY,3412.02,30.58,22.18,28.05,22.70,
6531,愛普,4723.85,14.76,1.90,3.06,2.44,
6533,晶心科,304.76,99.86,11.59,14.10,13.64,
6541,泰福-KY,0.00,0.00,0.00,0.00,0.00,
6552,易華電,1931.01,20.49,12.28,12.77,11.37,
6558,興能高,1734.29,24.67,10.50,12.76,9.51,
6573,虹揚-KY,2063.18,12.87,-3.96,0.63,1.11,
6579,研揚科技,5800.26,30.83,8.00,16.11,14.29,
6581,鋼聯,2147.37,54.33,45.21,45.72,36.58,
6582,申豐,3690.57,21.96,13.43,14.32,11.57,
6591,動力-KY,1217.60,19.78,6.88,8.86,6.06,
6605,帝寶工業,16203.43,25.43,8.97,7.78,5.80,
6625,必應,1423.59,19.29,8.17,8.34,6.25,
6641,基士德-KY,1867.64,39.58,14.12,15.02,11.44,
6655,科定,2545.82,55.61,14.24,12.07,8.43,
6666,羅麗芬-KY,1358.18,67.04,42.13,42.96,31.75,
6668,中揚光,1195.83,40.41,16.56,16.71,11.71,
6669,緯穎,181064.82,5.88,3.92,3.92,3.08,
6670,復盛應用,16007.92,24.59,15.43,16.69,13.13,
6671,三能-KY,1900.24,37.52,11.29,12.19,9.24,
6672,騰輝電子-KY,5413.66,24.86,9.00,9.24,7.49,
6674,鋐寶科技,5316.09,13.63,3.86,4.10,3.47,
8011,台通,1931.79,13.14,-1.60,-2.41,-4.21,
8016,矽創電子,10330.51,27.78,10.09,10.86,9.81,
8021,尖點,3282.44,27.72,10.02,10.33,7.76,
8028,昇陽半導體,2121.87,33.98,14.12,13.01,9.37,
8033,雷虎科技,871.84,36.47,-0.58,-2.51,-3.36,
8039,台虹科技,9643.05,20.67,10.05,9.01,7.05,
8046,南電,28832.55,1.21,-4.11,-2.03,-2.03,
8070,長華電材,15756.63,14.73,8.82,11.10,8.35,
8072,陞泰,866.79,16.16,-5.06,-0.40,-1.48,
8081,致新,4465.55,31.67,11.32,12.30,10.61,
8101,華冠通訊,8179.96,2.80,-12.69,-8.73,-8.73,
8103,瀚荃,3110.63,27.45,8.69,10.77,6.56,
8104,錸寶,2519.94,20.66,11.15,14.00,13.51,
8105,凌巨,9887.85,11.62,0.01,-0.39,-1.34,
8110,華東,8552.75,10.42,5.37,6.18,4.74,
8112,至上電子,142151.66,2.68,1.74,1.43,1.10,
8114,振樺電子,9825.62,32.43,7.20,9.39,7.70,
8131,福懋科技,8785.53,19.05,17.22,19.93,16.17,
8150,南茂科技,18480.03,18.56,11.36,9.65,5.97,
8163,達方電子,20113.62,21.45,9.43,9.62,7.59,
8201,無敵,1512.03,13.08,-5.45,-1.92,-1.94,
8210,勤誠興業,6520.51,26.30,12.75,13.35,9.85,
8213,志超,23057.65,14.86,6.72,7.19,5.24,
8215,明基材料,12764.17,14.50,3.44,2.92,2.55,
8222,寶一科技,774.55,19.11,5.37,7.53,6.17,
8249,菱光科技,4576.76,12.08,4.95,6.95,4.50,
8261,富鼎,2709.09,18.45,6.39,6.91,5.90,
8271,宇瞻科技,9441.62,13.87,4.64,4.64,3.80,
8341,日友,2206.00,63.85,46.02,47.34,37.32,
8367,建新國際,1649.77,29.38,13.04,11.31,10.97,
8374,羅昇,3666.13,18.50,5.36,4.78,3.10,
8404,百和興業-KY,5992.85,35.80,12.71,10.33,6.23,
8411,福貞-KY,5541.34,8.95,-0.89,-2.21,-2.50,
8422,可寧衛,3395.81,63.23,50.15,50.50,38.89,
8427,基勝-KY,6152.02,20.31,2.19,1.20,-0.82,
8429,金麗-KY,3988.32,25.01,14.71,15.38,10.22,
8442,威宏-KY,6030.43,15.15,1.34,1.68,1.52,
8443,阿瘦,1630.79,61.60,0.19,1.05,0.84,
8454,富邦媒,42017.01,10.14,3.39,3.52,3.44,
8462,柏文,3012.16,32.79,18.32,18.37,15.19,
8463,潤泰精材,2783.57,11.91,5.32,5.05,4.17,
8464,億豐,21878.10,45.18,21.34,22.58,16.97,
8466,美吉吉-KY,2979.35,21.67,8.67,10.56,10.42,
8467,波力-KY,1485.90,25.37,4.31,10.10,8.70,
8473,山林水,4537.96,22.01,17.48,15.83,10.88,
8478,東哥遊艇,3959.49,27.87,6.74,9.88,9.06,
8480,泰昇-KY,1744.18,29.89,16.31,19.26,17.13,
8481,政伸,1138.89,47.09,23.95,25.20,19.62,
8482,商億-KY,4439.11,40.58,23.58,24.87,22.86,
8488,吉源-KY,3838.17,8.11,-3.02,-6.35,-5.24,
8497,格威傳媒,2994.41,30.22,8.92,9.60,7.65,
8499,鼎炫-KY,1647.07,44.99,28.74,32.06,24.81,
8926,台汽電,3814.27,12.51,6.89,17.73,17.54,
8940,新天地,1475.79,47.60,-1.45,-1.47,-2.26,
8996,高力,1931.59,29.35,11.96,14.70,11.89,
9802,鈺齊-KY,10070.15,18.00,8.29,9.23,7.32,
9902,台火,138.19,4.72,-17.56,8.90,8.68,
9904,寶成工業,293316.09,25.73,4.71,6.91,5.58,
9905,大華金,7132.59,13.04,5.94,6.61,6.17,
9906,欣巴巴,298.38,24.36,-6.83,-10.13,-10.13,
9907,統一實業,35103.81,9.55,2.80,6.24,4.39,
9908,大台北,4059.91,20.60,14.08,20.98,17.38,
9910,豐泰企業,64497.64,24.45,11.36,13.42,9.10,
9911,台灣櫻花,5986.09,34.04,13.86,16.58,13.36,
9912,偉聯,746.61,32.30,3.07,2.29,1.62,
9914,美利達,25852.94,12.45,5.23,10.14,6.75,
9917,中保,13393.62,36.64,19.12,19.00,15.67,
9918,欣天然,2163.16,24.55,13.44,13.86,10.48,
9919,康那香,3534.24,15.67,-0.30,-0.51,-0.72,
9921,巨大機械,60239.42,20.74,6.48,7.05,4.93,
9924,台灣福興,8303.46,20.76,9.95,11.75,8.57,
9925,新光保全,7044.27,32.49,10.40,14.98,12.81,
9926,新海瓦斯,2285.33,22.05,15.07,17.45,14.30,
9927,泰銘,10590.56,6.76,4.71,4.80,3.48,
9928,中視,763.23,-9.47,-32.37,-24.95,-25.03,
9929,秋雨,791.32,11.40,1.38,7.02,6.76,
9930,中聯資源,9229.39,16.56,11.65,11.68,9.23,
9931,欣高,1485.24,18.36,13.85,17.45,14.49,
9933,中鼎工程,64069.54,7.18,4.24,4.78,3.59,
9934,成霖企業,17879.12,27.37,3.50,4.49,3.46,
9935,慶豐富,4454.58,18.40,6.85,6.21,5.07,
9937,全國,22758.69,10.17,3.32,3.94,3.23,
9938,台灣百和,13716.05,36.34,17.28,16.13,11.04,
9939,宏全,19929.72,17.68,7.91,7.44,5.53,
9940,信義,12902.96,32.73,20.50,21.85,11.55,
9941,裕融企業,23125.06,45.21,15.95,16.45,12.03,
9942,茂順,3211.76,34.10,19.65,20.79,13.73,
9943,好樂迪,3006.25,57.05,20.72,33.90,29.66,
9944,新麗企業,3204.65,20.61,-0.04,1.47,0.55,
9945,潤泰創新,14859.43,24.81,13.26,82.68,70.31,
9946,三發地產,1571.71,36.60,24.18,23.70,22.06,
9955,佳龍,2123.23,-2.13,-7.44,-12.95,-12.73,
9958,世紀鋼構,1654.76,13.94,3.89,2.25,0.27,
