公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入),合計：共 884 家
1464,得力實業,2005.11,15.12,1.67,-0.13,-0.43,
1465,偉全實業,366.84,6.40,-6.97,-6.54,-6.32,
1466,聚隆,956.45,5.67,-0.32,-1.62,-1.28,
1467,南緯實業,1404.12,15.51,-9.53,-10.15,-10.22,
1468,昶和纖維,170.63,16.18,-12.20,-9.82,-9.82,
1470,大統新創,172.00,21.84,5.64,5.74,4.70,
1471,首利,361.90,-5.54,-21.13,-25.43,-25.63,
1472,三洋紡,183.42,-5.13,-16.69,-18.32,-17.42,
1473,台南企業,2215.73,10.78,-2.79,-1.92,-2.88,
1474,弘裕,868.17,13.33,4.81,5.43,4.81,
1475,本盟光電,15.49,-68.72,-103.25,-84.90,-85.73,
1476,儒鴻,6580.17,26.95,17.71,16.80,13.55,
1477,聚陽實業,5131.09,19.81,8.12,7.93,6.14,
1503,士電,5774.58,21.40,9.04,10.19,5.64,
1504,東元電機,12155.71,24.76,7.46,7.01,4.87,
1506,正道,320.01,8.95,-10.78,3.08,2.96,
1507,永大機電,4150.25,23.74,8.67,9.65,8.82,
1512,瑞利,713.99,7.46,-2.20,-2.14,-2.17,
1513,中興電,2559.62,17.95,5.91,6.08,4.52,
1514,亞力電機,1026.08,15.29,5.17,5.57,4.97,
1515,力山,1014.89,15.70,1.39,1.41,1.39,
1516,川飛,199.73,3.13,1.73,1.78,1.78,
1517,利奇機械,673.71,6.94,-7.14,-6.69,-5.41,
1519,華城電機,1247.88,4.22,-6.98,-6.51,-5.51,
1521,大億,1538.84,15.54,6.63,7.99,6.29,
1522,堤維西,4281.90,22.80,6.12,6.13,5.93,
1524,耿鼎企業,610.03,20.39,9.49,6.02,5.14,
1525,江申工業,278.43,9.80,1.24,44.25,37.61,
1526,日馳,291.27,26.02,10.97,9.05,7.92,
1527,鑽全,910.98,30.77,23.19,-7.33,-2.66,
1528,恩德,1265.55,25.38,1.14,1.62,1.81,
1529,樂士,42.97,30.09,13.11,17.16,17.16,
1530,亞崴機電,1080.49,19.90,7.79,7.45,5.00,
1531,高林股,582.81,19.71,6.16,3.67,1.36,
1532,勤美,3508.08,23.03,6.81,3.96,13.50,
1533,車王電,713.05,34.58,11.48,16.14,11.44,
1535,中宇,2529.53,7.21,2.83,2.30,1.26,
1536,和大工業,1768.12,33.20,21.01,18.10,15.85,
1537,廣隆光電,1983.26,20.66,14.47,12.99,10.06,
1538,正峰新,119.91,13.52,-20.07,-32.80,-32.80,
1539,巨庭機械,743.29,10.39,6.18,1.93,1.84,
1540,喬福機械,97.10,22.15,6.50,-1.21,8.05,
1541,錩泰,722.71,14.47,4.53,0.56,0.49,
1558,伸興,1048.10,21.14,6.82,-1.65,-5.02,
1560,中砂,1228.62,31.21,16.91,16.46,13.25,
1568,倉佑,744.01,17.24,8.06,11.89,8.91,
1582,信錦,1891.34,20.75,10.76,8.26,5.25,
1583,程泰,1935.32,24.89,10.67,7.91,4.72,
1587,吉茂,295.85,15.48,-5.43,-4.67,-3.59,
1589,永冠-KY,1272.85,11.59,-6.05,-3.96,-3.43,
1590,亞德客-KY,3609.86,50.08,28.31,30.45,24.34,
1592,英瑞-KY,938.00,27.98,10.62,6.93,4.34,
1598,岱宇國際,1518.91,23.94,-2.62,-7.01,-6.34,
1603,華電,585.39,10.10,1.34,3.49,2.77,
1604,聲寶,1882.37,18.77,3.11,6.48,6.19,
1605,華新,51236.07,13.03,10.73,11.89,7.53,
1608,華榮,2252.42,7.58,5.55,3.38,2.66,
1609,大亞電線,4351.75,7.10,1.91,7.86,6.76,
1611,中電,657.21,18.07,-6.93,-8.30,-3.87,
1612,宏泰,955.32,8.08,3.32,5.46,4.34,
1614,三洋電,1241.47,18.46,3.89,4.20,3.12,
1615,大山,778.84,8.16,4.62,4.55,4.03,
1616,億泰,806.60,5.20,0.20,2.08,1.88,
1617,榮星電線,875.38,13.74,6.42,3.05,2.44,
1618,合機公司,413.32,5.08,-0.47,0.02,2.37,
1626,艾美特-KY,2606.18,16.13,-0.36,-2.41,-2.12,
1701,中化,2013.90,38.50,6.57,6.64,5.46,
1702,南僑投控,4270.01,30.15,6.62,7.75,5.41,
1707,葡萄王,1932.43,79.71,23.79,24.56,19.45,
1708,東鹼,1073.44,27.24,14.09,11.75,9.40,
1709,和益化工,2450.43,15.69,7.93,7.11,4.58,
1710,東聯,7886.07,17.24,14.34,14.25,10.59,
1711,永光化學,2318.09,21.81,5.45,5.60,4.50,
1712,興農,4246.92,26.77,5.74,4.24,3.50,
1713,國化,180.57,12.98,5.22,19.87,19.60,
1714,和桐化學,6300.79,7.30,1.46,1.82,1.56,
1717,長興材料,9915.55,15.96,2.62,2.83,2.20,
1720,生達化學,763.26,43.91,7.79,7.72,8.32,
1721,三晃,822.71,5.94,-2.58,-2.07,-1.49,
1722,台肥,3174.45,21.05,11.32,16.33,13.43,
1723,中碳,2012.52,25.38,20.94,20.81,16.74,
1724,台硝,470.47,14.28,5.29,3.17,2.84,
1725,元禎,2507.75,4.37,1.94,2.02,1.58,
1726,永記造漆,2088.71,25.41,11.73,10.78,8.90,
1727,中華化學,693.31,12.98,4.97,5.45,4.35,
1730,花仙子,548.21,43.75,11.19,12.47,9.81,
1731,美吾華,303.31,58.09,13.60,12.04,9.30,
1732,毛寶,142.84,43.21,0.95,1.27,1.28,
1733,五鼎,470.46,26.50,9.50,5.76,3.61,
1734,杏輝藥品,560.13,37.16,-0.65,-1.15,-1.46,
1735,日勝化,882.17,11.13,1.70,2.32,0.50,
1736,喬山健康,4485.22,49.07,-3.82,-4.23,-4.36,
1737,臺鹽,681.39,39.48,14.22,14.61,12.88,
1760,寶齡富錦,262.76,52.90,5.45,4.41,2.01,
1762,中化合成,275.97,31.59,2.32,1.18,1.33,
1773,勝一化工,1791.99,25.76,13.07,14.21,11.49,
1776,展宇,462.57,12.57,-1.02,-1.02,-1.57,
1783,和康生技,106.44,38.10,9.82,7.50,7.94,
1786,科妍,104.09,71.27,38.36,37.05,34.17,
1789,台灣神隆,861.29,38.84,14.10,10.48,15.73,
1802,台玻,10995.24,18.47,6.95,8.26,7.34,
1805,寶徠,46.17,17.31,-42.28,-24.56,-24.56,
1806,冠軍,912.36,6.13,-31.86,-31.59,-31.41,
1808,潤隆,5074.46,28.58,22.00,20.90,18.37,
1809,中釉,543.82,17.78,-4.60,-5.83,-7.73,
1810,和成,1232.33,24.49,-0.76,-0.58,-0.42,
1817,凱撒衛浴,532.49,31.63,14.96,15.76,10.60,
1902,台紙,681.57,19.23,6.75,36.84,30.63,
1903,士紙,71.07,31.62,-46.17,-50.14,-50.14,
1904,正隆,10078.00,15.95,3.31,26.50,23.91,
1905,華紙,5751.83,7.76,0.98,1.85,1.32,
1906,寶隆國際,623.38,1.66,0.29,-2.64,-2.64,
1907,永豐餘,17819.49,13.79,1.44,1.96,0.98,
1909,榮成紙業,11277.10,13.12,5.28,3.84,2.37,
2002,中鋼,93389.66,10.29,6.47,6.14,5.85,
2006,東和鋼鐵,8798.55,10.00,4.05,3.93,3.14,
2007,燁興公司,2362.98,5.12,2.64,0.66,0.64,
2008,高興昌,282.58,-1.52,-10.99,-15.74,-40.51,
2009,第一伸銅,786.99,6.75,4.92,3.97,4.01,
2010,春源鋼鐵,4180.42,6.04,1.17,1.53,1.66,
2012,春雨,2348.63,16.72,6.63,6.79,6.02,
2013,中鋼構,3967.24,2.07,0.05,-0.01,0.72,
2014,中鴻,11126.91,9.51,6.59,6.55,6.55,
2015,豐興鋼鐵,6761.59,13.92,10.97,11.53,9.92,
2017,官田鋼,1122.50,12.07,3.45,3.52,3.48,
2020,美亞鋼管,1187.01,10.61,4.82,10.51,9.10,
2022,聚亨,2337.26,6.65,-0.65,5.33,4.66,
2023,燁輝,18820.63,7.32,1.62,0.47,0.29,
2024,志聯工業,380.72,13.39,8.40,7.31,5.73,
2025,千興,978.27,2.81,1.41,5.44,5.39,
2027,大成鋼,21727.42,18.88,8.79,9.62,6.59,
2028,威致鋼鐵,2949.88,8.31,6.38,5.51,5.83,
2029,盛餘,3218.42,6.30,1.93,0.72,0.85,
2030,彰源,3142.99,12.97,6.54,5.98,4.02,
2031,新光鋼,2361.16,19.36,13.87,42.36,41.09,
2032,新鋼工業,811.53,5.36,2.02,1.93,1.91,
2033,佳大世界,171.95,15.05,4.09,3.46,2.90,
2034,允強,4702.76,9.87,5.49,5.01,4.07,
2038,海光企業,2165.05,4.00,2.05,1.23,2.06,
2049,上銀科技,6553.07,40.04,21.37,22.18,17.52,
2059,川湖,1168.17,55.10,42.86,31.16,27.46,
2062,橋椿,1620.93,10.85,-0.73,-0.86,0.77,
2069,運錩,2014.70,6.21,1.67,3.20,2.63,
2101,南港輪胎,2361.27,15.42,3.13,1.75,1.31,
2102,泰豐輪胎,1389.31,7.30,-13.14,-14.27,-12.83,
2103,台橡,7516.99,13.32,6.25,6.48,3.66,
2104,國際中橡,5435.06,27.80,20.36,18.75,15.13,
2105,正新,27687.14,23.71,8.88,6.96,4.42,
2106,建大,7876.71,18.18,2.60,-0.70,-2.26,
2107,厚生,329.61,22.58,6.73,-7.96,-4.96,
2108,南帝化工,3060.93,24.33,14.02,13.20,9.25,
2109,華豐橡膠,1317.79,18.83,1.95,4.44,2.99,
2114,鑫永銓,418.09,33.81,25.98,22.47,18.91,
2115,六暉-KY,627.68,19.62,8.37,7.02,4.67,
2201,裕隆汽車,23632.05,22.52,5.57,9.54,7.53,
2204,中華汽車,10411.93,19.82,7.71,15.42,13.32,
2206,三陽工業,7706.97,18.91,3.24,3.58,2.84,
2208,台船公司,2882.46,-36.31,-40.49,-37.75,-29.46,
2227,裕隆日產,8358.45,19.88,5.13,20.36,13.29,
2228,劍麟,1009.13,26.72,10.97,14.71,9.67,
2231,為升,1014.70,46.50,31.15,26.11,21.69,
2236,百達-KY,592.46,28.55,12.35,11.13,8.01,
2239,英利-KY,4567.01,19.77,10.01,9.87,8.09,
2243,宏旭-KY,463.74,12.98,2.46,0.79,0.29,
2301,光寶科技,48533.65,11.13,1.62,2.96,2.15,
2302,麗正,118.39,29.70,-2.52,-10.98,-10.98,
2303,聯電,37497.14,12.38,2.05,4.95,8.08,
2305,全友電腦,119.18,33.14,-33.09,-9.40,-11.92,
2308,台達電,50870.02,25.58,5.45,7.36,5.66,
2312,金寶電子,28445.88,4.43,-1.20,-1.33,-1.25,
2313,華通,10930.13,14.29,9.90,8.90,4.41,
2314,台揚科技,1644.46,13.19,0.03,0.33,0.10,
2316,楠梓電,1258.26,4.49,-3.79,-1.30,-5.59,
2317,鴻海,1028594.58,6.19,2.40,2.90,2.33,
2321,東訊,592.12,8.87,-7.07,-6.90,-6.90,
2323,中環,1965.28,-1.72,-18.32,-22.30,-22.73,
2324,仁寶電腦,196111.96,3.38,1.05,0.98,0.81,
2327,國巨,11023.29,51.40,42.36,37.89,38.82,
2328,廣宇,5681.10,7.90,4.44,2.89,1.96,
2329,華泰電子,3138.69,-3.90,-10.62,-11.66,-3.08,
2330,台積電,248078.67,50.33,39.03,40.29,36.19,
2331,精英,6244.22,6.07,-4.81,-3.01,-2.38,
2332,友訊科技,4982.50,28.78,1.22,1.25,0.60,
2337,旺宏,9061.14,42.10,22.02,20.92,20.77,
2338,光罩,631.62,19.72,11.05,10.87,12.63,
2340,光磊,1311.33,30.63,13.31,13.80,12.10,
2342,茂矽,434.15,19.40,8.25,4.26,3.80,
2344,華邦電,12156.18,37.67,16.68,16.22,13.26,
2345,智邦科技,9103.66,17.61,7.32,6.42,5.73,
2347,聯強國際,89322.87,3.67,1.42,3.04,2.60,
2348,海悅,230.34,62.60,51.07,51.65,51.65,
2349,錸德科技,2310.55,4.43,-10.77,-14.42,-15.35,
2351,順德,2414.20,18.20,10.06,9.21,6.93,
2352,佳世達,35654.08,12.02,2.40,3.75,3.09,
2353,宏碁,54803.53,10.51,1.00,1.87,1.23,
2354,鴻準,34095.16,5.94,3.66,3.82,3.00,
2355,敬鵬,5690.16,9.40,4.14,5.82,2.94,
2356,英業達,104809.38,5.08,1.36,1.64,0.95,
2357,華碩,98993.54,14.31,3.82,3.55,2.66,
2358,廷鑫,396.46,5.59,-0.11,0.65,4.31,
2359,所羅門,898.43,19.80,2.35,1.47,0.83,
2360,致茂電子,3466.15,45.12,16.16,16.63,12.18,
2362,藍天,4985.01,24.76,5.14,27.33,19.57,
2363,矽統科技,41.16,35.29,-227.68,-245.29,-245.29,
2364,倫飛電腦,235.45,27.40,-0.63,0.25,0.25,
2365,昆盈企業,430.18,19.71,-8.99,14.72,15.71,
2367,燿華,4441.21,13.36,3.42,0.44,0.95,
2368,金像電,4679.62,9.59,-2.32,-2.73,-3.26,
2369,菱生,1418.08,1.95,-7.05,-6.57,-5.54,
2371,大同,16470.51,6.91,-10.94,-13.87,-13.63,
2373,震旦行,3286.02,43.20,9.05,11.78,9.51,
2374,佳能,1904.48,10.09,-6.63,-7.31,-6.38,
2375,智寶,628.98,15.78,2.83,4.31,3.43,
2376,技嘉,20176.64,20.93,9.16,9.64,7.93,
2377,微星科技,31782.24,15.44,8.16,8.25,6.63,
2379,瑞昱,10626.37,41.90,5.90,8.43,7.91,
2380,虹光精密,560.32,19.31,-19.68,-21.29,-21.29,
2382,廣達,220927.65,4.18,1.33,1.54,1.25,
2383,台光電子,5312.38,18.87,10.59,10.54,5.20,
2385,群光電子,17573.84,12.09,3.09,4.51,4.03,
2387,精元電腦,2329.65,11.99,-2.05,-6.98,-8.19,
2388,威盛電子,1030.44,25.29,-38.45,3.32,3.12,
2390,云辰,166.45,15.98,-22.64,-19.95,-13.02,
2392,正崴,18973.97,7.32,-3.37,-2.96,-2.74,
2393,億光電子,6280.19,21.81,3.10,2.82,1.89,
2395,研華,11355.20,38.20,14.47,15.34,12.05,
2397,友通資訊,1158.04,30.07,15.14,14.49,11.31,
2399,映泰,1035.77,19.24,9.61,8.57,8.25,
2401,凌陽科技,1429.58,38.42,-8.63,1.62,1.10,
2402,毅嘉科技,1593.22,1.51,-4.60,-7.78,-6.76,
2404,漢唐,2978.81,17.75,13.11,12.51,8.22,
2405,浩鑫,1143.65,13.29,-1.13,-0.81,0.43,
2406,國碩科技,2759.78,2.61,-5.68,-3.33,-5.69,
2408,南亞科,18797.44,51.82,44.26,38.45,38.44,
2409,友達,74444.55,10.94,3.97,5.57,5.41,
2412,中華電,53632.36,35.77,20.40,20.67,16.78,
2413,環科,923.14,14.17,-1.91,-4.25,-2.18,
2414,精技電腦,3976.22,9.66,2.11,2.13,1.95,
2415,錩新,532.05,30.93,15.45,13.50,7.76,
2417,圓剛,531.51,50.64,-12.52,-10.85,-9.73,
2419,仲琦,1890.08,20.83,2.96,3.66,2.57,
2420,新巨,668.10,34.63,14.74,14.53,11.01,
2421,建準電機,2608.77,18.29,2.68,3.22,2.61,
2423,固緯,535.04,52.37,12.48,15.60,12.23,
2424,隴華電子,1.28,74.82,-435.85,-979.03,-979.03,
2425,承啟,953.11,12.98,10.08,7.99,8.12,
2426,鼎元,806.37,21.27,9.32,0.19,0.19,
2427,三商電腦,867.72,22.68,0.67,1.27,2.03,
2428,興勤電子,1360.75,36.48,20.99,17.42,7.13,
2429,銘旺科,215.15,12.38,-0.10,-1.54,-1.54,
2430,燦坤實業,5570.17,15.57,2.66,2.17,2.65,
2431,聯昌電子,523.92,3.34,-10.71,-12.17,-10.18,
2433,互盛電,956.33,31.33,10.57,9.79,7.73,
2434,統懋,87.03,-21.01,-36.28,-31.59,-31.74,
2436,偉詮電,590.03,23.09,4.20,8.68,7.45,
2438,翔耀實業,119.64,33.97,21.77,22.27,16.95,
2439,美律,4359.28,9.30,-1.08,-2.16,-1.63,
2440,太空梭,832.27,6.30,1.16,3.17,2.74,
2441,超豐電子,3052.69,28.49,24.82,24.24,20.48,
2442,新美齊,521.98,13.48,-2.36,-8.27,-6.93,
2443,新利虹,306.17,11.36,-12.17,-11.93,-11.91,
2444,兆勁,288.82,11.72,-11.63,-12.81,-11.92,
2448,晶電,5147.86,17.22,2.47,2.08,7.34,
2449,京元電子,4580.79,23.15,10.45,9.33,7.60,
2450,神腦,8820.83,10.83,0.85,1.72,1.99,
2451,創見資訊,4799.56,22.23,14.46,12.73,9.98,
2453,凌群,1026.04,23.00,0.97,1.38,0.80,
2454,聯發科,49653.99,38.44,3.89,6.27,5.36,
2455,全新,562.88,37.52,26.09,24.82,19.93,
2456,奇力新,3080.91,25.22,11.96,12.22,8.43,
2457,飛宏科技,2509.92,7.19,-7.14,-7.87,-7.98,
2458,義隆,1779.24,44.41,16.17,18.45,14.54,
2459,敦吉,1949.60,12.57,4.18,4.86,4.12,
2460,建通精密,930.74,8.76,-1.36,-4.28,-3.49,
2461,光群雷射,1255.38,21.98,4.43,1.46,0.46,
2462,良得電,882.72,3.16,-7.66,-11.75,-12.74,
2464,盟立,3417.87,16.57,7.75,5.20,4.82,
2465,麗臺科技,674.24,14.35,-1.22,-1.12,-1.12,
2466,冠西電,489.31,2.72,-13.92,-16.67,-11.79,
2467,志聖工業,1305.95,30.46,11.32,10.35,7.83,
2468,華經,340.66,11.54,0.85,1.61,1.09,
2471,資通,132.66,19.87,-15.81,-17.70,-14.34,
2472,立隆電子,1846.12,25.53,13.80,13.03,10.59,
2474,可成科技,20406.15,41.75,32.61,23.62,17.96,
2476,鉅祥,1216.87,25.88,9.31,5.37,-2.34,
2477,美隆電,705.12,17.65,0.82,4.57,2.62,
2478,大毅,1075.96,19.80,7.37,4.42,2.54,
2480,敦陽科技,1303.83,28.65,11.41,11.67,8.30,
2481,強茂,2834.26,23.13,8.75,9.15,7.54,
2482,連宇,232.54,39.84,-2.44,-5.30,-5.30,
2483,百容,489.32,24.01,5.57,2.23,1.66,
2484,希華,685.02,18.80,6.34,6.13,5.75,
2485,兆赫電子,1625.17,5.36,-5.04,-9.01,-5.97,
2486,一詮精密,1014.51,11.62,-1.75,-2.19,-2.78,
2488,漢平,409.30,26.11,11.63,3.25,-1.91,
2489,瑞軒,2569.09,9.62,-3.65,0.36,1.24,
2491,吉祥全,89.45,24.82,-2.16,-5.91,-6.37,
2492,華新科,6642.36,35.79,26.27,25.92,20.96,
2493,揚博科技,584.73,30.33,14.22,10.13,8.25,
2495,普安,299.80,39.98,-3.21,-8.91,-7.66,
2496,卓越成功,219.40,50.84,16.73,16.14,15.48,
2497,怡利電子,553.07,17.65,-7.64,-8.29,-5.37,
2498,宏達電,8788.74,-3.13,-58.93,300.32,239.96,
2499,東貝光電,1322.62,21.10,5.95,2.55,2.82,
2501,國建,2548.65,22.35,10.92,8.12,12.49,
2504,國產,4104.55,7.86,2.29,3.18,2.97,
2505,國揚實業,82.76,24.48,-51.41,-58.07,-58.34,
2506,太設,185.24,52.14,-12.31,-7.50,-11.22,
2509,全坤建,640.77,12.26,5.41,2.90,-9.52,
2511,太子,1941.89,35.42,11.02,12.99,12.69,
2514,龍邦國際,24.99,59.25,-82.70,-87.00,-87.00,
2515,中工,2550.44,8.36,2.07,1.03,9.88,
2516,新建,1698.26,2.29,-0.33,0.04,0.18,
2520,冠德,2163.05,25.99,3.72,1.79,-1.15,
2524,京城,1079.67,36.34,24.80,21.88,19.67,
2527,宏璟,33.89,48.63,-150.83,-202.97,-209.60,
2528,皇普建設,211.79,1.08,-1.93,-2.99,-3.60,
2530,華建,254.07,18.42,7.34,2.99,1.73,
2534,宏盛,3637.70,46.35,43.52,43.88,42.91,
2535,達工,3507.36,8.45,5.13,6.19,4.62,
2536,宏普建設,977.71,23.96,20.60,22.24,20.86,
2537,聯上開發,1156.00,10.39,8.59,7.81,7.10,
2538,基泰建設,34.00,70.03,-27.28,163.60,160.94,
2539,櫻花建設,366.53,35.70,22.46,21.51,18.38,
2540,愛山林,373.79,54.03,39.46,32.25,25.82,
2542,興富發,10623.64,29.74,21.16,19.78,18.00,
2543,皇昌營造,907.00,3.51,-0.38,0.57,0.28,
2545,皇翔,530.02,29.71,9.59,-4.94,-5.09,
2546,根基,2427.55,5.61,3.63,3.71,3.05,
2547,日勝,3864.82,27.25,10.22,7.12,5.57,
2548,華固建設,756.05,30.20,6.93,35.06,28.13,
2597,潤弘精密,1935.92,12.15,3.71,3.86,3.50,
2601,益航,2032.56,72.49,17.59,13.06,7.58,
2603,長榮海運,36840.69,2.47,-0.06,0.31,0.04,
2605,新興,713.25,2.29,-2.97,-3.83,-5.86,
2606,裕民,2181.97,9.18,5.20,9.95,9.68,
2607,榮運,1871.53,15.11,11.86,10.72,9.33,
2608,嘉里大榮,2536.33,17.91,13.54,13.66,11.02,
2609,陽明海運,31034.87,-2.37,-6.66,-6.81,-6.06,
2610,華航,39735.03,9.55,1.07,0.42,0.25,
2611,志信,217.80,23.59,-1.18,13.99,16.42,
2612,中航,852.61,22.09,11.80,9.17,8.35,
2613,中櫃,668.26,5.89,1.04,-0.09,-0.47,
2614,東森,3920.00,28.36,2.05,4.11,3.27,
2615,萬海,14918.24,7.24,0.98,1.32,0.89,
2616,山隆通運,4344.30,8.18,1.20,1.53,1.13,
2617,台航,797.25,24.13,20.53,18.24,18.12,
2618,長榮航空,42878.32,11.26,3.75,4.53,3.78,
2630,亞洲航空,414.85,6.44,-11.52,-12.02,-12.02,
2633,台灣高鐵,11039.00,45.61,43.21,18.21,21.73,
2634,漢翔公司,6196.90,11.92,7.60,5.19,5.04,
2636,台驊投控,2439.43,18.63,3.51,2.79,2.69,
2637,慧洋-KY,2957.14,24.91,23.57,7.31,7.31,
2642,宅配通,859.69,15.12,2.55,2.10,1.81,
2701,萬企,90.88,53.24,45.46,104.68,8.40,
2702,華園,286.17,78.28,-12.18,115.14,61.53,
2704,國賓,805.43,44.81,17.00,16.56,14.81,
2705,六福,770.31,20.90,-15.75,-108.26,-108.26,
2706,第一店,80.14,73.16,63.77,165.70,5.56,
2707,晶華酒店,1719.81,31.96,16.30,15.51,12.58,
2712,遠雄來,47.12,-27.46,-86.37,-86.89,-86.92,
2722,夏都,114.31,24.07,-22.52,-22.06,-21.80,
2723,美食-KY,6136.24,58.76,11.63,12.62,8.29,
2727,王品,4080.17,46.88,5.68,4.95,2.93,
