公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用、承諾及保證責任準備提存,營業費用,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
1213,大飲,,,,45332.0,,847,,--,--,,,,,,,-1429,--,--,-0.03,,,,,-701.0,-1548.0,-1548.0,,--,-1429.0,--,501647.0,457626.0,--,--,44021.0,--,--,44021.0,--,-1311.0,610.0,119,-1548,--,,,,,,,,,,,
1215,卜蜂企業,,,,1172977.0,,230456,,--,--,,,,,,,779741,--,32257,2.37,,,,,900062.0,669606.0,669606.0,,--,811998.0,--,15807059.0,13756953.0,--,--,2050106.0,--,--,2050106.0,8575,885704.0,14358.0,142392,635247,34359,,,,,,,,,,,
1216,統一,,,,90166244.0,,6863261,,--,--,,,,,,,14386299,--,6664800,2.61,,,,,29493290.0,22630029.0,22630029.0,,--,21051099.0,--,330258558.0,217638810.0,--,--,112619748.0,--,--,112619748.0,--,22453504.0,7039786.0,-1578930,14801864,7828165,,,,,,,,,,,
1217,愛之味,,,,1026690.0,,-4941,,--,--,,,,,,,118731,--,13299,0.13,,,,,72453.0,77394.0,77394.0,,--,132030.0,--,3538841.0,2376717.0,--,--,1162124.0,--,--,1162124.0,--,135434.0,-62981.0,54636,66438,10956,,,,,,,,,,,
1218,泰山企業,,,,993833.0,,22218,,--,--,,,,,,,427095,--,253,0.91,,,,,448424.0,426206.0,426206.0,,--,427348.0,--,6110590.0,4973057.0,--,--,1137533.0,928,539,1137144.0,--,143311.0,305113.0,1142,425953,253,,,,,,,,,,,
1219,福壽實業,,,,672214.0,,-7477,,--,--,,,,,,,-27695,--,-61278,-0.08,,,,,-95160.0,-87683.0,-87683.0,,--,-88973.0,--,8713846.0,8102262.0,--,-16000,595584.0,--,--,595584.0,--,-76630.0,-18530.0,-1290,-26617,-61066,,,,,,,,,,,
1220,台榮,,,,166246.0,,14890,,--,--,,,,,,,75278,--,12310,0.42,,,,,102114.0,87224.0,87224.0,,--,87588.0,--,1945154.0,1698576.0,--,--,246578.0,--,--,246578.0,--,80332.0,21782.0,364,74911,12313,,,,,,,,,,,
1225,福懋油,,,,449774.0,,51499,,--,--,,,,,,,156250,--,33342,0.79,,,,,258012.0,206513.0,206513.0,,--,189592.0,--,8344865.0,7702293.0,--,--,642572.0,--,36,642608.0,29828,222662.0,35350.0,-16921,173171,33342,,,,,,,,,,,
1227,佳格,,,,3799018.0,,496724,,--,--,,,,,,,2023980,--,6770,2.4,,,,,2677047.0,2180323.0,2180323.0,,--,2030750.0,--,19494272.0,13507897.0,--,--,5986375.0,--,--,5986375.0,--,2187357.0,489690.0,-149573,2175980,4343,,,,,,,,,,,
1229,聯華實業,,,,404963.0,,441,,--,--,,,,,,,1096560,--,-4424,1.84,,,,,1928677.0,1928236.0,1928236.0,,--,1092136.0,--,3766018.0,3152695.0,--,--,613323.0,--,--,613323.0,--,208360.0,1720317.0,-836100,1930505,-2269,,,,,,,,,,,
1231,聯華食品,,,,859532.0,,90858,,--,--,,,,,,,366023,--,-716,2.22,,,,,459039.0,368181.0,368181.0,,--,365307.0,--,5993552.0,4710790.0,--,--,1282762.0,--,--,1282762.0,--,423230.0,35809.0,-2874,368419,-238,,,,,,,,,,,
1232,大統益,,,,540917.0,,157651,,--,--,,,,,,,624043,--,14780,3.9,,,,,796247.0,638596.0,638596.0,,--,638823.0,--,12555938.0,11249187.0,--,--,1306751.0,--,--,1306751.0,--,765834.0,30413.0,227,623819,14777,,,,,,,,,,,
1233,天仁,,,,808556.0,,34467,,0,--,,,,,,,254836,--,183,1.56,,,,,176219.0,141752.0,141752.0,,--,255019.0,--,1649459.0,702004.0,--,--,947455.0,--,--,947455.0,--,138899.0,37320.0,113267,141597,155,,,,,,,,,,,
1234,黑松,,,,1683230.0,,70273,,--,--,,,,,,,575595,--,--,1.43,,,,,645538.0,575265.0,575265.0,,--,575595.0,--,7003696.0,5130554.0,--,--,1873142.0,--,--,1873142.0,--,189912.0,455626.0,330,575265,--,,,,,,,,,,,
1235,興泰,,,,14746.0,,-505,,--,--,,,,,,,1337527,--,--,1.8,,,,,152308.0,152813.0,152813.0,,--,1337527.0,--,50030.0,22911.0,--,--,27119.0,--,--,27119.0,--,12373.0,139935.0,1184714,152813,--,,,,,,,,,,,
1236,宏亞食品,,,,381281.0,,1583,,--,--,,,,,,,49480,--,--,-0.33,,,,,-34587.0,-36170.0,-36170.0,,--,49480.0,--,1410715.0,1072189.0,--,--,338526.0,--,--,338526.0,--,-42755.0,8168.0,85650,-36170,0,,,,,,,,,,,
1256,鮮活果汁-KY,,,,420755.0,,150158,,--,--,,,,,,,337081,--,-972,12.47,,,,,534143.0,383985.0,383985.0,,--,336109.0,--,2661941.0,1717606.0,--,--,944335.0,--,--,944335.0,--,523580.0,10563.0,-47876,383621,364,,,,,,,,,,,
1262,綠悅-KY,,,,290077.0,,-42676,,--,--,,,,,,,-538957,--,--,-1.66,,,,,-313271.0,-270595.0,-270595.0,,--,-538957.0,--,2967236.0,2936430.0,--,--,30806.0,--,--,30806.0,--,-259271.0,-54000.0,-268362,-270595,--,,,,,,,,,,,
1301,台塑,,,,8667229.0,,6787433,,--,--,,,,,,,46720126,--,--,7.42,,,,,54005372.0,47217939.0,47217939.0,,--,46720126.0,--,174017580.0,144712245.0,--,--,29305335.0,--,--,29305335.0,--,20638106.0,33367266.0,-497813,47217939,--,,,,,,,,,,,
1303,南亞塑膠,,,,14786454.0,,7534693,,--,--,,,,,,,50975467,--,-242981,6.1,,,,,55741562.0,48206869.0,48206869.0,,--,50732486.0,--,255361902.0,215019489.0,--,--,40342413.0,--,38305,40380718.0,--,25594264.0,30147298.0,2525617,48415788,-208919,,,,,,,,,,,
1304,台聚,,,,2783130.0,,622240,,6355,--,,,,,,,606965,--,1381265,0.6,,,,,2638886.0,2016646.0,2023001.0,,--,1988230.0,--,45648482.0,40719474.0,--,--,4929008.0,--,--,4929008.0,--,2145878.0,493008.0,-34771,641195,1381806,,,,,,,,,,,
1305,華夏,,,,852467.0,,284178,,6355,--,,,,,,,1182978,--,86422,2.3,,,,,1527297.0,1243119.0,1249474.0,,--,1269400.0,--,11298548.0,8993440.0,--,--,2305108.0,--,--,2305108.0,--,1452641.0,74656.0,19926,1163028,86446,,,,,,,,,,,
1307,三芳化工,,,,1162119.0,,61950,,--,--,,,,,,,383236,--,--,0.59,,,,,298408.0,236458.0,236458.0,,--,383236.0,--,7067383.0,5640765.0,--,--,1426618.0,--,--,1426618.0,--,264499.0,33909.0,146778,236458,--,,,,,,,,,,,
1308,亞聚,,,,155653.0,,24153,,--,--,,,,,,,96403,--,--,0.48,,,,,287689.0,263536.0,263536.0,,--,96403.0,--,4488953.0,4306701.0,--,--,182252.0,--,--,182252.0,--,26599.0,261090.0,-167133,263536,--,,,,,,,,,,,
1309,台達化工,,,,569948.0,,136966,,--,--,,,,,,,283155,--,--,1.17,,,,,520625.0,383659.0,383659.0,,--,283155.0,--,16585574.0,15537431.0,--,--,1048143.0,--,--,1048143.0,--,478195.0,42430.0,-100504,383659,--,,,,,,,,,,,
1310,台苯,,,,370778.0,,339652,,--,--,,,,,,,1100398,--,-26304,2.2,,,,,1474103.0,1134451.0,1134451.0,,--,1074094.0,--,11981852.0,10142676.0,--,--,1839176.0,--,--,1839176.0,--,1468398.0,5705.0,-60357,1159228,-24777,,,,,,,,,,,
1312,國喬石化,,,,1018183.0,,843128,,--,--,,,,,,,2729966,--,261987,3.0,,,,,3716216.0,2873088.0,2873088.0,,--,2991953.0,--,19019410.0,15571342.0,--,--,3448068.0,--,--,3448068.0,--,2429885.0,1286331.0,118865,2725795,147293,,,,,,,,,,,
1313,聯成,,,,1592788.0,,205723,,--,--,,,,,,,340024,--,0,0.68,,,,,1075311.0,869588.0,869588.0,,--,340024.0,--,44029802.0,41262027.0,--,--,2767775.0,--,--,2767775.0,--,1174987.0,-99676.0,-529564,869588,0,,,,,,,,,,,
1314,中石化,,,,1421958.0,,37996,,--,--,,,,,,,4012283,--,2733,1.47,,,,,4008102.0,3970106.0,3970106.0,,--,4015016.0,--,29910755.0,25468679.0,--,--,4442076.0,--,-3,4442073.0,--,3020115.0,987987.0,44910,3973157,-3051,,,,,,,,,,,
1315,達新工業,,,,294063.0,,-213,,--,--,,,,,,,353053,--,-352,1.47,,,,,280433.0,280646.0,280646.0,,--,352701.0,--,1901697.0,1606564.0,--,--,295133.0,--,--,295133.0,--,1070.0,279363.0,72055,280400,246,,,,,,,,,,,
1316,上曜,,,,258170.0,,-1925,,--,--,,,,,,,209243,--,-42699,2.24,,,,,309458.0,311383.0,311383.0,,--,166544.0,--,1380657.0,945553.0,--,--,435104.0,--,--,435104.0,--,176934.0,132524.0,-144839,254661,56722,,,,,,,,,,,
1319,東陽,,,,2544530.0,,344829,,--,--,,,,,,,1222822,--,-14621,2.44,,,,,1796543.0,1451714.0,1451714.0,,--,1208201.0,--,17445980.0,13510508.0,--,--,3935472.0,--,0,3935472.0,--,1390942.0,405601.0,-243513,1441709,10005,,,,,,,,,,,
1321,大洋,,,,260385.0,,3280,,--,--,,,,,,,27905,--,--,0.09,,,,,22904.0,19624.0,19624.0,,--,27905.0,--,3543824.0,3401043.0,--,--,142781.0,--,--,142781.0,--,-117604.0,140508.0,8281,19624,--,,,,,,,,,,,
1323,永裕,,,,318072.0,,109813,,--,--,,,,,,,186688,--,43556,2.45,,,,,375257.0,265444.0,265444.0,,--,230244.0,--,2785344.0,2115621.0,--,--,669723.0,--,--,669723.0,--,351651.0,23606.0,-35200,222239,43205,,,,,,,,,,,
1324,地球工業,,,,137137.0,,5798,,--,--,,,,,,,-4813,--,0,0.05,,,,,9647.0,3849.0,3849.0,,--,-4813.0,--,847465.0,708620.0,--,--,138845.0,--,--,138845.0,--,1708.0,7939.0,-8662,3849,0,,,,,,,,,,,
1325,恒大,,,,40704.0,,9944,,--,--,,,,,,,38277,--,-1894,0.53,,,,,55085.0,45141.0,45141.0,,--,36383.0,--,663339.0,587898.0,--,--,75441.0,--,--,75441.0,--,34737.0,20348.0,-8758,45181,-40,,,,,,,,,,,
1326,台化,,,,11191809.0,,7302555,,--,--,,,,,,,52317980,--,14389444,8.06,,,,,60408245.0,53105690.0,53105690.0,,--,66707424.0,--,306288815.0,260865947.0,--,--,45422868.0,--,--,45422868.0,--,34231059.0,26177186.0,13601734,47003535,6102155,,,,,,,,,,,
1337,再生-KY,,,,312753.0,,7897,,--,--,,,,,,,-736264,--,--,-1.74,,,,,-460107.0,-468004.0,-468004.0,,--,-736264.0,--,1052252.0,1183773.0,--,--,-131521.0,--,--,-131521.0,--,-444274.0,-15833.0,-268260,-468004,--,,,,,,,,,,,
1338,廣華-KY,,,,914274.0,,135079,,--,--,,,,,,,302462,--,-20439,5.23,,,,,537323.0,402244.0,402244.0,,--,282023.0,--,6011677.0,4565203.0,--,--,1446474.0,--,--,1446474.0,--,532200.0,5123.0,-120221,438511,-36267,,,,,,,,,,,
1339,昭輝,,,,273211.0,,59944,,--,--,,,,,,,257764,--,-21701,4.01,,,,,336654.0,276710.0,276710.0,,--,236063.0,--,2091162.0,1583536.0,--,--,507626.0,--,--,507626.0,--,234415.0,102239.0,-40647,296992,-20282,,,,,,,,,,,
1340,勝悅-KY,,,,155479.0,,48182,,--,--,,,,,,,12455,--,--,1.47,,,,,251962.0,203780.0,203780.0,,--,12455.0,--,1741245.0,1384401.0,--,--,356844.0,--,--,356844.0,--,201365.0,50597.0,-191325,203780,--,,,,,,,,,,,
1341,富林-KY,,,,214699.0,,34806,,--,--,,,,,,,88648,0,--,2.23,,,,,123258.0,88452.0,88452.0,,--,88648.0,0,2134205.0,1783443.0,--,--,350762.0,--,--,350762.0,--,136063.0,-12805.0,196,88452,--,,,,,,,,,,,
1402,遠東新,,,,21771755.0,,2860879,,--,--,,,,,,,11515778,--,5369617,2.17,,,,,19112262.0,16251383.0,16251383.0,,--,16885395.0,--,167195139.0,131908636.0,--,--,35286503.0,--,277,35286780.0,--,13515025.0,5597237.0,634012,10851644,5399739,,,,,,,,,,,
1410,南染,,,,60850.0,,18868,,--,--,,,,,,,77145,--,5784,1.09,,,,,103344.0,84476.0,84476.0,,--,82929.0,--,387468.0,237217.0,--,--,150251.0,--,--,150251.0,--,89401.0,13943.0,-1547,78692,5784,,,,,,,,,,,
1413,宏洲纖維,,,,63959.0,,-18000,,--,--,,,,,,,--,--,--,1.35,,,,,159740.0,177740.0,177740.0,,--,174382.0,--,2717076.0,2498817.0,--,--,218259.0,--,--,218259.0,--,154300.0,5440.0,-3358,--,--,,,,,,,,,,,
1414,東和,,,,62448.0,,-2593,,--,--,,,,,,,--,--,--,0.17,,,,,34214.0,36807.0,36807.0,,--,36848.0,--,744635.0,673927.0,--,--,70708.0,--,--,70708.0,--,8260.0,25954.0,41,--,--,,,,,,,,,,,
1416,廣豐,,,,232943.0,,21229,,--,--,,,,,,,89195,--,0,0.26,,,,,69911.0,48682.0,48682.0,,--,89195.0,--,212640.0,20931.0,--,--,191709.0,--,--,191709.0,--,-41234.0,111145.0,40513,48682,0,,,,,,,,,,,
1417,嘉裕,,,,467617.0,,16822,,--,--,,,,,,,-94270,--,--,-0.39,,,,,-132389.0,-149211.0,-149211.0,,--,-94270.0,--,1072834.0,909638.0,--,--,163196.0,--,--,163196.0,--,-304421.0,172032.0,54941,-149211,--,,,,,,,,,,,
1418,東華,,,,68441.0,,258,,--,--,,,,,,,8414,--,-16,-2.82,,,,,-153106.0,-153364.0,-153364.0,,--,8398.0,--,574598.0,637162.0,--,--,-62564.0,--,--,-62564.0,-2287,-133292.0,-19814.0,161762,-153348,-16,,,,,,,,,,,
1419,新紡,,,,320404.0,,5268,,--,--,,,,,,,920449,--,-5158,0.85,,,,,254309.0,249041.0,249041.0,,--,915291.0,--,1132303.0,869574.0,--,--,262729.0,--,--,262729.0,--,-57675.0,311984.0,666250,254199,-5158,,,,,,,,,,,
1423,利華羊毛,,,,27168.0,,7997,,--,--,,,,,,,--,--,--,0.54,,,,,98588.0,90591.0,90591.0,,--,121633.0,--,594754.0,532240.0,--,--,62514.0,--,--,62514.0,--,35346.0,63242.0,31042,--,--,,,,,,,,,,,
1432,大魯閣實業,,,,713217.0,,1329,,--,--,,,,,,,-129345,--,-24949,-0.72,,,,,-144413.0,-145742.0,-145742.0,,--,-154294.0,--,811455.0,253620.0,--,--,557835.0,--,--,557835.0,--,-155382.0,10969.0,-8552,-120818,-24924,,,,,,,,,,,
1434,福懋興業,,,,2114838.0,,826037,,--,--,,,,,,,15961299,--,551215,2.72,,,,,5854240.0,5028203.0,5028203.0,,--,16512514.0,--,33804379.0,29569355.0,--,--,4235024.0,--,--,4235024.0,--,2120186.0,3734054.0,11484311,4569070,459133,,,,,,,,,,,
1435,中福國際,,,,27860.0,,0,,--,--,,,,,,,-6442,--,0,-0.02,,,,,-3119.0,-3119.0,-3119.0,,--,-6442.0,0,23307.0,1344.0,--,--,21963.0,0,0,21963.0,--,-5897.0,2778.0,-3323,-3119,0,,,,,,,,,,,
1436,華友聯,,,,146865.0,,31450,,--,--,,,,,,,235662,--,--,2.93,,,,,264823.0,233373.0,233373.0,,--,235662.0,--,1664090.0,1207098.0,--,--,456992.0,--,--,456992.0,--,310127.0,-45304.0,2289,233373,--,,,,,,,,,,,
1437,勤益投控,,,,79451.0,,45597,,--,--,,,,,,,229189,--,-444,1.05,,,,,258933.0,213336.0,213336.0,,--,228745.0,--,434707.0,117027.0,--,--,317680.0,--,--,317680.0,--,238229.0,20704.0,15409,213395,-59,,,,,,,,,,,
1438,裕豐,,,,6332.0,,--,,--,--,,,,,,,--,--,--,-0.04,,,,,-4024.0,-4024.0,-4024.0,,--,-4024.0,--,9.0,47.0,--,--,-38.0,--,--,-38.0,0,-6370.0,2346.0,--,--,--,,,,,,,,,,,
1439,中和羊毛,,,,49709.0,,-1646,,--,--,,,,,,,-43497,--,--,-0.47,,,,,-44895.0,-43249.0,-43249.0,,--,-43497.0,--,208223.0,200348.0,--,--,7875.0,--,--,7875.0,--,-41834.0,-3061.0,-248,-43249,--,,,,,,,,,,,
1440,南紡,,,,1633790.0,,243564,,--,--,,,,,,,921251,--,-11512,0.69,,,,,1367818.0,1124254.0,1124254.0,,--,909739.0,--,18818213.0,16300366.0,--,--,2517847.0,--,--,2517847.0,--,884057.0,483761.0,-214515,1137602,-13348,,,,,,,,,,,
1441,大東紡織,,,,170057.0,,74385,,--,--,,,,,,,995693,--,--,13.69,,,,,1134882.0,1060497.0,1060497.0,,--,995693.0,--,1205666.0,1195849.0,--,--,9817.0,--,--,9817.0,--,-160240.0,1295122.0,-64804,1060497,--,,,,,,,,,,,
1442,名軒,,,,117680.0,,19206,,--,--,,,,,,,150109,--,0,0.5,,,,,170619.0,151413.0,151413.0,,--,150109.0,--,861493.0,576970.0,--,--,284523.0,--,--,284523.0,--,166843.0,3776.0,-1304,151413,0,,,,,,,,,,,
1443,立益紡織,,,,171947.0,,6138,,-5822,--,,,,,,,228748,--,153726,-2.17,,,,,-544155.0,-550293.0,-556115.0,,--,382474.0,--,914987.0,914370.0,--,--,617.0,--,--,617.0,--,-171330.0,-372825.0,938589,-293640,-262475,,,,,,,,,,,
1444,力麗,,,,534391.0,,91887,,--,--,,,,,,,335851,--,-55307,0.47,,,,,514957.0,423070.0,423070.0,,--,280544.0,--,9393299.0,8617827.0,--,--,775472.0,--,254,775726.0,--,241335.0,273622.0,-142526,444895,-21825,,,,,,,,,,,
1445,大宇紡織,,,,94390.0,,-9121,,--,--,,,,,,,-24929,--,--,-0.13,,,,,-27208.0,-18087.0,-18087.0,,--,-24929.0,--,1192414.0,1132981.0,--,--,59433.0,0,0,59433.0,--,-34957.0,7749.0,-6842,-18087,--,,,,,,,,,,,
1446,宏和,,,,76145.0,,3268,,--,--,,,,,,,-34378,--,--,-0.28,,,,,-34637.0,-37905.0,-37905.0,,--,-34378.0,--,341779.0,324971.0,--,--,16808.0,--,--,16808.0,--,-59337.0,24700.0,3527,-37905,--,,,,,,,,,,,
1447,力鵬,,,,545137.0,,56736,,--,--,,,,,,,366082,--,-10428,0.53,,,,,542512.0,485776.0,485776.0,,--,355654.0,--,14013230.0,13328384.0,--,--,684846.0,--,--,684846.0,--,139709.0,402803.0,-130122,460329,25447,,,,,,,,,,,
1449,佳和實業,,,,276393.0,,-1409,,--,--,,,,,,,-15605,--,-57914,-0.51,,,,,-113786.0,-112377.0,-112377.0,,--,-73519.0,--,1810158.0,1744387.0,--,--,65771.0,--,--,65771.0,--,-210622.0,96836.0,38858,-61487,-50890,,,,,,,,,,,
1451,年興紡織,,,,440324.0,,119494,,--,--,,,,,,,414396,--,-430,1.4,,,,,396452.0,276958.0,276958.0,,--,413966.0,--,6436105.0,5773461.0,--,--,662644.0,--,--,662644.0,--,222320.0,174132.0,137008,277000,-42,,,,,,,,,,,
1452,宏益,,,,94490.0,,32664,,--,--,,,,,,,164216,--,--,1.24,,,,,197525.0,164861.0,164861.0,,--,164216.0,--,1610675.0,1363699.0,--,--,246976.0,--,--,246976.0,--,152486.0,45039.0,-645,164861,--,,,,,,,,,,,
1453,大將,,,,28283.0,,451,,--,--,,,,,,,356372,--,107,3.97,,,,,356930.0,356479.0,356479.0,,--,356479.0,--,27615.0,28137.0,--,--,-522.0,--,--,-522.0,--,-28805.0,385735.0,0,356372,107,,,,,,,,,,,
1454,台富,,,,112733.0,,-4948,,--,--,,,,,,,16630,--,0,0.2,,,,,21598.0,26546.0,26546.0,,--,16630.0,0,1458400.0,1334204.0,--,--,124196.0,--,--,124196.0,539,12002.0,9596.0,-9916,26546,0,,,,,,,,,,,
1455,集盛,,,,398981.0,,44775,,--,--,,,,,,,290486,--,--,0.55,,,,,383050.0,338275.0,338275.0,,--,290486.0,--,12015866.0,11441357.0,--,--,574509.0,--,--,574509.0,--,175528.0,207522.0,-47789,338275,--,,,,,,,,,,,
1456,怡華,,,,55019.0,,4764,,--,--,,,,,,,--,--,--,-0.23,,,,,-16782.0,-21546.0,-21546.0,,--,-37708.0,--,358157.0,279484.0,--,--,78673.0,--,--,78673.0,--,23654.0,-40436.0,-16162,--,--,,,,,,,,,,,
1457,宜進,,,,228949.0,,53542,,--,--,,,,,,,401059,--,122866,1.95,,,,,667758.0,614216.0,614216.0,,--,523925.0,--,4198022.0,3678856.0,--,--,519166.0,--,--,519166.0,--,290217.0,377541.0,-90291,456691,157525,,,,,,,,,,,
1459,聯發紡織,,,,132127.0,,11256,,--,--,,,,,,,99594,--,415,0.34,,,,,119285.0,108029.0,108029.0,,--,100009.0,--,2652455.0,2601362.0,--,--,51093.0,--,--,51093.0,--,-81034.0,200319.0,-8020,107614,415,,,,,,,,,,,
1460,宏遠,,,,1045179.0,,67542,,--,--,,,,,,,172118,--,-6,0.31,,,,,213191.0,145649.0,145649.0,,--,172112.0,--,6754447.0,5549461.0,--,--,1204986.0,--,--,1204986.0,552,160359.0,52832.0,26463,145655,-6,,,,,,,,,,,
1463,強盛染整,,,,100399.0,,6014,,--,--,,,,,,,233695,0,38329,1.42,,,,,277717.0,271703.0,271703.0,,--,272024.0,--,804514.0,501196.0,--,--,303318.0,--,--,303318.0,--,202919.0,74798.0,321,233374,38329,,,,,,,,,,,
1464,得力實業,,,,882774.0,,44796,,--,--,,,,,,,123739,--,33119,0.45,,,,,225262.0,180466.0,180466.0,,--,156858.0,--,6557095.0,5524665.0,--,--,1032430.0,--,--,1032430.0,54219,203875.0,21387.0,-23608,148641,31825,,,,,,,,,,,
1465,偉全實業,,,,161847.0,,4341,,--,--,,,,,,,6190,--,-32674,0.04,,,,,-13899.0,-18240.0,-18240.0,,--,-26484.0,--,1314810.0,1191208.0,--,--,123602.0,--,--,123602.0,--,-38245.0,24346.0,-8244,4199,-22439,,,,,,,,,,,
1466,聚隆,,,,179878.0,,-4247,,0,--,,,,,,,-66432,--,--,-0.61,,,,,-72290.0,-68043.0,-68043.0,,--,-66432.0,--,3155471.0,3036125.0,--,--,119346.0,--,--,119346.0,--,-60532.0,-11758.0,1611,-68043,--,,,,,,,,,,,
