公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用、承諾及保證責任準備提存,營業費用,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
2025,千興,,,,13275.0,,454,,--,--,,,,,,,43395,--,--,0.19,,,,,53230.0,52776.0,52776.0,,--,43395.0,--,978270.0,950797.0,--,--,27473.0,--,--,27473.0,-407,13791.0,39439.0,-9381,52776,0,,,,,,,,,,,
2027,大成鋼,,,,2193234.0,,658636,,--,--,,,,,,,988215,--,24560,1.38,,,,,2090338.0,1431702.0,1431702.0,,--,1012775.0,--,21727419.0,17625069.0,--,--,4102350.0,--,--,4102350.0,79,1909195.0,181143.0,-418927,1302889,128813,,,,,,,,,,,
2028,威致鋼鐵,,,,56961.0,,-9548,,--,--,,,,,,,--,--,--,0.53,,,,,162476.0,172024.0,172024.0,,--,120305.0,--,2949884.0,2704791.0,--,--,245093.0,--,--,245093.0,--,188132.0,-25656.0,-51719,--,--,,,,,,,,,,,
2029,盛餘,,,,140819.0,,-4147,,--,--,,,,,,,39568,--,1142,0.09,,,,,23255.0,27402.0,27402.0,,--,40710.0,--,3218424.0,3015552.0,--,--,202872.0,--,--,202872.0,--,62053.0,-38798.0,13308,27942,-540,,,,,,,,,,,
2030,彰源,,,,201869.0,,61727,,--,--,,,,,,,156981,--,--,0.46,,,,,188009.0,126282.0,126282.0,,--,156981.0,--,3142986.0,2735497.0,--,--,407489.0,--,--,407489.0,--,205620.0,-17611.0,30699,126282,--,,,,,,,,,,,
2031,新光鋼,,,,129594.0,,29888,,--,--,,,,,,,820709,--,25373,3.09,,,,,1000175.0,970287.0,970287.0,,--,846082.0,--,2361158.0,1904066.0,--,--,457092.0,--,--,457092.0,0,327498.0,672677.0,-124205,944906,25381,,,,,,,,,,,
2032,新鋼工業,,,,27103.0,,185,,--,--,,,,,,,--,--,--,0.12,,,,,15652.0,15467.0,15467.0,,--,15467.0,--,811531.0,768014.0,--,--,43517.0,--,--,43517.0,--,16414.0,-762.0,0,--,--,,,,,,,,,,,
2033,佳大世界,,,,18850.0,,966,,--,--,,,,,,,--,--,--,0.06,,,,,5953.0,4987.0,4987.0,,--,2339.0,--,171947.0,146062.0,--,--,25885.0,--,--,25885.0,--,7035.0,-1082.0,-2648,--,--,,,,,,,,,,,
2034,允強,,,,205698.0,,44173,,--,--,,,,,,,220167,--,0,0.47,,,,,235637.0,191464.0,191464.0,,--,220167.0,--,4702763.0,4238656.0,--,--,464107.0,--,--,464107.0,--,258409.0,-22772.0,28703,191464,0,,,,,,,,,,,
2038,海光企業,,,,42264.0,,-17929,,--,--,,,,,,,182220,--,-1624,0.25,,,,,26611.0,44540.0,44540.0,,--,180596.0,--,2165048.0,2078349.0,--,--,86699.0,--,--,86699.0,--,44435.0,-17824.0,136056,46164,-1624,,,,,,,,,,,
2049,上銀科技,,,,1223695.0,,304971,,--,--,,,,,,,1253090,--,-67136,4.34,,,,,1453186.0,1148215.0,1148215.0,,--,1185954.0,--,6553070.0,3929008.0,--,--,2624062.0,--,--,2624062.0,--,1400367.0,52819.0,37739,1215298,-67083,,,,,,,,,,,
2059,川湖,,,,142967.0,,43253,,--,--,,,,,,,323251,--,--,3.37,,,,,363998.0,320745.0,320745.0,,--,323251.0,--,1168166.0,524542.0,--,--,643624.0,--,--,643624.0,--,500657.0,-136659.0,2506,320745,--,,,,,,,,,,,
2062,橋椿,,,,187848.0,,-26443,,--,--,,,,,,,29111,--,-187,0.08,,,,,-13952.0,12491.0,12491.0,,--,28924.0,--,1620929.0,1444991.0,--,--,175938.0,--,--,175938.0,--,-11910.0,-2042.0,16433,12678,-187,,,,,,,,,,,
2069,運錩,,,,91505.0,,11349,,--,--,,,,,,,80918,--,--,0.38,,,,,64419.0,53070.0,53070.0,,--,80918.0,--,2014698.0,1889599.0,--,--,125099.0,--,--,125099.0,--,33594.0,30825.0,27848,53070,--,,,,,,,,,,,
2101,南港輪胎,,,,290115.0,,10554,,--,--,,,,,,,141312,--,--,0.04,,,,,41413.0,30859.0,30859.0,,--,141312.0,--,2361272.0,1997260.0,--,--,364012.0,383,372,364001.0,--,73886.0,-32473.0,110453,30859,--,,,,,,,,,,,
2102,泰豐輪胎,,,,283998.0,,-20093,,--,--,,,,,,,-149188,--,--,-0.39,,,,,-198301.0,-178208.0,-178208.0,,--,-149188.0,--,1389306.0,1287887.0,--,--,101419.0,--,--,101419.0,--,-182579.0,-15722.0,29020,-178208,--,,,,,,,,,,,
2103,台橡,,,,582979.0,,212363,,--,--,,,,,,,198909,--,62146,0.29,,,,,487291.0,274928.0,274928.0,,--,261055.0,0,7516989.0,6515755.0,--,--,1001234.0,--,--,1001234.0,51796,470051.0,17240.0,-13873,236362,38566,,,,,,,,,,,
2104,國際中橡,,,,404657.0,,196311,,--,--,,,,,,,1045225,--,16004,1.29,,,,,1018851.0,822540.0,822540.0,,--,1061229.0,--,5435061.0,3923864.0,--,--,1511197.0,--,--,1511197.0,--,1106540.0,-87689.0,238689,794146,28394,,,,,,,,,,,
2105,正新,,,,4106106.0,,704815,,--,--,,,,,,,2183377,--,-50833,0.37,,,,,1927281.0,1222466.0,1222466.0,,--,2132544.0,--,27687137.0,21123018.0,--,--,6564119.0,--,--,6564119.0,--,2458013.0,-530732.0,910078,1214791,7675,,,,,,,,,,,
2106,建大,,,,1227358.0,,114723,,-7679,--,,,,,,,-65419,0,-1,-0.2,,,,,-55377.0,-170100.0,-177779.0,,--,-65420.0,0,7876709.0,6444936.0,--,--,1431773.0,--,--,1431773.0,--,204415.0,-259792.0,112359,-177778,-1,,,,,,,,,,,
2107,厚生,,,,52245.0,,-9905,,--,--,,,,,,,59950,--,0,-0.04,,,,,-26249.0,-16344.0,-16344.0,,--,59950.0,--,329613.0,255175.0,--,--,74438.0,--,--,74438.0,--,22193.0,-48442.0,76294,-16344,0,,,,,,,,,,,
2108,南帝化工,,,,315660.0,,120869,,--,--,,,,,,,283247,--,15540,0.57,,,,,403960.0,283091.0,283091.0,,--,298787.0,--,3060932.0,2316145.0,--,--,744787.0,--,--,744787.0,--,429127.0,-25167.0,15696,267551,15540,,,,,,,,,,,
2109,華豐橡膠,,,,222443.0,,19029,,--,--,,,,,,,864,--,48131,0.05,,,,,58449.0,39420.0,39420.0,,--,48995.0,--,1317794.0,1069680.0,--,--,248114.0,--,--,248114.0,--,25671.0,32778.0,9575,17916,21504,,,,,,,,,,,
2114,鑫永銓,,,,32724.0,,14864,,--,--,,,,,,,--,--,--,1.17,,,,,93944.0,79080.0,79080.0,,--,78881.0,--,418087.0,276734.0,--,--,141353.0,--,--,141353.0,--,108629.0,-14685.0,-199,--,--,,,,,,,,,,,
2115,六暉-KY,,,,70581.0,,14720,,--,--,,,,,,,51530,--,--,0.36,,,,,44036.0,29316.0,29316.0,,--,51530.0,--,627683.0,504544.0,--,--,123139.0,--,--,123139.0,--,52558.0,-8522.0,22214,29316,--,,,,,,,,,,,
2201,裕隆汽車,,,,4007312.0,,474592,,--,--,,,,,,,1544767,--,564026,0.88,,,,,2253796.0,1779204.0,1779204.0,,--,2108793.0,--,23632049.0,18305306.0,--,--,5326743.0,--,-4181,5322562.0,--,1315250.0,938546.0,329589,1292296,486908,,,,,,,,,,,
2204,中華汽車,,,,1261084.0,,218124,,0,--,,,,,,,1475743,--,104559,0.97,,,,,1605402.0,1387278.0,1387278.0,,--,1580302.0,--,10411933.0,8307330.0,--,--,2104603.0,40490,--,2064113.0,--,803029.0,802373.0,193024,1317903,69375,,,,,,,,,,,
2206,三陽工業,,,,1207267.0,,57406,,--,--,,,,,,,92031,--,-31270,0.27,,,,,276089.0,218683.0,218683.0,,--,60761.0,--,7706965.0,6249901.0,--,--,1457064.0,--,--,1457064.0,--,249797.0,26292.0,-157922,222219,-3536,,,,,,,,,,,
2208,台船公司,,,,120551.0,,-238940,,--,--,,,,,,,-848336,--,-915,-2.71,,,,,-1088191.0,-849251.0,-849251.0,,--,-849251.0,--,2882456.0,3929131.0,--,--,-1046675.0,--,--,-1046675.0,--,-1167226.0,79035.0,--,-848336,-915,,,,,,,,,,,
2227,裕隆日產,,,,1232519.0,,590400,,--,--,,,,,,,1356058,--,--,3.7,,,,,1701427.0,1111027.0,1111027.0,,--,1356058.0,--,8358448.0,6697065.0,--,--,1661383.0,--,--,1661383.0,0,428864.0,1272563.0,245031,1111027,--,,,,,,,,,,,
2228,劍麟,,,,158937.0,,50895,,--,--,,,,,,,108707,--,--,1.29,,,,,148443.0,97548.0,97548.0,,--,108707.0,--,1009130.0,739510.0,--,--,269620.0,--,--,269620.0,--,110683.0,37760.0,11159,97548,--,,,,,,,,,,,
2231,為升,,,,155770.0,,44872,,--,--,,,,,,,254776,--,-22547,2.4,,,,,264963.0,220091.0,220091.0,,--,232229.0,--,1014700.0,542819.0,--,--,471881.0,--,--,471881.0,--,316111.0,-51148.0,12138,242312,-22221,,,,,,,,,,,
2233,宇隆,,,,100511.0,,72875,,--,--,,,,,,,97969,--,-1534,1.54,,,,,145838.0,72963.0,72963.0,,--,96435.0,--,676108.0,407480.0,--,--,268628.0,--,--,268628.0,--,168117.0,-22279.0,23472,75974,-3011,,,,,,,,,,,
2236,百達-KY,,,,95989.0,,18461,,--,--,,,,,,,43402,--,3976,1.13,,,,,65937.0,47476.0,47476.0,,--,47378.0,--,592460.0,423300.0,--,--,169160.0,--,--,169160.0,--,73171.0,-7234.0,-98,42246,5230,,,,,,,,,,,
2239,英利-KY,,,,445662.0,,81156,,--,--,,,,,,,496808,--,90289,2.74,,,,,450765.0,369609.0,369609.0,,--,587097.0,--,4567008.0,3664315.0,--,--,902693.0,--,--,902693.0,--,457031.0,-6266.0,217488,301810,67799,,,,,,,,,,,
2243,宏旭-KY,,,,48782.0,,2328,,--,--,,,,,,,18357,--,--,0.03,,,,,3682.0,1354.0,1354.0,,--,18357.0,--,463736.0,403536.0,--,--,60200.0,--,--,60200.0,--,11418.0,-7736.0,17003,1354,--,,,,,,,,,,,
2301,光寶科技,,,,4615438.0,,392067,,--,--,,,,,,,1717345,--,38099,0.45,,,,,1437735.0,1045668.0,1045668.0,,--,1755444.0,--,48533652.0,43131741.0,--,--,5401911.0,--,--,5401911.0,--,786473.0,651262.0,709776,1041233,4435,,,,,,,,,,,
2302,麗正,,,,38142.0,,6,,--,--,,,,,,,-3182,--,--,-0.08,,,,,-12994.0,-13000.0,-13000.0,,--,-3182.0,--,118391.0,83232.0,--,--,35159.0,--,--,35159.0,--,-2983.0,-10011.0,9818,-13000,--,,,,,,,,,,,
2303,聯電,,,,4849552.0,,-1172948,,--,--,,,,,,,3158292,--,-362667,0.28,,,,,1856636.0,3029584.0,3029584.0,,--,2795625.0,--,37497137.0,32855138.0,--,--,4641999.0,--,--,4641999.0,976945,769392.0,1087244.0,-233959,3400398,-370814,,,,,,,,,,,
2305,全友電腦,,,,78940.0,,2999,,--,--,,,,,,,2037,--,-2241,-0.07,,,,,-11206.0,-14205.0,-14205.0,,--,-204.0,--,119184.0,79683.0,--,--,39501.0,--,--,39501.0,--,-39439.0,28233.0,14001,-14652,447,,,,,,,,,,,
2308,台達電,,,,10243146.0,,862446,,--,--,,,,,,,1924012,--,457675,1.07,,,,,3741568.0,2879122.0,2879122.0,,--,2381687.0,--,50870024.0,37856207.0,--,--,13013817.0,--,--,13013817.0,--,2770671.0,970897.0,-497435,2781058,98064,,,,,,,,,,,
2312,金寶電子,,,,1602470.0,,-22779,,--,--,,,,,,,-237152,0,65841,-0.15,,,,,-379412.0,-356633.0,-356633.0,,--,-171311.0,0,28445876.0,27186112.0,--,--,1259764.0,--,--,1259764.0,--,-342706.0,-36706.0,185322,-212115,-144518,,,,,,,,,,,
2313,華通,,,,479985.0,,491065,,--,--,,,,,,,614522,--,0,0.4,,,,,972806.0,481741.0,481741.0,,--,614522.0,--,10930129.0,9367694.0,--,--,1562435.0,--,--,1562435.0,0,1082450.0,-109644.0,132781,481741,0,,,,,,,,,,,
2314,台揚科技,,,,216420.0,,3880,,--,--,,,,,,,3739,--,2,0.01,,,,,5459.0,1579.0,1579.0,,--,3741.0,--,1644462.0,1427547.0,--,--,216915.0,--,--,216915.0,--,495.0,4964.0,2162,1579,0,,,,,,,,,,,
2316,楠梓電,,,,104263.0,,54065,,--,--,,,,,,,-45679,--,--,-0.31,,,,,-16331.0,-70396.0,-70396.0,,--,-45679.0,--,1258260.0,1201744.0,--,--,56516.0,--,--,56516.0,--,-47747.0,31416.0,24717,-70396,--,,,,,,,,,,,
2317,鴻海,,,,39016874.0,,5863287,,--,--,,,,,,,30609913,--,210894,1.39,,,,,29880332.0,24017045.0,24017045.0,,--,30820807.0,--,1028594580.0,964917846.0,--,--,63676734.0,--,--,63676734.0,--,24659860.0,5220472.0,6803762,24080663,-63618,,,,,,,,,,,
2321,東訊,,,,94416.0,,0,,--,--,,,,,,,-52945,--,-7294,-0.11,,,,,-40865.0,-40865.0,-40865.0,,--,-60239.0,--,592120.0,539589.0,--,--,52531.0,--,--,52531.0,--,-41885.0,1020.0,-19374,-33571,-7294,,,,,,,,,,,
2323,中環,,,,326217.0,,8425,,--,--,,,,,,,-425446,--,5245,-0.25,,,,,-438344.0,-446769.0,-446769.0,,--,-420201.0,--,1965282.0,1999160.0,--,--,-33878.0,--,--,-33878.0,--,-360095.0,-78249.0,26568,-450739,3970,,,,,,,,,,,
2324,仁寶電腦,,,,4569134.0,,339215,,--,--,,,,,,,-5035,--,153702,0.32,,,,,1922011.0,1582796.0,1582796.0,,--,148667.0,--,196111962.0,189488759.0,--,--,6623203.0,--,--,6623203.0,--,2054069.0,-132058.0,-1434129,1393302,189494,,,,,,,,,,,
2327,國巨,,,,996782.0,,-101830,,--,--,,,,,,,4298325,0,20021,12.15,,,,,4177035.0,4278865.0,4278865.0,,--,4318346.0,0,11023289.0,5356891.0,--,--,5666398.0,--,--,5666398.0,--,4669616.0,-492581.0,39481,4258418,20447,,,,,,,,,,,
2328,廣宇,,,,196467.0,,52808,,--,--,,,,,,,213497,--,67126,0.16,,,,,164419.0,111611.0,111611.0,,--,280623.0,--,5681099.0,5232538.0,--,--,448561.0,--,--,448561.0,--,252094.0,-87675.0,169012,85504,26107,,,,,,,,,,,
2329,華泰電子,,,,210729.0,,-269516,,--,--,,,,,,,-114366,--,0,-0.12,,,,,-366124.0,-96608.0,-96608.0,,--,-114366.0,--,3138690.0,3261158.0,--,--,-122468.0,--,--,-122468.0,--,-333197.0,-32927.0,-17758,-96608,0,,,,,,,,,,,
2330,台積電,,,,26728394.0,,10156047,,--,--,,,,,,,82596052,--,5317,3.46,,,,,99943621.0,89787574.0,89787574.0,,--,82601369.0,--,248078671.0,123103977.0,--,--,124974694.0,--,-117155,124857539.0,-1302199,96826946.0,3116675.0,-7186205,89784622,2952,,,,,,,,,,,
2331,精英,,,,678824.0,,-38851,,--,--,,,,,,,-108606,--,-1315,-0.27,,,,,-187720.0,-148869.0,-148869.0,,--,-109921.0,--,6244216.0,5865477.0,--,--,378739.0,--,--,378739.0,--,-300085.0,112365.0,38948,-149565,696,,,,,,,,,,,
2332,友訊科技,,,,1373107.0,,32630,,--,--,,,,,,,-128104,--,-1670,0.02,,,,,62465.0,29835.0,29835.0,,--,-129774.0,--,4982496.0,3548623.0,--,--,1433873.0,--,--,1433873.0,--,60766.0,1699.0,-159609,13265,16570,,,,,,,,,,,
2337,旺宏,,,,1819056.0,,13694,,--,--,,,,,,,1728216,--,-136,1.06,,,,,1895590.0,1881896.0,1881896.0,,--,1728080.0,--,9061135.0,5246661.0,--,--,3814474.0,--,--,3814474.0,--,1995418.0,-99828.0,-153816,1882031,-135,,,,,,,,,,,
2338,光罩,,,,54762.0,,-11122,,--,--,,,,,,,82398,--,-3473,0.42,,,,,68638.0,79760.0,79760.0,,--,78925.0,--,631624.0,507064.0,--,--,124560.0,--,--,124560.0,--,69798.0,-1160.0,-835,82575,-2815,,,,,,,,,,,
2340,光磊,,,,227142.0,,22349,,--,--,,,,,,,287646,--,3,0.36,,,,,181007.0,158658.0,158658.0,,--,287649.0,--,1311329.0,909661.0,--,--,401668.0,--,--,401668.0,--,174526.0,6481.0,128991,158656,2,,,,,,,,,,,
2342,茂矽,,,,48414.0,,1963,,--,--,,,,,,,12792,--,952,0.14,,,,,18480.0,16517.0,16517.0,,--,13744.0,--,434151.0,349910.0,--,--,84241.0,--,--,84241.0,--,35827.0,-17347.0,-2773,15443,1074,,,,,,,,,,,
2344,華邦電,,,,2551182.0,,359294,,--,--,,,,,,,1193212,--,-1270,0.4,,,,,1971464.0,1612170.0,1612170.0,,--,1191942.0,--,12156183.0,7577204.0,--,--,4578979.0,--,--,4578979.0,--,2027797.0,-56333.0,-420228,1572267,39903,,,,,,,,,,,
2345,智邦科技,,,,936908.0,,62734,,--,--,,,,,,,587285,--,-328,0.94,,,,,584577.0,521843.0,521843.0,,--,586957.0,--,9103656.0,7500126.0,--,--,1603530.0,--,--,1603530.0,--,666622.0,-82045.0,65114,522042,-199,,,,,,,,,,,
2347,聯強國際,,,,2010917.0,,390894,,--,--,,,,,,,1878794,--,22616,1.35,,,,,2717649.0,2326755.0,2326755.0,,--,1901410.0,--,89322868.0,86043869.0,--,--,3278999.0,--,--,3278999.0,--,1268082.0,1449567.0,-425345,2250522,76233,,,,,,,,,,,
2348,海悅,,,,26564.0,,0,,--,--,,,,,,,119998,--,-1022,1.4,,,,,118976.0,118976.0,118976.0,,--,118976.0,--,230337.0,86143.0,--,--,144194.0,--,--,144194.0,--,117630.0,1346.0,--,119998,-1022,,,,,,,,,,,
2349,錸德科技,,,,351278.0,,21482,,--,--,,,,,,,-366844,--,2694,-0.21,,,,,-333095.0,-354577.0,-354577.0,,--,-364150.0,--,2310548.0,2208220.0,--,--,102328.0,--,--,102328.0,--,-248950.0,-84145.0,-9573,-361643,7066,,,,,,,,,,,
2351,順德,,,,196554.0,,54991,,--,--,,,,,,,175727,--,12258,0.85,,,,,222235.0,167244.0,167244.0,,--,187985.0,--,2414204.0,1974720.0,--,--,439484.0,--,--,439484.0,--,242930.0,-20695.0,20741,154986,12258,,,,,,,,,,,
2352,佳世達,,,,3432105.0,,234007,,0,--,,,,,,,810048,--,132448,0.51,,,,,1336949.0,1102942.0,1102942.0,,--,942496.0,--,35654081.0,31367293.0,--,--,4286788.0,--,--,4286788.0,--,854683.0,482266.0,-160446,997480,105462,,,,,,,,,,,
2353,宏碁,,,,5232009.0,,352607,,--,--,,,,,,,79454,--,-47769,0.23,,,,,1024257.0,671650.0,671650.0,,--,31685.0,--,54803528.0,49045515.0,--,--,5758013.0,--,--,5758013.0,21206,547210.0,477047.0,-639965,708030,-36380,,,,,,,,,,,
2354,鴻準,,,,776682.0,,278593,,--,--,,,,,,,-4424206,--,-5597,0.73,,,,,1302480.0,1023887.0,1023887.0,,--,-4429803.0,--,34095159.0,32068982.0,--,--,2026177.0,--,--,2026177.0,--,1249495.0,52985.0,-5453690,1030543,-6656,,,,,,,,,,,
2355,敬鵬,,,,299445.0,,163748,,--,--,,,,,,,271215,--,-127,0.42,,,,,331035.0,167287.0,167287.0,,--,271088.0,--,5690164.0,5155385.0,--,--,534779.0,--,--,534779.0,--,235334.0,95701.0,103801,167563,-276,,,,,,,,,,,
2356,英業達,,,,3894351.0,,722314,,--,--,,,,,,,1265713,--,-269131,0.35,,,,,1722084.0,999770.0,999770.0,,--,996582.0,--,104809377.0,99489851.0,--,--,5319526.0,--,--,5319526.0,--,1425175.0,296909.0,-3188,1271310,-271540,,,,,,,,,,,
2357,華碩,,,,10376195.0,,884662,,--,--,,,,,,,2014048,--,254869,3.2,,,,,3519057.0,2634395.0,2634395.0,,--,2268917.0,--,98993535.0,84832416.0,--,--,14161119.0,--,--,14161119.0,--,3784924.0,-265867.0,-365478,2379576,254819,,,,,,,,,,,
2358,廷鑫,,,,22582.0,,-14517,,--,--,,,,,,,17630,0,0,0.2,,,,,2581.0,17098.0,17098.0,,--,17630.0,0,396464.0,374302.0,--,--,22162.0,--,--,22162.0,--,-420.0,3001.0,532,17098,0,,,,,,,,,,,
2359,所羅門,,,,156717.0,,5798,,--,--,,,,,,,13623,--,-857,0.06,,,,,13234.0,7436.0,7436.0,,--,12766.0,--,898432.0,720569.0,--,--,177863.0,--,--,177863.0,--,21146.0,-7912.0,5330,10024,-2588,,,,,,,,,,,
2360,致茂電子,,,,1003906.0,,154399,,--,--,,,,,,,455483,--,-10762,1.06,,,,,576528.0,422129.0,422129.0,,--,444721.0,--,3466154.0,1902313.0,--,--,1563841.0,--,84,1563925.0,--,560019.0,16509.0,22592,431174,-9045,,,,,,,,,,,
2362,藍天,,,,977862.0,,386998,,--,--,,,,,,,1912508,--,1018,1.52,,,,,1362536.0,975538.0,975538.0,,--,1913526.0,--,4985009.0,3750827.0,--,--,1234182.0,--,--,1234182.0,--,256320.0,1106216.0,937988,975302,236,,,,,,,,,,,
2363,矽統科技,,,,108240.0,,-2,,--,--,,,,,,,316976,--,0,-0.18,,,,,-100965.0,-100963.0,-100963.0,,--,316976.0,--,41161.0,26637.0,--,--,14524.0,--,--,14524.0,--,-93716.0,-7249.0,417939,-100963,0,,,,,,,,,,,
2364,倫飛電腦,,,,65996.0,,0,,--,--,,,,,,,-1451,--,0,0.0,,,,,589.0,589.0,589.0,,--,-1451.0,--,235449.0,170929.0,--,--,64520.0,--,--,64520.0,--,-1476.0,2065.0,-2040,589,0,,,,,,,,,,,
2365,昆盈企業,,,,123469.0,,-4239,,--,--,,,,,,,36676,--,677,0.28,,,,,63336.0,67575.0,67575.0,,--,37353.0,--,430176.0,345385.0,--,--,84791.0,--,--,84791.0,--,-38678.0,102014.0,-30222,66767,808,,,,,,,,,,,
2367,燿華,,,,441523.0,,-22846,,--,--,,,,,,,93938,--,-7275,0.08,,,,,19419.0,42265.0,42265.0,,--,86663.0,--,4441207.0,3847893.0,--,--,593314.0,--,--,593314.0,--,151791.0,-132372.0,44398,49107,-6842,,,,,,,,,,,
2368,金像電,,,,467187.0,,24901,,--,--,,,,,,,-144110,--,--,-0.28,,,,,-127827.0,-152728.0,-152728.0,,--,-144110.0,--,4679623.0,4230668.0,--,--,448955.0,--,--,448955.0,-90105,-108337.0,-19490.0,8618,-152728,0,,,,,,,,,,,
2369,菱生,,,,127678.0,,-14564,,--,--,,,,,,,-72575,--,2010,-0.22,,,,,-93116.0,-78552.0,-78552.0,,--,-70565.0,--,1418076.0,1390395.0,--,--,27681.0,--,--,27681.0,--,-99997.0,6881.0,7987,-80562,2010,,,,,,,,,,,
2371,大同,,,,2946623.0,,-39980,,0,--,,,,,,,-499521,--,-456876,-0.34,,,,,-2284592.0,-2244612.0,-2244612.0,,--,-956397.0,--,16470505.0,15332122.0,--,--,1138383.0,--,--,1138383.0,6749,-1801491.0,-483101.0,1288215,-763099,-1481513,,,,,,,,,,,
2373,震旦行,,,,1122347.0,,74704,,--,--,,,,,,,457993,--,36448,1.28,,,,,387230.0,312526.0,312526.0,,--,494441.0,--,3286022.0,1857279.0,--,--,1428743.0,9051,--,1419692.0,--,297345.0,89885.0,181915,288532,23994,,,,,,,,,,,
2374,佳能,,,,318440.0,,-17798,,--,--,,,,,,,-338543,--,6977,-0.44,,,,,-139214.0,-121416.0,-121416.0,,--,-331566.0,--,1904479.0,1712254.0,--,--,192225.0,--,--,192225.0,--,-126215.0,-12999.0,-210150,-125139,3723,,,,,,,,,,,
2375,智寶,,,,81488.0,,5497,,--,--,,,,,,,37100,--,6654,0.18,,,,,27086.0,21589.0,21589.0,,--,43754.0,--,628980.0,529702.0,--,--,99278.0,--,--,99278.0,--,17790.0,9296.0,22165,16342,5247,,,,,,,,,,,
2376,技嘉,,,,2373691.0,,344492,,--,--,,,,,,,1802186,--,-13407,2.54,,,,,1945371.0,1600879.0,1600879.0,,--,1788779.0,--,20176637.0,15954016.0,--,--,4222621.0,--,--,4222621.0,--,1848930.0,96441.0,187900,1614291,-13412,,,,,,,,,,,
2377,微星科技,,,,2311073.0,,513247,,--,--,,,,,,,2224709,--,--,2.49,,,,,2620467.0,2107220.0,2107220.0,,--,2224709.0,--,31782238.0,26876560.0,--,--,4905678.0,--,--,4905678.0,--,2594605.0,25862.0,117489,2107220,--,,,,,,,,,,,
2379,瑞昱,,,,3826804.0,,55000,,--,--,,,,,,,67785,--,0,1.66,,,,,895660.0,840660.0,840660.0,,--,67785.0,--,10626366.0,6173786.0,--,--,4452580.0,--,--,4452580.0,1594,627370.0,268290.0,-772875,840660,0,,,,,,,,,,,
2380,虹光精密,,,,218464.0,,0,,--,--,,,,,,,-78425,--,-128,-0.57,,,,,-119311.0,-119311.0,-119311.0,,--,-78553.0,--,560315.0,452117.0,--,--,108198.0,--,--,108198.0,--,-110266.0,-9045.0,40758,-119192,-119,,,,,,,,,,,
2382,廣達,,,,6306364.0,,642254,,--,--,,,,,,,3085897,--,90781,0.71,,,,,3402812.0,2760558.0,2760558.0,,--,3176678.0,--,220927650.0,211685762.0,--,--,9241888.0,878,1261,9242271.0,--,2935907.0,466905.0,416120,2734935,25623,,,,,,,,,,,
2383,台光電子,,,,440123.0,,284062,,--,--,,,,,,,426652,--,779,0.86,,,,,560132.0,276070.0,276070.0,,--,427431.0,--,5312378.0,4309893.0,--,--,1002485.0,--,--,1002485.0,--,562362.0,-2230.0,151361,275509,561,,,,,,,,,,,
2385,群光電子,,,,1582265.0,,83734,,--,--,,,,,,,446863,--,105097,0.86,,,,,792524.0,708790.0,708790.0,,--,551960.0,--,17573844.0,15448837.0,--,--,2125007.0,--,--,2125007.0,--,542742.0,249782.0,-156830,586982,121808,,,,,,,,,,,
2387,精元電腦,,,,327044.0,,28210,,--,--,,,,,,,-52987,--,-13172,-0.77,,,,,-162569.0,-190779.0,-190779.0,,--,-66159.0,--,2329646.0,2050250.0,--,--,279396.0,--,--,279396.0,--,-47648.0,-114921.0,124620,-165313,-25466,,,,,,,,,,,
2388,威盛電子,,,,656818.0,,2006,,--,--,,,,,,,41702,--,4495,0.06,,,,,34205.0,32199.0,32199.0,,--,46197.0,--,1030442.0,769858.0,--,--,260584.0,--,--,260584.0,0,-396234.0,430439.0,13998,27763,4436,,,,,,,,,,,
2390,云辰,,,,64277.0,,-11533,,--,--,,,,,,,-19318,--,10,-0.1,,,,,-33198.0,-21665.0,-21665.0,,--,-19308.0,--,166447.0,139851.0,--,--,26596.0,--,--,26596.0,--,-37681.0,4483.0,2357,-21678,13,,,,,,,,,,,
