公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用、承諾及保證責任準備提存,營業費用,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
2031,新光鋼,,,,66188.0,,-1089,,--,--,,,--,,,,,239119,--,6854,0.49,,,,,159328.0,160417.0,160417.0,,245973.0,--,1988951,1922252,0,0,66699,807,900,66792,--,604.0,158724.0,85556,153564,6853,,,,,,,,,,,
2032,新鋼工業,,,,24804.0,,4779,,--,--,,,--,,,,,--,--,--,0.14,,,,,23320.0,18541.0,18541.0,,18580.0,--,687049,639641,--,--,47408,--,--,47408,--,22604.0,716.0,39,--,--,,,,,,,,,,,
2033,佳大世界,,,,20723.0,,315,,--,--,,,--,,,,,--,--,--,0.01,,,,,1333.0,1018.0,1018.0,,1380.0,--,206942,184888,--,--,22054,--,--,22054,--,1331.0,2.0,362,--,--,,,,,,,,,,,
2034,允強,,,,197756.0,,55244,,--,--,,,--,,,,,248965,0,0,0.61,,,,,305057.0,249813.0,249813.0,,248965.0,0,4022962,3538813,--,--,484149,--,--,484149,--,286393.0,18664.0,-848,249813,0,,,,,,,,,,,
2038,海光企業,,,,33758.0,,-13315,,--,--,,,--,,,,,94881,--,-1191,-0.31,,,,,-69890.0,-56575.0,-56575.0,,93690.0,--,2134871,2170541,--,--,-35670,--,--,-35670,--,-69428.0,-462.0,150265,-55384,-1191,,,,,,,,,,,
2049,上銀科技,,,,1097922.0,,236234,,--,--,,,--,,,,,1022011,--,-50976,2.06,,,,,799964.0,563730.0,563730.0,,971035.0,--,5047996,3190428,--,--,1857568,--,--,1857568,--,759646.0,40318.0,407305,619640,-55910,,,,,,,,,,,
2059,川湖,,,,150694.0,,84668,,--,--,,,--,,,,,447932,--,--,4.67,,,,,529270.0,444602.0,444602.0,,447932.0,--,1149456,546037,--,--,603419,--,--,603419,--,452725.0,76545.0,3330,444602,--,,,,,,,,,,,
2062,橋椿,,,,189399.0,,4550,,--,--,,,--,,,,,123739,--,-156,0.24,,,,,42966.0,38416.0,38416.0,,123583.0,--,1603280,1430616,--,--,172664,--,--,172664,--,-16735.0,59701.0,85167,38572,-156,,,,,,,,,,,
2069,運錩,,,,106832.0,,4018,,--,--,,,--,,,,,67540,--,--,0.06,,,,,13758.0,9740.0,9740.0,,67540.0,--,1974536,1927824,--,--,46712,--,--,46712,--,-60120.0,73878.0,57800,9740,--,,,,,,,,,,,
2101,南港輪胎,,,,329371.0,,21173,,--,--,,,--,,,,,370075,--,--,0.27,,,,,237466.0,216293.0,216293.0,,370075.0,--,2732571,2256146,--,--,476425,1243,662,475844,--,146473.0,90993.0,153782,216293,--,,,,,,,,,,,
2102,泰豐輪胎,,,,290743.0,,6788,,--,--,,,--,,,,,-63212,--,--,-0.22,,,,,-93032.0,-99820.0,-99820.0,,-63212.0,--,1161362,954119,--,--,207243,--,--,207243,--,-83500.0,-9532.0,36608,-99820,--,,,,,,,,,,,
2103,台橡,,,,604303.0,,97087,,--,--,,,--,,,,,624009,--,58089,0.34,,,,,401672.0,304585.0,304585.0,,682098.0,--,7560995,6690911,--,--,870084,--,--,870084,51566,317347.0,84325.0,377513,283995,20590,,,,,,,,,,,
2104,國際中橡,,,,483953.0,,287803,,--,--,,,--,,,,,1509248,--,41627,0.88,,,,,1077892.0,790089.0,790089.0,,1550875.0,--,6068893,4490214,--,--,1578679,--,--,1578679,--,1094726.0,-16834.0,760786,754616,35473,,,,,,,,,,,
2105,正新,,,,4126443.0,,677369,,--,--,,,--,,,,,2507665,--,22208,0.32,,,,,1731639.0,1054270.0,1054270.0,,2529873.0,--,26800257,21007919,--,--,5792338,--,--,5792338,--,1665895.0,65744.0,1475603,1047439,6831,,,,,,,,,,,
2106,建大,,,,1206724.0,,39816,,0,--,,,--,,,,,271521,--,-1,-0.07,,,,,-18446.0,-58262.0,-58262.0,,271520.0,--,7646198,6316560,--,--,1329638,--,--,1329638,--,122914.0,-141360.0,329782,-58261,-1,,,,,,,,,,,
2107,厚生,,,,45027.0,,18425,,--,--,,,--,,,,,225300,--,0,0.11,,,,,56542.0,38117.0,38117.0,,225300.0,--,524139,403420,--,--,120719,--,--,120719,--,75692.0,-19150.0,187183,38117,0,,,,,,,,,,,
2108,南帝化工,,,,315384.0,,150802,,--,--,,,--,,,,,523601,--,16188,0.91,,,,,614408.0,463606.0,463606.0,,539789.0,--,3172773,2267823,--,--,904950,--,--,904950,--,589566.0,24842.0,76183,447418,16188,,,,,,,,,,,
2109,華豐橡膠,,,,157265.0,,24244,,--,--,,,--,,,,,11597,--,49011,0.01,,,,,49349.0,25105.0,25105.0,,60608.0,--,1221434,1042593,--,--,178841,--,--,178841,--,21576.0,27773.0,35503,4816,20289,,,,,,,,,,,
2114,鑫永銓,,,,38558.0,,26019,,--,--,,,--,,,,,--,--,--,1.54,,,,,130094.0,104075.0,104075.0,,104075.0,--,393850,253591,--,--,140259,--,--,140259,--,101701.0,28393.0,0,--,--,,,,,,,,,,,
2115,六暉-KY,,,,68678.0,,20851,,--,--,,,--,,,,,119428,--,--,0.67,,,,,75545.0,54694.0,54694.0,,119428.0,--,673385,529034,--,--,144351,--,--,144351,--,75673.0,-128.0,64734,54694,--,,,,,,,,,,,
2201,裕隆汽車,,,,4278237.0,,679103,,--,--,,,--,,,,,1035624,--,583377,0.17,,,,,1420758.0,741655.0,741655.0,,1619001.0,--,20236887,15185460,--,--,5051427,--,1721,5053148,--,774911.0,645847.0,877346,253689,487966,,,,,,,,,,,
2204,中華汽車,,,,1032036.0,,189705,,--,--,,,--,,,,,1184325,--,116211,0.56,,,,,1013081.0,823376.0,823376.0,,1300536.0,--,8726459,7104026,--,--,1622433,28345,--,1594088,--,562052.0,451029.0,477160,760519,62857,,,,,,,,,,,
2206,三陽工業,,,,1205576.0,,99801,,--,--,,,--,,,,,2122503,--,-4634,2.41,,,,,2064279.0,1964478.0,1964478.0,,2117869.0,--,7883400,6510926,--,--,1372474,--,--,1372474,--,166898.0,1897381.0,153391,1978665,-14187,,,,,,,,,,,
2208,台船公司,,,,116515.0,,66,,--,--,,,--,,,,,-292876,--,403,-0.67,,,,,-292407.0,-292473.0,-292473.0,,-292473.0,--,3171477,3333938,--,--,-162461,--,--,-162461,--,-278976.0,-13431.0,--,-292876,403,,,,,,,,,,,
2227,裕隆日產,,,,1135274.0,,378295,,--,--,,,--,,,,,1878915,--,--,5.05,,,,,1892423.0,1514128.0,1514128.0,,1878915.0,--,8836231,7333042,--,--,1503189,--,--,1503189,216,368131.0,1524292.0,364787,1514128,--,,,,,,,,,,,
2228,劍麟,,,,152347.0,,44311,,--,--,,,--,,,,,157687,--,--,1.58,,,,,163743.0,119432.0,119432.0,,157687.0,--,1087716,801449,--,--,286267,--,--,286267,--,133920.0,29823.0,38255,119432,--,,,,,,,,,,,
2231,為升,,,,193991.0,,72408,,--,--,,,--,,,,,328538,--,-20841,2.7,,,,,360952.0,288544.0,288544.0,,307697.0,--,1005652,449272,--,--,556380,--,--,556380,--,362389.0,-1437.0,19153,309628,-21084,,,,,,,,,,,
2233,宇隆,,,,110377.0,,29227,,--,--,,,--,,,,,139719,--,-1593,1.71,,,,,129020.0,99793.0,99793.0,,138126.0,--,629357,406378,--,--,222979,--,--,222979,--,112602.0,16418.0,38333,102815,-3022,,,,,,,,,,,
2236,百達-KY,,,,83375.0,,10173,,--,--,,,--,,,,,34756,--,7815,0.04,,,,,15501.0,5328.0,5328.0,,42571.0,--,433816,326633,--,--,107183,--,--,107183,--,23808.0,-8307.0,37243,1584,3744,,,,,,,,,,,
2239,英利-KY,,,,514686.0,,51082,,--,--,,,--,,,,,543022,--,107589,1.88,,,,,350521.0,299439.0,299439.0,,650611.0,--,5117074,4233001,--,--,884073,--,--,884073,--,369387.0,-18866.0,351172,222386,77053,,,,,,,,,,,
2243,宏旭-KY,,,,38878.0,,215,,--,--,,,--,,,,,14355,--,--,-0.32,,,,,-12948.0,-13163.0,-13163.0,,14355.0,--,344699,306310,--,--,38389,--,--,38389,--,-489.0,-12459.0,27518,-13163,--,,,,,,,,,,,
2301,光寶科技,,,,4251773.0,,464691,,--,--,,,--,,,,,2769879,--,37319,0.63,,,,,1936812.0,1472121.0,1472121.0,,2807198.0,--,41172944,35766500,--,--,5406444,--,--,5406444,--,1154671.0,782141.0,1335077,1464846,7275,,,,,,,,,,,
2302,麗正,,,,41588.0,,25,,--,--,,,--,,,,,-9322,--,--,-0.02,,,,,-3297.0,-3322.0,-3322.0,,-9322.0,--,110893,69831,--,--,41062,--,--,41062,--,-526.0,-2771.0,-6000,-3322,--,,,,,,,,,,,
2303,聯電,,,,4932697.0,,-442712,,--,--,,,--,,,,,4812868,--,-1105782,0.1,,,,,-350105.0,92607.0,92607.0,,3707086.0,--,32582959,30320879,--,--,2262080,--,--,2262080,1073153,-1597464.0,1247359.0,3614479,1201447,-1108840,,,,,,,,,,,
2305,全友電腦,,,,69304.0,,4901,,--,--,,,--,,,,,42936,--,1920,0.04,,,,,14320.0,9419.0,9419.0,,44856.0,--,112473,78311,--,--,34162,--,--,34162,--,-35142.0,49462.0,35437,8570,849,,,,,,,,,,,
2308,台達電,,,,11109021.0,,488758,,--,--,,,--,,,,,4649537,--,597179,1.3,,,,,3947919.0,3459161.0,3459161.0,,5246716.0,--,54102227,39854674,--,--,14247553,--,--,14247553,--,3138532.0,809387.0,1787555,3372420,86741,,,,,,,,,,,
2312,金寶電子,,,,1539723.0,,53276,,--,--,,,--,,,,,547058,--,111383,0.08,,,,,183158.0,129882.0,129882.0,,658441.0,--,33285940,31293770,--,--,1992170,--,--,1992170,--,452447.0,-269289.0,528559,113647,16235,,,,,,,,,,,
2313,華通,,,,602465.0,,120629,,--,--,,,--,,,,,705994,--,0,0.26,,,,,435153.0,314524.0,314524.0,,705994.0,--,10459354,9377620,--,--,1081734,--,--,1081734,0,479269.0,-44116.0,391470,314524,0,,,,,,,,,,,
2314,台揚科技,,,,233603.0,,945,,--,--,,,--,,,,,22742,--,0,0.01,,,,,3543.0,2598.0,2598.0,,22742.0,--,1686248,1443641,--,--,242607,--,--,242607,--,9004.0,-5461.0,20144,2598,0,,,,,,,,,,,
2316,楠梓電,,,,106385.0,,-12629,,--,--,,,--,,,,,195124,--,--,0.48,,,,,94276.0,106905.0,106905.0,,195124.0,--,1193532,1149684,--,--,43848,--,--,43848,--,-62537.0,156813.0,88219,106905,--,,,,,,,,,,,
2317,鴻海,,,,42193642.0,,6322069,,--,--,,,--,,,,,49152460,--,6827130,1.43,,,,,30483478.0,24161409.0,24161409.0,,55979590.0,--,1054302519,995999945,--,--,58302574,--,--,58302574,--,16108932.0,14374546.0,31818181,19825041,4336368,,,,,,,,,,,
2321,東訊,,,,77759.0,,137,,--,--,,,--,,,,,61980,--,-2670,-0.22,,,,,-34905.0,-35042.0,-35042.0,,59310.0,--,446327,410408,--,--,35919,--,--,35919,--,-41840.0,6935.0,94352,-32372,-2670,,,,,,,,,,,
2323,中環,,,,299609.0,,1324,,--,--,,,--,,,,,268316,--,-8436,0.12,,,,,179339.0,178015.0,178015.0,,259880.0,--,1833004,1508318,--,--,324686,--,--,324686,--,25077.0,154262.0,81865,201500,-23485,,,,,,,,,,,
2324,仁寶電腦,,,,5240681.0,,450099,,--,--,,,--,,,,,2095773,--,310475,0.31,,,,,2109800.0,1659701.0,1659701.0,,2406248.0,--,210600553,202938374,--,--,7662179,--,--,7662179,--,2421498.0,-311698.0,746547,1350258,309443,,,,,,,,,,,
2327,國巨,,,,2109873.0,,540472,,--,--,,,--,,,,,3320332,--,-2667,6.11,,,,,3130023.0,2589551.0,2589551.0,,3317665.0,--,11394306,6285142,--,--,5109164,0,0,5109164,--,2999291.0,130732.0,728114,2590351,-800,,,,,,,,,,,
2328,廣宇,,,,272045.0,,25261,,--,--,,,--,,,,,332114,--,28040,0.22,,,,,140243.0,114982.0,114982.0,,360154.0,--,5505245,5207229,--,--,298016,--,--,298016,--,25971.0,114272.0,245172,115526,-544,,,,,,,,,,,
2329,華泰電子,,,,217743.0,,12862,,--,--,,,--,,,,,68975,--,--,0.12,,,,,78180.0,65318.0,65318.0,,68975.0,--,3895972,3602438,--,--,293534,--,--,293534,--,75791.0,2389.0,3657,65318,--,,,,,,,,,,,
2330,台積電,,,,26018013.0,,6794342,,--,--,,,--,,,,,66009819,--,-6523,2.37,,,,,68181652.0,61387310.0,61387310.0,,66003296.0,--,218704469,128352344,--,--,90352125,--,5432,90357557,-73521,64266023.0,3915629.0,4615986,61393851,-6541,,,,,,,,,,,
2331,精英,,,,617017.0,,-12927,,--,--,,,--,,,,,10120,--,2091,-0.13,,,,,-84148.0,-71221.0,-71221.0,,12211.0,--,6273440,5837710,--,--,435730,--,--,435730,--,-181287.0,97139.0,83432,-72119,898,,,,,,,,,,,
2332,友訊科技,,,,1292987.0,,50178,,--,--,,,--,,,,,-73287,--,23897,-0.26,,,,,-99434.0,-149612.0,-149612.0,,-49390.0,--,4200989,3006424,--,--,1194565,--,--,1194565,--,-98422.0,-1012.0,100222,-168169,18557,,,,,,,,,,,
2337,旺宏,,,,1445701.0,,2389,,--,--,,,--,,,,,328318,--,-19,0.08,,,,,144269.0,141880.0,141880.0,,328299.0,--,6028899,4497584,--,--,1531315,--,--,1531315,--,85614.0,58655.0,186419,141899,-19,,,,,,,,,,,
2338,光罩,,,,132943.0,,5478,,--,--,,,--,,,,,64382,--,-11037,0.31,,,,,55320.0,49842.0,49842.0,,53345.0,--,711254,556473,--,--,154781,--,--,154781,--,21838.0,33482.0,3503,60804,-10962,,,,,,,,,,,
2340,光磊,,,,203809.0,,28539,,--,--,,,--,,,,,116037,--,1,0.26,,,,,143445.0,114906.0,114906.0,,116038.0,--,1150041,838079,--,--,311962,--,--,311962,--,108153.0,35292.0,1132,114906,0,,,,,,,,,,,
2342,茂矽,,,,53125.0,,0,,--,--,,,--,,,,,-24510,--,114,-0.18,,,,,-28052.0,-28052.0,-28052.0,,-24396.0,--,368662,344272,--,--,24390,--,--,24390,--,-28735.0,683.0,3656,-28108,56,,,,,,,,,,,
2344,華邦電,,,,2796412.0,,166086,,--,--,,,--,,,,,1349591,--,46391,0.1,,,,,594310.0,428224.0,428224.0,,1395982.0,--,10886768,7438319,--,--,3448449,--,--,3448449,--,652037.0,-57727.0,967758,415229,12995,,,,,,,,,,,
2345,智邦科技,,,,1051057.0,,199231,,--,--,,,--,,,,,897823,--,-3247,1.37,,,,,958279.0,759048.0,759048.0,,894576.0,--,11168556,9159108,--,--,2009448,--,--,2009448,--,958391.0,-112.0,135528,759190,-142,,,,,,,,,,,
2347,聯強國際,,,,2181142.0,,445543,,--,--,,,--,,,,,3916317,--,121973,1.01,,,,,2219208.0,1773665.0,1773665.0,,4038290.0,--,81333120,77660736,--,--,3672384,--,--,3672384,--,1491242.0,727966.0,2264625,1686625,87040,,,,,,,,,,,
2348,海悅,,,,58277.0,,13754,,--,--,,,--,,,,,50077,--,5330,0.53,,,,,64391.0,50637.0,50637.0,,55407.0,--,195417,70903,--,--,124514,--,--,124514,--,66237.0,-1846.0,4770,45307,5330,,,,,,,,,,,
2349,錸德科技,,,,351271.0,,6575,,--,--,,,--,,,,,-130190,--,16090,-0.16,,,,,-208570.0,-215145.0,-215145.0,,-114100.0,--,2041307,1884935,--,--,156372,--,--,156372,--,-194899.0,-13671.0,101045,-211397,-3748,,,,,,,,,,,
2351,順德,,,,207480.0,,37534,,0,--,,,--,,,,,185405,--,9142,0.84,,,,,200532.0,162998.0,162998.0,,194547.0,--,2267041,1869416,--,--,397625,--,0,397625,0,190145.0,10387.0,31549,153856,9142,,,,,,,,,,,
2352,佳世達,,,,3875981.0,,335932,,--,--,,,--,,,,,1371601,--,284012,0.45,,,,,1452184.0,1116252.0,1116252.0,,1655613.0,--,39853724,34535736,--,--,5317988,--,--,5317988,--,1442007.0,10177.0,539361,889655,226597,,,,,,,,,,,
2353,宏碁,,,,5239282.0,,223433,,--,--,,,--,,,,,1142048,--,2238,0.23,,,,,925504.0,702071.0,702071.0,,1144286.0,--,54703389,48931022,--,--,5772367,--,--,5772367,20984,554069.0,371435.0,442215,706290,-4219,,,,,,,,,,,
2354,鴻準,,,,693995.0,,124934,,--,--,,,--,,,,,4732079,--,1657,0.57,,,,,925952.0,801018.0,801018.0,,4733736.0,--,12707295,11677865,--,--,1029430,--,--,1029430,--,335435.0,590517.0,3932718,801394,-376,,,,,,,,,,,
2355,敬鵬,,,,319093.0,,22188,,--,--,,,--,,,,,201587,--,-79,0.11,,,,,64665.0,42477.0,42477.0,,201508.0,--,4663914,4328769,--,--,335145,--,--,335145,--,16052.0,48613.0,159031,42673,-196,,,,,,,,,,,
2356,英業達,,,,4135502.0,,586791,,--,--,,,--,,,,,2598098,--,-380020,0.47,,,,,1894692.0,1307901.0,1307901.0,,2218078.0,--,114864881,109460683,--,--,5404198,--,--,5404198,--,1268696.0,625996.0,910177,1696762,-388861,,,,,,,,,,,
2357,華碩,,,,9308898.0,,809115,,-361077,--,,,--,,,,,7856738,--,273347,2.94,,,,,3624582.0,2815467.0,2454390.0,,8130085.0,--,85929224,74916805,--,--,11012419,--,--,11012419,--,1703521.0,1921061.0,5675695,2187003,267387,,,,,,,,,,,
2358,廷鑫,,,,24878.0,,-5875,,--,--,,,--,,,,,1436,0,0,0.01,,,,,-5361.0,514.0,514.0,,1436.0,0,325148,294008,--,--,31140,--,--,31140,--,6262.0,-11623.0,922,514,0,,,,,,,,,,,
2359,所羅門,,,,203984.0,,44617,,--,--,,,--,,,,,200928,--,12191,1.03,,,,,231032.0,186415.0,186415.0,,213119.0,--,979116,795252,--,--,183864,--,--,183864,--,-20120.0,251152.0,26704,176263,10152,,,,,,,,,,,
2360,致茂電子,,,,1027643.0,,64342,,--,--,,,--,,,,,361663,--,2354,0.72,,,,,361295.0,296953.0,296953.0,,364017.0,--,2742396,1425553,--,--,1316843,--,167,1317010,--,289367.0,71928.0,67064,295774,1179,,,,,,,,,,,
2362,藍天,,,,1148494.0,,152886,,--,--,,,--,,,,,1808231,--,284,0.82,,,,,655134.0,502248.0,502248.0,,1808515.0,--,5644157,4378863,--,--,1265294,--,--,1265294,--,116800.0,538334.0,1306267,501985,263,,,,,,,,,,,
2363,矽統科技,,,,107084.0,,28,,--,--,,,--,,,,,60811,--,--,-0.17,,,,,-89222.0,-89250.0,-89250.0,,60811.0,--,61619,37262,--,--,24357,--,--,24357,--,-82727.0,-6495.0,150061,-89250,--,,,,,,,,,,,
2364,倫飛電腦,,,,80106.0,,0,,--,--,,,--,,,,,-12044,--,-4415,-0.07,,,,,-18009.0,-18009.0,-18009.0,,-16459.0,--,186836,135909,--,--,50927,--,--,50927,--,-29179.0,11170.0,1550,-13587,-4422,,,,,,,,,,,
2365,昆盈企業,,,,92457.0,,3904,,--,--,,,--,,,,,-109444,--,341,0.03,,,,,11299.0,7395.0,7395.0,,-109103.0,--,351485,252277,--,--,99208,--,--,99208,--,6751.0,4548.0,-116498,7141,254,,,,,,,,,,,
2367,燿華,,,,470604.0,,61053,,--,--,,,--,,,,,285224,--,-3365,0.33,,,,,261962.0,200909.0,200909.0,,281859.0,--,4831710,4074470,--,--,757240,--,--,757240,--,286636.0,-24674.0,80950,204327,-3418,,,,,,,,,,,
2368,金像電,,,,472248.0,,8516,,--,--,,,--,,,,,-214271,--,--,-0.4,,,,,-206549.0,-215065.0,-215065.0,,-214271.0,--,4301262,4000123,--,--,301139,--,--,301139,-18684,-189793.0,-16756.0,794,-215065,0,,,,,,,,,,,
2369,菱生,,,,126643.0,,-185,,--,--,,,--,,,,,-213605,--,-114,-0.58,,,,,-217783.0,-217598.0,-217598.0,,-213719.0,--,990423,1089605,--,--,-99182,--,--,-99182,--,-225825.0,8042.0,3879,-217484,-114,,,,,,,,,,,
2371,大同,,,,1921644.0,,193261,,--,--,,,--,,,,,3956067,--,-2209494,1.34,,,,,39071.0,-154190.0,-154190.0,,1746573.0,--,8104064,8516410,--,--,-412346,--,--,-412346,0,-2333990.0,2373061.0,1900763,3059732,-3213922,,,,,,,,,,,
2373,震旦行,,,,1146154.0,,90686,,--,--,,,--,,,,,403724,--,43650,1.29,,,,,404003.0,313317.0,313317.0,,447374.0,--,3262776,1862514,--,--,1400262,-20184,--,1420446,--,274292.0,129711.0,134057,289238,24079,,,,,,,,,,,
2374,佳能,,,,309503.0,,4819,,--,--,,,--,,,,,102633,--,3574,-0.34,,,,,-92205.0,-97024.0,-97024.0,,106207.0,--,1944773,1734386,--,--,210387,--,--,210387,--,-99116.0,6911.0,203231,-96776,-248,,,,,,,,,,,
2375,智寶,,,,211572.0,,63412,,--,--,,,--,,,,,98395,--,115877,0.83,,,,,255203.0,191791.0,191791.0,,214272.0,--,1070975,804310,--,--,266665,--,--,266665,--,55093.0,200110.0,22481,76023,115768,,,,,,,,,,,
2376,技嘉,,,,1922355.0,,89424,,--,--,,,--,,,,,795634,--,-16821,0.39,,,,,320023.0,230599.0,230599.0,,778813.0,--,16025140,13957352,--,--,2067788,--,--,2067788,--,145433.0,174590.0,548214,247429,-16830,,,,,,,,,,,
2377,微星科技,,,,2383006.0,,241023,,--,--,,,--,,,,,1435014,--,--,1.55,,,,,1547433.0,1306410.0,1306410.0,,1435014.0,--,29487921,25711921,--,--,3776000,--,--,3776000,--,1392994.0,154439.0,128604,1306410,--,,,,,,,,,,,
2379,瑞昱,,,,4449831.0,,88082,,--,--,,,--,,,,,1515256,--,25,2.71,,,,,1467315.0,1379233.0,1379233.0,,1515281.0,--,12834642,7188873,--,--,5645769,--,--,5645769,--,1195938.0,271377.0,136048,1379208,25,,,,,,,,,,,
2380,虹光精密,,,,241278.0,,1055,,--,--,,,--,,,,,-4809,--,-69,-0.59,,,,,-120946.0,-122001.0,-122001.0,,-4878.0,--,404725,285786,--,--,118939,--,--,118939,--,-122339.0,1393.0,117123,-121943,-58,,,,,,,,,,,
2382,廣達,,,,7041008.0,,333957,,--,--,,,--,,,,,2864328,--,195314,0.81,,,,,3574736.0,3240779.0,3240779.0,,3059642.0,--,221330295,211441150,--,--,9889145,3772,2595,9887968,--,2846960.0,727776.0,-181137,3123638,117141,,,,,,,,,,,
2383,台光電子,,,,422255.0,,203035,,--,--,,,--,,,,,707829,--,1096,1.49,,,,,678691.0,475656.0,475656.0,,708925.0,--,5071679,3997674,--,--,1074005,--,--,1074005,--,651750.0,26941.0,233269,474918,738,,,,,,,,,,,
2385,群光電子,,,,2475029.0,,459119,,--,--,,,--,,,,,2193845,--,291345,2.39,,,,,2329490.0,1870371.0,1870371.0,,2485190.0,--,19177441,16281534,--,--,2895907,--,--,2895907,--,420878.0,1908612.0,614819,1646639,223732,,,,,,,,,,,
2387,精元電腦,,,,245774.0,,33990,,--,--,,,--,,,,,77708,--,17222,-0.49,,,,,-59216.0,-93206.0,-93206.0,,94930.0,--,2438237,2208503,--,--,229734,--,--,229734,--,-16040.0,-43176.0,188136,-94047,841,,,,,,,,,,,
2388,威盛電子,,,,653041.0,,938,,--,--,,,--,,,,,71455,--,3694,0.03,,,,,17040.0,16102.0,16102.0,,75149.0,--,1255056,847242,--,--,407814,0,0,407814,--,-245227.0,262267.0,59047,12440,3662,,,,,,,,,,,
2390,云辰,,,,64902.0,,-555,,--,--,,,--,,,,,-17470,--,18,-0.16,,,,,-35514.0,-34959.0,-34959.0,,-17452.0,--,173293,137693,--,--,35600,--,--,35600,--,-29302.0,-6212.0,17507,-34976,17,,,,,,,,,,,
2392,正崴,,,,1694432.0,,54612,,--,--,,,--,,,,,599590,--,-59900,0.2,,,,,53800.0,-812.0,-812.0,,539690.0,--,19247646,17531502,--,--,1716144,--,--,1716144,--,21712.0,32088.0,540502,97560,-98372,,,,,,,,,,,
2393,億光電子,,,,997993.0,,40062,,--,--,,,--,,,,,287069,--,9704,0.2,,,,,130832.0,90770.0,90770.0,,296773.0,--,5129190,4016199,--,--,1112991,--,--,1112991,--,114998.0,15834.0,206003,87550,3220,,,,,,,,,,,
2395,研華,,,,2865885.0,,431680,,0,--,,,--,,,,,1861801,--,35114,2.31,,,,,2054549.0,1622869.0,1622869.0,,1896915.0,--,12300590,7576536,--,--,4724054,--,--,4724054,0,1858169.0,196380.0,274046,1617358,5511,,,,,,,,,,,
2397,友通資訊,,,,209980.0,,48736,,--,--,,,--,,,,,173335,--,985,1.4,,,,,210314.0,161578.0,161578.0,,174320.0,--,1443911,1028007,--,--,415904,--,--,415904,--,205924.0,4390.0,12742,160563,1015,,,,,,,,,,,
2399,映泰,,,,73916.0,,5881,,--,--,,,--,,,,,19976,--,14311,0.02,,,,,16790.0,10909.0,10909.0,,34287.0,--,586684,523232,--,--,63452,--,--,63452,--,-10464.0,27254.0,23378,3825,7084,,,,,,,,,,,
2401,凌陽科技,,,,548178.0,,7984,,--,--,,,--,,,,,70392,--,27300,0.01,,,,,36333.0,28349.0,28349.0,,97692.0,--,1179600,675023,--,--,504577,--,--,504577,43,-43558.0,79891.0,69343,7103,21246,,,,,,,,,,,
2402,毅嘉科技,,,,101236.0,,5717,,--,--,,,--,,,,,99491,--,--,-0.01,,,,,1522.0,-4195.0,-4195.0,,99491.0,--,1412239,1296181,--,--,116058,--,--,116058,--,14822.0,-13300.0,103686,-4195,--,,,,,,,,,,,
2404,漢唐,,,,229015.0,,220190,,--,--,,,--,,,,,966259,--,33488,3.75,,,,,962504.0,742314.0,742314.0,,999747.0,--,6687700,5588787,--,--,1098913,--,--,1098913,--,869898.0,92606.0,257433,714612,27702,,,,,,,,,,,
2405,浩鑫,,,,188636.0,,845,,--,--,,,--,,,,,-31549,--,--,-0.07,,,,,-23929.0,-24774.0,-24774.0,,-31549.0,--,788816,634181,--,--,154635,--,--,154635,--,-34001.0,10072.0,-6775,-24774,--,,,,,,,,,,,
2406,國碩科技,,,,237997.0,,85091,,--,--,,,--,,,,,310228,--,71174,0.92,,,,,458591.0,373500.0,373500.0,,381402.0,--,2227568,1989528,--,--,238040,--,--,238040,--,43.0,458548.0,7902,311562,61938,,,,,,,,,,,
2408,南亞科,,,,1613026.0,,446,,--,--,,,--,,,,,3712431,0,0,1.18,,,,,3586452.0,3586006.0,3586006.0,,3712431.0,0,11371805,6739241,--,--,4632564,--,--,4632564,--,3019538.0,566914.0,126425,3586006,0,,,,,,,,,,,
