公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,所得稅費用（利益）,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,呆帳費用及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
1219,福壽實業,,,,232014.0,,,,--,--,,,,,,,32655,--,-34360,0.11,,,,,16564.0,,2862.0,2862.0,,--,-1705.0,--,2835806.0,2604284.0,--,--,231522.0,--,--,231522.0,0,-492.0,17056.0,13702,-4567,36491,-33629,,,,,,,,,,,
1220,台榮,,,,47226.0,,,,--,--,,,,,,,25755,--,-3228,0.05,,,,,10787.0,,5883.0,5883.0,,--,22527.0,--,496342.0,431560.0,--,--,64782.0,--,--,64782.0,--,17556.0,-6769.0,4904,16644,9111,-3228,,,,,,,,,,,
1225,福懋油,,,,136348.0,,,,--,--,,,,,,,44105,--,18759,0.37,,,,,120926.0,,99879.0,99879.0,,--,62864.0,--,2631202.0,2375745.0,--,--,255457.0,-270,--,255727.0,1849,121228.0,-302.0,21047,-37015,81120,18759,,,,,,,,,,,
1227,佳格,,,,1086389.0,,,,--,--,,,,,,,249369,--,2259,0.68,,,,,732100.0,,593589.0,593589.0,,--,251628.0,--,6491920.0,4620527.0,--,--,1871393.0,--,--,1871393.0,--,785004.0,-52904.0,138511,-341961,590136,3453,,,,,,,,,,,
1229,聯華實業,,,,133488.0,,,,--,--,,,,,,,608015,--,-4096,0.5,,,,,474316.0,,456238.0,456238.0,,--,603919.0,--,1152034.0,890434.0,--,--,261600.0,--,--,261600.0,--,128112.0,346204.0,18078,147681,457782,-1544,,,,,,,,,,,
1231,聯華食品,,,,266603.0,,,,--,--,,,,,,,59536,--,-1182,0.47,,,,,89358.0,,71134.0,71134.0,,--,58354.0,--,1762896.0,1402573.0,--,--,360323.0,--,--,360323.0,--,93720.0,-4362.0,18224,-12780,71353,-219,,,,,,,,,,,
1232,大統益,,,,158890.0,,,,--,--,,,,,,,169947,--,3159,1.06,,,,,208562.0,,173106.0,173106.0,,--,173106.0,--,4388701.0,3990896.0,--,--,397805.0,--,--,397805.0,--,238915.0,-30353.0,35456,--,169947,3159,,,,,,,,,,,
1233,天仁,,,,254740.0,,,,--,--,,,,,,,2753,--,-137,0.5,,,,,54672.0,,45328.0,45328.0,,--,2616.0,--,546587.0,230496.0,--,--,316091.0,--,--,316091.0,--,61351.0,-6679.0,9344,-42712,45243,85,,,,,,,,,,,
1234,黑松,,,,491224.0,,,,--,--,,,,,,,62924,--,--,0.22,,,,,109708.0,,88648.0,88648.0,,--,62924.0,--,2209640.0,1762340.0,--,--,447300.0,--,--,447300.0,--,-43924.0,153632.0,21060,-25724,88648,--,,,,,,,,,,,
1235,興泰,,,,5551.0,,,,--,--,,,,,,,356838,--,--,0.66,,,,,40828.0,,38534.0,38534.0,,--,356838.0,--,10610.0,16770.0,--,--,-6160.0,--,--,-6160.0,--,-11711.0,52539.0,2294,318304,38534,--,,,,,,,,,,,
1236,宏亞食品,,,,99682.0,,,,--,--,,,,,,,-18704,--,0,-0.07,,,,,-916.0,,-7191.0,-7191.0,,--,-18704.0,--,447766.0,350432.0,--,--,97334.0,--,--,97334.0,--,-2348.0,1432.0,6275,-11513,-7191,0,,,,,,,,,,,
1256,鮮活果汁-KY,,,,101924.0,,,,--,--,,,,,,,22,--,-511,1.59,,,,,78510.0,,43057.0,43057.0,,--,-489.0,--,621417.0,439726.0,--,--,181691.0,--,--,181691.0,--,79767.0,-1257.0,35453,-43546,43072,-15,,,,,,,,,,,
1262,綠悅-KY,,,,112947.0,,,,--,--,,,,,,,-83665,--,--,3.31,,,,,659730.0,,491510.0,491510.0,,--,-83665.0,--,2152910.0,1386887.0,--,--,766023.0,--,--,766023.0,--,653076.0,6654.0,168220,-575175,491510,--,,,,,,,,,,,
1301,台塑,,,,2569837.0,,,,--,--,,,,,,,4161254,--,--,1.55,,,,,10760057.0,,9889887.0,9889887.0,,--,4161254.0,--,47795996.0,39739347.0,--,--,8056649.0,--,--,8056649.0,--,5486812.0,5273245.0,870170,-5728633,9889887,--,,,,,,,,,,,
1303,南亞塑膠,,,,4559648.0,,,,--,--,,,,,,,5040288,--,-495783,1.37,,,,,12510192.0,,10569777.0,10569777.0,,--,4544505.0,--,72676153.0,59643943.0,--,--,13032210.0,-5016,--,13037226.0,--,8477578.0,4032614.0,1940415,-6025272,10867218,-297441,,,,,,,,,,,
1304,台聚,,,,817016.0,,,,1677,--,,,,,,,127438,--,168982,0.29,,,,,920115.0,,717079.0,718756.0,,--,296420.0,--,13902569.0,11902040.0,--,--,2000529.0,--,--,2000529.0,--,1183513.0,-263398.0,203036,-422336,295966,422790,,,,,,,,,,,
1305,華夏,,,,274321.0,,,,1677,--,,,,,,,347008,--,41966,0.79,,,,,509440.0,,418406.0,420083.0,,--,388974.0,--,3691270.0,2838390.0,--,--,852880.0,--,--,852880.0,--,578559.0,-69119.0,91034,-31109,378109,41974,,,,,,,,,,,
1307,三芳化工,,,,425908.0,,,,--,--,,,,,,,-123094,--,--,0.84,,,,,407522.0,,334166.0,334166.0,,--,-123094.0,--,2701624.0,1782541.0,--,--,919083.0,--,--,919083.0,--,493175.0,-85653.0,73356,-457260,334166,--,,,,,,,,,,,
1308,亞聚,,,,55855.0,,,,--,--,,,,,,,147386,0,--,0.3,,,,,173873.0,,149403.0,149403.0,,--,147386.0,0,1531129.0,1300338.0,--,--,230791.0,--,--,230791.0,--,174936.0,-1063.0,24470,-2017,149403,--,,,,,,,,,,,
1309,台達化工,,,,153238.0,,,,--,--,,,,,,,35747,--,--,0.28,,,,,116365.0,,91131.0,91131.0,,--,35747.0,--,4518603.0,4184233.0,--,--,334370.0,--,--,334370.0,--,181132.0,-64767.0,25234,-55384,91131,--,,,,,,,,,,,
1310,台苯,,,,103411.0,,,,--,--,,,,,,,706476,--,-14781,0.83,,,,,525390.0,,428217.0,428217.0,,--,691695.0,--,3518791.0,2926222.0,--,--,592569.0,--,--,592569.0,--,489158.0,36232.0,97173,263478,436986,-8769,,,,,,,,,,,
1312,國喬石化,,,,323845.0,,,,--,--,,,,,,,421995,--,-61571,0.86,,,,,929413.0,,794048.0,794048.0,,--,360424.0,--,5392770.0,4435007.0,--,--,957763.0,--,--,957763.0,--,633918.0,295495.0,135365,-433624,779494,14554,,,,,,,,,,,
1313,聯成,,,,428449.0,,,,--,--,,,,,,,-186508,--,--,0.27,,,,,410037.0,,306200.0,306200.0,,--,-186508.0,--,10609577.0,9743013.0,--,--,866564.0,--,--,866564.0,--,438115.0,-28078.0,103837,-492708,306200,--,,,,,,,,,,,
1314,中石化,,,,391590.0,,,,--,--,,,,,,,1222350,--,-516,0.57,,,,,1337994.0,,1323885.0,1323885.0,,--,1221834.0,--,9016749.0,7031432.0,--,--,1985317.0,0,562,1985879.0,--,1594289.0,-256295.0,14109,-102051,1324919,-1034,,,,,,,,,,,
1315,達新工業,,,,103267.0,,,,--,--,,,,,,,-2949,--,-1535,0.0,,,,,-7281.0,,-1107.0,-1107.0,,--,-4484.0,--,695279.0,555452.0,--,--,139827.0,--,--,139827.0,--,36560.0,-43841.0,-6174,-3377,-436,-671,,,,,,,,,,,
1316,上曜,,,,59625.0,,,,--,--,,,,,,,14730,--,50815,-0.33,,,,,-36011.0,,-36011.0,-36011.0,,--,65545.0,--,158473.0,135130.0,--,--,23343.0,--,--,23343.0,--,-36282.0,271.0,0,101556,-35071,-940,,,,,,,,,,,
1319,東陽,,,,830277.0,,,,--,--,,,,,,,134902,--,-24107,0.86,,,,,647182.0,,527116.0,527116.0,,--,110795.0,--,5998647.0,4457833.0,--,--,1540814.0,--,11,1540825.0,--,710548.0,-63366.0,120066,-416321,509856,17260,,,,,,,,,,,
1321,大洋,,,,82788.0,,,,--,--,,,,,,,-88220,--,--,-0.32,,,,,-69552.0,,-69552.0,-69552.0,,--,-88220.0,--,1059117.0,1030873.0,--,--,28244.0,--,--,28244.0,--,-54544.0,-15008.0,0,-18668,-69552,--,,,,,,,,,,,
1323,永裕,,,,83755.0,,,,--,--,,,,,,,-13165,--,10587,0.51,,,,,72018.0,,56804.0,56804.0,,--,-2578.0,--,708732.0,540526.0,--,--,168206.0,--,--,168206.0,--,84451.0,-12433.0,15214,-59382,46224,10580,,,,,,,,,,,
1324,地球工業,,,,44304.0,,,,--,--,,,,,,,63549,--,--,1.02,,,,,102369.0,,76748.0,76748.0,,--,63549.0,--,286287.0,241311.0,--,--,44976.0,--,--,44976.0,--,672.0,101697.0,25621,-13199,76748,--,,,,,,,,,,,
1325,恒大,,,,13378.0,,,,--,--,,,,,,,-12038,--,-4620,0.02,,,,,1595.0,,1249.0,1249.0,,--,-16658.0,--,227751.0,191368.0,--,--,36383.0,--,--,36383.0,--,23005.0,-21410.0,346,-17907,1374,-125,,,,,,,,,,,
1326,台化,,,,3375315.0,,,,--,--,,,,,,,9184281,--,-1511360,2.0,,,,,14290076.0,,12721793.0,12721793.0,,--,7672921.0,--,89259531.0,74132446.0,--,--,15127085.0,--,--,15127085.0,--,11751770.0,2538306.0,1568283,-5048872,11710970,1010823,,,,,,,,,,,
1337,再生-KY,,,,115739.0,,,,--,--,,,,,,,-384197,--,--,0.25,,,,,83113.0,,65613.0,65613.0,,--,-384197.0,--,969132.0,806795.0,--,--,162337.0,--,--,162337.0,--,46598.0,36515.0,17500,-449810,65613,--,,,,,,,,,,,
1338,廣華-KY,,,,271353.0,,,,--,--,,,,,,,-145435,--,2600,2.2,,,,,243330.0,,181318.0,181318.0,,--,-142835.0,--,1806653.0,1306416.0,--,--,500237.0,--,--,500237.0,--,228884.0,14446.0,62012,-324153,184824,-3506,,,,,,,,,,,
1339,昭輝,,,,100205.0,,,,--,--,,,,,,,-47565,--,-11445,-0.22,,,,,-15003.0,,-16598.0,-16598.0,,--,-59010.0,--,682470.0,457770.0,--,--,224700.0,--,--,224700.0,--,124495.0,-139498.0,1595,-42412,-16052,-546,,,,,,,,,,,
1340,勝悅-KY,,,,32313.0,,,,--,--,,,,,,,-179626,--,--,0.81,,,,,114598.0,,93599.0,93599.0,,--,-179626.0,--,519496.0,378453.0,--,--,141043.0,--,--,141043.0,--,108730.0,5868.0,20999,-273225,93599,--,,,,,,,,,,,
1402,遠東新,,,,8551128.0,,,,--,--,,,,,,,-576026,--,1417289,0.26,,,,,3554587.0,,2871891.0,2871891.0,,--,841263.0,--,50383416.0,38079682.0,--,--,12303734.0,--,--,12303734.0,--,3752606.0,-198019.0,682696,-2030628,1285795,1586096,,,,,,,,,,,
1410,南染,,,,20601.0,,,,--,--,,,,,,,18689,--,2712,0.22,,,,,23769.0,,18549.0,18549.0,,--,21401.0,--,132777.0,85070.0,--,--,47707.0,--,--,47707.0,--,27106.0,-3337.0,5220,2852,15837,2712,,,,,,,,,,,
1413,宏洲纖維,,,,17422.0,,,,--,--,,,,,,,--,--,--,-0.05,,,,,-7262.0,,-7262.0,-7262.0,,--,-7262.0,--,751681.0,739008.0,--,--,12673.0,--,--,12673.0,--,-4749.0,-2513.0,0,--,--,--,,,,,,,,,,,
1414,東和,,,,20143.0,,,,--,--,,,,,,,--,--,--,-0.02,,,,,-3059.0,,-3425.0,-3425.0,,--,16042.0,--,233572.0,212378.0,--,--,21194.0,--,--,21194.0,--,1051.0,-4110.0,366,19467,--,--,,,,,,,,,,,
1416,廣豐,,,,196692.0,,,,--,--,,,,,,,3966,--,-72,0.69,,,,,116216.0,,141064.0,141064.0,,--,3894.0,--,1065409.0,776625.0,--,--,288784.0,--,--,288784.0,--,92092.0,24124.0,-24848,-137170,141136,-72,,,,,,,,,,,
1417,嘉裕,,,,215450.0,,,,--,--,,,,,,,-126443,--,--,-0.37,,,,,-139915.0,,-140042.0,-140042.0,,--,-126443.0,--,630717.0,540393.0,--,--,90324.0,--,--,90324.0,--,-125126.0,-14789.0,127,13599,-140042,--,,,,,,,,,,,
1418,東華,,,,37485.0,,,,--,--,,,,,,,-58847,--,-5,-0.48,,,,,-57182.0,,-58609.0,-58609.0,,--,-58852.0,--,427249.0,441471.0,--,--,-14222.0,--,--,-14222.0,--,-51707.0,-5475.0,1427,-243,-58604,-5,,,,,,,,,,,
1419,新紡,,,,89842.0,,,,--,--,,,,,,,8198,--,-2106,-0.17,,,,,-59501.0,,-54344.0,-54344.0,,--,6092.0,--,351299.0,296921.0,--,--,54378.0,--,--,54378.0,--,-35464.0,-24037.0,-5157,60436,-52238,-2106,,,,,,,,,,,
1423,利華羊毛,,,,8590.0,,,,--,--,,,,,,,--,--,--,0.03,,,,,7434.0,,5955.0,5955.0,,--,-6344.0,--,142548.0,139090.0,--,--,3458.0,--,--,3458.0,--,-5132.0,12566.0,1479,-12299,--,--,,,,,,,,,,,
1432,大魯閣實業,,,,307519.0,,,,--,--,,,,,,,-94918,--,-8505,-0.46,,,,,-85092.0,,-85092.0,-85092.0,,--,-103423.0,--,306509.0,32447.0,--,--,274062.0,--,--,274062.0,--,-33457.0,-51635.0,0,-18331,-76587,-8505,,,,,,,,,,,
1434,福懋興業,,,,654089.0,,,,--,--,,,,,,,-2510147,--,74327,0.26,,,,,634584.0,,509354.0,509354.0,,--,-2435820.0,--,10254273.0,8830452.0,--,--,1423821.0,--,--,1423821.0,--,769732.0,-135148.0,125230,-2945174,429902,79452,,,,,,,,,,,
1435,中福國際,,,,8604.0,,,,0,--,,,,,,,-1073,0,0,-0.01,,,,,-1073.0,,-1073.0,-1073.0,,--,-1073.0,--,8386.0,626.0,--,--,7760.0,0,0,7760.0,0,-844.0,-229.0,0,0,-1073,0,,,,,,,,,,,
1436,華友聯,,,,33957.0,,,,--,--,,,,,,,33896,--,--,0.4,,,,,39156.0,,30156.0,30156.0,,--,33896.0,--,406676.0,314898.0,--,--,91778.0,--,--,91778.0,--,57821.0,-18665.0,9000,3740,30156,--,,,,,,,,,,,
1437,勤益投控,,,,24125.0,,,,--,--,,,,,,,132997,--,-1303,0.69,,,,,152897.0,,134220.0,134220.0,,--,131694.0,--,173458.0,44565.0,--,--,128893.0,--,--,128893.0,--,104768.0,48129.0,18677,-2526,134142,78,,,,,,,,,,,
1438,裕豐,,,,2212.0,,,,--,--,,,,,,,--,--,--,-0.02,,,,,-1553.0,,-1553.0,-1553.0,,--,-1553.0,--,7.0,46.0,--,--,-39.0,0,0,-39.0,--,-2251.0,698.0,--,--,--,--,,,,,,,,,,,
1439,中和羊毛,,,,7485.0,,,,--,--,,,,,,,--,--,--,-0.02,,,,,-1958.0,,-1917.0,-1917.0,,--,-1917.0,--,76760.0,73947.0,--,--,2813.0,--,--,2813.0,--,-4672.0,2714.0,-41,0,--,--,,,,,,,,,,,
1440,南紡,,,,537730.0,,,,--,--,,,,,,,2165,--,-33016,0.07,,,,,132087.0,,94398.0,94398.0,,--,-30851.0,--,5114990.0,4455175.0,--,--,659815.0,--,--,659815.0,--,122085.0,10002.0,37689,-125249,116883,-22485,,,,,,,,,,,
1441,大東紡織,,,,44556.0,,,,--,--,,,,,,,-96007,--,--,-1.23,,,,,-76324.0,,-76324.0,-76324.0,,--,-96007.0,--,390390.0,392194.0,--,--,-1804.0,--,--,-1804.0,--,-46360.0,-29964.0,0,-19683,-76324,--,,,,,,,,,,,
1442,名軒,,,,66281.0,,,,--,--,,,,,,,234735,--,0,0.87,,,,,189236.0,,234939.0,234939.0,,--,234735.0,--,851068.0,636615.0,--,--,214453.0,--,--,214453.0,--,148172.0,41064.0,-45703,-204,234939,0,,,,,,,,,,,
1443,立益紡織,,,,34735.0,,,,--,--,,,,,,,-56064,--,22420,-0.82,,,,,-121487.0,,-124285.0,-124285.0,,--,-33644.0,--,321828.0,298884.0,--,--,22944.0,--,--,22944.0,--,-11791.0,-109696.0,2798,90641,-111209,-13076,,,,,,,,,,,
1444,力麗,,,,144561.0,,,,--,--,,,,,,,-134544,--,-4512,-0.14,,,,,-175108.0,,-141706.0,-141706.0,,--,-139056.0,--,2446082.0,2247534.0,--,--,198548.0,143,0,198405.0,--,53844.0,-228952.0,-33402,2650,-137109,-4597,,,,,,,,,,,
1445,大宇紡織,,,,28344.0,,,,--,--,,,,,,,-1829,--,0,-0.01,,,,,-1950.0,,-768.0,-768.0,,--,-1829.0,--,380999.0,347207.0,--,--,33792.0,--,--,33792.0,--,5448.0,-7398.0,-1182,-1061,-768,0,,,,,,,,,,,
1446,宏和,,,,28680.0,,,,--,--,,,,,,,-35396,--,--,-0.2,,,,,-26514.0,,-27463.0,-27463.0,,--,-35396.0,--,114629.0,103669.0,--,--,10960.0,--,--,10960.0,--,-17720.0,-8794.0,949,-7933,-27463,--,,,,,,,,,,,
1447,力鵬,,,,168763.0,,,,--,--,,,,,,,-145060,--,4071,-0.17,,,,,-193565.0,,-144780.0,-144780.0,,--,-140989.0,--,4438964.0,4051470.0,--,--,387494.0,--,--,387494.0,--,218731.0,-412296.0,-48785,3791,-145469,689,,,,,,,,,,,
1449,佳和實業,,,,85924.0,,,,--,--,,,,,,,-16923,--,-1075,-0.15,,,,,-18619.0,,-18626.0,-18626.0,,--,-17998.0,--,655515.0,580193.0,--,--,75322.0,--,--,75322.0,--,-10602.0,-8017.0,7,628,-17374,-1252,,,,,,,,,,,
1451,年興紡織,,,,174004.0,,,,--,--,,,,,,,-64539,--,-2087,0.32,,,,,157893.0,,126479.0,126479.0,,--,-66626.0,--,2552504.0,2373814.0,--,--,178690.0,--,--,178690.0,--,4686.0,153207.0,31414,-193105,126471,8,,,,,,,,,,,
1452,宏益,,,,31608.0,,,,--,--,,,,,,,59178,--,0,0.46,,,,,75094.0,,61091.0,61091.0,,--,59178.0,--,566208.0,461155.0,--,--,105053.0,--,--,105053.0,--,73445.0,1649.0,14003,-1913,61091,0,,,,,,,,,,,
1453,大將,,,,6811.0,,,,--,--,,,,,,,-1904,--,184,-0.09,,,,,-7766.0,,-7688.0,-7688.0,,--,-1720.0,0,4578.0,7291.0,--,--,-2713.0,--,--,-2713.0,--,-9524.0,1758.0,-78,5968,-7872,184,,,,,,,,,,,
1454,台富,,,,28904.0,,,,--,--,,,,,,,9664,--,--,0.04,,,,,6260.0,,5443.0,5443.0,,--,9664.0,--,455441.0,412987.0,--,--,42454.0,--,--,42454.0,-81,13469.0,-7209.0,817,4221,5443,--,,,,,,,,,,,
1455,集盛,,,,128941.0,,,,--,--,,,,,,,216850,--,--,0.35,,,,,259065.0,,217125.0,217125.0,,--,216850.0,--,4126514.0,3666357.0,--,--,460157.0,--,--,460157.0,--,331216.0,-72151.0,41940,-275,217125,--,,,,,,,,,,,
1456,怡華,,,,26213.0,,,,--,--,,,,,,,--,--,--,-0.06,,,,,-5957.0,,-5957.0,-5957.0,,--,4223.0,--,182350.0,150745.0,--,--,31605.0,--,--,31605.0,--,5392.0,-11349.0,0,10180,--,--,,,,,,,,,,,
1457,宜進,,,,62845.0,,,,--,--,,,,,,,-480,--,-3009,0.06,,,,,20189.0,,13113.0,13113.0,,--,-3489.0,--,1207682.0,1078056.0,--,--,129626.0,--,--,129626.0,--,66781.0,-46592.0,7076,-16602,15910,-2797,,,,,,,,,,,
1459,聯發紡織,,,,37441.0,,,,--,--,,,,,,,-66255,--,105,-0.18,,,,,-61035.0,,-55933.0,-55933.0,,--,-66150.0,--,764050.0,741459.0,--,--,22591.0,--,--,22591.0,--,-14850.0,-46185.0,-5102,-10217,-56038,105,,,,,,,,,,,
1460,宏遠,,,,342223.0,,,,--,--,,,,,,,-22156,--,0,0.1,,,,,61170.0,,44628.0,44628.0,,--,-22156.0,--,2147189.0,1684735.0,--,--,462454.0,--,--,462454.0,-29,120202.0,-59032.0,16542,-66784,44628,0,,,,,,,,,,,
1463,強盛染整,,,,80099.0,,,,--,--,,,,,,,297112,--,71253,1.98,,,,,410102.0,,391330.0,391330.0,,--,368365.0,--,840954.0,373761.0,--,--,467193.0,--,--,467193.0,--,387094.0,23008.0,18772,-22965,320077,71253,,,,,,,,,,,
1464,得力實業,,,,197891.0,,,,--,--,,,,,,,-103674,--,4618,0.35,,,,,122619.0,,114868.0,114868.0,,--,-99056.0,--,1829734.0,1458761.0,--,--,370973.0,--,--,370973.0,-7424,165658.0,-43039.0,7751,-213924,97508,17360,,,,,,,,,,,
1465,偉全實業,,,,48179.0,,,,--,--,,,,,,,-56752,--,-12346,-0.09,,,,,-4851.0,,-482.0,-482.0,,--,-69098.0,--,437118.0,373884.0,--,--,63234.0,--,--,63234.0,--,15055.0,-19906.0,-4369,-68616,-9475,8993,,,,,,,,,,,
1466,聚隆,,,,56223.0,,,,0,--,,,,,,,19301,0,0,0.18,,,,,23779.0,,19574.0,19574.0,,--,19301.0,0,901348.0,796064.0,0,0,105284.0,0,0,105284.0,--,49061.0,-25282.0,4205,-273,19574,0,,,,,,,,,,,
