公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用、承諾及保證責任準備提存,營業費用,繼續營業單位稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,保險負債準備淨變動,繼續營業單位稅前損益,所得稅（費用）利益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
1319,東陽,,,,1727317.0,,259608,,--,--,,,,,,,1174420,--,18136,1.82,,,,,1353270.0,1093662.0,1093662.0,,--,1192556.0,--,12051478.0,9330588.0,--,--,2720890.0,--,0,2720890.0,--,993573.0,359697.0,98894,1079012,14650,,,,,,,,,,,
1321,大洋,,,,182048.0,,3280,,--,--,,,,,,,33147,--,--,-0.15,,,,,-30503.0,-33783.0,-33783.0,,--,33147.0,--,2447215.0,2355237.0,--,--,91978.0,--,--,91978.0,--,-90070.0,59567.0,66930,-33783,--,,,,,,,,,,,
1323,永裕,,,,208032.0,,73839,,--,--,,,,,,,156372,--,25119,1.61,,,,,244958.0,171119.0,171119.0,,--,181491.0,--,1809540.0,1372445.0,--,--,437095.0,--,--,437095.0,--,229063.0,15895.0,10372,146351,24768,,,,,,,,,,,
1324,地球工業,,,,93016.0,,5713,,--,--,,,,,,,3620,--,0,0.01,,,,,6801.0,1088.0,1088.0,,--,3620.0,--,567590.0,473900.0,--,--,93690.0,--,--,93690.0,--,674.0,6127.0,2532,1088,0,,,,,,,,,,,
1325,恒大,,,,27897.0,,7438,,--,--,,,,,,,33301,--,105,0.38,,,,,39056.0,31618.0,31618.0,,--,33406.0,--,447137.0,395471.0,--,--,51666.0,--,--,51666.0,--,23769.0,15287.0,1788,32304,-686,,,,,,,,,,,
1326,台化,,,,7315700.0,,5325877,,--,--,,,,,,,46577662,--,7081694,4.67,,,,,35880768.0,30554891.0,30554891.0,,--,53659356.0,--,198653498.0,168716960.0,--,--,29936538.0,--,--,29936538.0,--,22620838.0,13259930.0,23104465,27254199,3300692,,,,,,,,,,,
1337,再生-KY,,,,203197.0,,7897,,--,--,,,,,,,-239886,--,--,-1.07,,,,,-278550.0,-286447.0,-286447.0,,--,-239886.0,--,716771.0,801531.0,--,--,-84760.0,--,--,-84760.0,--,-287957.0,9407.0,46561,-286447,--,,,,,,,,,,,
1338,廣華-KY,,,,600138.0,,88227,,--,--,,,,,,,390013,--,-23282,4.02,,,,,402346.0,314119.0,314119.0,,--,366731.0,--,4036378.0,3048630.0,--,--,987748.0,--,--,987748.0,--,387610.0,14736.0,52612,336712,-22593,,,,,,,,,,,
1339,昭輝,,,,193191.0,,59949,,--,--,,,,,,,257285,--,-6548,3.49,,,,,308813.0,248864.0,248864.0,,--,250737.0,--,1431877.0,1042938.0,--,--,388939.0,--,--,388939.0,--,195748.0,113065.0,1873,258396,-9532,,,,,,,,,,,
1340,勝悅-KY,,,,102598.0,,37306,,--,--,,,,,,,214245,--,--,1.38,,,,,212328.0,175022.0,175022.0,,--,214245.0,--,1239618.0,956425.0,--,--,283193.0,--,--,283193.0,--,180595.0,31733.0,39223,175022,--,,,,,,,,,,,
1402,遠東新,,,,14531260.0,,2157259,,--,--,,,,,,,9013394,--,3529220,1.48,,,,,12970309.0,10813050.0,10813050.0,,--,12542614.0,--,105396469.0,82368563.0,--,--,23027906.0,--,277,23028183.0,--,8496923.0,4473386.0,1729564,7375615,3437435,,,,,,,,,,,
1410,南染,,,,44388.0,,12211,,--,--,,,,,,,50843,--,3972,0.73,,,,,69030.0,56819.0,56819.0,,--,54815.0,--,265883.0,161977.0,--,--,103906.0,--,--,103906.0,--,59518.0,9512.0,-2004,52847,3972,,,,,,,,,,,
1413,宏洲纖維,,,,41190.0,,-18000,,--,--,,,,,,,--,--,--,1.0,,,,,113985.0,131985.0,131985.0,,--,130305.0,--,1766781.0,1614271.0,--,--,152510.0,--,--,152510.0,--,111320.0,2665.0,-1680,--,--,,,,,,,,,,,
1414,東和,,,,40457.0,,-1433,,--,--,,,,,,,--,--,--,0.07,,,,,14187.0,15620.0,15620.0,,--,26220.0,--,505154.0,457950.0,--,--,47204.0,--,--,47204.0,--,6747.0,7440.0,10600,--,--,,,,,,,,,,,
1416,廣豐,,,,156500.0,,16942,,--,--,,,,,,,85207,--,0,0.29,,,,,70236.0,53294.0,53294.0,,--,85207.0,--,117677.0,723.0,--,--,116954.0,--,--,116954.0,--,-39546.0,109782.0,31913,53294,0,,,,,,,,,,,
1417,嘉裕,,,,314258.0,,16780,,--,--,,,,,,,-21255,--,--,-0.23,,,,,-70416.0,-87196.0,-87196.0,,--,-21255.0,--,781105.0,663511.0,--,--,117594.0,--,--,117594.0,--,-196664.0,126248.0,65941,-87196,--,,,,,,,,,,,
1418,東華,,,,46975.0,,67,,--,--,,,,,,,65526,--,-11,-1.77,,,,,-95974.0,-96041.0,-96041.0,,--,65515.0,--,434924.0,468676.0,--,--,-33752.0,--,--,-33752.0,-2287,-83014.0,-12960.0,161556,-96030,-11,,,,,,,,,,,
1419,新紡,,,,204557.0,,5018,,--,--,,,,,,,440625,--,-3328,-0.01,,,,,-1529.0,-6547.0,-6547.0,,--,437297.0,--,723271.0,572850.0,--,--,150421.0,--,--,150421.0,--,-54136.0,52607.0,443844,-3219,-3328,,,,,,,,,,,
1423,利華羊毛,,,,18388.0,,4785,,--,--,,,,,,,--,--,--,0.3,,,,,56909.0,52124.0,52124.0,,--,90975.0,--,425512.0,391435.0,--,--,34077.0,--,--,34077.0,--,15689.0,41220.0,38851,--,--,,,,,,,,,,,
1432,大魯閣實業,,,,459789.0,,1329,,--,--,,,,,,,-123210,--,-17275,-0.66,,,,,-127561.0,-128890.0,-128890.0,,--,-140485.0,--,409776.0,81609.0,--,--,328167.0,--,--,328167.0,--,-131622.0,4061.0,-11595,-111604,-17286,,,,,,,,,,,
1434,福懋興業,,,,1387964.0,,720225,,--,--,,,,,,,5206700,--,372156,0.91,,,,,2510728.0,1790503.0,1790503.0,,--,5578856.0,--,22467681.0,19606601.0,--,--,2861080.0,--,--,2861080.0,--,1473116.0,1037612.0,3788353,1540722,249781,,,,,,,,,,,
1435,中福國際,,,,17551.0,,0,,--,--,,,,,,,3983,--,0,0.05,,,,,6332.0,6332.0,6332.0,,--,3983.0,--,16596.0,929.0,--,--,15667.0,0,0,15667.0,0,-1884.0,8216.0,-2349,6332,0,,,,,,,,,,,
1436,華友聯,,,,96087.0,,8313,,--,--,,,,,,,166514,--,--,2.18,,,,,173945.0,165632.0,165632.0,,--,166514.0,--,1027713.0,728786.0,--,--,298927.0,--,--,298927.0,--,202840.0,-28895.0,882,165632,--,,,,,,,,,,,
1437,勤益投控,,,,51849.0,,33933,,--,--,,,,,,,146742,--,126,0.76,,,,,180292.0,146359.0,146359.0,,--,146868.0,--,308261.0,79358.0,--,--,228903.0,--,--,228903.0,--,177054.0,3238.0,509,146254,105,,,,,,,,,,,
1438,裕豐,,,,4428.0,,--,,--,--,,,,,,,--,--,--,-0.03,,,,,-2783.0,-2783.0,-2783.0,,--,-2783.0,--,4.0,44.0,--,--,-40.0,--,--,-40.0,--,-4468.0,1685.0,--,--,--,,,,,,,,,,,
1439,中和羊毛,,,,19466.0,,1278,,--,--,,,,,,,--,--,--,-0.18,,,,,-15500.0,-16778.0,-16778.0,,--,-16778.0,--,145358.0,139649.0,--,--,5709.0,--,--,5709.0,--,-13757.0,-1743.0,--,--,--,,,,,,,,,,,
1440,南紡,,,,1077373.0,,194332,,--,--,,,,,,,680149,--,4419,0.44,,,,,915222.0,720890.0,720890.0,,--,684568.0,--,12481670.0,10805556.0,--,--,1676114.0,--,--,1676114.0,--,598741.0,316481.0,-36322,720717,173,,,,,,,,,,,
1441,大東紡織,,,,115370.0,,70730,,--,--,,,,,,,1058738,--,--,14.56,,,,,1193374.0,1122644.0,1122644.0,,--,1058738.0,--,869131.0,868566.0,--,--,565.0,--,--,565.0,--,-114805.0,1308179.0,-63906,1122644,--,,,,,,,,,,,
1442,名軒,,,,96953.0,,14952,,--,--,,,,,,,120368,--,0,0.4,,,,,136191.0,121239.0,121239.0,,--,120368.0,--,739188.0,508861.0,--,--,230327.0,--,--,230327.0,--,133374.0,2817.0,-871,121239,0,,,,,,,,,,,
1443,立益紡織,,,,87044.0,,3461,,347,--,,,,,,,-3538,--,-26502,0.01,,,,,-17362.0,-20823.0,-20476.0,,--,-30040.0,--,597889.0,586254.0,--,--,11635.0,--,--,11635.0,--,-75409.0,58047.0,-9564,1291,-21767,,,,,,,,,,,
1444,力麗,,,,357394.0,,66260,,--,--,,,,,,,207757,--,-28871,0.38,,,,,420636.0,354376.0,354376.0,,--,178886.0,--,6091552.0,5587220.0,--,--,504332.0,0,10,504342.0,--,146948.0,273688.0,-175490,360130,-5754,,,,,,,,,,,
1445,大宇紡織,,,,63707.0,,-6592,,0,--,,,,,,,-20876,0,0,-0.12,,,,,-22750.0,-16158.0,-16158.0,,--,-20876.0,0,804050.0,766295.0,--,--,37755.0,--,--,37755.0,--,-25952.0,3202.0,-4718,-16158,0,,,,,,,,,,,
1446,宏和,,,,48776.0,,2225,,--,--,,,,,,,-23210,--,--,-0.2,,,,,-24866.0,-27091.0,-27091.0,,--,-23210.0,--,217990.0,208244.0,--,--,9746.0,--,--,9746.0,--,-39030.0,14164.0,3881,-27091,--,,,,,,,,,,,
1447,力鵬,,,,361539.0,,51667,,--,--,,,,,,,197148,--,-49240,0.42,,,,,418104.0,366437.0,366437.0,,--,147908.0,--,9457406.0,8966385.0,--,--,491021.0,--,--,491021.0,--,129482.0,288622.0,-218529,366418,19,,,,,,,,,,,
1449,佳和實業,,,,187303.0,,-758,,--,--,,,,,,,-101065,--,-45843,-1.26,,,,,-194262.0,-193504.0,-193504.0,,--,-146908.0,--,1184683.0,1168870.0,--,--,15813.0,--,--,15813.0,--,-171490.0,-22772.0,46596,-151167,-42337,,,,,,,,,,,
1451,年興紡織,,,,292258.0,,87737,,--,--,,,,,,,246883,--,-422,0.62,,,,,209748.0,122011.0,122011.0,,--,246461.0,--,4033511.0,3683486.0,--,--,350025.0,--,--,350025.0,--,57767.0,151981.0,124450,122046,-35,,,,,,,,,,,
1452,宏益,,,,59575.0,,20412,,--,--,,,,,,,89224,--,--,0.67,,,,,109586.0,89174.0,89174.0,,--,89224.0,--,1003964.0,846515.0,--,--,157449.0,--,--,157449.0,--,97874.0,11712.0,50,89174,--,,,,,,,,,,,
1453,大將,,,,20313.0,,-523,,--,--,,,,,,,352275,--,-38,3.93,,,,,351714.0,352237.0,352237.0,,--,352237.0,--,20716.0,19873.0,--,--,843.0,--,--,843.0,--,-19470.0,371184.0,0,352275,-38,,,,,,,,,,,
1454,台富,,,,73594.0,,-4579,,--,--,,,,,,,21148,--,--,0.2,,,,,21474.0,26053.0,26053.0,,--,21148.0,--,962694.0,870775.0,--,--,91919.0,--,--,91919.0,-170,18155.0,3319.0,-4905,26053,--,,,,,,,,,,,
1455,集盛,,,,267917.0,,35054,,--,--,,,,,,,224531,--,--,0.41,,,,,288760.0,253706.0,253706.0,,--,224531.0,--,8097406.0,7674399.0,--,--,423007.0,--,--,423007.0,--,155090.0,133670.0,-29175,253706,--,,,,,,,,,,,
1456,怡華,,,,37896.0,,4306,,--,--,,,,,,,--,--,--,-0.26,,,,,-20272.0,-24578.0,-24578.0,,--,-32588.0,--,204335.0,160051.0,--,--,44284.0,--,--,44284.0,--,6388.0,-26660.0,-8010,--,--,,,,,,,,,,,
1457,宜進,,,,154914.0,,48916,,--,--,,,,,,,395278,--,102633,1.76,,,,,574784.0,525868.0,525868.0,,--,497911.0,--,2744334.0,2402435.0,--,--,341899.0,--,--,341899.0,--,186985.0,387799.0,-27957,413520,112348,,,,,,,,,,,
1459,聯發紡織,,,,92582.0,,13225,,--,--,,,,,,,170670,--,172,0.43,,,,,149620.0,136395.0,136395.0,,--,170842.0,--,1785401.0,1738628.0,--,--,46773.0,--,--,46773.0,--,-45809.0,195429.0,34447,136223,172,,,,,,,,,,,
1460,宏遠,,,,689087.0,,38189,,--,--,,,,,,,151353,--,-3,0.25,,,,,154754.0,116565.0,116565.0,,--,151350.0,--,4527357.0,3718452.0,--,--,808905.0,--,--,808905.0,652,120470.0,34284.0,34785,116568,-3,,,,,,,,,,,
1463,強盛染整,,,,73421.0,,5589,,0,--,,,,,,,183929,--,31032,1.09,,,,,216616.0,211027.0,211027.0,,--,214961.0,--,610344.0,364439.0,--,--,245905.0,--,--,245905.0,--,172484.0,44132.0,3934,179995,31032,,,,,,,,,,,
1464,得力實業,,,,592122.0,,46974,,--,--,,,,,,,172899,--,31019,0.3,,,,,169296.0,122322.0,122322.0,,--,203918.0,--,4175927.0,3527105.0,--,--,648822.0,--,--,648822.0,47725,104425.0,64871.0,81596,98776,23546,,,,,,,,,,,
1465,偉全實業,,,,94364.0,,1667,,--,--,,,,,,,16663,--,-8523,0.03,,,,,-7597.0,-9264.0,-9264.0,,--,8140.0,--,800534.0,737215.0,--,--,63319.0,--,--,63319.0,--,-31045.0,23448.0,17404,2857,-12121,,,,,,,,,,,
1466,聚隆,,,,116854.0,,-555,,0,--,,,,,,,-30826,0,0,-0.29,,,,,-32856.0,-32301.0,-32301.0,,--,-30826.0,0,1982208.0,1887801.0,0,0,94407.0,0,0,94407.0,0,-22447.0,-10409.0,1475,-32301,0,,,,,,,,,,,
1467,南緯實業,,,,653397.0,,42002,,--,--,,,,,,,-182303,--,4462,-0.66,,,,,-92090.0,-134092.0,-134092.0,,--,-177841.0,--,3299604.0,2746527.0,--,--,553077.0,--,--,553077.0,--,-100320.0,8230.0,-43749,-138837,4745,,,,,,,,,,,
1468,昶和纖維,,,,87723.0,,0,,--,--,,,,,,,22710,--,2175,0.11,,,,,20172.0,20172.0,20172.0,,--,24885.0,--,459720.0,368627.0,--,--,91093.0,--,--,91093.0,--,3370.0,16802.0,4713,18118,2054,,,,,,,,,,,
