公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用及保證責任準備提存（各項提存）,營業費用,繼續營業單位稅前淨利（淨損）,所得稅（費用）利益,繼續營業單位本期稅後淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期稅後淨利（淨損）,其他綜合損益（稅後）,本期綜合損益總額（稅後）,淨利（損）歸屬於母公司業主,淨利（損）歸屬於共同控制下前手權益,淨利（損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,收益,支出及費用,營業利益,營業外損益,稅前淨利（淨損）,所得稅利益（費用）,繼續營業單位本期淨利（淨損）,本期淨利（淨損）,本期其他綜合損益（稅後淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於共同控制下前手權益,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,所得稅費用（利益）,其他綜合損益（淨額）,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於非控制權益,利息以外淨收益,淨收益,呆帳費用及保證責任準備提存,保險負債準備淨變動,繼續營業單位稅前損益,繼續營業單位稅前純益（純損）,繼續營業單位本期純益（純損）,其他綜合損益（稅後淨額）,收入,支出,其他綜合損益
1213,大飲,,,,50360.0,,,,--,--,,,,,,,11713,--,--,0.21,,,,,16014.0,,11707.0,11707.0,,--,11713.0,--,535966.0,473579.0,--,--,62387.0,--,--,62387.0,--,12027.0,3987.0,4307,6,11707,--,,,,,,,,,,,
1215,卜蜂企業,,,,1167835.0,,,,--,--,,,,,,,890802,--,31351,3.9,,,,,1351250.0,,1077780.0,1077780.0,,--,922153.0,--,14759528.0,12324729.0,--,--,2434799.0,--,--,2434799.0,3239,1270203.0,81047.0,273470,-155627,1044418,33362,,,,,,,,,,,
1216,統一,,,,83304058.0,,,,--,--,,,,,,,13374351,--,7688984,2.62,,,,,26697690.0,,22447883.0,22447883.0,,--,21063335.0,--,305037138.0,202261753.0,--,--,102775385.0,--,--,102775385.0,--,19471327.0,7226363.0,4249807,-1384548,14887295,7560588,,,,,,,,,,,
1217,愛之味,,,,1056700.0,,,,--,--,,,,,,,-29808,--,8167,0.0,,,,,18033.0,,11140.0,11140.0,,--,-21641.0,--,3371910.0,2297909.0,--,--,1074001.0,--,--,1074001.0,--,17301.0,732.0,6893,-32781,1444,9696,,,,,,,,,,,
1218,泰山企業,,,,1047167.0,,,,--,--,,,,,,,290291,--,248,0.88,,,,,312749.0,,300705.0,300705.0,,--,290539.0,--,5852520.0,4798891.0,--,--,1053629.0,630,832,1053831.0,--,6664.0,306085.0,12044,-10166,300457,248,,,,,,,,,,,
1219,福壽實業,,,,667762.0,,,,--,--,,,,,,,58340,--,-78945,0.19,,,,,4942.0,,-18362.0,-18362.0,,--,-20605.0,--,8016358.0,7380620.0,--,--,635738.0,--,--,635738.0,0,-32024.0,36966.0,23304,-2243,60217,-78579,,,,,,,,,,,
1220,台榮,,,,148786.0,,,,--,--,,,,,,,78717,--,4326,0.38,,,,,88097.0,,71029.0,71029.0,,--,83043.0,--,1699435.0,1489448.0,--,--,209987.0,--,--,209987.0,--,61201.0,26896.0,17068,12014,66703,4326,,,,,,,,,,,
1225,福懋油,,,,446192.0,,,,--,--,,,,,,,228915,--,57612,1.11,,,,,377718.0,,300211.0,300211.0,,--,286527.0,--,7970121.0,7180042.0,--,--,790079.0,-268,--,790347.0,15848,360003.0,17715.0,77507,-13684,242599,57612,,,,,,,,,,,
1227,佳格,,,,3466489.0,,,,--,--,,,,,,,1319753,--,20313,1.66,,,,,1937598.0,,1526687.0,1526687.0,,--,1340066.0,--,19370722.0,13886708.0,--,--,5484014.0,--,--,5484014.0,--,2017525.0,-79927.0,410911,-186621,1506252,20435,,,,,,,,,,,
1229,聯華實業,,,,414432.0,,,,--,--,,,,,,,3406177,--,-15561,2.4,,,,,2351886.0,,2277862.0,2277862.0,,--,3390616.0,--,3582738.0,2805467.0,--,--,777271.0,--,--,777271.0,--,362839.0,1989047.0,74024,1112754,2292882,-15020,,,,,,,,,,,
1231,聯華食品,,,,783728.0,,,,--,--,,,,,,,270046,--,-424,1.72,,,,,337022.0,,274909.0,274909.0,,--,269622.0,--,5312642.0,4224002.0,--,--,1088640.0,--,--,1088640.0,--,304912.0,32110.0,62113,-5287,274960,-51,,,,,,,,,,,
1232,大統益,,,,495719.0,,,,--,--,,,,,,,605860,--,10907,3.79,,,,,745129.0,,616767.0,616767.0,,--,616767.0,--,12700093.0,11450286.0,--,--,1249807.0,--,--,1249807.0,--,754088.0,-8959.0,128362,--,605860,10907,,,,,,,,,,,
1233,天仁,,,,755856.0,,,,--,--,,,,,,,116788,--,397,1.48,,,,,161706.0,,134540.0,134540.0,,--,117185.0,--,1594662.0,682533.0,--,--,912129.0,--,--,912129.0,--,156273.0,5433.0,27166,-17355,134354,186,,,,,,,,,,,
1234,黑松,,,,1686098.0,,,,--,--,,,,,,,455646,--,--,1.13,,,,,526829.0,,453044.0,453044.0,,--,455646.0,--,7046095.0,5203840.0,--,--,1842255.0,--,--,1842255.0,--,156157.0,370672.0,73785,2602,453044,--,,,,,,,,,,,
1235,興泰,,,,23923.0,,,,--,--,,,,,,,1275051,--,0,5.15,,,,,339090.0,,302003.0,302003.0,,--,1275051.0,--,63717.0,46248.0,--,--,17469.0,--,--,17469.0,--,-6454.0,345544.0,37087,973048,302003,0,,,,,,,,,,,
1236,宏亞食品,,,,333600.0,,,,--,--,,,,,,,-63939,--,--,-0.24,,,,,-24247.0,,-26149.0,-26149.0,,--,-63939.0,--,1290395.0,987293.0,--,--,303102.0,--,--,303102.0,--,-30498.0,6251.0,1902,-37790,-26149,0,,,,,,,,,,,
1256,鮮活果汁-KY,,,,329387.0,,,,--,--,,,,,,,213780,--,492,9.26,,,,,402330.0,,259443.0,259443.0,,--,214272.0,--,2405250.0,1670586.0,--,--,734664.0,--,--,734664.0,--,405277.0,-2947.0,142887,-45171,258582,861,,,,,,,,,,,
1262,綠悅-KY,,,,314393.0,,,,--,--,,,,,,,570982,--,--,4.64,,,,,899341.0,,758684.0,758684.0,,--,570982.0,--,4867226.0,3674557.0,--,--,1192669.0,--,--,1192669.0,--,878276.0,21065.0,140657,-187702,758684,--,,,,,,,,,,,
1301,台塑,,,,8385266.0,,,,--,--,,,,,,,51863974,--,--,5.74,,,,,40420004.0,,36528338.0,36528338.0,,--,51863974.0,--,153641840.0,128629733.0,--,--,25012107.0,--,--,25012107.0,--,16626841.0,23793163.0,3891666,15335636,36528338,--,,,,,,,,,,,
1303,南亞塑膠,,,,15135342.0,,,,--,--,,,,,,,35807110,--,-500788,4.61,,,,,42652409.0,,36127396.0,36127396.0,,--,35306322.0,--,224643255.0,187665742.0,--,--,36977513.0,0,25209,37002722.0,--,21867380.0,20785029.0,6525013,-821074,36559595,-432199,,,,,,,,,,,
1304,台聚,,,,2750496.0,,,,-747,--,,,,,,,797385,--,985752,0.84,,,,,2616676.0,,2037721.0,2036974.0,,--,1783137.0,--,42866476.0,37559179.0,--,--,5307297.0,--,--,5307297.0,--,2556801.0,59875.0,578955,-253837,880092,1156882,,,,,,,,,,,
1305,華夏,,,,832549.0,,,,-747,--,,,,,,,885648,--,46534,1.84,,,,,1143889.0,,952359.0,951612.0,,--,932182.0,--,10928129.0,8902133.0,--,--,2025996.0,--,--,2025996.0,--,1193447.0,-49558.0,191530,-19430,905087,46525,,,,,,,,,,,
1307,三芳化工,,,,1287158.0,,,,--,--,,,,,,,346921,--,--,1.99,,,,,1007219.0,,792275.0,792275.0,,--,346921.0,--,7653066.0,5279467.0,--,--,2373599.0,--,--,2373599.0,--,1086441.0,-79222.0,214944,-445354,792275,--,,,,,,,,,,,
1308,亞聚,,,,168607.0,,,,--,--,,,,,,,411247,0,--,0.92,,,,,551281.0,,474784.0,474784.0,,--,411247.0,0,4808117.0,4264664.0,--,--,543453.0,--,--,543453.0,--,374846.0,176435.0,76497,-63537,474784,--,,,,,,,,,,,
1309,台達化工,,,,560000.0,,,,--,--,,,,,,,261221,--,--,0.79,,,,,353461.0,,258573.0,258573.0,,--,261221.0,--,14346916.0,13397856.0,--,--,949060.0,--,--,949060.0,--,389060.0,-35599.0,94888,2648,258573,--,,,,,,,,,,,
1310,台苯,,,,310874.0,,,,--,--,,,,,,,1085442,--,-33204,1.73,,,,,1103880.0,,882173.0,882173.0,,--,1052238.0,--,10945700.0,9610879.0,--,--,1334821.0,--,--,1334821.0,--,1023947.0,79933.0,221707,170065,912529,-30356,,,,,,,,,,,
1312,國喬石化,,,,977743.0,,,,--,--,,,,,,,2109781,--,109498,2.44,,,,,2871104.0,,2318540.0,2318540.0,,--,2219279.0,--,17079012.0,14385586.0,--,--,2693426.0,--,--,2693426.0,--,1715683.0,1155421.0,552564,-99261,2205090,113450,,,,,,,,,,,
1313,聯成,,,,1456319.0,,,,--,--,,,,,,,2375943,--,0,1.57,,,,,2191847.0,,1823523.0,1823523.0,,--,2375943.0,--,36163348.0,33401529.0,--,--,2761819.0,--,--,2761819.0,--,1305500.0,886347.0,368324,552420,1823523,0,,,,,,,,,,,
1314,中石化,,,,1267839.0,,,,--,--,,,,,,,4962257,--,-1986,2.11,,,,,5132398.0,,4936779.0,4936779.0,,--,4960271.0,--,24388945.0,20643536.0,--,--,3745409.0,0,562,3745971.0,--,2478132.0,2654266.0,195619,23492,4939570,-2791,,,,,,,,,,,
1315,達新工業,,,,313294.0,,,,--,--,,,,,,,255804,--,-2670,1.02,,,,,194698.0,,193074.0,193074.0,,--,253134.0,--,2077445.0,1696981.0,--,--,380464.0,--,--,380464.0,--,67170.0,127528.0,1624,60060,194855,-1781,,,,,,,,,,,
1316,上曜,,,,188536.0,,,,--,--,,,,,,,36748,--,101995,-0.29,,,,,-32989.0,,-36321.0,-36321.0,,--,138743.0,--,615866.0,481064.0,--,--,134802.0,--,--,134802.0,--,-53734.0,20745.0,3332,175064,-30604,-5717,,,,,,,,,,,
1319,東陽,,,,2532958.0,,,,--,--,,,,,,,1537134,--,27855,2.85,,,,,2201335.0,,1728675.0,1728675.0,,--,1564989.0,--,17987226.0,13593816.0,--,--,4393410.0,--,34,4393444.0,--,1860486.0,340849.0,472660,-163686,1684885,43790,,,,,,,,,,,
1321,大洋,,,,253516.0,,,,--,--,,,,,,,-15544,--,--,-0.09,,,,,-3782.0,,-19623.0,-19623.0,,--,-15544.0,--,3294816.0,3112542.0,--,--,182274.0,--,--,182274.0,--,-71242.0,67460.0,15841,4079,-19623,--,,,,,,,,,,,
1323,永裕,,,,267295.0,,,,--,--,,,,,,,158764,--,44592,2.0,,,,,291597.0,,225992.0,225992.0,,--,203356.0,--,2359139.0,1799170.0,--,--,559969.0,--,--,559969.0,--,292674.0,-1077.0,65605,-22636,181423,44569,,,,,,,,,,,
1324,地球工業,,,,152390.0,,,,--,--,,,,,,,56019,--,0,0.79,,,,,85098.0,,59392.0,59392.0,,--,56019.0,--,886308.0,752148.0,--,--,134160.0,--,--,134160.0,--,-18230.0,103328.0,25706,-3373,59392,0,,,,,,,,,,,
1325,恒大,,,,40412.0,,,,--,--,,,,,,,24271,--,-5612,0.33,,,,,34921.0,,24780.0,24780.0,,--,18659.0,--,648356.0,562117.0,--,--,86239.0,--,--,86239.0,--,45827.0,-10906.0,10141,-6121,28509,-3729,,,,,,,,,,,
1326,台化,,,,10472644.0,,,,--,--,,,,,,,56299947,--,2515560,6.55,,,,,47415100.0,,42615290.0,42615290.0,,--,58815507.0,--,259629849.0,222060772.0,--,--,37569077.0,--,--,37569077.0,--,27096433.0,20318667.0,4799810,16200217,38244499,4370791,,,,,,,,,,,
1337,再生-KY,,,,357964.0,,,,--,--,,,,,,,39981,--,--,0.7,,,,,259168.0,,186992.0,186992.0,,--,39981.0,--,3471355.0,2895236.0,--,--,576119.0,--,--,576119.0,--,218155.0,41013.0,72176,-147011,186992,--,,,,,,,,,,,
1338,廣華-KY,,,,844995.0,,,,--,--,,,,,,,428363,--,-7445,6.6,,,,,714076.0,,533359.0,533359.0,,--,420918.0,--,5718666.0,4195135.0,--,--,1523531.0,--,--,1523531.0,--,678536.0,35540.0,180717,-112441,553690,-20331,,,,,,,,,,,
1339,昭輝,,,,273729.0,,,,--,--,,,,,,,198702,--,-49111,2.7,,,,,264159.0,,198752.0,198752.0,,--,149591.0,--,2033644.0,1389311.0,--,--,644333.0,--,--,644333.0,--,370604.0,-106445.0,65407,-49161,199846,-1094,,,,,,,,,,,
1340,勝悅-KY,,,,135044.0,,,,--,--,,,,,,,536869,--,--,4.89,,,,,741117.0,,617632.0,617632.0,,--,536869.0,--,2533366.0,1674162.0,--,--,859204.0,--,--,859204.0,--,724160.0,16957.0,123485,-80763,617632,--,,,,,,,,,,,
1402,遠東新,,,,26106773.0,,,,--,--,,,,,,,5434082,--,4963295,1.29,,,,,13623162.0,,11319618.0,11319618.0,,--,10397377.0,--,159663795.0,121497033.0,--,--,38166762.0,--,278,38167040.0,--,12060267.0,1562895.0,2303544,-922241,6433817,4885801,,,,,,,,,,,
1410,南染,,,,60604.0,,,,--,--,,,,,,,71295,--,7499,0.95,,,,,92953.0,,75935.0,75935.0,,--,78794.0,--,406152.0,254054.0,--,--,152098.0,--,--,152098.0,--,91494.0,1459.0,17018,2859,68436,7499,,,,,,,,,,,
1413,宏洲纖維,,,,53182.0,,,,--,--,,,,,,,--,--,--,0.47,,,,,62045.0,,62045.0,62045.0,,--,62045.0,--,2338737.0,2220333.0,--,--,118404.0,--,--,118404.0,--,65222.0,-3177.0,0,--,--,--,,,,,,,,,,,
1414,東和,,,,65435.0,,,,--,--,,,,,,,--,--,--,0.49,,,,,107363.0,,106794.0,106794.0,,--,130856.0,--,574969.0,539822.0,--,--,35147.0,--,--,35147.0,--,-30288.0,137651.0,569,24062,--,--,,,,,,,,,,,
1416,廣豐,,,,468691.0,,,,--,--,,,,,,,10009,--,-1188,0.77,,,,,157262.0,,155157.0,155157.0,,--,8821.0,--,2150050.0,1531921.0,--,--,618129.0,--,--,618129.0,--,149438.0,7824.0,2105,-146336,156345,-1188,,,,,,,,,,,
1417,嘉裕,,,,586322.0,,,,--,--,,,,,,,-193549,--,--,-0.83,,,,,-313587.0,,-313820.0,-313820.0,,--,-193549.0,--,1565537.0,1344983.0,--,--,220554.0,--,--,220554.0,--,-365768.0,52181.0,233,120271,-313820,--,,,,,,,,,,,
1418,東華,,,,107577.0,,,,--,--,,,,,,,-237593,--,-18,-5.38,,,,,-233852.0,,-237278.0,-237278.0,,--,-237611.0,--,1233800.0,1342205.0,--,--,-108405.0,--,--,-108405.0,801,-215181.0,-18671.0,3426,-333,-237260,-18,,,,,,,,,,,
1419,新紡,,,,279520.0,,,,--,--,,,,,,,170616,--,-5608,0.36,,,,,96896.0,,100897.0,100897.0,,--,165008.0,--,1018038.0,833947.0,--,--,184091.0,--,--,184091.0,--,-95429.0,192325.0,-4001,64111,106505,-5608,,,,,,,,,,,
1423,利華羊毛,,,,25132.0,,,,--,--,,,,,,,--,--,--,0.26,,,,,48634.0,,44865.0,44865.0,,--,42230.0,--,426006.0,400561.0,--,--,25445.0,--,--,25445.0,--,313.0,48321.0,3769,-2635,--,--,,,,,,,,,,,
1432,大魯閣實業,,,,964335.0,,,,0,--,,,,,,,-260053,--,-30341,-1.41,,,,,-265657.0,,-266807.0,-266807.0,,--,-290394.0,--,918123.0,89508.0,--,--,828615.0,--,--,828615.0,--,-135720.0,-129937.0,1150,-23587,-236650,-30157,,,,,,,,,,,
1434,福懋興業,,,,2016713.0,,,,--,--,,,,,,,1777921,--,452734,2.29,,,,,4573247.0,,4191484.0,4191484.0,,--,2230655.0,--,30929414.0,27098065.0,--,--,3831349.0,--,--,3831349.0,--,1814636.0,2758611.0,381763,-1960829,3848539,342945,,,,,,,,,,,
1435,中福國際,,,,27305.0,,,,--,--,,,,,,,7477,--,--,0.06,,,,,7477.0,,7477.0,7477.0,,--,7477.0,--,25807.0,1905.0,--,--,23902.0,0,0,23902.0,--,-3403.0,10880.0,0,--,7477,0,,,,,,,,,,,
1436,華友聯,,,,131625.0,,,,--,--,,,,,,,150248,--,--,1.92,,,,,176806.0,,145510.0,145510.0,,--,150248.0,--,1478476.0,1126323.0,--,--,352153.0,--,--,352153.0,--,220528.0,-43722.0,31296,4738,145510,--,,,,,,,,,,,
1437,勤益投控,,,,71627.0,,,,--,--,,,,,,,235865,--,-584,1.31,,,,,291206.0,,254536.0,254536.0,,--,235281.0,--,420201.0,124623.0,--,--,295578.0,--,--,295578.0,--,223951.0,67255.0,36670,-19255,254428,108,,,,,,,,,,,
1438,裕豐,,,,6028.0,,,,--,--,,,,,,,--,--,--,-0.04,,,,,-4496.0,,-4496.0,-4496.0,,--,-4496.0,--,39.0,66.0,--,--,-27.0,--,--,-27.0,--,-6055.0,1559.0,--,--,--,--,,,,,,,,,,,
1439,中和羊毛,,,,21678.0,,,,--,--,,,,,,,--,--,--,-0.06,,,,,-5205.0,,-5346.0,-5346.0,,--,-5346.0,--,189381.0,181255.0,--,--,8126.0,--,--,8126.0,--,-13552.0,8347.0,141,0,--,--,,,,,,,,,,,
1440,南紡,,,,1580693.0,,,,--,--,,,,,,,302948,--,-89452,0.36,,,,,584404.0,,525509.0,525509.0,,--,213496.0,--,15516992.0,13709060.0,--,--,1807932.0,--,--,1807932.0,--,227239.0,357165.0,58895,-312013,602177,-76668,,,,,,,,,,,
1441,大東紡織,,,,138796.0,,,,--,--,,,,,,,-188665,--,--,-2.69,,,,,-169361.0,,-169361.0,-169361.0,,--,-188665.0,--,1227971.0,1220941.0,--,--,7030.0,--,--,7030.0,--,-131766.0,-37595.0,0,-19304,-169361,--,,,,,,,,,,,
1442,名軒,,,,211215.0,,,,--,--,,,,,,,458572,--,0,1.69,,,,,440609.0,,458642.0,458642.0,,--,458572.0,--,2422506.0,1806305.0,--,--,616201.0,--,--,616201.0,--,404986.0,35623.0,-18033,-70,458642,0,,,,,,,,,,,
1443,立益紡織,,,,106004.0,,,,-47800,--,,,,,,,-138279,--,-25221,-1.24,,,,,-149263.0,,-157197.0,-204997.0,,--,-163500.0,--,885043.0,794922.0,--,--,90121.0,--,--,90121.0,--,-15883.0,-133380.0,7934,41497,-166583,-38414,,,,,,,,,,,
1444,力麗,,,,501437.0,,,,--,--,,,,,,,148235,--,-10767,-0.02,,,,,-39327.0,,-32556.0,-32556.0,,--,137468.0,--,8198392.0,7627461.0,--,--,570931.0,--,86,571017.0,--,69580.0,-108907.0,-6771,170024,-14381,-18175,,,,,,,,,,,
1445,大宇紡織,,,,92719.0,,,,--,--,,,,,,,6885,--,--,0.07,,,,,6458.0,,9185.0,9185.0,,--,6885.0,--,1189512.0,1106938.0,--,--,82574.0,0,0,82574.0,--,-10145.0,16603.0,-2727,-2300,9185,--,,,,,,,,,,,
1446,宏和,,,,84183.0,,,,--,--,,,,,,,-53518,--,--,-0.16,,,,,-19796.0,,-22744.0,-22744.0,,--,-53518.0,--,409024.0,350399.0,--,--,58625.0,--,--,58625.0,--,-25558.0,5762.0,2948,-30774,-22744,--,,,,,,,,,,,
1447,力鵬,,,,511920.0,,,,--,--,,,,,,,-7162,--,103585,-0.34,,,,,-385143.0,,-299564.0,-299564.0,,--,96423.0,--,12046070.0,11572527.0,--,--,473543.0,--,--,473543.0,--,-38377.0,-346766.0,-85579,395987,-298809,-755,,,,,,,,,,,
1449,佳和實業,,,,271745.0,,,,--,--,,,,,,,-23975,--,-3297,-0.08,,,,,13031.0,,-12476.0,-12476.0,,--,-27272.0,--,2009606.0,1836944.0,--,--,172662.0,--,--,172662.0,--,-99083.0,112114.0,25507,-14796,-9104,-3372,,,,,,,,,,,
1451,年興紡織,,,,439780.0,,,,--,--,,,,,,,-47288,--,-2099,0.47,,,,,191089.0,,158448.0,158448.0,,--,-49387.0,--,7087277.0,6648788.0,--,--,438489.0,--,--,438489.0,--,-1291.0,192380.0,32641,-207835,158450,-2,,,,,,,,,,,
1452,宏益,,,,91721.0,,,,--,--,,,,,,,161989,--,--,1.27,,,,,202993.0,,168422.0,168422.0,,--,161989.0,--,1603372.0,1327397.0,--,--,275975.0,--,--,275975.0,--,184254.0,18739.0,34571,-6433,168422,--,,,,,,,,,,,
1453,大將,,,,29097.0,,,,--,--,,,,,,,-2272,--,50,-0.15,,,,,-13070.0,,-13580.0,-13580.0,,--,-2222.0,--,55234.0,54330.0,--,--,904.0,--,--,904.0,--,-28193.0,15123.0,510,11358,-13630,50,,,,,,,,,,,
1454,台富,,,,102399.0,,,,--,--,,,,,,,3050,--,1,0.15,,,,,22700.0,,19544.0,19544.0,,--,3051.0,--,1400352.0,1277725.0,--,--,122627.0,--,--,122627.0,-294,19934.0,2766.0,3156,-16493,19543,1,,,,,,,,,,,
1455,集盛,,,,367329.0,,,,--,--,,,,,,,180254,--,--,0.29,,,,,195925.0,,180264.0,180264.0,,--,180254.0,--,10969751.0,10474356.0,--,--,495395.0,--,--,495395.0,--,128066.0,67859.0,15661,-10,180264,--,,,,,,,,,,,
1456,怡華,,,,72841.0,,,,--,--,,,,,,,--,--,--,-0.2,,,,,-12018.0,,-18917.0,-18917.0,,--,-10906.0,--,573526.0,488779.0,--,--,84747.0,--,--,84747.0,--,11906.0,-23924.0,6899,8011,--,--,,,,,,,,,,,
1457,宜進,,,,230645.0,,,,--,--,,,,,,,212908,--,71334,0.91,,,,,348869.0,,290149.0,290149.0,,--,284242.0,--,3735056.0,3328243.0,--,--,406813.0,--,--,406813.0,--,176168.0,172701.0,58720,-5907,218751,71398,,,,,,,,,,,
1459,聯發紡織,,,,119064.0,,,,--,--,,,,,,,111118,--,315,0.17,,,,,48637.0,,53723.0,53723.0,,--,111433.0,--,2459002.0,2432633.0,--,--,26369.0,--,--,26369.0,--,-92695.0,141332.0,-5086,57710,53408,315,,,,,,,,,,,
1460,宏遠,,,,994470.0,,,,--,--,,,,,,,125061,--,2,0.3,,,,,190060.0,,134855.0,134855.0,,--,125063.0,--,6194581.0,4961999.0,--,--,1232582.0,--,--,1232582.0,-852,237260.0,-47200.0,55205,-9792,134853,2,,,,,,,,,,,
1463,強盛染整,,,,191336.0,,,,--,--,,,,,,,545368,--,114726,3.48,,,,,708568.0,,683051.0,683051.0,,--,660094.0,--,1611239.0,795134.0,--,--,816105.0,--,--,816105.0,--,624769.0,83799.0,25517,-22957,568325,114726,,,,,,,,,,,
1464,得力實業,,,,729080.0,,,,--,--,,,,,,,131795,--,30749,0.92,,,,,342183.0,,309337.0,309337.0,,--,162544.0,--,5547346.0,4510321.0,--,--,1037025.0,--,--,1037025.0,-5017,302928.0,39255.0,32846,-146793,273153,36184,,,,,,,,,,,
1465,偉全實業,,,,153494.0,,,,--,--,,,,,,,-32853,--,3292,0.3,,,,,40854.0,,42417.0,42417.0,,--,-29561.0,--,1395474.0,1240042.0,--,--,155432.0,--,--,155432.0,--,1938.0,38916.0,-1563,-71978,31577,10840,,,,,,,,,,,
