公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1307,三芳化工,1025298.0,692269,1004127,48.10,2.10,2628242,2385362,10.18
1308,亞聚,612209.0,477215,490319,28.28,24.85,1709605,1326143,28.91
1309,台達化工,1602824.0,1250603,1713650,28.16,-6.46,4599991,4840754,-4.97
1310,台苯,970745.0,848455,1332672,14.41,-27.15,2937157,4004302,-26.64
1312,國喬石化,1647124.0,1454364,2196810,13.25,-25.02,5006124,6414628,-21.95
1313,聯成,6149496.0,3228374,5523532,90.48,11.33,15365606,13570480,13.22
1314,中石化,2867391.0,2702854,3286055,6.08,-12.74,8138031,9500185,-14.33
1315,達新工業,192036.0,131022,197072,46.56,-2.55,515215,570734,-9.72
1321,大洋,358700.0,249105,416662,43.99,-13.91,1043286,1189692,-12.30
1323,永裕,302503.0,236013,304887,28.17,-0.78,846291,825450,2.52
1324,地球工業,108686.0,83062,106782,30.84,1.78,290939,261060,11.44
1325,�琱j,68416.0,45720,82253,49.64,-16.82,195653,229124,-14.60
1326,台化,32072473.0,27572409,35158316,16.32,-8.77,91432670,98956552,-7.60
4306,炎洲,1378190.0,927582,2035199,48.57,-32.28,3805906,5023177,-24.23
1402,遠東新,22458329.0,17985769,16832612,24.86,33.42,61898851,51479734,20.23
1409,新纖,3535097.0,2842997,3629757,24.34,-2.60,9850091,9222092,6.80
1410,南染,33322.0,25652,47210,29.90,-29.41,96349,122939,-21.62
1413,宏洲纖維,315920.0,241280,294758,30.93,7.17,887773,901228,-1.49
1414,東和,78072.0,65962,119362,18.35,-34.59,211137,261472,-19.25
1416,廣豐,18545.0,18951,17221,-2.14,7.68,56079,56620,-0.95
1417,嘉裕,96359.0,119313,124475,-19.23,-22.58,373571,458157,-18.46
1418,東華,43377.0,27041,67019,60.41,-35.27,82023,154720,-46.98
1419,新紡,154998.0,123598,135464,25.40,14.42,404477,345626,17.02
1423,利華羊毛,38900.0,31127,91799,24.97,-57.62,112100,218911,-48.79
1434,福懋興業,4419100.0,3412786,4198303,29.48,5.25,11718847,10730423,9.21
1439,中和羊毛,6578.0,26367,21954,-75.05,-70.03,55451,65031,-14.73
1440,南紡,2217452.0,1513609,2249692,46.50,-1.43,5765387,6006958,-4.02
1441,大東紡織,155685.0,73105,160467,112.96,-2.98,377229,426678,-11.58
1443,立益紡織,55594.0,41416,92193,34.23,-39.69,177339,272311,-34.87
1444,力麗,1114135.0,887659,1224829,25.51,-9.03,3187078,2956803,7.78
1445,大宇紡織,139759.0,87622,130573,59.50,7.03,391398,374293,4.56
1446,宏和,25731.0,21639,13837,18.91,85.95,83427,71305,17.00
1447,力鵬,1419677.0,1143378,1869899,24.16,-24.07,3825342,4800398,-20.31
1449,佳和實業,196788.0,165856,172427,18.64,14.12,563605,535143,5.31
1451,年興紡織,721011.0,533848,608290,35.05,18.53,2096573,1749914,19.81
1452,宏益,165643.0,140035,210549,18.28,-21.32,510829,532312,-4.03
1453,大將,37.0,74,1125,-50.00,-96.71,236,2174,-89.14
1454,台富,165670.0,135856,175352,21.94,-5.52,472037,458086,3.04
1455,集盛,1147590.0,1064006,1474531,7.85,-22.17,3543072,4112022,-13.83
1456,怡華,56441.0,79414,41286,-28.92,36.70,195425,89991,117.16
1457,宜進,471442.0,373380,466464,26.26,1.06,1367157,1415654,-3.42
1459,聯發紡織,352140.0,231172,358717,52.32,-1.83,915518,876409,4.46
1460,宏遠,795573.0,612261,878143,29.94,-9.40,2251106,2370488,-5.03
1463,強盛染整,53502.0,29540,131145,81.11,-59.20,154375,347248,-55.54
1464,得力實業,887459.0,620621,800083,42.99,10.92,2269328,2054929,10.43
1465,偉全實業,123676.0,75845,186561,63.06,-33.70,301229,366875,-17.89
1466,聚隆,358557.0,256099,389376,40.00,-7.91,998278,956450,4.37
1467,南緯實業,499654.0,441422,405647,13.19,23.17,1557503,1404215,10.91
1468,昶和纖維,93910.0,38660,79156,142.91,18.63,235440,170631,37.98
1470,大統新創,85503.0,61913,71641,38.10,19.34,209498,171997,21.80
1472,三洋紡,36607.0,23271,62001,57.30,-40.95,79426,183416,-56.69
1473,台南企業,745383.0,624697,686894,19.31,8.51,2116664,2215658,-4.46
1474,弘裕,333464.0,220731,353957,51.07,-5.78,863937,868172,-0.48
1475,本盟光電,4857.0,3549,5631,36.85,-13.74,14326,15673,-8.59
1476,儒鴻,2218399.0,1611278,2448298,37.67,-9.39,6244978,6580169,-5.09
1477,聚陽實業,2500439.0,2075192,1853640,20.49,34.89,6719575,5131088,30.95
4414,如興,959703.0,1245413,1231888,-22.94,-22.09,3287412,3603289,-8.76
4426,利勤實業,233383.0,144333,229705,61.69,1.60,635239,560194,13.39
4438,廣越,865284.0,608609,473761,42.17,82.64,2367307,1162317,103.67
1503,士電,2326833.0,1684979,2049965,38.09,13.50,6665675,5774625,15.43
1504,東元電機,4099679.0,3410332,4488763,20.21,-8.66,11479819,12277988,-6.50
1506,正道,120979.0,81127,98166,49.12,23.23,295610,316661,-6.64
1507,永大機電,1061747.0,973781,1391802,9.03,-23.71,3156934,4150127,-23.93
1513,中興電,867703.0,734869,1168536,18.07,-25.74,2676867,2559619,4.58
1514,亞力電機,417577.0,353895,379704,17.99,9.97,1104229,1038719,6.30
1515,力山,579314.0,407704,380807,42.09,52.12,2008543,1014894,97.90
1517,利奇機械,266702.0,156619,250972,70.28,6.26,728733,675330,7.90
1519,華城電機,575665.0,418100,519328,37.68,10.84,1231153,1247881,-1.34
1526,日馳,84340.0,64987,108111,29.77,-21.98,239328,291274,-17.83
1527,鑽全,319745.0,230397,314156,38.78,1.77,921356,910977,1.13
1528,恩德,339249.0,261018,523784,29.97,-35.23,939885,1265425,-25.72
1529,樂士,24792.0,2143,32795,1056.88,-24.40,56976,42968,32.60
1530,亞崴機電,313173.0,202739,483910,54.47,-35.28,837696,1080487,-22.47
1531,高林股,225456.0,145074,270121,55.40,-16.53,601287,582809,3.17
1532,勤美,1596895.0,964707,1316524,65.53,21.29,3765152,3528070,6.71
1535,中宇,857147.0,856147,766679,0.11,11.79,2719188,2529525,7.49
1537,廣隆光電,743917.0,518881,760372,43.36,-2.16,2007510,1983255,1.22
1538,正峰新,29396.0,18393,37800,59.82,-22.23,78274,120319,-34.94
1539,巨庭機械,212366.0,142568,225765,48.95,-5.93,641882,743004,-13.60
1540,喬福機械,52580.0,54190,20083,-2.97,161.81,157600,97100,62.30
1541,錩泰,328741.0,235869,284740,39.37,15.45,911642,722712,26.14
1558,伸興,397511.0,266664,357645,49.06,11.14,1075896,1036124,3.83
1560,中砂,417177.0,382857,434888,8.96,-4.07,1241924,1228617,1.08
1583,程泰,562649.0,402889,822637,39.65,-31.60,1524087,1935315,-21.24
2049,上銀科技,1880117.0,1501218,2386136,25.23,-21.20,5048857,6553070,-22.95
2371,大同,2862887.0,2213442,5332254,29.34,-46.31,8138809,16453504,-50.53
3167,大量科技,147124.0,107270,331307,37.15,-55.59,446722,970434,-53.96
4526,東台,1282165.0,848495,821679,51.11,56.04,2952070,2146476,37.53
4532,瑞智精密,2072428.0,1411145,2258859,46.86,-8.25,5325663,5924457,-10.10
4540,全球傳動,182598.0,165896,300753,10.06,-39.28,502930,745860,-32.57
4555,台灣氣立,138278.0,74510,145189,85.58,-4.76,338448,378624,-10.61
4562,穎漢科技,91931.0,73077,115281,25.80,-20.25,257925,321621,-19.80
4564,元翎,254504.0,210177,219646,21.09,15.87,741963,616760,20.30
4566,時碩工業,311372.0,238948,294524,30.30,5.72,899726,865160,3.99
4572,駐龍,68815.0,68840,58281,-0.03,18.07,216825,163878,32.30
4576,大銀微系統,201199.0,112163,277988,79.38,-27.62,472131,665525,-29.05
8222,寶一科技,60819.0,61117,82435,-0.48,-26.22,192178,229080,-16.10
8374,羅昇,301868.0,173967,354063,73.52,-14.74,741945,914060,-18.82
8996,高力,150592.0,181041,117553,-16.81,28.10,531710,372586,42.70
1603,華電,215561.0,81481,172275,164.55,25.12,453631,585386,-22.50
1604,聲寶,592920.0,430993,657264,37.57,-9.78,1767078,1882485,-6.13
1605,華新,13674394.0,9739782,15711541,40.39,-12.96,37052737,51038346,-27.40
1608,華榮,696543.0,451498,841401,54.27,-17.21,1863803,2252417,-17.25
1609,大亞電線,1748069.0,1107153,1663589,57.88,5.07,4416449,4374474,0.95
1611,中電,194660.0,152833,205797,27.36,-5.41,573831,639467,-10.26
1612,宏泰,381913.0,231959,349029,64.64,9.42,911407,955319,-4.59
1614,三洋電,394377.0,324276,428132,21.61,-7.88,1228458,1241466,-1.04
1615,大山,223778.0,206188,241734,8.53,-7.42,622761,778840,-20.03
1616,億泰,255063.0,167740,278420,52.05,-8.38,615158,796658,-22.78
1617,榮星電線,251229.0,172944,335145,45.26,-25.03,669109,875958,-23.61
1618,合機公司,184265.0,147645,123174,24.80,49.59,477275,413318,15.47
4930,燦星網通,862290.0,631819,756094,36.47,14.04,2471068,2182290,13.23
5283,禾聯碩,446240.0,291935,468775,52.85,-4.80,1162194,1181534,-1.63
1708,東鹼,385178.0,284693,378693,35.29,1.71,916734,1073492,-14.60
1709,和益化工,788025.0,597558,785284,31.87,0.34,2006436,2450137,-18.10
1710,東聯,2403265.0,1872331,2966451,28.35,-18.98,6599968,7886072,-16.30
1711,永光化學,835288.0,567679,914215,47.14,-8.63,2303364,2318092,-0.63
1712,興農,1747958.0,1318376,1692767,32.58,3.26,4582485,4246916,7.90
1713,國化,45291.0,39890,58306,13.53,-22.32,151564,180566,-16.06
1714,和桐化學,2605677.0,1442651,2589976,80.61,0.60,6560609,6287605,4.34
1717,長興材料,3948143.0,2086008,3691690,89.26,6.94,9437817,9915553,-4.81
1718,中纖,3068116.0,3188768,3290409,-3.78,-6.75,9707648,9974953,-2.67
1721,三晃,292415.0,213202,302933,37.15,-3.47,860727,822778,4.61
1722,台肥,952245.0,1157498,1387071,-17.73,-31.34,3500280,3170905,10.38
1723,中碳,744685.0,584475,720069,27.41,3.41,2019127,2012517,0.32
1724,台硝,140341.0,154861,156155,-9.37,-10.12,445032,470471,-5.40
1725,元禎,750178.0,667441,1004769,12.39,-25.33,2240709,2507627,-10.64
1726,永記造漆,608459.0,499212,831270,21.88,-26.80,1899725,2088706,-9.04
1727,中華化學,188872.0,150611,255652,25.40,-26.12,554993,693462,-19.96
1730,花仙子,287600.0,283550,164669,1.42,74.65,1003771,548314,83.06
1732,毛寶,45782.0,39631,43712,15.52,4.73,147631,142835,3.35
1735,日勝化,304661.0,163744,390061,86.05,-21.89,707515,882019,-19.78
1773,勝一化工,574735.0,512585,653367,12.12,-12.03,1686873,1791985,-5.86
1776,展宇,152831.0,91896,197585,66.30,-22.65,404973,462566,-12.45
3708,上緯投控,668982.0,290439,487463,130.33,37.23,1523110,1148805,32.58
4720,德淵企業,286341.0,152933,311834,87.23,-8.17,745440,729185,2.22
4722,國精化學,398863.0,329059,483022,21.21,-17.42,1131075,1200737,-5.80
4725,信昌化,815804.0,696821,1329112,17.07,-38.62,2503206,3496168,-28.40
4739,康普材料,521909.0,444605,561134,17.38,-6.99,1555437,1610775,-3.43
4755,三福化工,319050.0,273866,330773,16.49,-3.54,960294,1024198,-6.23
4764,雙鍵,311579.0,218061,399593,42.88,-22.02,901767,1055295,-14.54
4766,南寶,1436050.0,958192,1336080,49.87,7.48,3761289,3506847,7.25
1598,岱宇國際,575371.0,459234,485165,25.28,18.59,1781489,1519988,17.20
1701,中化,635777.0,477035,697641,33.27,-8.86,1994187,1993692,0.02
1707,葡萄王,785123.0,472101,761287,66.30,3.13,2013655,1936285,3.99
1720,生達化學,257017.0,214454,283329,19.84,-9.28,846177,763209,10.87
1731,美吾華,97974.0,75774,94902,29.29,3.23,315475,303312,4.01
1733,五鼎,183152.0,136438,147373,34.23,24.27,524934,476170,10.24
1734,杏輝藥品,228404.0,128717,236191,77.44,-3.29,570936,560423,1.87
1736,喬山健康,1989341.0,1543500,1603319,28.88,24.07,5322958,4485215,18.67
1760,寶齡富錦,107026.0,143335,90433,-25.33,18.34,357422,262792,36.00
1762,中化合成,114851.0,78679,101977,45.97,12.62,345464,275965,25.18
1783,和康生技,39676.0,26889,38347,47.55,3.46,92236,106438,-13.34
1786,科妍,36578.0,22526,33735,62.38,8.42,104435,104085,0.33
1789,台灣神隆,228181.0,229596,303683,-0.61,-24.86,772045,861287,-10.36
3164,景岳生技,47212.0,18355,37010,157.21,27.56,91088,96132,-5.24
3705,永信,601104.0,461736,548746,30.18,9.54,1793139,1747959,2.58
4104,佳醫,540312.0,470899,501451,14.74,7.74,1598514,1551762,3.01
4106,雃博,210784.0,127506,202207,65.31,4.24,515579,499357,3.24
4108,懷特,17215.0,6984,10949,146.49,57.22,31021,29541,5.00
4119,旭富製藥,176680.0,218684,85048,-19.20,107.74,603687,425646,41.82
4133,亞諾法,38771.0,29590,38488,31.02,0.73,108581,109371,-0.72
4142,國光生技,25255.0,21643,48647,16.68,-48.08,60187,70245,-14.31
4155,訊映,120887.0,72125,103072,67.60,17.28,281926,294800,-4.36
4164,承業醫,271655.0,190925,157349,42.28,72.64,630992,404255,56.08
4737,華廣,147566.0,93837,177235,57.25,-16.73,364191,385633,-5.56
4746,台耀,213461.0,188263,210503,13.38,1.40,651518,612609,6.35
1802,台玻,3462972.0,1997383,4428735,73.37,-21.80,8888171,11015309,-19.31
1806,冠軍,421429.0,141802,432966,197.19,-2.66,839373,924543,-9.21
1809,中釉,198148.0,92619,189881,113.93,4.35,492769,543823,-9.38
1810,和成,464758.0,311660,519674,49.12,-10.56,1194949,1243946,-3.93
1817,凱撒衛浴,198774.0,84246,198746,135.94,0.01,496161,532487,-6.82
1902,台紙,400114.0,247371,267724,61.74,49.45,1037261,671641,54.43
1903,士紙,11997.0,11663,17901,2.86,-32.98,46035,70588,-34.78
1904,正隆,3111773.0,2535812,3820993,22.71,-18.56,9151678,10077996,-9.19
1905,華紙,2002851.0,1448932,2164299,38.22,-7.45,5382648,5751826,-6.41
1906,寶隆國際,91282.0,149464,238224,-38.92,-61.68,372675,623384,-40.21
1907,永豐餘,6409025.0,4479263,6893002,43.08,-7.02,17366284,17819492,-2.54
1909,榮成紙業,3995465.0,3068908,4561907,30.19,-12.41,11399770,11240449,1.41
2002,中鋼,32939378.0,27212442,33903830,21.04,-2.84,96229631,93389662,3.04
2006,東和鋼鐵,4520655.0,3102103,3491107,45.72,29.49,11507952,8776695,31.11
2007,燁興公司,620715.0,539989,845536,14.94,-26.58,1871215,2362978,-20.81
2008,高興昌,163090.0,114718,97622,42.16,67.06,420630,282577,48.85
2009,第一伸銅,231490.0,161207,337414,43.59,-31.39,592891,786990,-24.66
2010,春源鋼鐵,1389202.0,1064220,1645672,30.53,-15.58,3869469,4185765,-7.55
2012,春雨,897500.0,567076,830950,58.26,8.00,2298311,2348634,-2.14
2013,中鋼構,1674336.0,1295739,1308444,29.21,27.96,4735212,3967242,19.35
2014,中鴻,4541311.0,3343779,3678034,35.81,23.47,11983950,11126911,7.70
2015,豐興鋼鐵,2507866.0,1655722,2583902,51.46,-2.94,7026508,6761587,3.91
2017,官田鋼,447924.0,333185,421025,34.43,6.38,1125415,1122501,0.25
2020,美亞鋼管,742331.0,254680,442107,191.47,67.90,1355172,1187008,14.16
2022,聚亨,1111123.0,923190,755559,20.35,47.05,3194849,2333943,36.88
2023,燁輝,5589016.0,5034644,6560440,11.01,-14.80,15171033,18816121,-19.37
2024,志聯工業,114675.0,78694,154598,45.72,-25.82,310467,380720,-18.45
2025,千興,61079.0,117316,333093,-47.93,-81.66,288950,973023,-70.30
2027,大成鋼,7083908.0,6540844,7613185,8.30,-6.95,21334049,21805929,-2.16
2028,威致鋼鐵,971608.0,519038,962507,87.19,0.94,2652895,2933312,-9.55
2029,盛餘,904839.0,702183,1058922,28.86,-14.55,2390018,3218424,-25.73
2030,彰源,1137583.0,748621,1271786,51.95,-10.55,2972562,3142986,-5.42
2031,新光鋼,692765.0,644497,1214255,7.48,-42.94,1988951,2361015,-15.75
2032,新鋼工業,228436.0,178966,342834,27.64,-33.36,687049,811531,-15.33
2033,佳大世界,75072.0,57249,65964,31.13,13.80,206942,171947,20.35
2034,允強,1468449.0,958618,1776064,53.18,-17.32,4022962,4702137,-14.44
2038,海光企業,793264.0,557953,891640,42.17,-11.03,2134871,2165048,-1.39
2069,運錩,779572.0,454092,768073,71.67,1.49,1994564,2014698,-0.99
3004,豐達科技,207796.0,211714,195634,-1.85,6.21,635080,489813,29.65
5007,三星科技,602195.0,479644,716259,25.55,-15.92,1843207,2031699,-9.27
9958,世紀鋼構,179153.0,121790,184557,47.09,-2.92,400828,412798,-2.89
2101,南港輪胎,1004749.0,823210,870074,22.05,15.47,2720515,2361272,15.21
2102,泰豐輪胎,425736.0,334856,581371,27.14,-26.77,1161362,1389306,-16.40
2103,台橡,2617561.0,2292545,2620469,14.17,-0.11,7560995,7516989,0.58
2104,國際中橡,2097651.0,1803292,1947163,16.32,7.72,6068893,5416609,12.04
2105,正新,10032370.0,7078908,11026387,41.72,-9.01,26726827,27728813,-3.61
2106,建大,2895930.0,2084417,2878896,38.93,0.59,7646302,7876916,-2.92
2107,厚生,168462.0,144949,139414,16.22,20.83,524139,329613,59.01
2108,南帝化工,1116967.0,894723,1212386,24.83,-7.87,3172708,3060355,3.67
2109,華豐橡膠,447388.0,353549,477093,26.54,-6.22,1222693,1299519,-5.91
2114,鑫永銓,140695.0,101655,152727,38.40,-7.87,393405,415483,-5.31
6582,申豐,266938.0,209325,311591,27.52,-14.33,806915,911100,-11.43
1319,東陽,1973057.0,1415045,2268169,39.43,-13.01,5309893,6245138,-14.97
1339,昭輝,239497.0,155473,266869,54.04,-10.25,642888,723546,-11.14
1512,瑞利,170289.0,121886,250701,39.71,-32.07,417386,714285,-41.56
1521,大億,704140.0,348139,700712,102.25,0.48,1465413,1538837,-4.77
1522,堤維西,1538749.0,1213168,1568129,26.83,-1.87,4340150,4279652,1.41
1524,耿鼎企業,214550.0,148681,233819,44.30,-8.24,595060,610033,-2.45
1525,江申工業,135852.0,117145,117430,15.96,15.68,352326,278426,26.54
1533,車王電,238800.0,166357,256697,43.54,-6.97,656356,713123,-7.96
1536,和大工業,502632.0,417342,630624,20.43,-20.29,1479937,1768043,-16.29
1568,倉佑,168586.0,130094,287389,29.58,-41.33,455557,744544,-38.81
1587,吉茂,126594.0,84588,104698,49.65,20.91,328402,295854,11.00
2201,裕隆汽車,7055583.0,5371135,7358424,31.36,-4.11,21036050,23731313,-11.35
2204,中華汽車,2830222.0,2216314,3178094,27.69,-10.94,8726459,10411933,-16.18
2206,三陽工業,2900702.0,2052791,2915079,41.30,-0.49,7889077,7715621,2.24
2207,和泰汽車,15908022.0,9332395,17386410,70.46,-8.50,42448226,46430860,-8.57
2227,裕隆日產,2760116.0,1895719,2381616,45.59,15.89,8836228,8351738,5.80
2228,劍麟,377473.0,323503,368868,16.68,2.33,1089801,1008408,8.07
2231,為升,386264.0,266504,369098,44.93,4.65,1012787,1012241,0.05
2497,怡利電子,219718.0,143315,212486,53.31,3.40,536935,553074,-2.91
3346,麗清,320830.0,339473,250031,-5.49,28.31,984217,1059371,-7.09
4551,智伸科,392699.0,308192,382767,27.42,2.59,1113047,1099584,1.22
6288,聯嘉光電,365807.0,330476,296524,10.69,23.36,1005333,824084,21.99
6605,帝寶工業,1458772.0,1133959,1452960,28.64,0.40,4104232,4179984,-1.81
2302,麗正,38268.0,26156,40087,46.30,-4.53,110869,114882,-3.49
2303,聯電,10325739.0,10461743,12412192,-1.30,-16.80,32582959,37497137,-13.10
2329,華泰電子,1372384.0,1169628,1175461,17.33,16.75,3896024,3138651,24.13
2330,台積電,79721587.0,60889055,103697437,30.92,-23.12,218704469,248078671,-11.84
2337,旺宏,1964214.0,1804688,3252991,8.83,-39.61,6028899,9061135,-33.46
2338,光罩,232891.0,229533,246534,1.46,-5.53,711254,617878,15.11
2342,茂矽,115536.0,118481,147714,-2.48,-21.78,368662,434151,-15.08
2344,華邦電,3734172.0,3275804,4181581,13.99,-10.69,10886768,12156183,-10.44
2351,順德,784298.0,623787,859307,25.73,-8.72,2264725,2414204,-6.19
2363,矽統科技,34874.0,10439,15928,234.07,118.94,61619,41161,49.70
2369,菱生,348688.0,283373,537914,23.04,-35.17,990423,1418076,-30.15
2379,瑞昱,4494505.0,3677246,3696017,22.22,21.60,12834642,10626366,20.78
2388,威盛電子,499008.0,327422,398117,52.40,25.34,1254989,1034103,21.36
2401,凌陽科技,466816.0,321163,574768,45.35,-18.78,1179600,1429579,-17.48
2408,南亞科,3718792.0,3394786,6722661,9.54,-44.68,11371805,18797439,-39.50
2434,統懋,13071.0,10074,35073,29.74,-62.73,39948,87808,-54.50
2436,偉詮電,177430.0,126742,214423,39.99,-17.25,500444,590026,-15.18
2441,超豐電子,939492.0,711072,1102367,32.12,-14.77,2543402,3052688,-16.68
2449,京元電子,1839898.0,1610631,1637216,14.23,12.37,5260124,4580790,14.83
2451,創見資訊,1222020.0,1086761,1768643,12.44,-30.90,3679919,4799564,-23.32
2454,聯發科,22318664.0,14161182,20110404,57.60,10.98,52721892,49653987,6.17
2458,義隆,609800.0,508929,604765,19.82,0.83,1880614,1779238,5.69
2481,強茂,755935.0,550115,968421,37.41,-21.94,2047752,2834257,-27.74
3006,晶豪科技,900282.0,826070,1085658,8.98,-17.07,2624365,2809516,-6.59
3014,聯陽,238029.0,187431,255783,26.99,-6.94,734363,799096,-8.10
3016,嘉晶,328441.0,332903,325884,-1.34,0.78,1014160,941346,7.73
3034,聯詠,5211646.0,4616286,3784337,12.89,37.71,14946436,10465873,42.81
3035,智原,403381.0,329052,362341,22.58,11.32,1097379,1042940,5.21
3041,揚智,137276.0,177801,165812,-22.79,-17.20,556974,551936,0.91
3054,立萬利,8948.0,5803,22359,54.19,-59.98,24175,51824,-53.35
3094,聯傑國際,16588.0,15078,22436,10.01,-26.06,47381,61345,-22.76
3189,景碩科技,1636398.0,1160504,1797493,41.00,-8.96,4919071,5251757,-6.33
3257,虹冠電,42488.0,34247,76075,24.06,-44.14,114376,219925,-47.99
3413,京鼎,536967.0,428549,889395,25.29,-39.62,1599561,2272746,-29.61
3443,創意電子,905617.0,766888,1069786,18.08,-15.34,2561295,2758374,-7.14
3530,晶相光,173021.0,63736,192109,171.46,-9.93,351136,468044,-24.97
3532,台勝科,1266919.0,1006606,1299310,25.86,-2.49,3642545,3818759,-4.61
3536,誠創科技,95848.0,43942,119045,118.12,-19.48,238336,315653,-24.49
3545,敦泰,725860.0,431829,1163721,68.08,-37.62,1639942,2612661,-37.23
3583,辛耘,419564.0,234649,251496,78.80,66.82,1048193,693868,51.06
3588,通嘉,80503.0,72125,87464,11.61,-7.95,236819,240296,-1.44
3686,達能,10241.0,20136,70641,-49.14,-85.50,51205,260908,-80.37
3711,日月光投控,29566029.0,26239644,0,12.67,,88861446,0,
4919,新唐科技,826387.0,584512,823027,41.38,0.40,2049821,2242575,-8.59
4952,凌通科技,232888.0,142677,251822,63.22,-7.51,529098,610621,-13.35
4961,天鈺,845174.0,513960,656938,64.44,28.65,2159409,1699360,27.07
4967,十銓,620772.0,484879,671042,28.02,-7.49,1692757,1631074,3.78
4968,立積,150094.0,115054,227006,30.45,-33.88,425319,662271,-35.77
5269,祥碩科技,327373.0,217775,298318,50.32,9.73,1048204,728622,43.86
5285,界霖,383933.0,316802,441074,21.19,-12.95,1101062,1239412,-11.16
5305,敦南科技,963705.0,732063,997241,31.64,-3.36,2623561,2685683,-2.31
5471,松翰科技,251689.0,155136,236275,62.23,6.52,617308,615751,0.25
6202,盛群,381338.0,241563,408697,57.86,-6.69,1037856,1085701,-4.40
6239,力成,4918536.0,4340940,5649313,13.30,-12.93,14432159,15909571,-9.28
6243,迅杰,43558.0,31321,40022,39.06,8.83,119742,97860,22.36
6257,矽格,829375.0,576134,799084,43.95,3.79,2019849,2207137,-8.48
6271,同欣電子,548229.0,474562,627581,15.52,-12.64,1615326,1724122,-6.31
6531,愛普,210207.0,177844,423909,18.19,-50.41,667371,1175661,-43.23
6533,晶心科,22006.0,29798,12318,-26.14,78.64,78386,34681,126.02
6552,易華電,251804.0,230310,123972,9.33,103.11,732235,355906,105.73
8016,矽創電子,983539.0,657782,831297,49.52,18.31,2561593,2074724,23.46
8028,昇陽半導體,216312.0,178842,155524,20.95,39.08,594950,462757,28.56
8081,致新,402370.0,299924,348520,34.15,15.45,1120677,989375,13.27
8110,華東,522473.0,503077,735843,3.85,-28.99,1627384,2200703,-26.05
8131,福懋科技,787262.0,672459,717064,17.07,9.78,2172966,2047736,6.11
8150,南茂科技,1583629.0,1328454,1463603,19.20,8.20,4462007,4010958,11.24
8261,富鼎,184774.0,130034,214692,42.09,-13.93,499228,559998,-10.85
8271,宇瞻科技,632474.0,506644,862490,24.83,-26.66,1943423,2494445,-22.08
2301,光寶科技,14711282.0,10873799,18983633,35.29,-22.50,41192523,48525587,-15.11
2305,全友電腦,50477.0,24536,45854,105.72,10.08,112473,119184,-5.63
