公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1721,三晃,265931.0,292415,265122,-9.05,0.30,1126658,1087900,3.56
1722,台肥,1145866.0,952245,955373,20.33,19.93,4646146,4126278,12.59
1723,中碳,631257.0,744685,675634,-15.23,-6.56,2650384,2688151,-1.40
1724,台硝,159847.0,140341,178459,13.89,-10.42,604879,648930,-6.78
1725,元禎,858623.0,750178,925924,14.45,-7.26,3099332,3433551,-9.73
1726,永記造漆,618665.0,608459,677884,1.67,-8.73,2516278,2766590,-9.04
1727,中華化學,203815.0,188872,225793,7.91,-9.73,758808,919255,-17.45
1730,花仙子,318467.0,287600,151392,10.73,110.35,1322238,699706,88.97
1732,毛寶,48512.0,45782,51674,5.96,-6.11,196143,194509,0.84
1735,日勝化,273969.0,304661,308269,-10.07,-11.12,981484,1190288,-17.54
1773,勝一化工,598721.0,574735,654416,4.17,-8.51,2285594,2446401,-6.57
1776,展宇,156968.0,152831,163600,2.70,-4.05,561941,626166,-10.25
3708,上緯投控,566613.0,668982,509284,-15.30,11.25,2089723,1658089,26.03
4720,德淵企業,274170.0,286341,251076,-4.25,9.19,1019610,980261,4.01
4722,國精化學,407465.0,398863,408522,2.15,-0.25,1538541,1609260,-4.39
4725,信昌化,1239157.0,815804,1441684,51.89,-14.04,3742363,4937852,-24.21
4739,康普材料,546626.0,521909,513070,4.73,6.54,2102063,2123845,-1.02
4755,三福化工,368633.0,319050,344869,15.54,6.89,1328927,1369067,-2.93
4764,雙鍵,340329.0,311579,480503,9.22,-29.17,1242096,1535798,-19.12
4766,南寶,1463933.0,1436050,1315185,1.94,11.31,5225222,4822032,8.36
1598,岱宇國際,452865.0,575371,401232,-21.29,12.86,2234354,1921220,16.29
1701,中化,668917.0,635777,629158,5.21,6.31,2663104,2622850,1.53
1707,葡萄王,762623.0,785123,779918,-2.86,-2.21,2776278,2716203,2.21
1720,生達化學,321953.0,257017,254076,25.26,26.71,1168129,1017286,14.82
1731,美吾華,97190.0,97974,83023,-0.80,17.06,412665,386335,6.81
1733,五鼎,193298.0,183152,153134,5.53,26.22,718232,629303,14.13
1734,杏輝藥品,167973.0,228404,150149,-26.45,11.87,738909,710572,3.98
1736,喬山健康,1843157.0,1989341,1384630,-7.34,33.11,7179969,5869845,22.31
1760,寶齡富錦,140617.0,107026,76262,31.38,84.38,498038,339054,46.89
1762,中化合成,71108.0,114851,84465,-38.08,-15.81,416572,360430,15.57
1783,和康生技,32453.0,39676,30215,-18.20,7.40,124689,136652,-8.75
1786,科妍,23105.0,36578,15338,-36.83,50.63,127541,119423,6.79
1789,台灣神隆,126164.0,228181,285499,-44.70,-55.80,898209,1146786,-21.67
3164,景岳生技,20427.0,47212,31386,-56.73,-34.91,111515,127519,-12.55
3705,永信,696808.0,601104,553422,15.92,25.90,2489947,2301381,8.19
4104,佳醫,486088.0,540312,484872,-10.03,0.25,2084601,2036634,2.35
4106,雃博,146171.0,210784,171349,-30.65,-14.69,661750,670706,-1.33
4108,懷特,8128.0,17215,8587,-52.78,-5.34,39149,38128,2.67
4119,旭富製藥,201902.0,176680,151153,14.27,33.57,805589,576799,39.66
4133,亞諾法,32308.0,38771,37163,-16.66,-13.06,140889,146534,-3.85
4142,國光生技,26612.0,25255,3324,5.37,700.60,86798,73569,17.98
4155,訊映,81757.0,120887,89339,-32.36,-8.48,363683,384139,-5.32
4164,承業醫,270559.0,271655,222574,-0.40,21.55,901551,626829,43.82
4737,華廣,198277.0,147566,124682,34.36,59.02,562468,510315,10.21
4746,台耀,215866.0,213461,200090,1.12,7.88,867384,812700,6.72
1802,台玻,3319249.0,3462972,3887949,-4.15,-14.62,12207420,14903258,-18.08
1806,冠軍,503642.0,421429,568653,19.50,-11.43,1343015,1493196,-10.05
1809,中釉,203641.0,198148,216770,2.77,-6.05,696410,760593,-8.43
1810,和成,454667.0,464758,429987,-2.17,5.73,1649616,1673933,-1.45
1817,凱撒衛浴,206826.0,198774,190441,4.05,8.60,702987,722928,-2.75
1902,台紙,378644.0,400114,238230,-5.36,58.94,1415905,909871,55.61
1903,士紙,16023.0,11997,14503,33.55,10.48,62058,85091,-27.06
1904,正隆,3270575.0,3111773,3481756,5.10,-6.06,12422253,13559752,-8.38
1905,華紙,1839746.0,2002851,1931718,-8.14,-4.76,7222394,7683544,-6.00
1906,寶隆國際,78966.0,91282,170969,-13.49,-53.81,451641,794353,-43.14
1907,永豐餘,6304411.0,6409025,6037058,-1.63,4.42,23670695,23856550,-0.77
1909,榮成紙業,4151146.0,3995465,4827849,3.89,-14.01,15550916,16068298,-3.21
2002,中鋼,33167382.0,32939378,31934984,0.69,3.85,129397013,125324646,3.24
2006,東和鋼鐵,3594361.0,4520655,3579834,-20.49,0.40,15102314,12356529,22.22
2007,燁興公司,544030.0,620715,722044,-12.35,-24.65,2415245,3085022,-21.71
2008,高興昌,104792.0,163090,112752,-35.74,-7.05,525422,395329,32.90
2009,第一伸銅,196095.0,231490,274128,-15.29,-28.46,788986,1061118,-25.64
2010,春源鋼鐵,1315862.0,1389202,1709878,-5.27,-23.04,5185331,5895643,-12.04
2012,春雨,757726.0,897500,863551,-15.57,-12.25,3051558,3212186,-5.00
2013,中鋼構,1803066.0,1674336,1833519,7.68,-1.66,6538278,5800761,12.71
2014,中鴻,4306539.0,4541311,3890414,-5.16,10.69,16290489,15017325,8.47
2015,豐興鋼鐵,2435220.0,2507866,2602543,-2.89,-6.42,9461728,9364130,1.04
2017,官田鋼,339243.0,447924,406971,-24.26,-16.64,1464658,1529472,-4.23
2020,美亞鋼管,349051.0,742331,387608,-52.97,-9.94,1704224,1574592,8.23
2022,聚亨,981207.0,1111123,637390,-11.69,53.94,4176056,2971333,40.54
2023,燁輝,5193871.0,5589016,5772964,-7.07,-10.03,20364904,24589085,-17.17
2024,志聯工業,117513.0,114675,112460,2.47,4.49,427979,493179,-13.22
2025,千興,183543.0,61079,276787,200.50,-33.68,472493,1249810,-62.19
2027,大成鋼,7069434.0,7083908,7097468,-0.20,-0.39,28403483,28903397,-1.72
2028,威致鋼鐵,826360.0,971608,916927,-14.94,-9.87,3479255,3850239,-9.63
2029,盛餘,892533.0,904839,1036159,-1.36,-13.86,3282551,4254583,-22.84
2030,彰源,964570.0,1137583,1209656,-15.20,-20.26,3937133,4352642,-9.54
2031,新光鋼,634968.0,692765,706009,-8.34,-10.06,2623920,3067025,-14.44
2032,新鋼工業,222187.0,228436,261872,-2.73,-15.15,909236,1073404,-15.29
2033,佳大世界,78026.0,75072,86551,3.93,-9.84,284968,258498,10.23
2034,允強,1438624.0,1468449,1642533,-2.03,-12.41,5461586,6344670,-13.91
2038,海光企業,745003.0,793264,682089,-6.08,9.22,2879874,2847136,1.14
2069,運錩,751917.0,779572,817366,-3.54,-8.00,2746481,2832064,-3.02
3004,豐達科技,225153.0,207796,175488,8.35,28.30,860234,665301,29.29
5007,三星科技,588623.0,602195,634815,-2.25,-7.27,2431830,2666514,-8.80
9958,世紀鋼構,128912.0,179153,114684,-28.04,12.40,529740,527482,0.42
2101,南港輪胎,1017709.0,1004749,911276,1.28,11.67,3750280,3272548,14.59
2102,泰豐輪胎,405057.0,425736,412523,-4.85,-1.80,1566419,1801829,-13.06
2103,台橡,2650505.0,2617561,2478237,1.25,6.95,10211500,9995226,2.16
2104,國際中橡,2068116.0,2097651,2073000,-1.40,-0.23,8137009,7489609,8.64
2105,正新,9601440.0,10032370,9003662,-4.29,6.63,36328266,36732475,-1.10
2106,建大,3025461.0,2895930,2934115,4.47,3.11,10671763,10811031,-1.28
2107,厚生,255919.0,168462,127061,51.91,101.41,780058,456674,70.81
2108,南帝化工,1110347.0,1116967,1020453,-0.59,8.80,4283055,4080808,4.95
2109,華豐橡膠,378349.0,447388,394119,-15.43,-4.00,1601042,1693638,-5.46
2114,鑫永銓,141626.0,140695,152956,0.66,-7.40,535031,568439,-5.87
6582,申豐,235518.0,266938,338699,-11.77,-30.46,1042433,1249799,-16.59
1319,東陽,1817693.0,1973057,1878025,-7.87,-3.21,7127586,8123163,-12.25
1339,昭輝,234720.0,239497,231014,-1.99,1.60,877419,954489,-8.07
1512,瑞利,141025.0,170289,203305,-17.18,-30.63,558411,917590,-39.14
1521,大億,424421.0,704140,563254,-39.72,-24.64,1889834,2102091,-10.09
1522,堤維西,1628524.0,1538749,1167576,5.83,39.47,5968674,5447228,9.57
1524,耿鼎企業,200517.0,214550,171783,-6.54,16.72,795578,781816,1.76
1525,江申工業,122784.0,135852,93020,-9.61,31.99,475110,371447,27.90
1533,車王電,231081.0,238800,216170,-3.23,6.89,887437,929294,-4.50
1536,和大工業,509843.0,502632,604302,1.43,-15.63,1989780,2372345,-16.12
1568,倉佑,173325.0,168586,236913,2.81,-26.84,628882,981457,-35.92
1587,吉茂,129316.0,126594,107286,2.15,20.53,457718,403140,13.53
2201,裕隆汽車,7154796.0,7055583,7221122,1.40,-0.91,28190846,30952435,-8.92
2204,中華汽車,2636396.0,2830222,2875094,-6.84,-8.30,11362855,13287027,-14.48
2206,三陽工業,2923511.0,2900702,2570684,0.78,13.72,10812588,10286305,5.11
2207,和泰汽車,19485398.0,15908022,14139052,22.48,37.81,61933624,60569912,2.25
2227,裕隆日產,1978421.0,2760116,2492404,-28.32,-20.62,10814649,10850851,-0.33
2228,劍麟,392396.0,377473,361477,3.95,8.55,1482197,1369885,8.19
2231,為升,313860.0,386264,335791,-18.74,-6.53,1326647,1348032,-1.58
2497,怡利電子,200368.0,219718,173304,-8.80,15.61,737303,726378,1.50
3346,麗清,399314.0,320830,346917,24.46,15.10,1383531,1406288,-1.61
4551,智伸科,406177.0,392699,365792,3.43,11.04,1519224,1465376,3.67
6288,聯嘉光電,357673.0,365807,291370,-2.22,22.75,1363005,1115454,22.19
6605,帝寶工業,1185850.0,1458772,1301455,-18.70,-8.88,5290082,5481439,-3.49
2302,麗正,40408.0,38268,42020,5.59,-3.83,151277,156902,-3.58
2303,聯電,12082275.0,10325739,12411996,17.01,-2.65,44665234,49909133,-10.50
2329,華泰電子,1480791.0,1372384,1170447,7.89,26.51,5376815,4309098,24.77
2330,台積電,74693615.0,79721587,81869781,-6.30,-8.76,293398084,329948452,-11.07
2337,旺宏,2085374.0,1964214,2901824,6.16,-28.13,8114273,11962959,-32.17
2338,光罩,259069.0,232891,253232,11.24,2.30,970323,871110,11.38
2342,茂矽,82713.0,115536,151475,-28.40,-45.39,451375,585626,-22.92
2344,華邦電,3903846.0,3734172,4488725,4.54,-13.02,14790614,16644908,-11.14
2351,順德,787118.0,784298,845830,0.35,-6.94,3051843,3260034,-6.38
2363,矽統科技,18871.0,34874,17296,-45.88,9.10,80490,58457,37.69
2369,菱生,355940.0,348688,412403,2.07,-13.69,1346363,1830479,-26.44
2379,瑞昱,4872021.0,4494505,3753531,8.39,29.79,17706663,14379897,23.13
2388,威盛電子,483971.0,499008,323197,-3.01,49.74,1738960,1357300,28.11
2401,凌陽科技,501650.0,466816,599094,7.46,-16.26,1681250,2028673,-17.12
2408,南亞科,4110913.0,3718792,7680634,10.54,-46.47,15482718,26478073,-41.52
2434,統懋,17832.0,13071,28497,36.42,-37.42,57780,116305,-50.32
2436,偉詮電,182221.0,177430,218421,2.70,-16.57,682665,808447,-15.55
2441,超豐電子,963858.0,939492,1064212,2.59,-9.42,3507260,4116900,-14.80
2449,京元電子,1920944.0,1839898,1610775,4.40,19.25,7181068,6191565,15.98
2451,創見資訊,1071629.0,1222020,1450911,-12.30,-26.14,4751549,6250475,-23.98
2454,聯發科,21553235.0,22318664,19014978,-3.42,13.34,74275128,68668965,8.16
2458,義隆,696720.0,609800,657652,14.25,5.94,2577334,2436890,5.76
2481,強茂,761110.0,755935,1043893,0.68,-27.08,2808862,3878150,-27.57
3006,晶豪科技,1026710.0,900282,966752,14.04,6.20,3651075,3776268,-3.31
3014,聯陽,279254.0,238029,271849,17.31,2.72,1013617,1070945,-5.35
3016,嘉晶,335460.0,328441,358915,2.13,-6.53,1349620,1300261,3.79
3034,聯詠,5520124.0,5211646,4175639,5.91,32.19,20466560,14641512,39.78
3035,智原,354076.0,403381,320644,-12.22,10.42,1451455,1363584,6.44
3041,揚智,126378.0,137276,203806,-7.93,-37.99,683352,755742,-9.57
3054,立萬利,5560.0,8948,14544,-37.86,-61.77,29735,66368,-55.19
3094,聯傑國際,18111.0,16588,23361,9.18,-22.47,65492,84707,-22.68
3189,景碩科技,1865849.0,1636398,1836374,14.02,1.60,6784920,7088131,-4.27
3257,虹冠電,40698.0,42488,72663,-4.21,-43.99,155074,292588,-46.99
3413,京鼎,617460.0,536967,887950,14.99,-30.46,2217021,3160696,-29.85
3443,創意電子,784097.0,905617,973123,-13.41,-19.42,3345392,3731497,-10.34
3530,晶相光,182528.0,173021,174948,5.49,4.33,533664,642992,-17.00
3532,台勝科,960113.0,1266919,1347014,-24.21,-28.72,4602658,5165773,-10.90
3536,誠創科技,132496.0,95848,114455,38.23,15.76,370832,430108,-13.78
3545,敦泰,770371.0,725860,865069,6.13,-10.94,2410314,3477730,-30.69
3583,辛耘,318625.0,419564,340719,-24.05,-6.48,1366818,1034587,32.11
3588,通嘉,81018.0,80503,93381,0.63,-13.23,317837,333677,-4.74
3686,達能,9295.0,10241,74903,-9.23,-87.59,60500,335811,-81.98
3711,日月光投控,29051464.0,29566029,0,-1.74,,117912910,0,
4919,新唐科技,785056.0,826387,879139,-5.00,-10.70,2834877,3121714,-9.18
4952,凌通科技,262763.0,232888,275224,12.82,-4.52,791861,885845,-10.60
4961,天鈺,801296.0,845174,691073,-5.19,15.94,2960705,2390432,23.85
4967,十銓,522334.0,620772,507617,-15.85,2.89,2215091,2138691,3.57
4968,立積,184573.0,150094,231284,22.97,-20.19,609892,893556,-31.74
5269,祥碩科技,295631.0,327373,211027,-9.69,40.09,1343835,939649,43.01
5285,界霖,382228.0,383933,428267,-0.44,-10.75,1483290,1667679,-11.05
5305,敦南科技,944522.0,963705,1092915,-1.99,-13.57,3568083,3778598,-5.57
5471,松翰科技,291081.0,251689,283086,15.65,2.82,908389,898837,1.06
6202,盛群,402155.0,381338,423248,5.45,-4.98,1440011,1508949,-4.56
6239,力成,4886141.0,4918536,5575589,-0.65,-12.36,19318300,21485160,-10.08
6243,迅杰,43909.0,43558,38898,0.80,12.88,163651,136758,19.66
6257,矽格,668422.0,829375,822190,-19.40,-18.70,2688271,3029327,-11.25
6271,同欣電子,636002.0,548229,606040,16.01,4.94,2251328,2330162,-3.38
6531,愛普,213890.0,210207,353306,1.75,-39.46,881261,1528967,-42.36
6533,晶心科,35058.0,22006,21800,59.31,60.81,113444,56481,100.85
6552,易華電,255445.0,251804,120318,1.44,112.30,987680,476224,107.39
8016,矽創電子,1104244.0,983539,860299,12.27,28.35,3665837,2935023,24.89
8028,昇陽半導體,212824.0,216312,164797,-1.61,29.14,807774,627554,28.71
8081,致新,427319.0,402370,321267,6.20,33.01,1547996,1310642,18.10
8110,華東,542949.0,522473,724109,3.91,-25.01,2170333,2924812,-25.79
8131,福懋科技,743227.0,787262,750500,-5.59,-0.96,2916193,2798236,4.21
8150,南茂科技,1559515.0,1583629,1419069,-1.52,9.89,6021522,5430027,10.89
8261,富鼎,182918.0,184774,226586,-1.00,-19.27,682146,786584,-13.27
8271,宇瞻科技,622210.0,632474,750876,-1.62,-17.13,2565633,3245321,-20.94
2301,光寶科技,13534890.0,14711282,16567947,-7.99,-18.30,54727413,65093534,-15.92
2305,全友電腦,30050.0,50477,78995,-40.46,-61.95,142523,198179,-28.08
2324,仁寶電腦,81821066.0,86125640,69411149,-4.99,17.87,292420500,265511504,10.13
2331,精英,2534665.0,2719886,2233489,-6.80,13.48,8845329,8491935,4.16
2352,佳世達,12901390.0,14471211,11669891,-10.84,10.55,52755114,47323972,11.47
2353,宏��,13999083.0,23553435,16278799,-40.56,-14.00,68679630,71050888,-3.33
2356,英業達,39209842.0,43375200,38372327,-9.60,2.18,154074723,143181704,7.60
2357,華碩,19995426.0,38172856,20712270,-47.61,-3.46,105924650,113330444,-6.53
2362,藍天,1605010.0,2648392,1607756,-39.39,-0.17,7249218,6592764,9.95
2364,倫飛電腦,56631.0,97753,78813,-42.06,-28.14,243360,314585,-22.64
2365,昆盈企業,133692.0,131893,191620,1.36,-30.23,485177,621796,-21.97
2376,技嘉,4386381.0,6853503,4999108,-35.99,-12.25,20417532,25175880,-18.90
2377,微星科技,8539331.0,10407854,9943951,-17.95,-14.12,38027252,41726145,-8.86
2380,虹光精密,147291.0,151725,156846,-2.92,-6.09,539894,714617,-24.44
2382,廣達,78126788.0,73542812,69242981,6.23,12.82,299457083,290170631,3.20
2387,精元電腦,912984.0,1042807,678219,-12.44,34.61,3345309,3003726,11.37
2395,研華,4657548.0,4553346,3780766,2.28,23.19,16958138,15135961,12.03
2397,友通資訊,574033.0,522990,366225,9.75,56.74,2017944,1524266,32.38
2399,映泰,167115.0,239148,236597,-30.12,-29.36,753799,1272368,-40.75
2405,浩鑫,386333.0,300171,355345,28.70,8.72,1175191,1498990,-21.60
2417,圓剛,245666.0,233325,188826,5.28,30.10,906392,721307,25.65
2424,隴華電子,194.0,3,814,6366.66,-76.16,602,2097,-71.29
2425,承啟,457884.0,396969,343750,15.34,33.20,1310979,1296856,1.08
2442,新美齊,400040.0,444228,171852,-9.94,132.78,1499629,692763,116.47
2465,麗臺科技,278620.0,271181,302013,2.74,-7.74,1099169,976363,12.57
3002,歐格電子,54843.0,54382,57503,0.84,-4.62,206510,196965,4.84
3005,神基科技,2134899.0,1937544,1824041,10.18,17.04,7819363,7378027,5.98
3013,晟銘電子,444256.0,485749,381836,-8.54,16.34,1832468,1469220,24.72
3017,奇鋐科技,3251798.0,2471678,2344134,31.56,38.72,10166021,8843021,14.96
3022,威強電,400335.0,549603,473888,-27.15,-15.52,1886466,1786342,5.60
3046,建��,168906.0,155010,106660,8.96,58.35,612654,424278,44.39
3057,喬鼎資訊,92053.0,100968,160503,-8.82,-42.64,385262,609620,-36.80
3060,銘異,482406.0,458556,573607,5.20,-15.89,1916018,2319693,-17.40
3231,緯創,63549753.0,73627766,57761491,-13.68,10.02,269763553,274814416,-1.83
3416,融程電訊,151239.0,135184,110827,11.87,36.46,552582,500022,10.51
3494,誠研科技,97097.0,78172,89545,24.20,8.43,329497,340738,-3.29
3515,華擎,902442.0,973045,785354,-7.25,14.90,3725803,3422053,8.87
3701,大眾投控,636823.0,653908,399185,-2.61,59.53,2440587,1746840,39.71
3706,神達,2156414.0,2486838,2341885,-13.28,-7.91,9649134,10592654,-8.90
3712,永崴,637875.0,602374,0,5.89,,2588029,0,
4916,事欣科,565112.0,669478,719129,-15.58,-21.41,2308120,2793529,-17.37
4938,和碩,112570141.0,90015403,104339186,25.05,7.88,406864676,385232523,5.61
5258,虹堡,270260.0,256573,214026,5.33,26.27,968749,820716,18.03
6117,迎廣科技,166461.0,139614,158385,19.22,5.09,593176,673887,-11.97
6128,上福全球,535488.0,579542,565510,-7.60,-5.30,2231800,2260791,-1.28
6166,凌華科技,815699.0,1033221,785419,-21.05,3.85,3477084,3045599,14.16
6172,互億科技,48238.0,62777,27024,-23.15,78.50,195513,111433,75.45
6206,飛捷,469629.0,518630,720253,-9.44,-34.79,1903618,2449689,-22.29
6230,超眾,703286.0,622929,561483,12.89,25.25,2551962,2208841,15.53
6235,華孚科技,170050.0,261699,300331,-35.02,-43.37,939483,1129420,-16.81
6277,宏正科,389662.0,415013,415672,-6.10,-6.25,1545580,1689168,-8.50
6414,樺漢科技,5755357.0,6157713,3725206,-6.53,54.49,23287146,14549374,60.05
6579,研揚科技,483455.0,678749,408587,-28.77,18.32,2024724,1689815,19.81
6669,緯穎,12288106.0,12037937,15985847,2.07,-23.13,50724446,55538144,-8.66
8114,振樺電子,760945.0,834802,674500,-8.84,12.81,3048845,2910500,4.75
8163,達方電子,1592856.0,1400740,1630248,13.71,-2.29,5615881,5630990,-0.26
8210,勤誠興業,496898.0,560397,460959,-11.33,7.79,2057346,1850366,11.18
9912,偉聯,48495.0,49545,46576,-2.11,4.12,190267,229935,-17.25
2323,中環,607090.0,641719,697781,-5.39,-12.99,2440094,2663063,-8.37
2340,光磊,426442.0,432841,430039,-1.47,-0.83,1576483,1741368,-9.46
2349,錸德科技,612660.0,720158,819731,-14.92,-25.26,2653967,3120929,-14.96
2374,佳能,628431.0,727459,823476,-13.61,-23.68,2573204,2727955,-5.67
2393,億光電子,1732781.0,1805126,1937981,-4.00,-10.58,6853745,8206362,-16.48
2406,國碩科技,683229.0,855031,934381,-20.09,-26.87,2924246,3747582,-21.96
2409,友達,20987887.0,24389239,24476733,-13.94,-14.25,87692872,98921281,-11.35
2426,鼎元,198532.0,198270,274617,0.13,-27.70,764930,1080762,-29.22
2438,翔耀實業,38900.0,37623,44817,3.39,-13.20,144109,164459,-12.37
2448,晶電,1516703.0,1424656,1665243,6.46,-8.92,5270156,6813103,-22.64
2466,冠西電,312286.0,227317,227017,37.37,37.56,1016086,716468,41.81
2486,一詮精密,334005.0,280537,393675,19.05,-15.15,1149326,1408186,-18.38
2489,瑞軒,1224854.0,1178780,1115719,3.90,9.78,4112595,3672067,11.99
2491,吉祥全,24044.0,24710,30808,-2.69,-21.95,109133,120256,-9.24
2499,東貝光電,406611.0,442042,449019,-8.01,-9.44,1586516,1754893,-9.59
3008,大立光,5008700.0,3925899,3471413,27.58,44.28,14832205,12348806,20.11
3019,亞洲光學,1630457.0,1509033,1591799,8.04,2.42,5738439,5663553,1.32
3024,憶聲電子,92253.0,137155,131100,-32.73,-29.63,442733,513150,-13.72
3031,佰鴻工業,139899.0,162851,131711,-14.09,6.21,523702,535555,-2.21
3038,全台,309619.0,317345,215083,-2.43,43.95,1200600,919762,30.53
3049,和鑫,379408.0,388233,199714,-2.27,89.97,1239039,891511,38.98
3050,鈺德科技,69001.0,73965,65882,-6.71,4.73,287098,246176,16.62
3051,力特光電,223366.0,201547,178301,10.82,25.27,800209,732498,9.24
3059,華晶科技,512755.0,525160,988197,-2.36,-48.11,2236708,3324510,-32.72
3149,正達國際,224011.0,247360,338618,-9.43,-33.84,940739,1146136,-17.92
3356,奇偶科技,103585.0,124822,134499,-17.01,-22.98,461663,474494,-2.70
3383,新世紀,57653.0,59389,95351,-2.92,-39.53,218491,343803,-36.44
3406,玉晶光,533385.0,465998,515556,14.46,3.45,1645596,2300293,-28.46
3437,榮創,266562.0,229529,337857,16.13,-21.10,1083101,1403592,-22.83
3454,晶睿,666205.0,631548,410982,5.48,62.10,2378374,1514592,57.03
3481,群創光電,20856003.0,20573991,19699466,1.37,5.87,80780026,86462952,-6.57
3504,揚明光學,402475.0,520873,499807,-22.73,-19.47,1658811,1692134,-1.96
3535,晶彩科,323903.0,303091,88083,6.86,267.72,1111048,398020,179.14
3557,嘉威,11710.0,7607,1025,53.93,1042.43,27558,5742,379.93
3563,牧德,254013.0,252096,210639,0.76,20.59,924696,776087,19.14
3576,聯合再生,2025311.0,1696947,823150,19.35,146.04,6326379,3337528,89.55
3591,艾笛森,206510.0,195871,204305,5.43,1.07,850143,894741,-4.98
3622,洋華,41924.0,38549,31156,8.75,34.56,180122,183549,-1.86
3669,圓展,177863.0,163789,148363,8.59,19.88,642266,553685,15.99
3698,隆達,815899.0,704534,992363,15.80,-17.78,2983505,3640586,-18.04
4934,太極能源,179959.0,188022,461752,-4.28,-61.02,691597,1243136,-44.36
4942,嘉彰,575562.0,618743,531024,-6.97,8.38,2415111,1864816,29.50
4956,光鋐,105303.0,123888,106103,-15.00,-0.75,402342,375989,7.00
4960,誠美材,1330542.0,1411773,875766,-5.75,51.92,5354869,3375409,58.64
4976,佳凌,127387.0,130349,137250,-2.27,-7.18,472090,526651,-10.35
5234,達興材料,379947.0,380451,349237,-0.13,8.79,1501886,1387187,8.26
5259,奕智博,-2.0,237,22185,-100.84,-100.00,4891,71213,-93.13
5484,慧友電子,23551.0,26149,34663,-9.93,-32.05,102714,129124,-20.45
6116,彩晶,1383842.0,1206234,1383100,14.72,0.05,4646294,5825755,-20.24
6120,達運,1284528.0,1476824,1688491,-13.02,-23.92,5577001,6400383,-12.86
6131,悠克國際,7719.0,-13108,-66683,158.88,111.57,-1135,-128786,99.11
6164,華興電子,91661.0,83316,128968,10.01,-28.92,319261,401147,-20.41
6168,宏齊科技,160781.0,208838,257869,-23.01,-37.65,785168,1056008,-25.64
6176,瑞儀光電,4540683.0,5289512,3197488,-14.15,42.00,19399552,14416695,34.56
6209,今國光學,264510.0,260346,254416,1.59,3.96,1034729,1005465,2.91
6225,天瀚,838.0,713,618,17.53,35.59,3433,1586,116.45
6226,光鼎電子,81194.0,107677,70244,-24.59,15.58,322876,472816,-31.71
6278,台表科,3005272.0,2764602,2051758,8.70,46.47,11453761,8065739,42.00
6289,華上光電,10034.0,10016,19721,0.17,-49.12,40309,88769,-54.59
6405,悅城科技,42324.0,42492,91803,-0.39,-53.89,153979,307957,-49.99
6443,元晶,316081.0,456679,384158,-30.78,-17.72,1532280,1747900,-12.33
6477,安集,178179.0,270015,117408,-34.01,51.76,696810,592306,17.64
6668,中揚光,72303.0,132887,81678,-45.59,-11.47,337838,292135,15.64
8104,錸寶,130970.0,170244,200491,-23.06,-34.67,631912,757432,-16.57
8105,凌巨,820022.0,758669,830369,8.08,-1.24,2755474,3333467,-17.33
8215,明基材料,1167411.0,1121316,972778,4.11,20.00,4559222,3932730,15.93
2314,台揚科技,501179.0,501322,589772,-0.02,-15.02,2187627,2234205,-2.08
2321,東訊,158920.0,162036,187791,-1.92,-15.37,605247,779911,-22.39
2332,友訊科技,1282075.0,1559065,1680991,-17.76,-23.73,5483064,6648516,-17.52
2345,智邦科技,4533144.0,4360282,2499746,3.96,81.34,15701700,11603402,35.31
2412,中華電,16529913.0,17182716,17307828,-3.79,-4.49,67861074,70940186,-4.34
2419,仲琦,954030.0,690293,627828,38.20,51.95,3540359,2524243,40.25
2439,美律,3361223.0,3380856,1855735,-0.58,81.12,10972757,6205385,76.82
2444,兆勁,103345.0,97550,86943,5.94,18.86,379024,375763,0.86
2450,神腦,2210514.0,2682451,2324404,-17.59,-4.89,9988160,11145230,-10.38
2455,全新,210175.0,192082,189331,9.41,11.00,681482,752210,-9.40
2485,兆赫電子,726978.0,716068,664593,1.52,9.38,2519177,2289758,10.01
2498,宏達電,592648.0,1312752,2099221,-54.85,-71.76,3536274,10887964,-67.52
3025,星通,45505.0,43211,43505,5.30,4.59,141690,139305,1.71
3027,盛達電業,68655.0,67088,58534,2.33,17.29,243930,243858,0.02
3045,台灣大,9676041.0,9929270,9545404,-2.55,1.36,39548714,39851723,-0.76
3047,訊舟科技,448391.0,544118,552741,-17.59,-18.87,2008510,1886282,6.47
3062,建漢科技,424979.0,415487,724149,2.28,-41.31,1934490,2723229,-28.96
3311,閎暉,162441.0,175036,155659,-7.19,4.35,718626,666278,7.85
3380,明泰科技,1155380.0,1220690,1162406,-5.35,-0.60,4371234,5150955,-15.13
3419,譁裕實業,139952.0,120080,180198,16.54,-22.33,482760,619613,-22.08
3596,智易科技,2860060.0,2780396,2107531,2.86,35.70,11870399,6895427,72.14
3682,亞太電信,1091297.0,1153082,1259228,-5.35,-13.33,4565311,4832922,-5.53
3694,海華科技,625451.0,548202,454627,14.09,37.57,2110402,1835621,14.96
3704,合勤控,1712192.0,3408438,1233856,-49.76,38.76,9646171,5197802,85.58
4904,遠傳,6737425.0,7011600,7277474,-3.91,-7.42,27556884,28944034,-4.79
4906,正文,1703180.0,1723637,1278398,-1.18,33.22,6092748,5000000,21.85
5388,中磊電子,2170943.0,2225374,2330702,-2.44,-6.85,8650663,10293968,-15.96
6136,富爾特,74278.0,60492,46801,22.78,58.71,296670,216218,37.20
