公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1235,興泰,2042.0,3281,4264,-37.76,-52.11,55354,73151,-24.32
1236,宏亞食品,153437.0,152475,165377,0.63,-7.21,1716628,1611032,6.55
1702,南僑投控,1566253.0,1455784,1540450,7.58,1.67,16519425,15577535,6.04
1737,臺鹽,222741.0,250979,206891,-11.25,7.66,2741013,2519464,8.79
1301,台塑,18533274.0,19685549,18616550,-5.85,-0.44,212236404,188839533,12.38
1303,南亞塑膠,25374298.0,27512745,27390672,-7.77,-7.36,308248945,278096447,10.84
1304,台聚,5089877.0,5189645,5204398,-1.92,-2.20,55917782,52812888,5.87
1305,華夏,1324029.0,1298161,1184875,1.99,11.74,13920819,13202953,5.43
1307,三芳化工,836558.0,891249,712095,-6.13,17.47,8795200,9147472,-3.85
1308,亞聚,657106.0,607727,548296,8.12,19.84,5753748,5929311,-2.96
1309,台達化工,1648171.0,1735529,1907532,-5.03,-13.59,19968122,17979639,11.05
1310,台苯,1114760.0,1204873,1266319,-7.47,-11.96,14301040,13444170,6.37
1312,國喬石化,1600655.0,2167307,2117330,-26.14,-24.40,22796768,21218097,7.44
1313,聯成,5636577.0,5506316,5034585,2.36,11.95,54964460,45431271,20.98
1314,中石化,2938635.0,3303111,3017720,-11.03,-2.62,36152499,29949184,20.71
1315,達新工業,209410.0,209035,205141,0.17,2.08,2328727,2455016,-5.14
1321,大洋,418121.0,382296,384162,9.37,8.83,4329116,4033806,7.32
1323,永裕,343015.0,335441,287147,2.25,19.45,3464408,2943416,17.70
1324,地球工業,100342.0,96976,105613,3.47,-4.99,1044783,1107611,-5.67
1325,�琱j,88320.0,74151,65771,19.10,34.28,825810,797219,3.58
1326,台化,33592042.0,36070001,31575535,-6.86,6.38,375950858,322886611,16.43
4306,炎洲,1598248.0,1595984,1650350,0.14,-3.15,18350609,16411833,11.81
1402,遠東新,20407968.0,20682552,19453831,-1.32,4.90,208276904,197623437,5.39
1409,新纖,3448039.0,3617635,3244104,-4.68,6.28,39339783,33584701,17.13
1410,南染,40088.0,43931,45141,-8.74,-11.19,471487,492851,-4.33
1413,宏洲纖維,298537.0,343989,252670,-13.21,18.15,3359602,2847489,17.98
1414,東和,79492.0,93731,85131,-15.19,-6.62,917858,719924,27.49
1416,廣豐,18174.0,19381,32485,-6.22,-44.05,250195,2214286,-88.70
1417,嘉裕,137675.0,137527,156052,0.10,-11.77,1348036,1885938,-28.52
1418,東華,20268.0,40738,178787,-50.24,-88.66,635604,1614652,-60.63
1419,新紡,178926.0,162612,160351,10.03,11.58,1473842,1331031,10.72
1423,利華羊毛,74239.0,54597,95680,35.97,-22.40,723590,588832,22.88
1434,福懋興業,3565075.0,3625792,3240401,-1.67,10.01,40995245,37384484,9.65
1439,中和羊毛,28106.0,15494,24911,81.39,12.82,251824,241491,4.27
1440,南紡,2117403.0,2120558,1882294,-0.14,12.49,23056211,19212167,20.00
1441,大東紡織,143919.0,129378,153447,11.23,-6.20,1482553,1510859,-1.87
1443,立益紡織,76980.0,80946,94661,-4.89,-18.67,1050529,1075368,-2.30
1444,力麗,1186633.0,1196462,1000540,-0.82,18.59,11775388,10175802,15.71
1445,大宇紡織,139168.0,115159,136773,20.84,1.75,1446741,1470000,-1.58
1446,宏和,43857.0,35066,43209,25.06,1.49,419711,485268,-13.50
1447,力鵬,1062116.0,1518404,1500975,-30.05,-29.23,16593749,15304862,8.42
1449,佳和實業,193126.0,217260,211646,-11.10,-8.75,2220709,2420519,-8.25
1451,年興紡織,837071.0,848355,654512,-1.33,27.89,8121532,8447077,-3.85
1452,宏益,172375.0,165377,176915,4.23,-2.56,1948426,1931880,0.85
1453,大將,269.0,182,5320,47.80,-94.94,28066,62190,-54.87
1454,台富,171043.0,173258,158855,-1.27,7.67,1802701,1723562,4.59
1455,集盛,1225909.0,1373599,1278328,-10.75,-4.10,14615375,13564439,7.74
1456,怡華,53638.0,39362,56367,36.26,-4.84,451158,705355,-36.03
1457,宜進,474451.0,516295,427134,-8.10,11.07,5228908,4577974,14.21
1459,聯發紡織,295803.0,271089,331334,9.11,-10.72,3211681,3080981,4.24
1460,宏遠,870662.0,918635,861183,-5.22,1.10,8543628,7945251,7.53
1463,強盛染整,41421.0,87571,34027,-52.70,21.72,935649,1690728,-44.65
1464,得力實業,854321.0,838731,801023,1.85,6.65,8252240,7201109,14.59
1465,偉全實業,160503.0,148869,157456,7.81,1.93,1625892,1715868,-5.24
1466,聚隆,308964.0,341237,314557,-9.45,-1.77,3806234,3649787,4.28
1467,南緯實業,690363.0,733415,640641,-5.87,7.76,6820724,6674525,2.19
1468,昶和纖維,83042.0,67992,41814,22.13,98.59,843287,545325,54.63
1470,大統新創,53164.0,71905,60629,-26.06,-12.31,688555,648907,6.10
1472,三洋紡,52456.0,46210,85382,13.51,-38.56,574031,697493,-17.70
1473,台南企業,539692.0,407865,603504,32.32,-10.57,7625538,7547947,1.02
1474,弘裕,304915.0,302267,316589,0.87,-3.68,3325777,3035066,9.57
1475,本盟光電,2444.0,3005,5205,-18.66,-53.04,48860,117318,-58.35
1476,儒鴻,2300148.0,2703462,2387900,-14.91,-3.67,25025042,21848360,14.53
1477,聚陽實業,1615263.0,2245170,1383993,-28.05,16.71,21686322,20517171,5.69
4414,如興,1352066.0,1199538,1633713,12.71,-17.23,15857997,8069211,96.52
4426,利勤實業,151895.0,201905,158528,-24.76,-4.18,1920096,1765599,8.75
4438,廣越,829772.0,1335618,602531,-37.87,37.71,12410395,9482035,30.88
1503,士電,2221828.0,2083678,1802085,6.63,23.29,22688303,20006516,13.40
1504,東元電機,4363190.0,4023075,4700806,8.45,-7.18,45973477,46708511,-1.57
1506,正道,91505.0,108621,124605,-15.75,-26.56,1113483,1258965,-11.55
1507,永大機電,1122018.0,1203253,1138624,-6.75,-1.45,13762927,15439894,-10.86
1513,中興電,1059719.0,1022903,1576605,3.59,-32.78,11060189,10276908,7.62
1514,亞力電機,478872.0,330652,440750,44.82,8.64,3767121,3320634,13.44
1515,力山,961772.0,780894,560619,23.16,71.55,5272815,4814007,9.53
1517,利奇機械,262409.0,251224,252415,4.45,3.95,2715151,2548761,6.52
1519,華城電機,379709.0,528587,405276,-28.16,-6.30,5096048,4811381,5.91
1526,日馳,121201.0,117500,125658,3.14,-3.54,1146908,1191485,-3.74
1527,鑽全,272354.0,277301,282262,-1.78,-3.51,3405144,3497008,-2.62
1528,恩德,381249.0,339347,456071,12.34,-16.40,4505029,4087271,10.22
1529,樂士,76370.0,62985,153356,21.25,-50.20,313996,425796,-26.25
1530,亞崴機電,433920.0,371435,425323,16.82,2.02,4422461,3849817,14.87
1531,高林股,208924.0,195997,211146,6.59,-1.05,2395264,2011535,19.07
1532,勤美,2211870.0,1305712,1336724,69.39,65.46,16667530,13951182,19.47
1535,中宇,1070173.0,836848,1160989,27.88,-7.82,9504215,8431168,12.72
1537,廣隆光電,686034.0,735734,683644,-6.75,0.34,7800925,7048414,10.67
1538,正峰新,38157.0,29211,48420,30.62,-21.19,385984,586534,-34.19
1539,巨庭機械,181321.0,189320,229036,-4.22,-20.83,2459560,2644060,-6.97
1540,喬福機械,75626.0,71184,52645,6.24,43.65,565135,530855,6.45
1541,錩泰,310608.0,312867,338879,-0.72,-8.34,3335764,3303743,0.96
1558,伸興,454175.0,499508,551123,-9.07,-17.59,6199761,5459546,13.55
1560,中砂,476028.0,452119,392038,5.28,21.42,4731827,4132134,14.51
1583,程泰,690799.0,602296,746216,14.69,-7.42,7653475,6834810,11.97
2049,上銀科技,2301474.0,2650004,2041337,-13.15,12.74,27636481,19029196,45.23
2371,大同,3844148.0,4402936,6831485,-12.69,-43.72,56560635,69329242,-18.41
3167,大量科技,287649.0,321265,348311,-10.46,-17.41,3746681,3217282,16.45
4526,東台,909855.0,1147074,901233,-20.68,0.95,10408417,8728462,19.24
4532,瑞智精密,1774390.0,1512093,1707947,17.34,3.89,20162453,17995739,12.04
4540,全球傳動,252996.0,338790,264479,-25.32,-4.34,3204295,2444344,31.09
4555,台灣氣立,136337.0,132429,133356,2.95,2.23,1578510,1335922,18.15
4562,穎漢科技,111058.0,118915,133387,-6.60,-16.74,1320197,1338605,-1.37
4564,元翎,258185.0,261683,186723,-1.33,38.27,2393907,1844168,29.80
4566,時碩工業,277735.0,294084,275238,-5.55,0.90,3175890,3058433,3.84
4572,駐龍,76522.0,93801,40332,-18.42,89.73,772654,516003,49.73
4576,大銀微系統,198405.0,205340,251805,-3.37,-21.20,2618946,2173403,20.49
8222,寶一科技,56323.0,64292,82514,-12.39,-31.74,723511,780881,-7.34
8374,羅昇,290863.0,253523,345394,14.72,-15.78,3406136,3493990,-2.51
8996,高力,186005.0,135994,152882,36.77,21.66,1779297,1604162,10.91
1603,華電,233115.0,242841,196923,-4.00,18.37,2327539,2441187,-4.65
1604,聲寶,441755.0,483755,581299,-8.68,-24.00,6589923,7106679,-7.27
1605,華新,14402316.0,14164317,14664168,1.68,-1.78,175997127,151841751,15.90
1608,華榮,605754.0,782773,685921,-22.61,-11.68,7868446,7625937,3.18
1609,大亞電線,1572124.0,1586296,1534939,-0.89,2.42,17135164,15081638,13.61
1611,中電,192080.0,180934,204251,6.16,-5.95,2147503,2499382,-14.07
1612,宏泰,273293.0,346475,265435,-21.12,2.96,3616944,3244706,11.47
1614,三洋電,301999.0,305532,360404,-1.15,-16.20,4605700,4604117,0.03
1615,大山,233811.0,317475,260784,-26.35,-10.34,3120652,2431727,28.33
1616,億泰,219369.0,294209,303664,-25.43,-27.75,2814595,2587150,8.79
1617,榮星電線,309498.0,300248,329026,3.08,-5.93,3336101,3001927,11.13
1618,合機公司,116442.0,135184,146708,-13.86,-20.63,2009968,1846707,8.84
4930,燦星網通,893423.0,981594,948949,-8.98,-5.85,10260921,11085470,-7.43
5283,禾聯碩,416938.0,262227,323575,58.99,28.85,4980903,5275254,-5.57
1708,東鹼,245183.0,288373,319544,-14.97,-23.27,3838244,3555847,7.94
1709,和益化工,691627.0,849894,646078,-18.62,7.05,9209901,8091960,13.81
1710,東聯,2469867.0,2806309,2400216,-11.98,2.90,29569819,26876177,10.02
1711,永光化學,709292.0,817833,828814,-13.27,-14.42,8919832,8392977,6.27
1712,興農,1317015.0,1517188,1390104,-13.19,-5.25,16837981,15880139,6.03
1713,國化,63161.0,54500,68397,15.89,-7.65,631528,615591,2.58
1714,和桐化學,2554300.0,3099179,2651414,-17.58,-3.66,27883398,28643183,-2.65
1717,長興材料,3546914.0,3539430,3820155,0.21,-7.15,39940166,37781880,5.71
1718,中纖,3511255.0,3429289,3126845,2.39,12.29,38554900,33617101,14.68
1721,三晃,254114.0,323652,344516,-21.48,-26.24,3177751,3113097,2.07
1722,台肥,973846.0,918974,781336,5.97,24.63,10963218,10461878,4.79
1723,中碳,768359.0,754445,368596,1.84,108.45,7871189,5637767,39.61
1724,台硝,186545.0,175942,181375,6.02,2.85,1835311,1927100,-4.76
1725,元禎,727415.0,792791,923078,-8.24,-21.19,8985081,9358419,-3.98
1726,永記造漆,663246.0,678653,662888,-2.27,0.05,7353850,6927733,6.15
1727,中華化學,200397.0,240878,233124,-16.80,-14.03,2434282,2225319,9.39
1730,花仙子,367126.0,339241,197925,8.21,85.48,2645366,1828278,44.69
1732,毛寶,46402.0,43147,47376,7.54,-2.05,526037,538455,-2.30
1735,日勝化,312650.0,323470,308586,-3.34,1.31,3377083,3043649,10.95
1773,勝一化工,683343.0,735669,575185,-7.11,18.80,7411795,6242593,18.72
1776,展宇,160401.0,167911,208768,-4.47,-23.16,1778810,1921091,-7.40
3708,上緯投控,506857.0,663503,547094,-23.60,-7.35,5565404,4451279,25.02
4720,德淵企業,269086.0,276099,253004,-2.54,6.35,2948495,2562175,15.07
4722,國精化學,344585.0,372256,436288,-7.43,-21.01,4370943,4500413,-2.87
4725,信昌化,1256213.0,1348390,1204414,-6.83,4.30,14440214,11966777,20.66
4739,康普材料,430495.0,465716,470146,-7.56,-8.43,5731270,4542715,26.16
4755,三福化工,320355.0,330600,367864,-3.09,-12.91,3718057,3642778,2.06
4764,雙鍵,358353.0,357219,351347,0.31,1.99,4147719,3757950,10.37
4766,南寶,1445613.0,1484606,1342152,-2.62,7.70,14689555,13363850,9.92
1598,岱宇國際,518708.0,433643,514407,19.61,0.83,4895586,3928636,24.61
1701,中化,632828.0,521724,587918,21.29,7.63,7031679,5685884,23.66
1707,葡萄王,938130.0,802320,1041980,16.92,-9.96,8256573,8528847,-3.19
1720,生達化學,329133.0,352145,311889,-6.53,5.52,3255024,3582090,-9.13
1731,美吾華,89116.0,99770,140699,-10.67,-36.66,1035087,1447334,-28.48
1733,五鼎,180881.0,181020,142508,-0.07,26.92,1885566,1638926,15.04
1734,杏輝藥品,200776.0,201322,196136,-0.27,2.36,2019672,1936448,4.29
1736,喬山健康,2099164.0,2053844,1948195,2.20,7.74,18552236,16830782,10.22
1760,寶齡富錦,181423.0,153403,157769,18.26,14.99,1277831,1117699,14.32
1762,中化合成,70890.0,88021,78064,-19.46,-9.18,947826,1035638,-8.47
1783,和康生技,27358.0,22280,43294,22.79,-36.80,383263,396042,-3.22
1786,科妍,34427.0,25919,20505,32.82,67.89,288295,223207,29.16
1789,台灣神隆,283490.0,251233,273050,12.83,3.82,3199322,3198608,0.02
3164,景岳生技,35192.0,31559,14547,11.51,141.91,378672,355808,6.42
3705,永信,726819.0,666546,635344,9.04,14.39,6810576,6010327,13.31
4104,佳醫,605486.0,517908,550708,16.90,9.94,5836548,5572629,4.73
4106,雃博,206784.0,189331,180648,9.21,14.46,1933159,1913111,1.04
4108,懷特,10149.0,6082,4249,66.86,138.85,99629,47935,107.84
4119,旭富製藥,173603.0,158277,78931,9.68,119.94,1807377,1158564,56.00
4133,亞諾法,34863.0,34183,34398,1.98,1.35,398816,439145,-9.18
4142,國光生技,141179.0,248535,32126,-43.19,339.45,805477,560471,43.71
4155,訊映,81789.0,111565,87415,-26.68,-6.43,1011221,1142053,-11.45
4164,承業醫,173611.0,162681,160534,6.71,8.14,2181137,1793105,21.64
4737,華廣,185185.0,236321,175847,-21.63,5.31,1806741,1644491,9.86
4746,台耀,235020.0,223661,186239,5.07,26.19,2449185,2240868,9.29
1802,台玻,3848060.0,3730564,4173851,3.14,-7.80,42487503,40664462,4.48
1806,冠軍,448030.0,409177,449312,9.49,-0.28,4627734,4473822,3.44
1809,中釉,187423.0,193371,191745,-3.07,-2.25,2278895,2180705,4.50
1810,和成,526209.0,491329,497687,7.09,5.73,4961670,5078480,-2.30
1817,凱撒衛浴,208194.0,189112,209797,10.09,-0.76,2072732,2046262,1.29
1902,台紙,363916.0,342442,259820,6.27,40.06,2956950,2760095,7.13
1903,士紙,13319.0,12725,12728,4.66,4.64,171671,173725,-1.18
1904,正隆,3452604.0,3581177,3519131,-3.59,-1.89,38032056,39020477,-2.53
1905,華紙,1943254.0,2146318,2099533,-9.46,-7.44,22123639,20632260,7.22
1906,寶隆國際,140175.0,156757,201562,-10.57,-30.45,1841729,1621182,13.60
1907,永豐餘,6608057.0,6655414,5914551,-0.71,11.72,70108207,60767608,15.37
1909,榮成紙業,4142124.0,4104461,4024796,0.91,2.91,47853501,41418154,15.53
2002,中鋼,34532900.0,36437512,29678153,-5.22,16.35,367416101,316048080,16.25
2006,東和鋼鐵,2895785.0,3350490,3119647,-13.57,-7.17,36146271,28314497,27.65
2007,燁興公司,644279.0,671603,644317,-4.06,-0.00,8114606,7365726,10.16
2008,高興昌,158650.0,139109,95879,14.04,65.46,1344698,1139162,18.04
2009,第一伸銅,208149.0,302474,290389,-31.18,-28.32,2855252,2807878,1.68
2010,春源鋼鐵,1734068.0,1429408,1409379,21.31,23.03,17103584,15763700,8.49
2012,春雨,894760.0,825728,866839,8.36,3.22,8925075,8186664,9.01
2013,中鋼構,1739899.0,1667411,1261180,4.34,37.95,18076908,14996518,20.54
2014,中鴻,3948148.0,4293982,3588838,-8.05,10.01,44622321,37234309,19.84
2015,豐興鋼鐵,2524444.0,3056020,2539396,-17.39,-0.58,28369599,22148106,28.09
2017,官田鋼,450888.0,435245,335652,3.59,34.33,4641261,3974045,16.78
2020,美亞鋼管,408846.0,423751,413373,-3.51,-1.09,4383901,4505534,-2.69
2022,聚亨,1023444.0,1050477,781953,-2.57,30.88,10195981,7255981,40.51
2023,燁輝,5153446.0,5637586,5912436,-8.58,-12.83,68550570,65488236,4.67
2024,志聯工業,109612.0,103553,125831,5.85,-12.88,1343607,1298042,3.51
2025,千興,71093.0,130661,289784,-45.58,-75.46,2623746,3287247,-20.18
2027,大成鋼,6137280.0,7796745,5878153,-21.28,4.40,78259415,58904216,32.85
2028,威致鋼鐵,834946.0,1097140,799170,-23.89,4.47,10304437,8725053,18.10
2029,盛餘,827202.0,906044,1025035,-8.70,-19.30,10621596,12723367,-16.51
2030,彰源,1029979.0,1141395,1144493,-9.76,-10.00,12527551,11393215,9.95
2031,新光鋼,665211.0,738232,712962,-9.89,-6.69,8327807,7645501,8.92
2032,新鋼工業,245693.0,241816,286752,1.60,-14.31,2839749,2548921,11.40
2033,佳大世界,63996.0,70501,72234,-9.22,-11.40,756199,707651,6.86
2034,允強,1221991.0,1617750,1475431,-24.46,-17.17,17827650,17605628,1.26
2038,海光企業,697898.0,758387,577797,-7.97,20.78,7282628,4531989,60.69
2069,運錩,688715.0,699276,677101,-1.51,1.71,7910791,7802704,1.38
3004,豐達科技,213841.0,214601,150502,-0.35,42.08,2047786,1571281,30.32
5007,三星科技,598451.0,727117,658020,-17.69,-9.05,7370123,6674567,10.42
9958,世紀鋼構,149382.0,99013,158651,50.87,-5.84,1493499,1863412,-19.85
2101,南港輪胎,860278.0,780298,860827,10.24,-0.06,9634590,10449298,-7.79
2102,泰豐輪胎,372161.0,360303,424124,3.29,-12.25,4630453,5198537,-10.92
2103,台橡,2604757.0,2303258,2491743,13.09,4.53,27653869,29500515,-6.25
2104,國際中橡,2061526.0,2258567,1794085,-8.72,14.90,22467494,18490667,21.50
2105,正新,8952295.0,8803841,9245580,1.68,-3.17,101257777,103349508,-2.02
2106,建大,2529710.0,2519483,2603789,0.40,-2.84,29110039,28001891,3.95
2107,厚生,117069.0,117190,159855,-0.10,-26.76,1256300,1647782,-23.75
2108,南帝化工,1117212.0,1236373,1009563,-9.63,10.66,12645167,10509124,20.32
2109,華豐橡膠,429183.0,402986,441950,6.50,-2.88,4782862,5211467,-8.22
2114,鑫永銓,158110.0,158392,160788,-0.17,-1.66,1689060,1469408,14.94
6582,申豐,235309.0,292686,210129,-19.60,11.98,3435612,2725028,26.07
1319,東陽,1960424.0,1847980,2326706,6.08,-15.74,21254384,22335674,-4.84
1339,昭輝,274397.0,229018,290446,19.81,-5.52,2596971,2565237,1.23
1512,瑞利,294723.0,334041,278914,-11.77,5.66,2871147,2277591,26.06
1521,大億,428525.0,439896,539832,-2.58,-20.61,5305873,5690818,-6.76
1522,堤維西,1423911.0,1549771,1402837,-8.12,1.50,15278827,14764890,3.48
1524,耿鼎企業,196051.0,209954,238569,-6.62,-17.82,2209200,2401855,-8.02
1525,江申工業,117912.0,124312,105327,-5.14,11.94,1172825,1066361,9.98
1533,車王電,241833.0,402345,240395,-39.89,0.59,2643242,2258490,17.03
1536,和大工業,559693.0,651029,611703,-14.02,-8.50,6662379,6245952,6.66
1568,倉佑,161440.0,163558,303605,-1.29,-46.82,2339343,3087681,-24.23
1587,吉茂,150047.0,149062,118322,0.66,26.81,1335533,1254426,6.46
2201,裕隆汽車,7220405.0,7045063,8994123,2.48,-19.72,80477061,87404323,-7.92
2204,中華汽車,2191712.0,2768465,2294421,-20.83,-4.47,32081289,35892865,-10.61
2206,三陽工業,2177325.0,2285388,2354469,-4.72,-7.52,28940463,29084309,-0.49
2207,和泰汽車,16520650.0,15956070,17012905,3.53,-2.89,168644610,161586711,4.36
2227,裕隆日產,2863182.0,2647877,2597177,8.13,10.24,28435199,31762769,-10.47
2228,劍麟,342352.0,383552,356615,-10.74,-3.99,3885119,3952490,-1.70
2231,為升,330273.0,310113,280773,6.50,17.62,3708712,3216216,15.31
2497,怡利電子,127281.0,134775,229784,-5.56,-44.60,1819312,2190482,-16.94
3346,麗清,407697.0,404711,468227,0.73,-12.92,3975308,3589098,10.76
4551,智伸科,404771.0,381464,370579,6.10,9.22,4050804,3648817,11.01
6288,聯嘉光電,279899.0,345984,262759,-19.10,6.52,3149103,2380128,32.30
6605,帝寶工業,1336725.0,1464327,1463658,-8.71,-8.67,14857127,14637535,1.50
2302,麗正,46379.0,43453,45485,6.73,1.96,476367,400596,18.91
2303,聯電,11554518.0,12577408,12154717,-8.13,-4.93,139867296,138617023,0.90
2329,華泰電子,1378701.0,1359992,1256390,1.37,9.73,13720300,12808701,7.11
2330,台積電,98389414.0,101550181,93153310,-3.11,5.62,941642959,887549989,6.09
2337,旺宏,3043801.0,3894126,3287986,-21.83,-7.42,34909635,31071582,12.35
2338,光罩,242151.0,245319,178719,-1.29,35.49,2653953,1294484,105.02
2342,茂矽,167155.0,170071,139631,-1.71,19.71,1721943,1512999,13.80
2344,華邦電,4021231.0,4155215,4474010,-3.22,-10.12,47498505,43351408,9.56
2351,順德,860992.0,865528,804900,-0.52,6.96,9562054,8749801,9.28
2363,矽統科技,17650.0,15113,17665,16.78,-0.08,212273,187357,13.29
2369,菱生,405307.0,441370,528603,-8.17,-23.32,4883415,5565990,-12.26
2379,瑞昱,4050690.0,3964092,3764484,2.18,7.60,41878937,38332714,9.25
2388,威盛電子,472625.0,395681,351985,19.44,34.27,4306654,4107240,4.85
2401,凌陽科技,432973.0,452717,566948,-4.36,-23.63,5656890,6290091,-10.06
2408,南亞科,5402984.0,6725607,5744613,-19.66,-5.94,79892833,48966151,63.15
2434,統懋,21126.0,19245,26192,9.77,-19.34,285867,240249,18.98
2436,偉詮電,210871.0,214251,225892,-1.57,-6.64,2374093,2165482,9.63
2441,超豐電子,935536.0,977193,1067124,-4.26,-12.33,11427958,10946172,4.40
2449,京元電子,1922683.0,1805259,1583439,6.50,21.42,18869481,18170328,3.84
2451,創見資訊,1408067.0,1523742,1738766,-7.59,-19.01,16574407,19625951,-15.54
2454,聯發科,18669239.0,20835525,20739411,-10.39,-9.98,216670229,219563925,-1.31
2458,義隆,760938.0,825082,634071,-7.77,20.00,7953397,6898120,15.29
2481,強茂,785006.0,801027,1028489,-2.00,-23.67,10468314,10827100,-3.31
3006,晶豪科技,892537.0,975324,1043478,-8.48,-14.46,10730005,9588567,11.90
3014,聯陽,249761.0,282235,285519,-11.50,-12.52,3135923,2918421,7.45
3016,嘉晶,421073.0,445526,286241,-5.48,47.10,4184933,3085231,35.64
3034,聯詠,4998288.0,5242937,4071011,-4.66,22.77,49728709,43458519,14.42
3035,智原,450708.0,472011,400380,-4.51,12.57,4475681,5021761,-10.87
3041,揚智,185458.0,208537,258369,-11.06,-28.21,2218788,3021994,-26.57
3054,立萬利,21379.0,18707,23338,14.28,-8.39,177234,340389,-47.93
3094,聯傑國際,21964.0,18173,23511,20.86,-6.57,240804,284058,-15.22
3189,景碩科技,2017333.0,2191449,2073660,-7.94,-2.71,21677846,20600706,5.22
3257,虹冠電,43705.0,42237,69612,3.47,-37.21,734789,697960,5.27
3413,京鼎,663982.0,669134,761316,-0.76,-12.78,8715472,7263455,19.99
3443,創意電子,1272271.0,1298313,1239775,-2.00,2.62,12478409,10926982,14.19
3530,晶相光,201279.0,181803,163252,10.71,23.29,1828140,1537613,18.89
3532,台勝科,1414653.0,1418088,1115222,-0.24,26.84,14972657,11638169,28.65
3536,誠創科技,74728.0,85094,138990,-12.18,-46.23,1062455,1089450,-2.47
3545,敦泰,696326.0,833635,986075,-16.47,-29.38,9405811,9975573,-5.71
3583,辛耘,297037.0,332044,319946,-10.54,-7.16,3641676,3038336,19.85
3588,通嘉,89203.0,87150,90082,2.35,-0.97,998398,951473,4.93
3686,達能,30262.0,29040,113512,4.20,-73.34,502274,829722,-39.46
3711,日月光投控,37945671.0,39138605,0,-3.04,,246696978,0,
4919,新唐科技,793275.0,815741,785487,-2.75,0.99,9177789,8498435,7.99
4952,凌通科技,200258.0,240173,239522,-16.61,-16.39,2665338,2926162,-8.91
4961,天鈺,744808.0,805430,590414,-7.52,26.15,8096019,6434382,25.82
4967,十銓,607248.0,670371,604277,-9.41,0.49,6605405,6122954,7.87
4968,立積,206145.0,220060,237052,-6.32,-13.03,2470035,2425052,1.85
5269,祥碩科技,339744.0,450714,220153,-24.62,54.32,3351840,2761662,21.37
5285,界霖,382383.0,419530,416633,-8.85,-8.22,4666232,3270959,42.65
5305,敦南科技,971390.0,991047,983279,-1.98,-1.20,11269001,10454131,7.79
5471,松翰科技,270914.0,263191,280710,2.93,-3.48,2920336,3078223,-5.12
6202,盛群,415341.0,393143,462909,5.64,-10.27,4483017,4238549,5.76
6239,力成,5481287.0,5828780,5632258,-5.96,-2.68,62709747,54077438,15.96
6243,迅杰,48718.0,45561,50645,6.92,-3.80,474787,447525,6.09
6257,矽格,725465.0,787091,829776,-7.82,-12.57,8848415,6093641,45.20
6271,同欣電子,637031.0,707329,660639,-9.93,-3.57,6840796,7128764,-4.03
6531,愛普,340402.0,379659,397161,-10.34,-14.29,4304827,3962508,8.63
6533,晶心科,33945.0,40215,27380,-15.59,23.97,253293,274169,-7.61
6552,易華電,237264.0,206158,129293,15.08,83.50,1689595,1191531,41.80
8016,矽創電子,971631.0,940776,813378,3.27,19.45,9415782,8590773,9.60
8028,昇陽半導體,187397.0,199471,159171,-6.05,17.73,1935046,1693481,14.26
8081,致新,395806.0,400621,363728,-1.20,8.81,4114055,3619463,13.66
