公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1410,南染,34495.0,40088,40400,-13.95,-14.61,505982,533251,-5.11
1413,宏洲纖維,291434.0,298537,296654,-2.37,-1.75,3651036,3144143,16.12
1414,東和,57066.0,79492,73145,-28.21,-21.98,974924,793069,22.93
1416,廣豐,20808.0,18174,31559,14.49,-34.06,271003,2245845,-87.93
1417,嘉裕,146547.0,137675,146192,6.44,0.24,1494584,2032130,-26.45
1418,東華,17454.0,20268,23048,-13.88,-24.27,653058,1637700,-60.12
1419,新紡,132139.0,178926,156920,-26.14,-15.79,1605981,1487951,7.93
1423,利華羊毛,37497.0,74239,92538,-49.49,-59.47,761087,681370,11.69
1434,福懋興業,3549899.0,3565075,3320274,-0.42,6.91,44545053,40705664,9.43
1439,中和羊毛,12198.0,28106,21728,-56.60,-43.86,264023,263219,0.30
1440,南紡,1889883.0,2117403,1854566,-10.74,1.90,24946094,21066733,18.41
1441,大東紡織,141562.0,143919,109743,-1.63,28.99,1624115,1620602,0.21
1443,立益紡織,77831.0,76980,97328,1.10,-20.03,1128360,1172696,-3.78
1444,力麗,1106677.0,1186633,928783,-6.73,19.15,12882065,11104585,16.00
1445,大宇紡織,125528.0,139168,139971,-9.80,-10.31,1572269,1609971,-2.34
1446,宏和,26594.0,43857,41971,-39.36,-36.63,446305,527239,-15.35
1447,力鵬,1005482.0,1062116,1286847,-5.33,-21.86,17599231,16591709,6.07
1449,佳和實業,238371.0,193126,246579,23.42,-3.32,2459080,2667098,-7.79
1451,年興紡織,677992.0,837071,589927,-19.00,14.92,8799524,9037004,-2.62
1452,宏益,182425.0,172375,182226,5.83,0.10,2130851,2114106,0.79
1453,大將,211.0,269,1948,-21.56,-89.16,28277,64138,-55.91
1454,台富,145203.0,171043,166442,-15.10,-12.76,1947905,1890004,3.06
1455,集盛,1216679.0,1225909,1410531,-0.75,-13.74,15832053,14974969,5.72
1456,怡華,23202.0,53638,303341,-56.74,-92.35,474360,1008696,-52.97
1457,宜進,461474.0,474451,470494,-2.73,-1.91,5690381,5048468,12.71
1459,聯發紡織,309895.0,295803,323424,4.76,-4.18,3519248,3406413,3.31
1460,宏遠,862494.0,870662,901638,-0.93,-4.34,9405382,8847214,6.30
1463,強盛染整,40106.0,41421,34813,-3.17,15.20,975755,1725541,-43.45
1464,得力實業,859215.0,854321,800844,0.57,7.28,9111455,8001953,13.86
1465,偉全實業,154049.0,160503,149801,-4.02,2.83,1779941,1865669,-4.59
1466,聚隆,301226.0,308964,313482,-2.50,-3.90,4107460,3963269,3.63
1467,南緯實業,608847.0,690363,601236,-11.80,1.26,7429571,7275762,2.11
1468,昶和纖維,77752.0,83042,54141,-6.37,43.61,921039,599466,53.64
1470,大統新創,65907.0,53164,52154,23.96,26.36,754462,701061,7.61
1472,三洋紡,25216.0,52456,59436,-51.92,-57.57,599247,756929,-20.83
1473,台南企業,700515.0,539692,779283,29.79,-10.10,8326053,8327231,-0.01
1474,弘裕,291782.0,304915,326511,-4.30,-10.63,3617559,3361577,7.61
1475,本盟光電,4673.0,2444,6577,91.20,-28.94,53533,123895,-56.79
1476,儒鴻,2556163.0,2300148,2383610,11.13,7.23,27581205,24231970,13.82
1477,聚陽實業,2243315.0,1615263,1857829,38.88,20.74,23929638,22375000,6.94
4414,如興,1592830.0,1352066,1815509,17.80,-12.26,17450827,9884720,76.54
4426,利勤實業,126633.0,151895,131888,-16.63,-3.98,2046729,1897487,7.86
4438,廣越,867304.0,829772,721461,4.52,20.21,13277699,10203496,30.12
1503,士電,2295144.0,2221828,2233060,3.29,2.78,24983447,22239576,12.33
1504,東元電機,4472265.0,4363190,4485799,2.49,-0.30,50445742,51194310,-1.46
1506,正道,87201.0,91505,108255,-4.70,-19.44,1200684,1367220,-12.18
1507,永大機電,1161807.0,1122018,1304988,3.54,-10.97,14924734,16744882,-10.86
1513,中興電,1179603.0,1059719,1117831,11.31,5.52,12239792,11394739,7.41
1514,亞力電機,505183.0,478872,459737,5.49,9.88,4272304,3780371,13.01
1515,力山,912695.0,961772,501643,-5.10,81.94,6185510,5315650,16.36
1517,利奇機械,284685.0,262409,265824,8.48,7.09,2999836,2814585,6.58
1519,華城電機,900515.0,379709,1058309,137.15,-14.91,5996563,5869690,2.16
1526,日馳,121172.0,121201,148226,-0.02,-18.25,1268080,1339711,-5.34
1527,鑽全,328175.0,272354,339249,20.49,-3.26,3733319,3836257,-2.68
1528,恩德,381782.0,381249,372799,0.13,2.40,4886811,4460070,9.56
1529,樂士,110873.0,76370,340232,45.17,-67.41,424867,766028,-44.53
1530,亞崴機電,450244.0,433920,382442,3.76,17.72,4872705,4232259,15.13
1531,高林股,265780.0,208924,241980,27.21,9.83,2661044,2253516,18.08
1532,勤美,1476249.0,2211870,1590955,-33.25,-7.20,18143779,15542137,16.73
1535,中宇,1309368.0,1070173,1540225,22.35,-14.98,10813583,9971393,8.44
1537,廣隆光電,689073.0,686034,721262,0.44,-4.46,8489998,7772831,9.22
1538,正峰新,38185.0,38157,53340,0.07,-28.41,424169,639874,-33.71
1539,巨庭機械,137510.0,181321,190584,-24.16,-27.84,2597070,2834644,-8.38
1540,喬福機械,66082.0,75626,46718,-12.61,41.44,631217,577573,9.28
1541,錩泰,255028.0,310608,349551,-17.89,-27.04,3590792,3653294,-1.71
1558,伸興,470202.0,454175,552552,3.52,-14.90,6669964,6012099,10.94
1560,中砂,407296.0,476028,392917,-14.43,3.65,5139122,4525051,13.57
1583,程泰,735109.0,690799,743674,6.41,-1.15,8388584,7578484,10.68
2049,上銀科技,1751055.0,2301474,2135568,-23.91,-18.00,29387536,21164764,38.85
2371,大同,4119178.0,3844148,6479571,7.15,-36.42,60679813,75808813,-19.95
3167,大量科技,240765.0,287649,327860,-16.29,-26.56,3987446,3545142,12.47
4526,東台,1225103.0,909855,1048562,34.64,16.83,11633520,9777025,18.98
4532,瑞智精密,2343944.0,1774390,1830604,32.09,28.04,22506397,19826343,13.51
4540,全球傳動,214061.0,252996,265091,-15.38,-19.24,3418356,2709435,26.16
4555,台灣氣立,123745.0,136337,129495,-9.23,-4.44,1702255,1465417,16.16
4562,穎漢科技,100531.0,111058,159148,-9.47,-36.83,1420728,1497753,-5.14
4564,元翎,249495.0,258185,193762,-3.36,28.76,2643402,2037930,29.71
4566,時碩工業,250972.0,277735,276768,-9.63,-9.32,3426862,3335202,2.74
4572,駐龍,66419.0,76522,48073,-13.20,38.16,839073,564076,48.75
4576,大銀微系統,172898.0,198405,232386,-12.85,-25.59,2791844,2405789,16.04
8222,寶一科技,51037.0,56323,60490,-9.38,-15.62,774548,841371,-7.94
8374,羅昇,259989.0,290863,309244,-10.61,-15.92,3666125,3803234,-3.60
8996,高力,151842.0,186005,173034,-18.36,-12.24,1931139,1777196,8.66
1603,華電,178555.0,233115,256727,-23.40,-30.44,2506094,2697914,-7.10
1604,聲寶,486710.0,441755,537752,10.17,-9.49,7076633,7644431,-7.42
1605,華新,14827461.0,14402316,15912055,2.95,-6.81,190824588,167753806,13.75
1608,華榮,691647.0,605754,673307,14.17,2.72,8560093,8299244,3.14
1609,大亞電線,1465783.0,1572124,1511045,-6.76,-2.99,18600947,16592683,12.10
1611,中電,205492.0,192080,204798,6.98,0.33,2352995,2704180,-12.98
1612,宏泰,255887.0,273293,327785,-6.36,-21.93,3872831,3572491,8.40
1614,三洋電,340802.0,301999,361027,12.84,-5.60,4946503,4965143,-0.37
1615,大山,248407.0,233811,307384,6.24,-19.18,3369059,2739111,22.99
1616,億泰,225591.0,219369,225211,2.83,0.16,3040186,2812361,8.10
1617,榮星電線,278595.0,309498,353095,-9.98,-21.09,3614696,3355022,7.73
1618,合機公司,109691.0,116442,272553,-5.79,-59.75,2119659,2119260,0.01
4930,燦星網通,856899.0,893423,727839,-4.08,17.73,11117820,11813309,-5.88
5283,禾聯碩,345672.0,416938,387645,-17.09,-10.82,5326575,5662899,-5.93
1708,東鹼,231953.0,245183,323459,-5.39,-28.28,4070197,3879306,4.92
1709,和益化工,572780.0,691627,693882,-17.18,-17.45,9782681,8785842,11.34
1710,東聯,2545998.0,2469867,2043633,3.08,24.58,32115817,28919810,11.05
1711,永光化學,701187.0,709292,776503,-1.14,-9.69,9621019,9169480,4.92
1712,興農,1296106.0,1317015,1404237,-1.58,-7.70,18134087,17284376,4.91
1713,國化,40083.0,63161,48209,-36.53,-16.85,671611,663800,1.17
1714,和桐化學,2414790.0,2554300,2726653,-5.46,-11.43,30298188,31369836,-3.41
1717,長興材料,3359989.0,3546914,3769237,-5.27,-10.85,43300155,41551117,4.20
1718,中纖,2957128.0,3511255,3515283,-15.78,-15.87,41512028,37132385,11.79
1721,三晃,273950.0,254114,295907,7.80,-7.42,3451701,3409004,1.25
1722,台肥,1210564.0,973846,1182003,24.30,2.41,12173782,11643881,4.55
1723,中碳,688781.0,768359,604500,-10.35,13.94,8559970,6242267,37.12
1724,台硝,175504.0,186545,173477,-5.91,1.16,2010815,2100577,-4.27
1725,元禎,727029.0,727415,808114,-0.05,-10.03,9712110,10166533,-4.46
1726,永記造漆,689733.0,663246,730043,3.99,-5.52,8043583,7657777,5.03
1727,中華化學,213448.0,200397,224053,6.51,-4.73,2647730,2449372,8.09
1730,花仙子,339543.0,367126,195287,-7.51,73.86,2984909,2023565,47.50
1732,毛寶,52940.0,46402,54141,14.08,-2.21,578977,592595,-2.29
1735,日勝化,298676.0,312650,280341,-4.46,6.54,3675759,3323990,10.58
1773,勝一化工,622351.0,683343,597094,-8.92,4.22,8034146,6839687,17.46
1776,展宇,139878.0,160401,203122,-12.79,-31.13,1918688,2124213,-9.67
3708,上緯投控,629790.0,506857,453221,24.25,38.95,6195194,4904500,26.31
4720,德淵企業,308357.0,269086,275571,14.59,11.89,3256852,2837746,14.76
4722,國精化學,377004.0,344585,441212,9.40,-14.55,4747948,4941625,-3.91
4725,信昌化,725840.0,1256213,1226207,-42.21,-40.80,15166053,13192984,14.95
4739,康普材料,579367.0,430495,436972,34.58,32.58,6310637,4979687,26.72
4755,三福化工,331319.0,320355,336484,3.42,-1.53,4049376,3979262,1.76
4764,雙鍵,382658.0,358353,346826,6.78,10.33,4530377,4104776,10.36
4766,南寶,1342014.0,1445613,1251158,-7.16,7.26,16031569,14615008,9.69
1598,岱宇國際,626971.0,518708,533949,20.87,17.42,5522557,4462585,23.75
1701,中化,598171.0,632828,588385,-5.47,1.66,7629850,6274269,21.60
1707,葡萄王,967022.0,938130,859336,3.07,12.53,9223595,9388183,-1.75
1720,生達化學,318058.0,329133,266594,-3.36,19.30,3573082,3848684,-7.16
1731,美吾華,88311.0,89116,127745,-0.90,-30.86,1123398,1575078,-28.67
1733,五鼎,158048.0,180881,156374,-12.62,1.07,2043614,1795300,13.83
1734,杏輝藥品,192085.0,200776,197960,-4.32,-2.96,2211757,2134408,3.62
1736,喬山健康,3300594.0,2099164,2713210,57.23,21.64,21817189,19494431,11.91
1760,寶齡富錦,129803.0,181423,94734,-28.45,37.01,1407634,1212433,16.09
1762,中化合成,71627.0,70890,132608,1.03,-45.98,1019453,1168246,-12.73
1783,和康生技,44417.0,27358,31553,62.35,40.76,427680,427595,0.01
1786,科妍,41286.0,34427,35211,19.92,17.25,329581,258418,27.53
1789,台灣神隆,324941.0,283490,317873,14.62,2.22,3524263,3516481,0.22
3164,景岳生技,27860.0,35192,24845,-20.83,12.13,406532,380653,6.79
3705,永信,704998.0,726819,630052,-3.00,11.89,7515574,6640379,13.17
4104,佳醫,507462.0,605486,522711,-16.18,-2.91,6344010,6095341,4.07
4106,雃博,176377.0,206784,176627,-14.70,-0.14,2109536,2089738,0.94
4108,懷特,7854.0,10149,6061,-22.61,29.58,107483,53996,99.05
4119,旭富製藥,132536.0,173603,142486,-23.65,-6.98,1939913,1301050,49.10
4133,亞諾法,27207.0,34863,35927,-21.96,-24.27,426023,475073,-10.32
4142,國光生技,16889.0,141179,3884,-88.03,334.83,822366,564354,45.71
4155,訊映,108612.0,81789,91454,32.79,18.76,1119833,1233507,-9.21
4164,承業醫,326097.0,173611,320201,87.83,1.84,2507234,2113306,18.64
4737,華廣,200480.0,185185,175776,8.25,14.05,2007222,1820267,10.27
4746,台耀,241250.0,235020,298375,2.65,-19.14,2690435,2539243,5.95
1802,台玻,3629790.0,3848060,4268204,-5.67,-14.95,46117293,44932666,2.63
1806,冠軍,391257.0,448030,407173,-12.67,-3.90,5018991,4880994,2.82
1809,中釉,198588.0,187423,238144,5.95,-16.61,2477483,2418849,2.42
1810,和成,507601.0,526209,641112,-3.53,-20.82,5469271,5719592,-4.37
1817,凱撒衛浴,220381.0,208194,223715,5.85,-1.49,2293113,2269977,1.01
1902,台紙,357079.0,363916,253060,-1.87,41.10,3314029,3013155,9.98
1903,士紙,46060.0,13319,12806,245.82,259.67,217731,186531,16.72
1904,正隆,3192882.0,3452604,3539701,-7.52,-9.79,41224938,42560178,-3.13
1905,華紙,1853834.0,1943254,2075014,-4.60,-10.65,23977473,22707274,5.59
1906,寶隆國際,139117.0,140175,194771,-0.75,-28.57,1980846,1815953,9.08
1907,永豐餘,6341843.0,6608057,6002300,-4.02,5.65,76450050,66769908,14.49
1909,榮成紙業,4313124.0,4142124,4784325,4.12,-9.84,52166625,46202479,12.90
2002,中鋼,33248956.0,34532900,30963922,-3.71,7.37,400665057,347012002,15.46
2006,東和鋼鐵,3725233.0,2895785,3408576,28.64,9.29,39871504,31723073,25.68
2007,燁興公司,627131.0,644279,627283,-2.66,-0.02,8741736,7993008,9.36
2008,高興昌,68412.0,158650,131052,-56.87,-47.79,1413110,1270214,11.24
2009,第一伸銅,253443.0,208149,241776,21.76,4.82,3108695,3049654,1.93
2010,春源鋼鐵,1475966.0,1734068,1476500,-14.88,-0.03,18579550,17240200,7.76
2012,春雨,914512.0,894760,810805,2.20,12.79,9839588,8997470,9.35
2013,中鋼構,2284021.0,1739899,1507408,31.27,51.51,20360929,16503926,23.37
2014,中鴻,3616564.0,3948148,3558138,-8.39,1.64,48238885,40792447,18.25
2015,豐興鋼鐵,2496048.0,2524444,2593832,-1.12,-3.76,30865647,24741937,24.75
2017,官田鋼,349856.0,450888,418959,-22.40,-16.49,4991117,4393004,13.61
2020,美亞鋼管,351787.0,408846,362212,-13.95,-2.87,4736011,4867221,-2.69
2022,聚亨,907426.0,1023444,697417,-11.33,30.11,11103406,7953398,39.60
2023,燁輝,5083121.0,5153446,5601111,-1.36,-9.24,73633692,71089347,3.57
2024,志聯工業,104319.0,109612,136609,-4.82,-23.63,1447927,1434651,0.92
2025,千興,214459.0,71093,358630,201.65,-40.20,2838205,3645877,-22.15
2027,大成鋼,5672823.0,6137280,5378843,-7.56,5.46,83932238,64283059,30.56
2028,威致鋼鐵,811680.0,834946,1013658,-2.78,-19.92,11116117,9738711,14.14
2029,盛餘,660458.0,827202,1045675,-20.15,-36.83,11282054,13769042,-18.06
2030,彰源,876808.0,1029979,1248687,-14.87,-29.78,13404359,12641902,6.03
2031,新光鋼,506000.0,665211,706170,-23.93,-28.34,8833805,8351670,5.77
2032,新鋼工業,227654.0,245693,240766,-7.34,-5.44,3067403,2789687,9.95
2033,佳大世界,60620.0,63996,65903,-5.27,-8.01,816819,773554,5.59
2034,允強,1301988.0,1221991,1660001,6.54,-21.56,19129638,19265629,-0.70
2038,海光企業,859458.0,697898,745536,23.14,15.28,8142086,5277525,54.27
2069,運錩,640296.0,688715,739356,-7.03,-13.39,8551087,8542060,0.10
3004,豐達科技,231644.0,213841,176767,8.32,31.04,2279430,1748048,30.39
5007,三星科技,612308.0,598451,584333,2.31,4.78,7982431,7258900,9.96
9958,世紀鋼構,161280.0,149382,186791,7.96,-13.65,1654779,2050203,-19.28
2101,南港輪胎,807039.0,860278,876717,-6.18,-7.94,10441630,11326015,-7.80
2102,泰豐輪胎,377660.0,372161,386906,1.47,-2.38,5008113,5585443,-10.33
2103,台橡,2097349.0,2604757,2265722,-19.48,-7.43,29751218,31766237,-6.34
2104,國際中橡,1962622.0,2061526,1642621,-4.79,19.48,24430116,20133288,21.34
2105,正新,8233644.0,8952295,8941477,-8.02,-7.91,109491421,112290985,-2.49
2106,建大,2432341.0,2529710,2550249,-3.84,-4.62,31542380,30552140,3.24
2107,厚生,117518.0,117069,95564,0.38,22.97,1373818,1743346,-21.19
2108,南帝化工,1168167.0,1117212,1138479,4.56,2.60,13813335,11647603,18.59
2109,華豐橡膠,453247.0,429183,494162,5.60,-8.27,5236109,5705629,-8.22
2114,鑫永銓,152904.0,158110,161791,-3.29,-5.49,1841964,1631199,12.92
6582,申豐,254952.0,235309,248384,8.34,2.64,3690565,2973412,24.11
1319,東陽,1749904.0,1960424,2117209,-10.73,-17.34,23004288,24452883,-5.92
1339,昭輝,251752.0,274397,268693,-8.25,-6.30,2848125,2838119,0.35
1512,瑞利,217077.0,294723,263005,-26.34,-17.46,3088224,2540596,21.55
1521,大億,397937.0,428525,506572,-7.13,-21.44,5703810,6197390,-7.96
1522,堤維西,1339957.0,1423911,1299172,-5.89,3.13,16618784,16064062,3.45
1524,耿鼎企業,207025.0,196051,236470,5.59,-12.45,2416225,2638325,-8.41
1525,江申工業,164930.0,117912,102739,39.87,60.53,1337755,1169100,14.42
1533,車王電,244706.0,241833,228468,1.18,7.10,2887948,2486958,16.12
1536,和大工業,484367.0,559693,470820,-13.45,2.87,7146746,6716772,6.40
1568,倉佑,158088.0,161440,264920,-2.07,-40.32,2497431,3352602,-25.50
1587,吉茂,125452.0,150047,98954,-16.39,26.77,1460985,1353380,7.95
2201,裕隆汽車,8056789.0,7220405,9066423,11.58,-11.13,88533850,96470747,-8.22
2204,中華汽車,2792014.0,2191712,3015228,27.38,-7.40,34873303,38908093,-10.37
2206,三陽工業,2426230.0,2177325,2572586,11.43,-5.68,31366693,31656895,-0.91
2207,和泰汽車,15912136.0,16520650,15774416,-3.68,0.87,184556746,177361126,4.05
2227,裕隆日產,2819622.0,2863182,1454520,-1.52,93.85,31254821,33217289,-5.90
2228,劍麟,346164.0,342352,374264,1.11,-7.50,4231283,4326754,-2.20
2231,為升,328695.0,330273,304260,-0.47,8.03,4037407,3520476,14.68
2497,怡利電子,158618.0,127281,212966,24.62,-25.51,1977930,2403448,-17.70
3346,麗清,427105.0,407697,506272,4.76,-15.63,4402413,4095370,7.49
4551,智伸科,374035.0,404771,400104,-7.59,-6.51,4424839,4048921,9.28
6288,聯嘉光電,238734.0,279899,255658,-14.70,-6.61,3387837,2635786,28.53
6605,帝寶工業,1319312.0,1336725,1493309,-1.30,-11.65,16176439,16130844,0.28
2302,麗正,47178.0,46379,47426,1.72,-0.52,523545,448022,16.85
2303,聯電,11385275.0,11554518,10667683,-1.46,6.72,151252571,149284706,1.31
2329,華泰電子,1467867.0,1378701,1077533,6.46,36.22,15188167,13886234,9.37
2330,台積電,89830598.0,98389414,89897252,-8.69,-0.07,1031473557,977447241,5.52
2337,旺宏,2043397.0,3043801,3125334,-32.86,-34.61,36953032,34196916,8.05
2338,光罩,228876.0,242151,134345,-5.48,70.36,2882829,1428829,101.76
2342,茂矽,130616.0,167155,123478,-21.85,5.78,1852559,1636478,13.20
2344,華邦電,3691818.0,4021231,4240384,-8.19,-12.93,51190323,47591792,7.56
2351,順德,854344.0,860992,831249,-0.77,2.77,10416398,9581050,8.71
2363,矽統科技,10812.0,17650,24631,-38.74,-56.10,223085,211988,5.23
2369,菱生,359544.0,405307,497675,-11.29,-27.75,5242959,6063665,-13.53
2379,瑞昱,3926809.0,4050690,3355307,-3.05,17.03,45805746,41688021,9.87
2388,威盛電子,489177.0,472625,404550,3.50,20.91,4795832,4511790,6.29
2401,凌陽科技,420843.0,432973,530146,-2.80,-20.61,6077733,6820237,-10.88
2408,南亞科,4828971.0,5402984,5952073,-10.62,-18.86,84721804,54918224,54.26
2434,統懋,18949.0,21126,25126,-10.30,-24.58,304816,265375,14.86
2436,偉詮電,190364.0,210871,215663,-9.72,-11.73,2564457,2381145,7.69
2441,超豐電子,928476.0,935536,1005597,-0.75,-7.66,12356434,11951769,3.38
2449,京元電子,1945886.0,1922683,1516583,1.20,28.30,20815367,19686911,5.73
2451,創見資訊,1041558.0,1408067,1338902,-26.02,-22.20,17615965,20964853,-15.97
2454,聯發科,21387117.0,18669239,18652393,14.55,14.66,238057346,238216318,-0.06
2458,義隆,697935.0,760938,605147,-8.27,15.33,8651332,7503267,15.30
2481,強茂,897073.0,785006,1064580,14.27,-15.73,11365387,11891680,-4.42
3006,晶豪科技,825118.0,892537,867952,-7.55,-4.93,11555124,10456519,10.50
3014,聯陽,227220.0,249761,254709,-9.02,-10.79,3363143,3173130,5.98
3016,嘉晶,339093.0,421073,257707,-19.46,31.58,4524026,3342938,35.33
3034,聯詠,5105147.0,4998288,3615173,2.13,41.21,54833856,47073692,16.48
3035,智原,428977.0,450708,320848,-4.82,33.70,4904658,5342609,-8.19
3041,揚智,193799.0,185458,165068,4.49,17.40,2412587,3187062,-24.30
3054,立萬利,8278.0,21379,7823,-61.27,5.81,185512,348212,-46.72
3094,聯傑國際,20291.0,21964,23284,-7.61,-12.85,261095,307342,-15.04
3189,景碩科技,2050083.0,2017333,1734780,1.62,18.17,23727929,22335486,6.23
3257,虹冠電,40903.0,43705,62748,-6.41,-34.81,775692,760708,1.96
3413,京鼎,589533.0,663982,904824,-11.21,-34.84,9305005,8168279,13.91
3443,創意電子,981395.0,1272271,1233624,-22.86,-20.44,13459804,12160606,10.68
3530,晶相光,206127.0,201279,176952,2.40,16.48,2034267,1714565,18.64
3532,台勝科,1385469.0,1414653,1074855,-2.06,28.89,16358126,12713025,28.67
3536,誠創科技,69820.0,74728,218078,-6.56,-67.98,1132275,1307528,-13.40
3545,敦泰,513557.0,696326,822761,-26.24,-37.58,9919368,10798334,-8.13
3583,辛耘,346357.0,297037,500794,16.60,-30.83,3988033,3539130,12.68
3588,通嘉,82039.0,89203,72013,-8.03,13.92,1080437,1023485,5.56
3686,達能,20260.0,30262,118885,-33.05,-82.95,522534,948607,-44.91
3711,日月光投控,36944079.0,37945671,0,-2.63,,283641057,0,
4919,新唐科技,862432.0,793275,736947,8.71,17.02,10040221,9235382,8.71
4952,凌通科技,179406.0,200258,225737,-10.41,-20.52,2844744,3151900,-9.74
4961,天鈺,756357.0,744808,729207,1.55,3.72,8852377,7163589,23.57
4967,十銓,577699.0,607248,701054,-4.86,-17.59,7183104,6824008,5.26
4968,立積,180134.0,206145,241039,-12.61,-25.26,2650169,2666091,-0.59
5269,祥碩科技,370511.0,339744,213569,9.05,73.48,3722351,2975231,25.11
5285,界霖,342997.0,382383,439450,-10.30,-21.94,5009229,3710409,35.00
5305,敦南科技,835774.0,971390,1050666,-13.96,-20.45,12104775,11504797,5.21
5471,松翰科技,237219.0,270914,263057,-12.43,-9.82,3157555,3341280,-5.49
6202,盛群,379790.0,415341,376368,-8.55,0.90,4862807,4614917,5.37
6239,力成,5329632.0,5481287,5554645,-2.76,-4.05,68039379,59632083,14.09
6243,迅杰,41604.0,48718,49404,-14.60,-15.78,516391,496929,3.91
6257,矽格,693167.0,725465,739098,-4.45,-6.21,9541582,6832739,39.64
6271,同欣電子,572716.0,637031,616838,-10.09,-7.15,7413512,7745602,-4.28
6531,愛普,423815.0,340402,274138,24.50,54.59,4728642,4236646,11.61
6533,晶心科,51463.0,33945,15208,51.60,238.39,304756,289377,5.31
6552,易華電,241413.0,237264,131397,1.74,83.72,1931008,1322928,45.96
8016,矽創電子,914723.0,971631,840289,-5.85,8.85,10330505,9431062,9.53
8028,昇陽半導體,187177.0,187397,162338,-0.11,15.30,2122223,1855819,14.35
