公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1443,立益紡織,50886.0,63051,92656,-19.29,-45.08,291275,466024,-37.49
1444,力麗,1164734.0,1020252,1148778,14.16,1.38,5372063,5148886,4.33
1445,大宇紡織,120637.0,124374,152275,-3.00,-20.77,636409,660583,-3.65
1446,宏和,49037.0,43963,50497,11.54,-2.89,176428,173646,1.60
1447,力鵬,1423554.0,1422954,1651811,0.04,-13.81,6671849,8035298,-16.96
1449,佳和實業,207809.0,220943,205682,-5.94,1.03,992357,971366,2.16
1451,年興紡織,833821.0,639664,821951,30.35,1.44,3570058,3268281,9.23
1452,宏益,183280.0,178997,157216,2.39,16.57,873106,837394,4.26
1453,大將,38.0,37,810,2.70,-95.30,311,4561,-93.18
1454,台富,183391.0,176514,184446,3.89,-0.57,831941,807636,3.00
1455,集盛,1133999.0,1117121,1363389,1.51,-16.82,5794192,6768473,-14.39
1456,怡華,84448.0,114232,36332,-26.07,132.43,394105,169097,133.06
1457,宜進,488601.0,483979,469712,0.95,4.02,2339738,2310231,1.27
1459,聯發紡織,267160.0,294357,336367,-9.23,-20.57,1476707,1496741,-1.33
1460,宏遠,646421.0,734719,761617,-12.01,-15.12,3633607,3883376,-6.43
1463,強盛染整,43251.0,47524,45521,-8.99,-4.98,245150,436165,-43.79
1464,得力實業,850935.0,815113,764264,4.39,11.34,3935376,3528918,11.51
1465,偉全實業,92501.0,92688,153373,-0.20,-39.68,486418,649789,-25.14
1466,聚隆,284402.0,305811,376079,-7.00,-24.37,1588491,1656408,-4.10
1467,南緯實業,540949.0,611395,618384,-11.52,-12.52,2709847,2714088,-0.15
1468,昶和纖維,102112.0,94992,107017,7.49,-4.58,432544,361733,19.57
1470,大統新創,72063.0,73403,68686,-1.82,4.91,354963,300533,18.11
1472,三洋紡,26377.0,27124,32120,-2.75,-17.87,132928,251824,-47.21
1473,台南企業,705402.0,391520,526060,80.17,34.09,3213586,3320521,-3.22
1474,弘裕,296464.0,304444,308233,-2.62,-3.81,1464845,1471698,-0.46
1475,本盟光電,4582.0,4594,4615,-0.26,-0.71,23502,23856,-1.48
1476,儒鴻,2568553.0,2040691,2313682,25.86,11.01,10854222,11208829,-3.16
1477,聚陽實業,2062743.0,1819006,1470164,13.39,40.30,10601324,8219036,28.98
4414,如興,1171338.0,878159,1401729,33.38,-16.43,5336909,6104421,-12.57
4426,利勤實業,197735.0,235561,155199,-16.05,27.40,1068535,883198,20.98
4438,廣越,1373183.0,747694,1024495,83.65,34.03,4488184,2683999,67.22
1503,士電,2134006.0,1952433,2051431,9.29,4.02,10752115,9884819,8.77
1504,東元電機,4335615.0,3883445,4332559,11.64,0.07,19698879,20924235,-5.85
1506,正道,113681.0,107664,106569,5.58,6.67,516955,529722,-2.41
1507,永大機電,1076722.0,1035330,1316559,3.99,-18.21,5268986,6736588,-21.78
1513,中興電,1134472.0,860310,762305,31.86,48.82,4671649,4333546,7.80
1514,亞力電機,424315.0,417216,373846,1.70,13.49,1945760,1725324,12.77
1515,力山,525218.0,634330,319229,-17.20,64.52,3168091,1685041,88.01
1517,利奇機械,263257.0,248372,261026,5.99,0.85,1240362,1172384,5.79
1519,華城電機,412632.0,450377,313388,-8.38,31.66,2094162,1944736,7.68
1526,日馳,108154.0,104555,104504,3.44,3.49,452037,499385,-9.48
1527,鑽全,306224.0,315568,302142,-2.96,1.35,1543148,1529278,0.90
1528,恩德,335413.0,322028,408036,4.15,-17.79,1597326,2147755,-25.62
1529,樂士,21330.0,5208,21143,309.56,0.88,83514,69541,20.09
1530,亞崴機電,304459.0,260772,413940,16.75,-26.44,1402927,1948295,-27.99
1531,高林股,155313.0,215510,237256,-27.93,-34.53,972110,1037045,-6.26
1532,勤美,1233207.0,1099565,1225694,12.15,0.61,6097924,6100055,-0.03
1535,中宇,804008.0,682762,850054,17.75,-5.41,4205958,4208412,-0.05
1537,廣隆光電,671628.0,655797,750931,2.41,-10.56,3335729,3413475,-2.27
1538,正峰新,33394.0,20565,37946,62.38,-11.99,132233,194619,-32.05
1539,巨庭機械,188676.0,188440,252376,0.12,-25.24,1018998,1197421,-14.90
1540,喬福機械,67544.0,72586,52878,-6.94,27.73,297730,191989,55.07
1541,錩泰,497220.0,383227,349970,29.74,42.07,1792089,1418961,26.29
1558,伸興,442559.0,537176,556107,-17.61,-20.41,2055632,2040755,0.72
1560,中砂,388278.0,400295,406810,-3.00,-4.55,2030497,2037931,-0.36
1583,程泰,602068.0,462119,707595,30.28,-14.91,2588273,3463612,-25.27
2049,上銀科技,2044873.0,1957222,2620473,4.47,-21.96,9050091,11635639,-22.22
2371,大同,2618532.0,2805065,5386879,-6.64,-51.39,13562406,27195569,-50.13
3167,大量科技,160096.0,175636,354703,-8.84,-54.86,782454,1671146,-53.17
4526,東台,961852.0,684094,1064471,40.60,-9.64,4598016,4397462,4.56
4532,瑞智精密,1964157.0,2356716,2184992,-16.65,-10.10,9646537,10296701,-6.31
4540,全球傳動,195171.0,192332,323835,1.47,-39.73,890433,1390171,-35.94
4555,台灣氣立,117309.0,120545,172209,-2.68,-31.87,576302,709323,-18.75
4562,穎漢科技,94053.0,99219,134413,-5.20,-30.02,451197,581074,-22.35
4564,元翎,254143.0,292470,212587,-13.10,19.54,1288577,1042519,23.60
4566,時碩工業,312789.0,348746,301600,-10.31,3.70,1561261,1433598,8.90
4572,駐龍,63433.0,77363,63836,-18.00,-0.63,357621,290577,23.07
4576,大銀微系統,207501.0,203471,313916,1.98,-33.89,883103,1192965,-25.97
8222,寶一科技,76700.0,76260,68624,0.57,11.76,345138,353335,-2.31
8374,羅昇,263669.0,307295,338814,-14.19,-22.17,1312909,1599328,-17.90
8996,高力,152740.0,168824,205533,-9.52,-25.68,853275,730415,16.82
1603,華電,215450.0,282191,193683,-23.65,11.23,951272,961315,-1.04
1604,聲寶,653162.0,672274,753523,-2.84,-13.31,3092514,3281667,-5.76
1605,華新,13129978.0,14156462,14923508,-7.25,-12.01,64339177,85568179,-24.80
1608,華榮,609767.0,602601,705951,1.18,-13.62,3076171,3655413,-15.84
1609,大亞電線,1525698.0,1584250,1669978,-3.69,-8.63,7495229,7552533,-0.75
1611,中電,203578.0,204744,202978,-0.56,0.29,982152,1064428,-7.72
1612,宏泰,307813.0,291449,344202,5.61,-10.57,1510669,1584320,-4.64
1614,三洋電,490607.0,499403,565575,-1.76,-13.25,2218467,2223606,-0.23
1615,大山,264639.0,187053,394175,41.47,-32.86,1074453,1446288,-25.70
1616,億泰,299727.0,200227,258151,49.69,16.10,1115112,1271639,-12.30
1617,榮星電線,246597.0,258459,316583,-4.58,-22.10,1174165,1473827,-20.33
1618,合機公司,223902.0,158173,178308,41.55,25.57,859350,786479,9.26
4930,燦星網通,1014125.0,953825,890735,6.32,13.85,4439018,3944549,12.53
5283,禾聯碩,548503.0,450212,669859,21.83,-18.11,2160908,2257792,-4.29
1708,東鹼,457209.0,385650,366518,18.55,24.74,1759593,1804915,-2.51
1709,和益化工,802920.0,748893,1022035,7.21,-21.43,3558249,4273304,-16.73
1710,東聯,2131594.0,2212407,2343133,-3.65,-9.02,10943969,13261242,-17.47
1711,永光化學,844627.0,847429,887896,-0.33,-4.87,3995420,4038602,-1.06
1712,興農,1444168.0,1465595,2091634,-1.46,-30.95,7492248,7972401,-6.02
1713,國化,54577.0,51639,74654,5.68,-26.89,257781,300528,-14.22
1714,和桐化學,2017462.0,2527976,2387536,-20.19,-15.50,11106047,11828603,-6.10
1717,長興材料,3477316.0,3554479,3875927,-2.17,-10.28,16469612,17813548,-7.54
1718,中纖,3204854.0,3154830,3870405,1.58,-17.19,16067332,17147415,-6.29
1721,三晃,279739.0,265931,341621,5.19,-18.11,1406397,1429521,-1.61
1722,台肥,945872.0,1145866,895877,-17.45,5.58,5592018,5022155,11.34
1723,中碳,648487.0,631257,678831,2.72,-4.47,3298871,3366982,-2.02
1724,台硝,172133.0,159847,148077,7.68,16.24,777012,797007,-2.50
1725,元禎,734313.0,858623,851623,-14.47,-13.77,3833645,4285174,-10.53
1726,永記造漆,666448.0,618665,643339,7.72,3.59,3182726,3409929,-6.66
1727,中華化學,214201.0,203815,208088,5.09,2.93,973009,1127343,-13.69
1730,花仙子,341447.0,318467,156322,7.21,118.42,1663685,856028,94.34
1732,毛寶,54433.0,48512,52021,12.20,4.63,250576,246529,1.64
1735,日勝化,285361.0,273969,344397,4.15,-17.14,1266846,1534685,-17.45
1773,勝一化工,591199.0,598721,739249,-1.25,-20.02,2876793,3185650,-9.69
1776,展宇,150163.0,156968,182109,-4.33,-17.54,712104,808275,-11.89
3708,上緯投控,543091.0,566613,670241,-4.15,-18.97,2632814,2328330,13.07
4720,德淵企業,290648.0,274170,285767,6.01,1.70,1310258,1266028,3.49
4722,國精化學,387105.0,407465,455818,-4.99,-15.07,1925647,2065078,-6.75
4725,信昌化,1251381.0,1239157,1425492,0.98,-12.21,4993744,6363344,-21.52
4739,康普材料,495178.0,546626,502649,-9.41,-1.48,2597241,2626494,-1.11
4755,三福化工,349440.0,368633,345580,-5.20,1.11,1678367,1714647,-2.11
4764,雙鍵,306514.0,340329,419907,-9.93,-27.00,1548610,1955705,-20.81
4766,南寶,1498360.0,1463933,1438700,2.35,4.14,6723582,6260732,7.39
1598,岱宇國際,349644.0,452865,405125,-22.79,-13.69,2583998,2326345,11.07
1701,中化,666255.0,668917,657248,-0.39,1.37,3329359,3280098,1.50
1707,葡萄王,824744.0,762623,765314,8.14,7.76,3601022,3481517,3.43
1720,生達化學,339639.0,321953,337761,5.49,0.55,1507768,1355047,11.27
1731,美吾華,90384.0,97190,97606,-7.00,-7.39,503049,483941,3.94
1733,五鼎,182401.0,193298,188085,-5.63,-3.02,900633,817388,10.18
1734,杏輝藥品,202196.0,167973,182298,20.37,10.91,941105,892870,5.40
1736,喬山健康,1867347.0,1843157,1516877,1.31,23.10,9051388,7386722,22.53
1760,寶齡富錦,166661.0,140617,143852,18.52,15.85,664699,482906,37.64
1762,中化合成,115948.0,71108,73212,63.05,58.37,532520,433642,22.80
1783,和康生技,41394.0,32453,40565,27.55,2.04,166083,177217,-6.28
1786,科妍,30340.0,23105,16791,31.31,80.69,157881,136214,15.90
1789,台灣神隆,229663.0,126164,374952,82.03,-38.74,1127872,1521738,-25.88
3164,景岳生技,31884.0,20427,30918,56.08,3.12,143402,158437,-9.48
3705,永信,735901.0,696808,644180,5.61,14.23,3225848,2945561,9.51
4104,佳醫,567847.0,486088,590347,16.81,-3.81,2652448,2626981,0.96
4106,雃博,193775.0,146171,177080,32.56,9.42,855525,847786,0.91
4108,懷特,7276.0,8128,12820,-10.48,-43.24,46425,50948,-8.87
4119,旭富製藥,213158.0,201902,187539,5.57,13.66,1018747,764338,33.28
4133,亞諾法,39141.0,32308,37453,21.14,4.50,180030,183987,-2.15
4142,國光生技,5901.0,26612,4248,-77.82,38.91,92699,77817,19.12
4155,訊映,110507.0,81757,58162,35.16,89.99,474190,442300,7.21
4164,承業醫,191134.0,270559,259057,-29.35,-26.21,1092685,885886,23.34
4737,華廣,216116.0,198277,152969,8.99,41.28,778584,663284,17.38
4746,台耀,197739.0,215866,229748,-8.39,-13.93,1065123,1042448,2.17
1802,台玻,3550696.0,3319249,4029010,6.97,-11.87,15758116,18932268,-16.76
1806,冠軍,504456.0,503642,515339,0.16,-2.11,1847471,2008535,-8.01
1809,中釉,236875.0,203641,257356,16.31,-7.95,933285,1017949,-8.31
1810,和成,467660.0,454667,476444,2.85,-1.84,2117276,2150377,-1.53
1817,凱撒衛浴,212903.0,206826,188190,2.93,13.13,915889,911118,0.52
1902,台紙,357527.0,378644,252656,-5.57,41.50,1773433,1162527,52.54
1903,士紙,14404.0,16023,11698,-10.10,23.13,76462,96790,-21.00
1904,正隆,3299696.0,3270575,3578457,0.89,-7.78,15690074,17138209,-8.44
1905,華紙,1816747.0,1839746,2175202,-1.25,-16.47,9039141,9858746,-8.31
1906,寶隆國際,115901.0,78966,184862,46.77,-37.30,567542,979215,-42.04
1907,永豐餘,6319100.0,6304411,6327649,0.23,-0.13,29989795,30184199,-0.64
1909,榮成紙業,3899568.0,4151146,5177952,-6.06,-24.68,19450484,21246250,-8.45
2002,中鋼,32365285.0,33167382,35003823,-2.41,-7.53,161762298,160328469,0.89
2006,東和鋼鐵,4198456.0,3594361,3121478,16.80,34.50,19300770,15478007,24.69
2007,燁興公司,601588.0,544030,716769,10.57,-16.06,3016833,3801791,-20.64
2008,高興昌,106190.0,104792,135590,1.33,-21.68,631612,530919,18.96
2009,第一伸銅,230559.0,196095,280895,17.57,-17.91,1019545,1342013,-24.02
2010,春源鋼鐵,1324260.0,1315862,1774395,0.63,-25.36,6509591,7670038,-15.12
2012,春雨,815614.0,757726,780020,7.63,4.56,3867172,3992205,-3.13
2013,中鋼構,1256687.0,1803066,2069967,-30.30,-39.28,7794965,7870728,-0.96
2014,中鴻,4271035.0,4306539,4176536,-0.82,2.26,20561524,19193861,7.12
2015,豐興鋼鐵,2334235.0,2435220,3002684,-4.14,-22.26,11795963,12366814,-4.61
2017,官田鋼,321986.0,339243,409226,-5.08,-21.31,1786644,1938698,-7.84
2020,美亞鋼管,286519.0,349051,440489,-17.91,-34.95,1990772,2015135,-1.20
2022,聚亨,1117614.0,981207,1089051,13.90,2.62,5293670,4060384,30.37
2023,燁輝,5298673.0,5193871,6566692,2.01,-19.30,25663577,31155777,-17.62
2024,志聯工業,97846.0,117513,133337,-16.73,-26.61,525826,626516,-16.07
2025,千興,110381.0,183543,312038,-39.86,-64.62,582874,1561848,-62.68
2027,大成鋼,7305207.0,7069434,7190456,3.33,1.59,35708690,36093853,-1.06
2028,威致鋼鐵,991765.0,826360,1020987,20.01,-2.86,4471020,4871226,-8.21
2029,盛餘,832203.0,892533,1035589,-6.75,-19.63,4114754,5290173,-22.21
2030,彰源,1084284.0,964570,1266656,12.41,-14.39,5021417,5619299,-10.63
2031,新光鋼,718047.0,634968,796903,13.08,-9.89,3341966,3863926,-13.50
2032,新鋼工業,234999.0,222187,257966,5.76,-8.90,1144235,1331370,-14.05
2033,佳大世界,76396.0,78026,69525,-2.08,9.88,361364,328023,10.16
2034,允強,1349318.0,1438624,1852563,-6.20,-27.16,6810904,8197233,-16.91
2038,海光企業,709582.0,745003,785698,-4.75,-9.68,3589455,3632835,-1.19
2069,運錩,787848.0,751917,809955,4.77,-2.72,3534329,3642019,-2.95
3004,豐達科技,255046.0,225153,179745,13.27,41.89,1115280,845046,31.97
5007,三星科技,503479.0,588623,672769,-14.46,-25.16,2935309,3339283,-12.09
9958,世紀鋼構,156604.0,128912,134064,21.48,16.81,686344,661546,3.74
2101,南港輪胎,1033207.0,1017709,1071107,1.52,-3.53,4783487,4343655,10.12
2102,泰豐輪胎,323872.0,405057,385277,-20.04,-15.93,1890290,2187106,-13.57
2103,台橡,2649183.0,2650505,2838589,-0.04,-6.67,12860683,12833815,0.20
2104,國際中橡,2121205.0,2068116,2052179,2.56,3.36,10258214,9541788,7.50
2105,正新,9728583.0,9601440,9780579,1.32,-0.53,46056850,46513054,-0.98
2106,建大,2850930.0,3025461,2772003,-5.76,2.84,13522693,13583034,-0.44
2107,厚生,387778.0,255919,123442,51.52,214.13,1167836,580116,101.31
2108,南帝化工,979306.0,1110347,1063921,-11.80,-7.95,5262361,5144729,2.28
2109,華豐橡膠,453190.0,378349,457894,19.78,-1.02,2054232,2151532,-4.52
2114,鑫永銓,140161.0,141626,155160,-1.03,-9.66,675192,723599,-6.68
6582,申豐,212597.0,235518,338207,-9.73,-37.13,1255030,1588006,-20.96
1319,東陽,1818753.0,1817693,2099362,0.05,-13.36,8946339,10222525,-12.48
1339,昭輝,233456.0,234720,267098,-0.53,-12.59,1110892,1221292,-9.03
1512,瑞利,133812.0,141025,259357,-5.11,-48.40,692223,1176947,-41.18
1521,大億,487450.0,424421,568902,14.85,-14.31,2377284,2670993,-10.99
1522,堤維西,1540779.0,1628524,1497705,-5.38,2.87,7509453,6944933,8.12
1524,耿鼎企業,198650.0,200517,219063,-0.93,-9.31,994228,1000879,-0.66
1525,江申工業,112504.0,122784,142309,-8.37,-20.94,587614,513756,14.37
1533,車王電,242533.0,231081,213284,4.95,13.71,1129970,1142578,-1.10
1536,和大工業,494408.0,509843,635217,-3.02,-22.16,2484188,3007562,-17.40
1568,倉佑,181204.0,173325,244240,4.54,-25.80,810086,1225697,-33.90
1587,吉茂,148132.0,129316,129793,14.55,14.12,605850,532933,13.68
2201,裕隆汽車,7020246.0,7154796,6898626,-1.88,1.76,35211092,37851060,-6.97
2204,中華汽車,2883414.0,2636396,2720176,9.36,6.00,14246269,16007203,-11.00
2206,三陽工業,2943286.0,2923511,2982409,0.67,-1.31,13755874,13268714,3.67
2207,和泰汽車,18007617.0,19485398,16919108,-7.58,6.43,79941240,77489020,3.16
2227,裕隆日產,2302202.0,1978421,2554508,16.36,-9.87,13116851,13405359,-2.15
2228,劍麟,409672.0,392396,358617,4.40,14.23,1891869,1728502,9.45
2231,為升,370350.0,313860,350389,17.99,5.69,1696997,1698421,-0.08
2497,怡利電子,211466.0,200368,176163,5.53,20.03,948769,902541,5.12
3346,麗清,353307.0,399314,302271,-11.52,16.88,1736838,1708559,1.65
4551,智伸科,408305.0,406177,356643,0.52,14.48,1927529,1822019,5.79
6288,聯嘉光電,342569.0,357673,283543,-4.22,20.81,1705574,1398997,21.91
6605,帝寶工業,1261975.0,1185850,1355901,6.41,-6.92,6552057,6837340,-4.17
2302,麗正,47276.0,40408,49358,16.99,-4.21,198553,206260,-3.73
2303,聯電,12242267.0,12082275,13075480,1.32,-6.37,56907501,62984613,-9.64
2329,華泰電子,1528295.0,1480791,1283024,3.20,19.11,6905110,5592122,23.47
2330,台積電,80436931.0,74693615,80968732,7.68,-0.65,373835015,410917184,-9.02
2337,旺宏,2723392.0,2085374,3185734,30.59,-14.51,10837665,15148693,-28.45
2338,光罩,234840.0,259069,260070,-9.35,-9.70,1205163,1131180,6.54
2342,茂矽,88163.0,82713,146961,6.58,-40.00,539538,732587,-26.35
2344,華邦電,4012937.0,3903846,4489086,2.79,-10.60,18803551,21133994,-11.02
2351,順德,794416.0,787118,918046,0.92,-13.46,3846259,4178080,-7.94
2363,矽統科技,20469.0,18871,32732,8.46,-37.46,100959,91189,10.71
2369,菱生,414864.0,355940,446237,16.55,-7.03,1761227,2276716,-22.64
2379,瑞昱,5308911.0,4872021,3778812,8.96,40.49,23015574,18158709,26.74
2388,威盛電子,524213.0,483971,419506,8.31,24.95,2263173,1776805,27.37
2401,凌陽科技,545682.0,501650,618778,8.77,-11.81,2226932,2647451,-15.88
2408,南亞科,4244222.0,4110913,8326045,3.24,-49.02,19726940,34804118,-43.32
2434,統懋,16201.0,17832,31746,-9.14,-48.96,73981,148051,-50.03
2436,偉詮電,200454.0,182221,225147,10.00,-10.96,883119,1033594,-14.55
2441,超豐電子,1015869.0,963858,1097984,5.39,-7.47,4523129,5214884,-13.26
2449,京元電子,2064673.0,1920944,1713295,7.48,20.50,9245741,7904860,16.96
2451,創見資訊,1091070.0,1071629,1433766,1.81,-23.90,5842619,7684240,-23.96
2454,聯發科,19120819.0,21553235,20406052,-11.28,-6.29,93395946,89075017,4.85
2458,義隆,751925.0,696720,718716,7.92,4.62,3329259,3155606,5.50
2481,強茂,801071.0,761110,963592,5.25,-16.86,3609933,4841742,-25.44
3006,晶豪科技,1081499.0,1026710,926614,5.33,16.71,4732573,4702882,0.63
3014,聯陽,294246.0,279254,268033,5.36,9.77,1307906,1338978,-2.32
3016,嘉晶,341782.0,335460,367138,1.88,-6.90,1691401,1667399,1.43
3034,聯詠,5590683.0,5520124,4565699,1.27,22.44,26057243,19207211,35.66
3035,智原,427232.0,354076,363453,20.66,17.54,1878687,1727037,8.78
3041,揚智,112687.0,126378,182396,-10.83,-38.21,796039,938138,-15.14
3054,立萬利,6675.0,5560,16709,20.05,-60.05,36409,83077,-56.17
3094,聯傑國際,22051.0,18111,26630,21.75,-17.19,87543,111337,-21.37
3189,景碩科技,1636696.0,1865849,2060568,-12.28,-20.57,8421616,9148699,-7.94
3257,虹冠電,43707.0,40698,85108,7.39,-48.64,198781,377696,-47.37
3413,京鼎,491302.0,617460,878386,-20.43,-44.06,2708323,4039081,-32.94
3443,創意電子,828082.0,784097,966562,5.60,-14.32,4173474,4698059,-11.16
3530,晶相光,217653.0,182528,159245,19.24,36.67,751317,802237,-6.34
3532,台勝科,944286.0,960113,1319942,-1.64,-28.46,5546943,6485715,-14.47
3536,誠創科技,125847.0,132496,101246,-5.01,24.29,496679,531354,-6.52
3545,敦泰,720249.0,770371,1008818,-6.50,-28.60,3130563,4486548,-30.22
3583,辛耘,478076.0,318625,281614,50.04,69.76,1844894,1316201,40.16
3588,通嘉,83390.0,81018,96188,2.92,-13.30,401227,429865,-6.66
3686,達能,14219.0,9295,67429,52.97,-78.91,74720,403240,-81.47
3711,日月光投控,30118129.0,29051464,30981596,3.67,-2.78,148031039,30981596,377.80
4919,新唐科技,882445.0,785056,898808,12.40,-1.82,3717322,4020522,-7.54
4952,凌通科技,286863.0,262763,301833,9.17,-4.95,1078716,1187629,-9.17
4961,天鈺,772669.0,801296,847911,-3.57,-8.87,3733375,3238343,15.28
4967,十銓,667425.0,522334,594268,27.77,12.31,2882516,2732959,5.47
4968,立積,224344.0,184573,240034,21.54,-6.53,834236,1133590,-26.40
5269,祥碩科技,195229.0,295631,238681,-33.96,-18.20,1539064,1178330,30.61
5285,界霖,370821.0,382228,434495,-2.98,-14.65,1854111,2102174,-11.80
5305,敦南科技,931599.0,944522,1118376,-1.36,-16.70,4499682,4896974,-8.11
5471,松翰科技,334245.0,291081,326362,14.82,2.41,1242634,1225199,1.42
6202,盛群,422684.0,402155,444456,5.10,-4.89,1862695,1953405,-4.64
6239,力成,5044003.0,4886141,5851268,3.23,-13.79,24362303,27336428,-10.87
6243,迅杰,44832.0,43909,43904,2.10,2.11,208483,180662,15.39
6257,矽格,744494.0,668422,883565,11.38,-15.73,3432765,3912892,-12.27
6271,同欣電子,632639.0,636002,592615,-0.52,6.75,2883967,2922777,-1.32
6531,愛普,261772.0,213890,388919,22.38,-32.69,1143033,1917886,-40.40
6533,晶心科,50643.0,35058,21827,44.45,132.01,164086,78308,109.53
6552,易華電,270769.0,255445,124935,5.99,116.72,1258449,601159,109.33
8016,矽創電子,1200808.0,1104244,901245,8.74,33.23,4866645,3836268,26.85
8028,昇陽半導體,222008.0,212824,186020,4.31,19.34,1029782,813574,26.57
8081,致新,430709.0,427319,370954,0.79,16.10,1978704,1681596,17.66
8110,華東,532706.0,542949,722118,-1.88,-26.23,2703039,3646930,-25.88
