公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1558,伸興,714020.0,786700,433809,-9.23,64.59,5246078,4440404,18.14
1560,中砂,441340.0,480896,382064,-8.22,15.51,3803680,3358341,13.26
1583,程泰,717978.0,706746,729152,1.58,-1.53,6373218,5413724,17.72
2049,上銀科技,2809488.0,2734603,1921487,2.73,46.21,22688653,15016532,51.09
2371,大同,4810866.0,5302165,6962673,-9.26,-30.90,48313551,55729603,-13.30
3167,大量科技,353582.0,342246,339905,3.31,4.02,3137767,2529807,24.03
4526,東台,884559.0,992009,1013811,-10.83,-12.74,8351488,6926655,20.57
4532,瑞智精密,1379446.0,1180382,1469638,16.86,-6.13,16875970,14623073,15.40
4540,全球傳動,228022.0,328989,259370,-30.69,-12.08,2612509,1909704,36.80
4555,台灣氣立,136518.0,147311,125237,-7.32,9.00,1309744,1086995,20.49
4562,穎漢科技,114511.0,139439,112682,-17.87,1.62,1090224,1081096,0.84
4564,元翎,197970.0,214082,167782,-7.52,17.99,1874040,1470615,27.43
4566,時碩工業,282592.0,300015,295452,-5.80,-4.35,2604071,2493422,4.43
4572,駐龍,88713.0,86993,47902,1.97,85.19,602331,433227,39.03
4576,大銀微系統,161383.0,285990,205251,-43.57,-21.37,2215201,1718013,28.93
8222,寶一科技,60097.0,60096,63543,0.00,-5.42,602896,633374,-4.81
8374,羅昇,287897.0,294964,343330,-2.39,-16.14,2861750,2872796,-0.38
8996,高力,166747.0,212352,176769,-21.47,-5.66,1457299,1307154,11.48
1603,華電,285188.0,262064,198294,8.82,43.82,1851583,2084105,-11.15
1604,聲寶,493670.0,543564,627864,-9.17,-21.37,5664412,5996291,-5.53
1605,華新,13055431.0,16164115,20544434,-19.23,-36.45,147430494,123421227,19.45
1608,華榮,652031.0,703178,613476,-7.27,6.28,6479919,6249482,3.68
1609,大亞電線,1548686.0,1652524,1489643,-6.28,3.96,14014242,12183392,15.02
1611,中電,167280.0,181278,206722,-7.72,-19.07,1774489,1983430,-10.53
1612,宏泰,335134.0,368645,288584,-9.09,16.13,2997176,2688229,11.49
1614,三洋電,373613.0,434962,395058,-14.10,-5.42,3998170,3919038,2.01
1615,大山,343478.0,286726,230199,19.79,49.20,2569366,1955053,31.42
1616,億泰,209607.0,226912,227118,-7.62,-7.71,2301017,2049355,12.28
1617,榮星電線,290893.0,325027,298681,-10.50,-2.60,2726354,2376563,14.71
1618,合機公司,140348.0,240780,124039,-41.71,13.14,1758342,1571467,11.89
4930,燦星網通,1205271.0,1264552,1115927,-4.68,8.00,8385904,9005037,-6.87
5283,禾聯碩,375419.0,525747,446551,-28.59,-15.92,4301738,4567954,-5.82
1708,東鹼,390003.0,384993,332667,1.30,17.23,3304688,2916270,13.31
1709,和益化工,835872.0,783840,764357,6.63,9.35,7668380,6553638,17.00
1710,東聯,2947407.0,3125161,2797894,-5.68,5.34,24293643,21982626,10.51
1711,永光化學,810243.0,839417,754378,-3.47,7.40,7392707,6802408,8.67
1712,興農,1618609.0,1580816,1631081,2.39,-0.76,14003778,12873796,8.77
1713,國化,43683.0,52376,59463,-16.59,-26.53,513868,484353,6.09
1714,和桐化學,2862836.0,2156049,2524220,32.78,13.41,22229919,23490021,-5.36
1717,長興材料,3806046.0,3749198,4125274,1.51,-7.73,32853822,30410402,8.03
1718,中纖,3660209.0,3578592,3390239,2.28,7.96,31614356,27469601,15.08
1721,三晃,272463.0,328956,304931,-17.17,-10.64,2599985,2512110,3.49
1722,台肥,939987.0,1127906,1074826,-16.66,-12.54,9070398,8850409,2.48
1723,中碳,793703.0,779066,541798,1.87,46.49,6348385,4765131,33.22
1724,台硝,164835.0,189997,172717,-13.24,-4.56,1472824,1578371,-6.68
1725,元禎,697997.0,860488,936656,-18.88,-25.47,7464875,7725095,-3.36
1726,永記造漆,672099.0,665631,662914,0.97,1.38,6014465,5627185,6.88
1727,中華化學,219135.0,229617,205494,-4.56,6.63,1993007,1780877,11.91
1730,花仙子,345000.0,274211,169763,25.81,103.22,1938999,1445669,34.12
1732,毛寶,40054.0,44638,50958,-10.26,-21.39,436487,448183,-2.60
1735,日勝化,314758.0,328797,296542,-4.26,6.14,2740963,2423358,13.10
1773,勝一化工,689430.0,711790,620706,-3.14,11.07,5992783,5089101,17.75
1776,展宇,165788.0,160024,202225,3.60,-18.01,1450498,1519350,-4.53
3708,上緯投控,562646.0,466680,476559,20.56,18.06,4395044,3462761,26.92
4720,德淵企業,286803.0,298235,266017,-3.83,7.81,2403310,2099567,14.46
4722,國精化學,358657.0,426543,447057,-15.91,-19.77,3654103,3652112,0.05
4725,信昌化,1340221.0,1410996,1087740,-5.01,23.21,11835610,9752582,21.35
4739,康普材料,551792.0,553461,493104,-0.30,11.90,4835059,3656712,32.22
4755,三福化工,305303.0,347223,325410,-12.07,-6.17,3067102,2924985,4.85
4764,雙鍵,372620.0,383275,363053,-2.77,2.63,3432147,3086518,11.19
4766,南寶,1310802.0,1433476,1362110,-8.55,-3.76,11759336,10781879,9.06
1598,岱宇國際,562015.0,423458,431858,32.72,30.13,3943235,2931212,34.52
1701,中化,688907.0,651331,533671,5.76,29.08,5877127,4563265,28.79
1707,葡萄王,758422.0,763715,818750,-0.69,-7.36,6516123,6601774,-1.29
1720,生達化學,312356.0,295211,348285,5.80,-10.31,2573746,2937543,-12.38
1731,美吾華,83888.0,95719,137725,-12.36,-39.09,846201,1189775,-28.87
1733,五鼎,186305.0,185502,153826,0.43,21.11,1523665,1323240,15.14
1734,杏輝藥品,175660.0,187658,185674,-6.39,-5.39,1617574,1565808,3.30
1736,喬山健康,1977469.0,1913480,1643692,3.34,20.30,14370180,13134273,9.40
1760,寶齡富錦,79647.0,160402,80292,-50.34,-0.80,943004,866944,8.77
1762,中化合成,71828.0,42336,136102,69.66,-47.22,788915,824701,-4.33
1783,和康生技,40346.0,39576,32476,1.94,24.23,333625,316166,5.52
1786,科妍,22273.0,22304,21053,-0.13,5.79,227950,171881,32.62
1789,台灣神隆,262616.0,302144,292697,-13.08,-10.27,2664599,2621471,1.64
3164,景岳生技,37079.0,39210,40017,-5.43,-7.34,311921,307374,1.47
3705,永信,628672.0,675259,586366,-6.89,7.21,5417211,4817226,12.45
4104,佳醫,498625.0,569022,493720,-12.37,0.99,4713154,4521998,4.22
4106,雃博,159319.0,165818,167441,-3.91,-4.85,1537044,1577455,-2.56
4108,懷特,6709.0,9039,6274,-25.77,6.93,83398,37525,122.24
4119,旭富製藥,194905.0,163212,151957,19.41,28.26,1475497,967876,52.44
4133,亞諾法,33596.0,36352,42228,-7.58,-20.44,329770,363593,-9.30
4142,國光生技,98293.0,144294,173365,-31.88,-43.30,415763,351427,18.30
4155,訊映,75093.0,81793,103360,-8.19,-27.34,817866,973647,-15.99
4164,承業醫,277131.0,262690,161801,5.49,71.27,1844845,1498999,23.07
4737,華廣,206669.0,178243,152340,15.94,35.66,1385236,1243998,11.35
4746,台耀,230165.0,230141,234855,0.01,-1.99,1990504,1870976,6.38
1802,台玻,3855597.0,4229827,4120449,-8.84,-6.42,34908879,32361678,7.87
1806,冠軍,306912.0,440127,493349,-30.26,-37.79,3770527,3598171,4.79
1809,中釉,209121.0,258999,222519,-19.25,-6.02,1898101,1799421,5.48
1810,和成,446184.0,465722,457134,-4.19,-2.39,3944132,4124465,-4.37
1817,凱撒衛浴,191858.0,199775,184587,-3.96,3.93,1675426,1640574,2.12
1902,台紙,284728.0,287848,250228,-1.08,13.78,2250592,2227614,1.03
1903,士紙,11028.0,12023,10593,-8.27,4.10,145626,149858,-2.82
1904,正隆,3177217.0,3583338,3765452,-11.33,-15.62,31005917,31927106,-2.88
1905,華紙,1926738.0,1979520,2019679,-2.66,-4.60,18034067,16551542,8.95
1906,寶隆國際,91663.0,162070,193554,-43.44,-52.64,1544797,1203206,28.39
1907,永豐餘,6459050.0,7018035,6199761,-7.96,4.18,56844736,48806558,16.46
1909,榮成紙業,3894740.0,4808658,5099755,-19.00,-23.62,39606916,31951594,23.95
2002,中鋼,33937015.0,33779551,29807618,0.46,13.85,296445689,256766764,15.45
2006,東和鋼鐵,3429505.0,4013381,3184455,-14.54,7.69,29899996,22551175,32.58
2007,燁興公司,651922.0,793464,758868,-17.83,-14.09,6798724,6065038,12.09
2008,高興昌,129388.0,134501,133656,-3.80,-3.19,1046939,921267,13.64
2009,第一伸銅,243687.0,226801,253159,7.44,-3.74,2344629,2210694,6.05
2010,春源鋼鐵,1333468.0,1490535,1416163,-10.53,-5.83,13940108,13014929,7.10
2012,春雨,764426.0,862514,769846,-11.37,-0.70,7204588,6561543,9.80
2013,中鋼構,1501867.0,1710167,1276114,-12.18,17.69,14669598,12502915,17.32
2014,中鴻,4588367.0,4425124,3673661,3.68,24.89,36380191,29835391,21.93
2015,豐興鋼鐵,2480343.0,2451249,1577570,1.18,57.22,22789135,17522191,30.05
2017,官田鋼,483963.0,463994,490080,4.30,-1.24,3755128,3291407,14.08
2020,美亞鋼管,347870.0,388240,434901,-10.39,-20.01,3551342,3724546,-4.65
2022,聚亨,944808.0,1050245,762470,-10.03,23.91,8122060,5801727,39.99
2023,燁輝,6546616.0,6283913,6296415,4.18,3.97,57759539,53297573,8.37
2024,志聯工業,114982.0,139282,125370,-17.44,-8.28,1130442,1062636,6.38
2025,千興,207386.0,122449,392439,69.36,-47.15,2421992,2604957,-7.02
2027,大成鋼,6321059.0,7534361,5828249,-16.10,8.45,64325390,46669852,37.83
2028,威致鋼鐵,835736.0,962330,1022393,-13.15,-18.25,8372351,7049638,18.76
2029,盛餘,888904.0,774588,1322909,14.75,-32.80,8888350,10367325,-14.26
2030,彰源,1094897.0,1240188,1008738,-11.71,8.54,10356176,9295533,11.41
2031,新光鋼,762772.0,803203,712908,-5.03,6.99,6924363,6450482,7.34
2032,新鋼工業,232617.0,277897,234234,-16.29,-0.69,2352239,2038241,15.40
2033,佳大世界,80323.0,71047,70905,13.05,13.28,621702,572335,8.62
2034,允強,1553311.0,1705141,1464304,-8.90,6.07,14987909,14731402,1.74
2038,海光企業,577631.0,465237,418027,24.15,38.18,5826344,3445322,69.10
2069,運錩,625261.0,748882,679825,-16.50,-8.02,6522800,6444987,1.20
3004,豐達科技,199766.0,202886,156443,-1.53,27.69,1619345,1276438,26.86
5007,三星科技,627885.0,692908,597976,-9.38,5.00,6044555,5428176,11.35
9958,世紀鋼構,116713.0,190435,104617,-38.71,11.56,1245105,1552698,-19.81
2101,南港輪胎,810482.0,848372,912522,-4.46,-11.18,7993043,8744134,-8.58
2102,泰豐輪胎,313892.0,447640,505271,-29.87,-37.87,3897989,4348903,-10.36
2103,台橡,2519480.0,2598592,2674022,-3.04,-5.77,22745854,24671141,-7.80
2104,國際中橡,2080607.0,2367137,1572643,-12.10,32.30,18147401,14751595,23.01
2105,正新,9123351.0,9203012,9186056,-0.86,-0.68,83501641,85297365,-2.10
2106,建大,2502002.0,2622950,2449056,-4.61,2.16,24060846,22607349,6.42
2107,厚生,98856.0,119082,153061,-16.98,-35.41,1022041,1286520,-20.55
2108,南帝化工,1416360.0,1291597,1018607,9.65,39.04,10291582,8421841,22.20
2109,華豐橡膠,430399.0,489545,438685,-12.08,-1.88,3950693,4368696,-9.56
2114,鑫永銓,158025.0,165430,150392,-4.47,5.07,1372558,1150898,19.25
6582,申豐,271893.0,425305,171905,-36.07,58.16,2907617,2328675,24.86
1319,東陽,1858746.0,1747154,2004935,6.38,-7.29,17445977,17987226,-3.00
1339,昭輝,223536.0,221507,241299,0.91,-7.36,2092219,2033547,2.88
1512,瑞利,252560.0,233942,168005,7.95,50.32,2242383,1769199,26.74
1521,大億,363694.0,427628,541028,-14.95,-32.77,4437452,4614021,-3.82
1522,堤維西,1231710.0,1421707,1285160,-13.36,-4.15,12305145,12074118,1.91
1524,耿鼎企業,195376.0,205293,210911,-4.83,-7.36,1803195,1932745,-6.70
1525,江申工業,101116.0,85732,81466,17.94,24.12,930601,867599,7.26
1533,車王電,207477.0,235959,205279,-12.07,1.07,1999063,1795651,11.32
1536,和大工業,591936.0,646881,588156,-8.49,0.64,5451657,5065395,7.62
1568,倉佑,191804.0,190942,286882,0.45,-33.14,2014345,2523341,-20.17
1587,吉茂,124475.0,130331,111968,-4.49,11.17,1036424,1036013,0.03
2201,裕隆汽車,6175636.0,7803249,8907526,-20.85,-30.66,66211592,72154494,-8.23
2204,中華汽車,2532880.0,2674114,2749529,-5.28,-7.87,27121112,30940579,-12.34
2206,三陽工業,2586238.0,2581999,2619631,0.16,-1.27,24477750,24446458,0.12
2207,和泰汽車,11820625.0,13511389,11745754,-12.51,0.63,136167889,129193160,5.39
2227,裕隆日產,1865491.0,1788157,2331818,4.32,-19.99,22924139,26598773,-13.81
2228,劍麟,354903.0,397744,391892,-10.77,-9.43,3159215,3277095,-3.59
2231,為升,308499.0,353083,308714,-12.62,-0.06,3068326,2635364,16.42
2497,怡利電子,144746.0,173201,197866,-16.42,-26.84,1557256,1756391,-11.33
3346,麗清,361946.0,358789,379148,0.87,-4.53,3162900,2701643,17.07
4551,智伸科,351088.0,370920,329777,-5.34,6.46,3264569,2905109,12.37
6288,聯嘉光電,299668.0,304670,243524,-1.64,23.05,2523220,1854678,36.04
6605,帝寶工業,1313008.0,1379929,1368869,-4.84,-4.08,12056075,11907226,1.25
2302,麗正,44710.0,49184,37221,-9.09,20.12,386535,322712,19.77
2303,聯電,11855805.0,13180907,11865021,-10.05,-0.07,115735370,112654032,2.73
2329,華泰電子,1260660.0,1450883,1198558,-13.11,5.18,10981607,10324254,6.36
2330,台積電,94921920.0,91055038,88578988,4.24,7.16,741703364,699876957,5.97
2337,旺宏,3749029.0,3235550,4150118,15.86,-9.66,27971707,23640244,18.32
2338,光罩,227123.0,268108,99637,-15.28,127.95,2166483,929603,133.05
2342,茂矽,172306.0,167718,130276,2.73,32.26,1384717,1229380,12.63
2344,華邦電,4318864.0,4764276,4315784,-9.34,0.07,39322059,34386143,14.35
2351,順德,875991.0,922453,852470,-5.03,2.75,7835534,7161454,9.41
2363,矽統科技,20620.0,20519,22005,0.49,-6.29,179510,156296,14.85
2369,菱生,422797.0,469548,543781,-9.95,-22.24,4036738,4534690,-10.98
2379,瑞昱,4144402.0,4082092,3923389,1.52,5.63,33864155,30886417,9.64
2388,威盛電子,484362.0,430119,421743,12.61,14.84,3438349,3384351,1.59
2401,凌陽科技,433172.0,519128,648179,-16.55,-33.17,4771200,5157072,-7.48
2408,南亞科,7979357.0,8233012,4644199,-3.08,71.81,67764242,38149438,77.62
2434,統懋,19423.0,24993,23045,-22.28,-15.71,245496,187279,31.08
2436,偉詮電,222702.0,236386,242100,-5.78,-8.01,1948971,1740977,11.94
2441,超豐電子,1070375.0,1101623,1071706,-2.83,-0.12,9515229,8823349,7.84
2449,京元電子,1816647.0,1884654,1745938,-3.60,4.04,15141539,14884292,1.72
2451,創見資訊,1314437.0,1562009,1965561,-15.84,-33.12,13642598,16147227,-15.51
2454,聯發科,23103883.0,23502372,22186112,-1.69,4.13,177165465,177812918,-0.36
2458,義隆,875566.0,819654,750384,6.82,16.68,6367377,5615942,13.38
2481,強茂,1069025.0,1018261,1045041,4.98,2.29,8882281,8807274,0.85
3006,晶豪科技,1115994.0,1079648,976735,3.36,14.25,8862144,7717497,14.83
3014,聯陽,366895.0,318414,318794,15.22,15.08,2603928,2357860,10.43
3016,嘉晶,435411.0,423087,287754,2.91,51.31,3318334,2508902,32.26
3034,聯詠,5451528.0,5279006,4324469,3.26,26.06,39487484,35122838,12.42
3035,智原,474467.0,468722,425997,1.22,11.37,3552962,4211925,-15.64
3041,揚智,208597.0,231508,301986,-9.89,-30.92,1824793,2511738,-27.34
3054,立萬利,10083.0,11249,47748,-10.36,-78.88,137148,269364,-49.08
3094,聯傑國際,21713.0,22898,27199,-5.17,-20.16,200667,236119,-15.01
3189,景碩科技,2029655.0,2199227,2252564,-7.71,-9.89,17469064,16042492,8.89
3257,虹冠電,50337.0,60462,67645,-16.74,-25.58,648847,565350,14.76
3413,京鼎,679065.0,796556,637001,-14.74,6.60,7382356,5837407,26.46
3443,創意電子,1584736.0,1220605,1166224,29.83,35.88,9907825,8521620,16.26
3530,晶相光,176464.0,166311,160991,6.10,9.61,1445058,1193915,21.03
3532,台勝科,1435888.0,1424945,1107027,0.76,29.70,12139916,9390712,29.27
3536,誠創科技,81819.0,99250,114281,-17.56,-28.40,902633,846340,6.65
3545,敦泰,850222.0,882344,1056305,-3.64,-19.50,7875850,8023430,-1.83
3583,辛耘,544729.0,344528,287330,58.10,89.58,3012595,2428145,24.06
3588,通嘉,97249.0,102649,98827,-5.26,-1.59,822045,781184,5.23
3686,達能,1617.0,7028,86525,-76.99,-98.13,442972,615412,-28.02
3711,日月光投控,39275883.0,35585341,0,10.37,,169612702,0,
4919,新唐科技,837790.0,904338,802107,-7.35,4.44,7568773,6939698,9.06
4952,凌通科技,223258.0,272338,252096,-18.02,-11.43,2224930,2450312,-9.19
4961,天鈺,837969.0,806072,603749,3.95,38.79,6545781,5268823,24.23
4967,十銓,673523.0,624957,608077,7.77,10.76,5327786,4878560,9.20
4968,立積,218171.0,226023,242513,-3.47,-10.03,2043830,1952991,4.65
5269,祥碩科技,434453.0,335699,294714,29.41,47.41,2561382,2326941,10.07
5285,界霖,431132.0,467911,397235,-7.86,8.53,3864319,2448997,57.79
5305,敦南科技,1058067.0,1080961,1111235,-2.11,-4.78,9306564,8416830,10.57
5471,松翰科技,282114.0,291592,285828,-3.25,-1.29,2386231,2562468,-6.87
6202,盛群,400698.0,442938,384296,-9.53,4.26,3674533,3365661,9.17
6239,力成,5950064.0,6201384,5572689,-4.05,6.77,51399680,42916153,19.76
6243,迅杰,48380.0,55674,48202,-13.10,0.36,380509,354780,7.25
6257,矽格,816063.0,885015,550091,-7.79,48.35,7335859,4509499,62.67
6271,同欣電子,709103.0,701678,742204,1.05,-4.45,5496436,5750923,-4.42
6531,愛普,400294.0,389919,265239,2.66,50.91,3584766,3242601,10.55
6533,晶心科,25688.0,10629,19767,141.67,29.95,179132,232343,-22.90
6552,易華電,174716.0,183632,106024,-4.85,64.78,1246173,947199,31.56
8016,矽創電子,921845.0,901386,870484,2.26,5.90,7503375,6995758,7.25
8028,昇陽半導體,194908.0,186398,166251,4.56,17.23,1548177,1384486,11.82
8081,致新,462049.0,429438,403309,7.59,14.56,3317628,2894596,14.61
